Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
0.0,20.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,22.360909113,117.0,46.08,2.203817721,13.0,1.0,96.79708704,0.0
0.0,27.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,4.001635815,84.0,31.65,1.329553973,11.0,1.0,99.05549224,1.0
0.0,20.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,60.665655404,54.0,20.82,1.626980778,12.0,1.0,94.59682746,1.0
0.0,26.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,20.031670179,39.0,16.53,0.766361065,11.0,1.0,96.59318674,0.0
0.0,20.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,0.0,0.0,1.0,55.05969507,16.0,3.89,0.46735928,6.0,2.0,78.21760089,0.0
0.0,20.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,43.758066662,51.0,13.41,0.585524726,10.0,2.0,89.29577195,0.0
0.0,20.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,0.0,1.0,93.322111944,25.0,4.2,0.212990321,8.0,1.0,89.93363423,0.0
0.0,21.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,1.0,1.0,9.104332483,31.0,6.48,0.382041304,4.0,8.0,67.40566314,0.0
0.0,30.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,12.276110918,16.0,4.14,0.282416278,3.0,10.0,65.66840908,0.0
0.0,25.0,5.0,3.0,3.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,4.831103627,41.0,10.8,0.425279843,6.0,9.0,60.94600256,0.0
0.0,21.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,6.232035616,50.0,18.51,1.234861614,9.0,1.0,86.6030391,0.0
0.0,22.0,5.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,0.0,0.0,35.504906568,50.0,23.82,1.356465669,11.0,1.0,91.67209789,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,90.427649368,51.0,20.18,2.219671713,12.0,2.0,95.88083512,0.0
0.0,26.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,27.424590906,21.0,4.16,0.148918616,5.0,4.0,61.04785841,1.0
0.0,20.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,25.643112144,30.0,8.6,0.803940958,8.0,2.0,87.64966003,0.0
0.0,23.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,12.839025468,11.0,1.88,0.210894795,8.0,7.0,67.69304676,1.0
0.0,21.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,24.469197612,30.0,6.12,0.205975853,7.0,6.0,75.94925137,0.0
0.0,22.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,28.163603424,82.0,31.23,2.195023474,13.0,1.0,99.9897181,0.0
1.0,21.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,10.484753841,30.0,14.19,0.765357025,9.0,7.0,81.41265435,0.0
0.0,21.0,5.0,3.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,17.717232753,39.0,6.5,0.364874129,7.0,1.0,85.9663489,0.0
0.0,19.0,5.0,4.0,3.0,4.0,1.0,1.0,5.0,5.0,0.0,0.0,61.872674371,78.0,25.56,2.215976825,12.0,1.0,95.51296697,0.0
1.0,20.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,0.0,1.0,12.322411893,153.0,50.9,2.430919633,12.0,1.0,98.60597487,1.0
0.0,19.0,4.0,5.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,1.0,12.697211857,62.0,16.03,1.401839967,9.0,4.0,98.29904903,0.0
1.0,19.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,5.624539813,30.0,21.67,1.767272406,4.0,9.0,45.86631153,0.0
0.0,19.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,0.0,1.0,112.706181559,32.0,3.28,0.332699924,11.0,2.0,98.59656928,1.0
0.0,23.0,3.0,2.0,1.0,4.0,1.0,4.0,4.0,5.0,0.0,1.0,71.881268044,27.0,3.89,0.371036608,9.0,1.0,84.91162643,0.0
0.0,19.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,34.309182359,80.0,24.99,1.116683195,12.0,3.0,96.55390104,0.0
0.0,20.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,17.314043457,56.0,18.63,1.055022935,9.0,5.0,76.44975311,0.0
0.0,24.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,0.0,1.0,23.929136722,39.0,3.35,0.084621664,5.0,5.0,74.14440598,0.0
0.0,21.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,0.0,1.0,53.752148963,52.0,15.39,1.036053849,11.0,1.0,97.66325102,0.0
0.0,21.0,4.0,4.0,3.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,23.513373929,75.0,15.9,0.618497035,13.0,1.0,96.20126406,0.0
0.0,19.0,4.0,2.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,13.525741804,114.0,35.08,2.738506304,13.0,1.0,99.95520736,0.0
0.0,22.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,5.0,0.0,1.0,12.092431718,44.0,29.04,1.440836794,10.0,1.0,97.67844116,1.0
0.0,24.0,3.0,1.0,3.0,5.0,3.0,4.0,3.0,5.0,0.0,0.0,12.047320936,57.0,21.0,0.78791798,12.0,1.0,97.29920793,0.0
0.0,19.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,5.0,0.0,1.0,34.592837089,10.0,2.3,0.374370804,6.0,12.0,50.40830133,0.0
0.0,24.0,5.0,4.0,2.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,3.562541297,98.0,63.37,1.819641386,5.0,10.0,75.58377168,0.0
0.0,19.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,4.967246607,37.0,15.08,0.618414819,10.0,8.0,46.72772047,1.0
1.0,28.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,5.0,0.0,0.0,67.998580597,103.0,20.01,1.269532719,10.0,1.0,97.24536868,0.0
0.0,23.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,9.389336898,61.0,25.49,1.343494673,7.0,12.0,60.53505161,0.0
0.0,26.0,5.0,4.0,3.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,10.363277395,58.0,42.61,1.805846755,9.0,4.0,62.93479892,0.0
0.0,22.0,2.0,5.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,15.580696004,69.0,31.76,1.756832145,12.0,1.0,99.85106537,0.0
0.0,21.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,0.0,0.0,0.0,4.964390025,103.0,37.24,0.900432706,11.0,3.0,90.89085679,0.0
0.0,21.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,5.072539117,123.0,30.21,1.031581694,11.0,1.0,99.7220951,0.0
1.0,20.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,50.34860776,57.0,33.07,1.357973403,7.0,7.0,78.51232507,0.0
0.0,22.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,60.242328079,49.0,10.45,0.793470057,10.0,1.0,97.44960577,0.0
0.0,23.0,1.0,4.0,2.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,38.702369987,69.0,37.35,2.746939487,13.0,1.0,99.44975972,1.0
0.0,19.0,4.0,3.0,1.0,4.0,2.0,4.0,5.0,4.0,1.0,1.0,4.099474137,99.0,44.8,1.683730217,11.0,3.0,92.48908068,1.0
0.0,21.0,5.0,2.0,1.0,5.0,1.0,1.0,4.0,5.0,0.0,1.0,31.923009129,50.0,19.51,1.217438937,12.0,1.0,96.78971366,0.0
0.0,20.0,2.0,2.0,1.0,5.0,0.0,5.0,4.0,3.0,1.0,1.0,62.475766769,48.0,13.64,0.603910291,9.0,6.0,78.57748371,0.0
0.0,23.0,5.0,3.0,2.0,3.0,1.0,4.0,1.0,5.0,1.0,1.0,4.603167362,136.0,78.9,2.41906848,11.0,2.0,95.90116357,0.0
0.0,19.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,41.194633117,83.0,28.22,2.178133573,10.0,3.0,85.50789268,0.0
0.0,22.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,17.311950498,78.0,38.71,2.777975349,12.0,1.0,92.64584888,0.0
0.0,19.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,0.0,1.0,23.970335264,29.0,4.22,0.535176178,10.0,3.0,86.84569118,0.0
0.0,23.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,0.0,0.0,23.172828082,28.0,9.66,0.652892233,7.0,5.0,68.22827443,0.0
0.0,19.0,2.0,4.0,3.0,1.0,0.0,5.0,4.0,2.0,0.0,1.0,50.786214753,33.0,9.57,0.646691572,9.0,1.0,79.30595633,0.0
0.0,21.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,6.586010786,49.0,16.95,1.008876647,5.0,7.0,69.43001398,0.0
0.0,20.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,108.476876076,48.0,10.11,0.929785512,13.0,1.0,99.44513003,0.0
1.0,20.0,5.0,5.0,1.0,5.0,4.0,4.0,1.0,3.0,1.0,1.0,29.791067078,71.0,28.26,1.189909291,11.0,2.0,96.14365087,0.0
0.0,20.0,5.0,3.0,1.0,2.0,5.0,1.0,3.0,3.0,0.0,1.0,127.866194382,45.0,13.95,1.257895739,11.0,4.0,83.83890356,0.0
0.0,24.0,5.0,5.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,73.473208992,54.0,17.45,0.691207637,12.0,1.0,99.60636929,0.0
0.0,21.0,5.0,5.0,1.0,4.0,1.0,5.0,4.0,5.0,1.0,1.0,19.4340896,68.0,22.01,0.835842786,11.0,4.0,88.51688788,1.0
0.0,24.0,5.0,4.0,3.0,2.0,1.0,1.0,1.0,5.0,0.0,1.0,41.38248975,39.0,11.19,0.741041934,9.0,1.0,83.74979003,0.0
0.0,20.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,0.0,1.0,22.328064966,96.0,34.96,1.45399383,13.0,1.0,96.98157333,1.0
0.0,19.0,1.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,1.0,6.220362871,15.0,6.77,0.254025057,5.0,11.0,43.63452027,0.0
0.0,28.0,5.0,5.0,1.0,4.0,1.0,1.0,4.0,5.0,0.0,1.0,45.418357213,91.0,29.41,1.349335103,12.0,1.0,98.00872912,0.0
0.0,21.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,5.0,0.0,1.0,27.295868794,52.0,14.71,1.100073759,10.0,7.0,55.10440393,1.0
0.0,28.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,8.518145341,84.0,23.8,0.739760045,7.0,4.0,93.33210365,0.0
1.0,21.0,2.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,159.060463582,85.0,41.3,3.672683925,13.0,1.0,99.95895247,0.0
0.0,19.0,3.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,67.016750838,16.0,3.89,0.413032777,7.0,11.0,56.63429689,1.0
0.0,19.0,1.0,5.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,1.0,43.243226173,83.0,24.29,1.306494174,12.0,2.0,96.7384887,0.0
0.0,27.0,5.0,4.0,3.0,4.0,4.0,1.0,3.0,5.0,0.0,0.0,28.278251185,27.0,15.5,1.326812327,10.0,3.0,71.65143039,0.0
0.0,20.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,10.709446936,56.0,18.78,0.487987414,9.0,4.0,88.44056227,0.0
0.0,20.0,5.0,4.0,3.0,1.0,3.0,2.0,5.0,5.0,0.0,1.0,3.629221556,98.0,32.42,1.278073665,11.0,2.0,88.74974626,1.0
0.0,20.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,5.0,0.0,1.0,110.713608024,11.0,1.86,0.338467827,5.0,1.0,85.3508447,1.0
0.0,28.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,0.0,1.0,51.635324941,68.0,20.36,1.220028805,12.0,1.0,93.92944371,0.0
0.0,20.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,0.0,1.0,71.012281029,52.0,21.64,1.583433713,10.0,11.0,79.92796535,0.0
1.0,26.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,6.036011883,166.0,111.16,2.948183971,11.0,2.0,98.27397189,0.0
0.0,19.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,8.225345692,88.0,54.23,2.230691751,10.0,3.0,69.78780914,0.0
0.0,22.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,0.0,1.0,11.979432931,51.0,19.95,0.867562278,9.0,4.0,88.35273056,0.0
0.0,22.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0,1.0,85.045599005,17.0,7.55,0.868026925,4.0,8.0,33.18096871,0.0
0.0,27.0,5.0,5.0,1.0,3.0,5.0,1.0,4.0,5.0,0.0,1.0,64.61126887,19.0,3.72,0.305496699,9.0,1.0,89.19999043,0.0
0.0,20.0,4.0,1.0,4.0,4.0,3.0,3.0,1.0,5.0,0.0,1.0,35.065388988,35.0,9.53,1.0867799,11.0,2.0,93.60079461,0.0
0.0,21.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0,7.852865246,117.0,54.91,1.872916267,10.0,6.0,91.8582961,0.0
0.0,20.0,3.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,0.0,1.0,69.843646437,16.0,3.28,0.278945673,10.0,2.0,85.07050308,1.0
0.0,19.0,4.0,3.0,4.0,2.0,5.0,5.0,1.0,2.0,0.0,0.0,61.470757188,121.0,33.87,1.637521571,13.0,2.0,95.9056076,0.0
0.0,19.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,15.183367409,86.0,36.16,1.742763637,8.0,5.0,79.29422897,0.0
1.0,23.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,5.0,0.0,0.0,39.78018341,52.0,16.49,0.819234121,11.0,2.0,97.10513458,0.0
0.0,19.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,5.0,0.0,0.0,20.24644458,36.0,8.94,0.628560656,10.0,2.0,94.81900633,0.0
1.0,20.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,5.0,0.0,1.0,14.770113727,43.0,19.31,0.952143357,9.0,9.0,80.11084313,0.0
0.0,20.0,5.0,3.0,1.0,4.0,4.0,2.0,3.0,5.0,0.0,1.0,21.591606903,45.0,25.63,1.463203307,11.0,5.0,82.57785593,0.0
0.0,24.0,4.0,2.0,4.0,3.0,3.0,3.0,0.0,5.0,0.0,1.0,26.617264517,23.0,3.58,0.55093999,10.0,3.0,90.68583245,0.0
0.0,20.0,2.0,4.0,2.0,5.0,2.0,4.0,3.0,4.0,0.0,1.0,25.448309306,62.0,27.1,1.078873597,12.0,2.0,82.81621505,0.0
0.0,22.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,0.0,0.0,74.960496548,152.0,38.7,1.533042114,12.0,1.0,95.46408478,0.0
0.0,19.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,1.0,6.708278874,88.0,24.83,0.989424296,9.0,10.0,74.18445509,0.0
0.0,22.0,3.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,0.0,0.0,3.390427126,120.0,69.79,1.510413034,12.0,2.0,97.96413795,0.0
0.0,20.0,5.0,3.0,3.0,2.0,5.0,1.0,0.0,3.0,0.0,1.0,64.224514638,80.0,27.81,1.159964894,10.0,5.0,71.94367914,0.0
0.0,20.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,0.0,0.0,12.248222854,43.0,22.31,1.154479878,10.0,4.0,88.13990581,0.0
1.0,19.0,3.0,1.0,4.0,1.0,3.0,3.0,5.0,5.0,0.0,1.0,15.387837687,43.0,20.32,0.969656468,7.0,9.0,69.59700816,1.0
1.0,20.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,48.850641273,31.0,14.79,0.708081079,7.0,6.0,89.56529449,0.0
0.0,22.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,20.04267908,64.0,18.94,0.967040562,12.0,1.0,98.07125643,0.0
0.0,23.0,5.0,1.0,1.0,4.0,4.0,4.0,0.0,3.0,0.0,1.0,7.803666055,70.0,47.79,1.631631884,9.0,7.0,85.82318919,0.0
0.0,20.0,1.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,0.0,0.0,27.101872451,65.0,46.83,2.095653451,10.0,4.0,90.61088553,0.0
0.0,20.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,0.0,1.0,22.409395457,45.0,23.06,1.164537712,11.0,7.0,93.88993135,0.0
0.0,19.0,5.0,3.0,4.0,4.0,0.0,5.0,0.0,5.0,0.0,1.0,104.848168878,10.0,0.55,0.096995734,5.0,8.0,62.34174474,0.0
0.0,25.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,0.0,1.0,41.877029027,36.0,10.81,1.154177424,9.0,1.0,84.96425195,0.0
1.0,24.0,2.0,4.0,3.0,2.0,5.0,1.0,4.0,5.0,0.0,0.0,55.069220857,45.0,21.71,1.716970455,5.0,6.0,77.31550109,0.0
1.0,19.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,46.951810655,62.0,17.14,1.358602521,12.0,1.0,98.09421039,0.0
0.0,36.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,44.372878877,23.0,8.75,0.621919387,5.0,6.0,69.44294589,1.0
0.0,23.0,2.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,0.0,1.0,66.748833619,62.0,36.52,2.048180779,12.0,4.0,98.13156372,1.0
0.0,20.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,48.168152455,23.0,5.45,0.418730403,9.0,3.0,86.13070245,0.0
0.0,26.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,32.91587357,56.0,28.04,2.236280491,12.0,1.0,97.29271987,0.0
0.0,23.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,38.381638433,23.0,1.4,0.415919338,10.0,1.0,93.15228234,0.0
0.0,21.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,0.0,0.0,46.684501929,40.0,23.79,1.262354268,10.0,2.0,65.71779584,1.0
0.0,20.0,2.0,5.0,1.0,2.0,5.0,1.0,4.0,5.0,0.0,1.0,95.817660493,10.0,3.36,0.686041416,6.0,9.0,60.36708736,0.0
0.0,20.0,5.0,1.0,2.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,107.085462908,35.0,6.4,1.107062242,10.0,1.0,90.22843082,0.0
0.0,20.0,2.0,1.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,5.333330386,24.0,10.76,0.437481124,4.0,11.0,52.29747352,0.0
0.0,20.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,0.0,1.0,83.217435711,18.0,0.87,0.045997061,4.0,7.0,53.79338685,0.0
0.0,19.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,9.723849863,53.0,16.41,1.166979087,7.0,6.0,73.00166616,0.0
0.0,19.0,4.0,4.0,3.0,4.0,0.0,5.0,1.0,2.0,0.0,0.0,85.083864341,88.0,32.64,1.701104073,10.0,2.0,85.98017543,0.0
