Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,11.27852562,44.0,14.21,1.548607158,10.0,2.0,84.52445806,0.0
0.0,21.0,4.0,3.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,11.1211346,60.0,12.98,1.368844657,10.0,3.0,72.49449497,0.0
0.0,22.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,1.0,26.273127736,26.0,12.51,0.631923098,11.0,3.0,80.42775042,0.0
0.0,23.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,71.0,27.84,0.390273252,12.0,0.0,88.11290661,0.0
0.0,21.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,0.0,45.0,27.86,1.052587996,10.0,1.0,80.92446403,0.0
0.0,22.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,22.301256025,20.0,19.95,1.308335247,11.0,1.0,86.06200694,0.0
0.0,23.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,46.352028956,32.0,20.81,1.309658964,6.0,5.0,32.05496809,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.890010798,51.0,16.77,1.323689504,11.0,0.0,100.0,0.0
0.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,5.670919515,41.0,23.47,1.903184581,12.0,4.0,100.0,0.0
0.0,21.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,16.600031429,40.0,19.39,0.610290817,10.0,1.0,96.49550613,0.0
0.0,19.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,0.0,1.0,14.384183538,48.0,11.12,1.350209749,8.0,2.0,79.88767192,0.0
0.0,22.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,10.891307298,62.0,19.23,1.099984298,9.0,1.0,78.02349326,0.0
0.0,20.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,17.476544184,39.0,18.5,0.89332902,11.0,2.0,98.5845655,0.0
0.0,22.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,12.143969411,50.0,19.32,1.416163181,10.0,0.0,87.9412626,0.0
0.0,21.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,13.977796747,19.0,8.36,1.337673466,10.0,5.0,82.70489154,0.0
0.0,22.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,17.558779141,42.0,18.21,1.376988657,11.0,1.0,93.06120375,0.0
0.0,21.0,4.0,3.0,2.0,0.0,1.0,1.0,4.0,5.0,0.0,1.0,17.263737978,43.0,21.91,0.980362799,9.0,1.0,97.00871414,0.0
0.0,23.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,16.759188349,77.0,18.41,1.002280383,8.0,1.0,83.13816399,0.0
0.0,21.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,15.345308498,52.0,11.18,0.470350989,11.0,2.0,78.98529128,0.0
0.0,23.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,1.0,6.285644878,82.0,9.26,0.987847225,12.0,0.0,94.76069554,0.0
0.0,21.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,15.530730851,37.0,13.48,1.033802094,4.0,1.0,69.8193587,0.0
0.0,23.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,16.823213869,28.0,18.01,1.122747455,9.0,4.0,80.00304268,0.0
0.0,19.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,42.517821866,21.0,14.22,1.270438122,10.0,1.0,100.0,0.0
0.0,20.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,15.0,23.83,1.468871409,4.0,5.0,61.83408036,0.0
0.0,20.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,0.0,1.0,13.957074472,49.0,19.64,0.887528284,11.0,2.0,83.55586522,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,7.806641506,71.0,25.21,1.937224436,12.0,0.0,84.20719591,0.0
0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,12.917906674,26.0,18.91,1.455691129,11.0,7.0,85.03204409,0.0
0.0,21.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,2.717350319,33.0,3.65,1.269044432,1.0,3.0,45.69121831,0.0
0.0,22.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,19.080773494,44.0,17.12,1.338946251,11.0,3.0,100.0,0.0
0.0,20.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,5.34415623,55.0,15.94,1.422912353,11.0,2.0,91.89313879,0.0
0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,15.36,0.925363696,4.0,7.0,18.87969694,0.0
0.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,1.610630096,33.0,16.35,0.837885733,11.0,1.0,77.69699819,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,18.776514343,53.0,15.51,0.773191653,10.0,1.0,100.0,0.0
0.0,21.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,1.0,2.944421225,39.0,20.87,1.184411658,8.0,6.0,85.4156313,0.0
0.0,20.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,12.830326356,50.0,15.7,1.414347672,11.0,1.0,71.43100849,0.0
0.0,20.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,17.305208665,63.0,7.63,1.068011791,11.0,1.0,88.97018807,0.0
0.0,21.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,5.0,0.0,1.0,0.0,7.0,9.69,1.077719342,9.0,6.0,78.38657046,0.0
0.0,22.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,15.0,12.11,0.514985058,8.0,4.0,27.54207466,0.0
0.0,22.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,0.897259275,46.0,16.77,0.671645386,7.0,1.0,100.0,0.0
0.0,21.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,25.165058353,63.0,12.53,0.623750544,10.0,2.0,87.72895836,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,28.23248532,66.0,25.69,1.368341675,9.0,1.0,94.10442135,0.0
0.0,20.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,8.338678557,41.0,18.58,0.539544486,7.0,5.0,83.13454701,0.0
0.0,23.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,18.322897676,50.0,18.77,0.657900923,11.0,6.0,91.76931573,0.0
0.0,22.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,0.0,1.0,5.039846864,32.0,13.5,0.496960661,8.0,0.0,96.27240249,0.0
0.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,17.317849728,44.0,8.23,1.081545357,10.0,2.0,71.82690812,0.0
0.0,22.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,1.0,29.998087795,67.0,2.84,0.385000216,11.0,2.0,94.64350248,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,19.306120756,8.0,18.69,0.85735678,12.0,2.0,76.29720032,0.0
0.0,23.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,27.0,19.39,1.520846612,8.0,5.0,85.82121449,0.0
0.0,21.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,0.0,1.0,0.0,57.0,20.89,1.109067581,10.0,3.0,88.64995244,0.0
0.0,23.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,57.091913168,25.0,12.85,1.042941153,11.0,3.0,85.12891753,0.0
0.0,21.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,7.718958748,28.0,17.1,1.266832215,10.0,5.0,53.48345098,0.0
0.0,21.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,6.024722657,70.0,26.76,0.84579117,7.0,1.0,91.30518031,0.0
0.0,23.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,25.152523918,16.0,10.38,0.968289874,10.0,1.0,88.16218552,0.0
0.0,21.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,15.445033569,46.0,27.79,0.023311693,11.0,0.0,94.14822173,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,12.464401007,30.0,8.17,1.302260919,2.0,5.0,44.55279627,0.0
0.0,21.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,1.028945187,56.0,13.57,1.431492172,13.0,0.0,78.70779269,0.0
0.0,22.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,0.0,1.0,73.23533353,55.0,12.92,0.833485952,11.0,1.0,79.08313625,0.0
0.0,24.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,9.207928788,27.0,23.82,1.068790132,11.0,0.0,93.24634082,0.0
0.0,22.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,17.255275378,37.0,15.67,1.534132309,10.0,4.0,40.28484709,0.0
0.0,20.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,0.0,1.0,22.277893589,44.0,20.55,1.24060691,9.0,0.0,99.96171682,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,64.0,10.07,1.126409762,11.0,1.0,91.16529571,0.0
0.0,21.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,5.0,0.0,1.0,7.554316859,18.0,15.65,1.000155325,5.0,5.0,34.39431864,0.0
0.0,23.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,1.02503112,41.0,16.94,1.231161126,7.0,4.0,74.64633495,0.0
0.0,22.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,8.103104196,41.0,14.16,0.757512347,10.0,1.0,95.97577344,0.0
0.0,23.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,5.0,0.0,1.0,27.659979098,35.0,15.5,0.030748549,11.0,3.0,92.23263827,0.0
0.0,23.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0,0.0,1.552455679,61.0,27.86,0.558396433,11.0,2.0,74.47022176,0.0
0.0,20.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,5.0,0.0,0.0,6.13133152,44.0,16.54,1.095091575,9.0,1.0,98.45803492,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,11.858647769,39.0,19.19,2.334023832,11.0,0.0,91.30976562,0.0
0.0,19.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,0.144694145,27.0,15.89,1.00544441,10.0,1.0,86.71040273,0.0
0.0,21.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,31.288792002,54.0,31.44,0.675940636,8.0,0.0,81.87679052,0.0
0.0,22.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,21.138749158,50.0,15.33,0.885103817,2.0,3.0,41.00298353,0.0
0.0,22.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,0.0,50.0,20.11,0.506695839,10.0,0.0,84.69062365,0.0
0.0,25.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,0.0,1.0,6.89023981,21.0,26.7,2.124199766,12.0,3.0,68.56699608,0.0
0.0,21.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,0.0,1.0,12.309044461,20.0,17.91,1.440952019,11.0,2.0,95.60831265,0.0
0.0,21.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,26.086889134,47.0,6.81,1.406259663,6.0,5.0,48.41031034,0.0
0.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,6.854280814,25.0,22.84,0.728673348,11.0,3.0,87.21852628,0.0
0.0,24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,44.0,15.39,0.475515704,7.0,0.0,87.9182054,0.0
0.0,20.0,4.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,82.158491174,48.0,13.73,0.686314596,10.0,0.0,81.82090405,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,6.784156741,23.0,15.08,1.592192418,11.0,0.0,91.74024722,0.0
0.0,22.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,30.426574262,66.0,19.29,1.346868967,10.0,1.0,95.37179589,0.0
0.0,22.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,39.0,27.53,1.080340629,13.0,4.0,100.0,0.0
0.0,21.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,33.0,9.85,1.135668321,9.0,5.0,87.03413718,0.0
0.0,23.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,17.944217423,39.0,12.53,1.455007135,9.0,3.0,91.66403782,0.0
0.0,22.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,43.0,23.7,0.559264585,10.0,2.0,76.44868773,0.0
0.0,23.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,21.395230635,21.0,12.53,0.449447029,7.0,6.0,89.29837245,0.0
0.0,21.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,8.346872232,64.0,34.42,1.327601253,12.0,1.0,100.0,0.0
0.0,20.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,60.262102264,64.0,6.44,1.242847122,11.0,1.0,96.63594308,0.0
0.0,19.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,5.269361172,36.0,22.8,1.04259342,10.0,3.0,87.76878414,0.0
0.0,19.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,35.755058887,72.0,13.59,0.558518653,11.0,2.0,100.0,0.0
0.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,0.0,1.0,29.124784809,8.0,4.12,1.143773311,6.0,1.0,46.51652344,0.0
0.0,21.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,11.193907348,50.0,8.44,0.597175304,7.0,3.0,93.57830046,0.0
0.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,7.687427334,56.0,23.03,0.792017754,10.0,1.0,85.03327574,0.0
0.0,21.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,33.726714385,64.0,20.24,0.828845565,8.0,1.0,98.16394629,0.0
0.0,19.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,49.0,5.61,0.901392182,8.0,7.0,34.94268919,0.0
0.0,22.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,15.166220506,41.0,21.77,0.652394485,10.0,4.0,92.27535055,0.0
0.0,21.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,15.928417173,65.0,5.7,1.621348396,10.0,1.0,76.39341969,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,42.59135169,56.0,13.9,1.056392458,10.0,0.0,97.187972,0.0
0.0,21.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0,1.0,25.223753854,13.0,11.03,0.582972521,10.0,2.0,69.81887995,0.0
0.0,20.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,26.41659859,33.0,10.1,0.40725187,5.0,1.0,95.19467632,0.0
0.0,20.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,19.808044513,53.0,7.1,1.119845201,10.0,1.0,88.14527942,0.0
0.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,42.413544497,28.0,18.51,0.741544962,12.0,2.0,88.38686899,0.0
0.0,23.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,20.60628182,5.0,0.03,0.553967084,9.0,2.0,86.41956829,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,8.520881775,47.0,31.84,1.509268462,10.0,2.0,95.24407363,0.0
0.0,22.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,0.0,1.0,10.42104449,51.0,28.68,1.620121663,11.0,1.0,100.0,0.0
0.0,21.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,38.717186531,57.0,0.03,0.806418158,13.0,1.0,81.01348264,0.0
