school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,17,U,GT3,T,4,4,health,other,course,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,5,1,1,2,5,4,5,17,3
GP,F,18,U,GT3,T,4,2,other,other,course,mother,1,2,1,no,no,no,yes,yes,yes,yes,yes,3,2,3,1,1,5,5,12,11,5
MS,M,19,R,GT3,T,3,4,services,other,course,mother,3,1,0,no,no,yes,no,yes,yes,no,no,5,1,2,2,1,1,3,10,11,8
GP,F,17,R,LE3,T,2,1,other,other,course,mother,1,2,0,yes,yes,yes,yes,yes,no,yes,no,2,4,2,1,1,2,75,5,16,11
GP,M,17,R,GT3,A,2,3,services,teacher,course,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,3,5,3,1,5,3,3,11,10,8
GP,F,19,U,GT3,T,2,1,other,other,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,4,3,2,4,4,53,7,7,13
MS,F,15,U,LE3,T,4,2,health,health,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,4,1,1,5,2,10,10,5
GP,F,18,U,LE3,A,2,2,teacher,health,home,mother,2,2,1,yes,yes,no,yes,yes,yes,yes,no,5,2,3,1,5,5,2,5,11,7
GP,F,16,R,GT3,T,4,2,other,services,home,father,1,1,1,no,yes,yes,yes,yes,yes,yes,no,5,2,5,1,3,3,8,15,19,8
GP,F,16,U,GT3,T,3,2,other,other,other,mother,1,4,0,no,no,no,no,yes,yes,yes,yes,5,4,2,1,2,2,2,9,14,6
GP,M,15,U,GT3,A,4,2,other,other,course,mother,1,4,0,no,yes,no,no,yes,yes,yes,yes,3,3,2,2,1,5,3,11,16,1
GP,M,18,U,GT3,T,4,2,at_home,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,3,3,4,1,4,3,4,11,12,12
GP,F,18,R,LE3,T,4,3,services,services,other,father,1,2,3,yes,yes,yes,yes,no,yes,yes,no,5,3,3,1,3,5,3,7,15,0
GP,M,15,U,LE3,T,4,1,services,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,2,2,5,4,10,13,10
MS,F,16,U,GT3,T,4,4,at_home,other,other,other,1,2,0,no,no,yes,no,yes,no,yes,yes,5,4,3,1,1,3,5,14,11,9
GP,F,15,R,LE3,T,3,2,teacher,other,reputation,mother,1,3,1,no,yes,no,no,no,yes,yes,no,5,3,3,1,3,3,4,11,11,8
MS,M,18,U,GT3,T,4,4,services,other,reputation,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,2,1,1,5,1,9,12,0
GP,M,18,U,GT3,T,4,4,other,other,other,father,1,3,2,no,no,no,yes,yes,yes,yes,yes,4,3,2,5,5,1,2,14,18,10
GP,F,15,U,GT3,T,4,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,5,3,4,1,3,4,5,18,11,10
GP,M,15,U,GT3,T,2,2,other,other,course,mother,1,2,1,no,no,no,no,yes,yes,no,yes,5,4,5,4,2,5,3,14,12,8
MS,F,17,U,GT3,T,2,4,teacher,services,home,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,4,3,1,1,2,4,12,15,11,2
GP,F,17,U,LE3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,4,3,2,2,1,1,8,19,19,0
GP,F,18,R,LE3,T,2,2,other,services,home,mother,1,2,2,yes,no,no,yes,yes,yes,yes,yes,5,2,4,1,2,3,19,12,13,5
GP,M,18,U,GT3,T,4,4,services,other,home,mother,1,1,0,no,no,yes,no,yes,yes,no,no,5,3,3,1,1,5,8,15,14,7
GP,F,17,U,LE3,T,4,1,services,other,course,mother,3,1,0,no,no,no,yes,yes,yes,yes,no,4,1,5,5,3,5,16,10,11,0
GP,M,16,R,GT3,T,4,2,health,other,home,mother,1,2,2,no,no,no,yes,yes,yes,yes,no,5,3,5,1,2,4,27,12,13,0
GP,F,18,U,GT3,T,1,2,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,3,1,3,5,5,7,19,0
GP,M,17,U,LE3,T,2,4,services,other,reputation,mother,3,2,2,yes,no,no,no,yes,yes,yes,no,3,3,2,1,4,5,5,14,12,12
GP,M,17,U,GT3,T,1,2,other,teacher,reputation,mother,2,2,0,no,no,yes,no,yes,yes,yes,no,1,4,2,1,3,3,5,13,14,13
GP,M,15,U,GT3,T,3,3,at_home,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,3,2,1,2,5,4,8,19,5
GP,F,17,U,GT3,T,4,1,health,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,5,3,7,13,16,6
GP,F,15,R,GT3,T,4,2,services,at_home,home,father,2,2,0,no,yes,yes,yes,yes,yes,no,no,5,3,3,1,3,4,0,17,16,8
GP,F,15,R,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,2,1,5,4,11,13,0
GP,M,16,U,LE3,T,2,4,at_home,services,course,other,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,5,2,1,3,4,8,7,0
GP,F,18,U,GT3,T,2,2,other,other,reputation,mother,1,2,1,no,no,yes,yes,no,yes,yes,no,4,3,2,1,3,2,1,5,11,7
GP,F,18,U,LE3,T,1,3,other,services,home,mother,1,1,0,yes,no,yes,yes,yes,yes,yes,no,5,3,2,1,2,5,0,11,17,11
GP,M,16,U,LE3,T,4,1,other,other,reputation,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,3,2,2,3,4,2,6,11,12,7
GP,M,18,U,LE3,T,1,2,services,other,home,mother,3,2,1,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,5,12,19,16,11
GP,M,15,R,LE3,T,2,1,at_home,services,reputation,mother,4,2,0,no,no,yes,no,no,yes,yes,no,4,3,4,1,1,5,5,15,19,16
GP,F,17,U,LE3,T,2,1,other,other,other,mother,1,1,2,no,yes,no,yes,yes,no,yes,yes,3,3,2,2,4,5,8,10,18,0
GP,F,17,U,GT3,T,2,1,at_home,other,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,2,3,3,8,16,11
GP,F,17,U,GT3,T,1,4,teacher,health,course,other,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,5,4,12,16,9
MS,F,18,U,LE3,A,4,1,services,other,reputation,mother,2,2,1,no,yes,no,no,no,yes,yes,yes,3,4,5,3,3,2,5,18,16,0
GP,M,18,R,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,3,4,1,2,5,9,15,19,13
MS,M,15,U,LE3,T,4,2,teacher,other,reputation,mother,1,3,1,no,yes,no,yes,yes,yes,yes,no,5,3,2,2,1,4,2,19,9,2
MS,M,17,U,GT3,T,4,1,at_home,other,reputation,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,5,4,2,1,1,5,4,11,11,12
GP,M,17,U,LE3,A,4,3,services,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,5,6,15,17,6
GP,F,18,R,GT3,T,4,2,at_home,teacher,course,mother,2,2,1,no,yes,no,no,yes,yes,yes,yes,2,4,3,1,3,2,67,10,19,11
GP,F,15,U,GT3,T,4,4,services,other,home,father,3,1,1,no,no,no,no,yes,yes,yes,no,4,3,4,1,3,3,3,11,7,11
GP,F,17,R,GT3,T,4,4,other,services,course,father,1,2,1,no,yes,yes,yes,no,yes,yes,yes,5,5,3,1,1,3,8,8,13,6
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,yes,3,3,3,1,5,5,7,14,12,0
GP,F,16,U,GT3,T,4,2,at_home,services,home,father,2,2,3,no,yes,yes,yes,no,yes,yes,no,3,3,2,1,3,3,28,10,8,16
GP,F,17,U,GT3,T,2,3,health,health,home,father,1,2,1,no,no,no,yes,yes,yes,yes,no,5,3,2,1,3,2,12,7,12,12
GP,M,18,U,GT3,T,4,4,other,services,reputation,other,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,2,2,1,1,4,7,9,14,3
GP,M,16,R,GT3,T,4,2,other,other,home,other,1,2,0,no,yes,yes,yes,yes,yes,yes,yes,3,1,3,1,3,1,6,9,17,0
MS,F,17,U,GT3,T,3,4,services,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,4,4,6,9,12,3
GP,M,19,R,GT3,T,3,4,services,services,reputation,other,1,2,0,no,no,no,no,yes,yes,yes,no,5,3,1,1,1,5,6,16,11,7
GP,F,18,U,LE3,A,4,4,other,teacher,home,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,0,7,12,10
GP,M,17,U,GT3,A,2,2,health,at_home,other,mother,2,2,0,no,no,yes,yes,no,no,yes,yes,4,3,4,1,3,1,4,10,12,0
GP,F,17,R,GT3,T,4,4,services,teacher,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,5,3,3,3,4,5,7,15,19,1
GP,F,18,U,GT3,T,4,1,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,3,1,7,19,16,11
GP,F,17,U,GT3,T,4,2,other,other,home,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,5,5,3,1,3,1,10,12,19,11
GP,F,16,R,GT3,T,2,4,other,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,4,2,5,5,4,19,13,3
GP,F,16,U,GT3,T,4,3,services,services,reputation,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,4,1,1,2,1,7,11,16
GP,F,15,U,LE3,T,4,4,other,health,course,other,1,2,2,yes,yes,no,no,yes,yes,yes,no,5,4,4,1,1,5,3,12,19,16
GP,F,15,U,GT3,A,4,1,other,other,other,father,1,4,0,no,no,no,no,yes,yes,no,no,3,4,5,1,4,4,5,17,14,4
GP,M,16,U,GT3,T,4,4,other,teacher,reputation,mother,2,1,1,no,no,no,yes,yes,yes,yes,no,4,4,2,1,1,5,6,11,10,10
GP,F,16,U,LE3,T,4,2,health,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,4,3,5,8,16,19,4
GP,F,17,U,GT3,T,1,4,services,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,2,4,13,12,11
GP,M,19,U,GT3,T,4,4,other,at_home,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,3,3,2,1,1,3,0,5,12,8
GP,F,16,U,GT3,T,3,4,other,health,other,mother,2,3,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,5,5,9,19,19,2
MS,M,17,U,GT3,T,4,4,services,other,home,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,2,1,1,5,7,14,11,3
GP,F,16,U,LE3,T,4,2,services,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,2,1,1,2,6,13,13,9
GP,F,16,U,GT3,A,4,2,health,other,reputation,other,2,2,3,no,no,no,yes,yes,yes,yes,yes,2,3,3,1,1,1,2,11,19,6
GP,F,17,U,LE3,T,3,3,other,other,course,father,1,2,1,no,no,yes,no,yes,yes,yes,no,4,2,2,1,1,3,2,19,17,10
GP,F,18,U,GT3,T,4,1,other,other,reputation,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,yes,3,3,3,3,2,5,6,11,17,0
GP,F,17,R,GT3,T,3,2,teacher,other,other,father,2,2,0,no,no,no,no,yes,yes,no,no,5,3,3,1,1,2,3,8,15,0
GP,F,16,U,GT3,T,4,1,teacher,services,home,mother,1,2,0,no,no,yes,yes,yes,yes,no,no,4,2,5,1,3,5,6,9,19,12
GP,M,15,U,GT3,T,4,4,health,services,reputation,father,1,2,0,yes,yes,yes,no,no,yes,yes,no,4,2,4,1,1,1,2,18,12,0
GP,F,15,U,GT3,T,2,2,at_home,other,reputation,other,1,2,0,yes,no,no,yes,yes,yes,yes,no,3,3,5,1,1,5,75,17,8,12
GP,F,17,R,GT3,T,1,2,other,other,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,3,4,4,2,2,5,5,13,16,7
GP,M,18,U,GT3,T,4,3,health,other,course,mother,1,2,0,no,no,no,yes,yes,yes,no,yes,5,4,3,2,1,5,4,13,17,0
GP,F,15,U,GT3,T,4,4,health,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,2,1,1,1,5,17,15,0
GP,F,16,U,GT3,T,1,4,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,no,no,4,3,3,1,2,5,4,19,16,6
GP,M,17,U,LE3,T,1,2,health,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,3,1,5,4,7,19,13,10
GP,F,16,U,LE3,A,3,3,health,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,2,5,1,3,5,7,5,15,18
GP,M,17,U,GT3,T,2,1,teacher,other,home,mother,1,2,1,no,yes,no,no,no,yes,yes,no,5,2,4,1,3,3,1,19,16,0
MS,M,16,U,LE3,T,1,2,teacher,teacher,reputation,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,1,3,1,1,1,1,10,16,8
GP,M,18,U,GT3,T,3,2,teacher,other,other,other,1,2,1,yes,yes,no,yes,yes,no,yes,no,3,4,3,2,3,5,4,15,19,11
GP,F,19,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,2,1,1,1,6,12,13,18
GP,M,16,U,GT3,A,3,4,services,other,course,father,1,3,0,no,no,yes,yes,yes,yes,yes,no,4,4,2,1,1,4,0,14,5,8
GP,F,18,U,GT3,T,4,1,teacher,other,home,mother,1,1,0,no,yes,no,yes,yes,no,yes,no,2,3,2,1,1,1,9,17,13,10
GP,M,17,U,GT3,T,2,3,services,other,reputation,mother,1,1,0,yes,yes,no,no,no,yes,no,yes,3,4,2,1,5,3,7,14,15,16
GP,F,18,U,GT3,T,3,2,teacher,at_home,reputation,mother,2,3,0,yes,yes,no,no,yes,yes,yes,no,4,4,4,1,1,2,0,6,13,2
GP,M,17,U,GT3,T,4,1,other,other,reputation,mother,1,2,0,yes,yes,yes,yes,no,no,yes,yes,5,4,4,1,2,3,21,11,5,6
GP,M,16,U,GT3,T,2,3,at_home,services,home,father,2,2,0,no,no,no,yes,yes,no,yes,yes,1,1,3,1,1,5,4,14,10,0
GP,F,15,U,LE3,T,4,1,health,services,course,mother,1,2,2,yes,no,no,no,yes,yes,no,no,3,3,3,1,5,5,5,13,13,7
GP,F,18,U,GT3,T,4,2,other,services,course,mother,2,2,0,yes,yes,yes,yes,yes,yes,yes,yes,5,4,3,2,1,5,5,9,13,14
GP,M,18,U,LE3,T,2,1,at_home,other,course,mother,1,2,1,no,yes,no,yes,no,yes,yes,yes,5,3,2,1,3,1,1,16,13,11
GP,M,16,U,LE3,T,3,1,at_home,other,course,mother,2,1,1,yes,no,no,no,no,yes,yes,no,2,3,3,4,3,5,0,7,16,1
GP,F,17,U,LE3,T,3,3,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,2,3,3,1,1,3,26,9,14,17
GP,F,16,U,LE3,T,4,2,other,teacher,course,mother,1,2,0,no,no,no,yes,yes,no,yes,yes,5,3,2,1,3,5,9,14,14,0
GP,F,16,U,LE3,T,4,1,other,services,reputation,father,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,3,5,9,11,14,0
GP,F,16,U,GT3,T,4,2,other,services,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,4,5,3,3,1,19,13,9
MS,F,19,U,LE3,T,3,2,other,other,home,other,1,2,0,no,yes,yes,no,no,yes,yes,no,3,3,3,1,1,3,6,15,15,13
GP,F,19,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,yes,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,1,1,10,18,11
GP,M,17,U,GT3,A,4,1,other,services,reputation,other,1,2,3,no,no,no,yes,yes,yes,yes,no,5,3,3,1,1,4,0,10,10,7
GP,F,17,R,GT3,T,4,4,teacher,health,home,mother,1,1,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,1,5,20,11,16,16
GP,M,17,U,GT3,T,4,2,at_home,other,course,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,2,4,4,2,5,0,12,14,14
GP,M,16,R,GT3,T,3,4,other,teacher,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,3,4,1,2,3,3,69,19,15,6
GP,M,18,U,GT3,T,2,1,at_home,other,course,other,1,1,1,no,no,yes,yes,yes,yes,yes,yes,3,5,3,1,2,3,8,16,14,7
GP,F,18,U,GT3,T,2,3,other,other,home,mother,1,3,0,no,no,no,yes,no,yes,yes,yes,4,1,5,2,1,5,6,8,13,15
GP,F,15,U,GT3,T,4,3,at_home,other,course,mother,1,2,3,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,5,7,17,15,6
GP,F,19,R,GT3,T,3,2,other,at_home,course,father,1,2,0,yes,no,no,no,yes,yes,yes,yes,3,4,3,1,1,1,6,11,18,8
GP,F,18,U,GT3,T,4,2,other,other,other,mother,1,2,0,no,no,no,no,yes,yes,no,no,4,3,5,1,3,3,13,14,14,9
GP,M,18,U,LE3,T,4,1,other,other,course,father,3,2,0,no,yes,yes,yes,no,yes,yes,no,4,4,4,1,2,5,4,9,8,0
GP,F,18,R,GT3,T,4,2,teacher,services,course,other,1,2,2,no,yes,yes,no,yes,yes,yes,no,3,2,3,1,1,5,7,17,16,11
GP,F,17,U,GT3,T,1,4,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,3,3,3,1,3,5,1,16,12,12
GP,F,17,U,LE3,T,4,4,services,other,course,father,3,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,5,3,2,5,1,9,8,16,11
MS,F,16,U,LE3,T,4,4,other,services,course,mother,2,2,0,no,no,no,yes,no,no,no,no,5,3,2,1,4,5,7,10,10,11
GP,M,16,U,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,yes,yes,no,no,yes,yes,no,3,3,4,4,1,4,3,8,10,7
MS,F,18,U,GT3,T,4,4,other,health,course,other,2,3,1,no,no,no,yes,yes,yes,yes,no,4,3,3,1,4,5,10,18,15,11
GP,M,16,U,GT3,T,2,1,at_home,other,reputation,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,5,1,1,1,5,29,12,13,7
GP,M,17,R,GT3,T,4,2,services,other,other,father,2,3,0,yes,yes,no,no,no,yes,yes,no,4,4,1,1,4,2,0,13,11,0
GP,M,15,U,GT3,T,1,4,other,teacher,home,mother,1,2,2,no,yes,no,yes,yes,yes,yes,no,5,5,4,3,3,4,5,12,17,15
GP,F,16,U,GT3,T,2,2,other,other,course,mother,1,3,3,no,no,yes,yes,no,yes,yes,yes,2,3,2,1,5,3,10,10,11,0
MS,F,18,U,GT3,T,3,4,services,services,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,3,5,4,14,15,2
GP,F,16,U,GT3,T,4,1,other,other,reputation,mother,3,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,1,4,5,8,12,19,4
GP,M,19,U,GT3,T,3,3,teacher,services,course,mother,1,4,0,yes,yes,no,no,yes,no,yes,yes,4,4,3,1,2,5,0,10,15,0
GP,M,19,U,GT3,T,1,2,at_home,other,course,mother,1,3,1,no,yes,yes,no,yes,yes,yes,no,3,3,3,1,1,2,5,18,15,9
GP,F,18,R,GT3,T,4,2,teacher,services,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,5,1,3,5,19,5,14,12
GP,F,18,U,GT3,T,2,1,services,services,home,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,3,3,1,3,4,1,5,15,0
GP,F,18,R,LE3,T,3,4,teacher,health,reputation,mother,2,2,3,yes,no,no,no,yes,yes,yes,no,5,1,4,1,1,5,11,11,11,13
GP,F,15,U,GT3,T,1,3,other,services,home,father,3,2,0,no,yes,yes,yes,yes,yes,yes,no,2,1,1,1,2,2,8,18,11,6
GP,F,16,U,GT3,T,2,2,health,other,home,mother,1,2,0,yes,no,yes,yes,no,yes,yes,yes,3,2,3,2,1,5,0,14,13,0
GP,M,19,U,GT3,T,4,3,at_home,other,course,other,1,2,0,yes,yes,yes,yes,yes,yes,yes,yes,3,4,2,1,1,4,0,12,19,12
GP,F,17,U,GT3,A,4,1,services,other,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,no,yes,5,3,5,1,1,2,4,9,12,4
GP,M,15,R,GT3,T,2,2,teacher,at_home,reputation,father,1,1,2,no,yes,no,yes,yes,yes,yes,no,3,1,2,1,1,5,2,13,14,18
GP,M,16,U,GT3,T,4,2,other,services,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,5,3,2,1,1,3,4,13,10,12
GP,F,19,U,LE3,T,2,4,teacher,other,reputation,father,1,2,0,yes,no,no,yes,yes,yes,no,no,3,5,5,1,2,1,6,17,19,0
GP,M,18,U,GT3,T,4,2,other,other,reputation,father,2,3,0,yes,yes,no,no,no,yes,yes,no,4,3,5,4,1,3,5,19,15,14
MS,F,19,R,LE3,T,4,1,other,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,1,5,7,19,15,17
GP,M,17,U,LE3,T,4,4,services,services,reputation,father,1,2,1,no,no,no,yes,yes,yes,no,no,5,2,4,4,1,5,5,6,9,8
MS,M,19,U,LE3,T,4,3,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,4,3,4,1,1,4,75,10,9,0
MS,M,15,R,GT3,T,4,4,services,other,course,mother,1,3,3,no,no,no,no,yes,no,yes,no,3,2,2,1,1,5,5,18,12,0
GP,F,16,U,LE3,T,1,4,at_home,other,reputation,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,4,3,4,2,1,2,8,11,15,0
GP,M,18,U,GT3,T,2,1,other,other,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,3,1,4,4,5,7,19,8
GP,M,18,U,LE3,A,2,3,services,other,home,mother,2,2,0,yes,yes,yes,yes,yes,no,yes,no,5,3,4,1,1,5,2,14,10,12
MS,M,15,R,GT3,T,4,2,other,health,home,mother,1,2,1,yes,no,no,no,yes,yes,yes,no,4,3,5,1,1,5,24,14,10,16
GP,F,16,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,yes,yes,yes,no,no,yes,no,4,3,2,1,1,4,5,10,15,8
GP,M,15,U,GT3,T,3,1,teacher,other,home,mother,1,4,1,no,yes,yes,no,yes,yes,yes,no,5,4,4,2,1,2,4,15,13,9
