school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,F,15,R,GT3,A,2,3,services,teacher,course,mother,2,2,1,yes,yes,no,yes,yes,yes,yes,no,4,5,3,1,5,3,40,7,18,6
GP,F,19,U,GT3,T,3,1,other,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,2,3,1,5,3,28,7,17,4
MS,F,15,U,LE3,T,4,2,health,health,other,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,1,1,3,7,6,15,9
GP,F,18,U,LE3,T,2,2,other,health,course,mother,2,2,1,no,no,no,no,yes,yes,yes,yes,4,2,4,1,5,3,30,7,12,6
GP,F,18,R,GT3,T,4,3,other,services,home,mother,1,1,1,no,no,yes,no,yes,yes,yes,no,4,2,5,1,1,3,39,6,10,16
GP,F,16,U,GT3,T,3,2,other,other,other,mother,1,4,0,no,no,no,no,yes,yes,yes,yes,5,4,2,1,2,2,0,7,8,5
GP,M,15,U,GT3,A,2,2,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,5,3,1,1,5,0,6,14,6
GP,M,18,U,GT3,T,2,1,at_home,teacher,course,father,2,2,0,no,yes,no,no,yes,yes,no,yes,3,3,4,1,4,3,0,7,18,5
GP,F,18,R,LE3,T,3,3,services,services,other,father,1,3,0,yes,yes,no,yes,no,yes,no,no,4,2,3,1,3,5,26,7,14,5
GP,M,15,U,LE3,T,4,1,services,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,2,2,2,2,3,21,6,18,4
MS,F,16,U,LE3,T,4,4,at_home,health,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,3,4,3,1,1,3,39,6,16,11
GP,F,18,U,LE3,T,3,1,at_home,other,reputation,mother,1,3,1,no,no,no,no,no,yes,yes,no,5,2,3,1,1,3,0,6,13,6
GP,M,18,U,GT3,T,4,4,services,other,reputation,mother,1,2,0,no,no,yes,yes,yes,yes,yes,no,5,3,2,1,3,5,3,7,13,5
GP,M,18,U,GT3,T,4,4,other,services,home,father,1,3,2,yes,yes,no,yes,yes,yes,yes,yes,4,3,5,1,5,1,14,6,11,9
GP,F,15,U,GT3,T,4,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,5,3,4,1,3,4,16,6,16,4
GP,M,15,R,GT3,T,2,2,other,other,course,mother,1,1,1,no,no,no,no,yes,yes,no,yes,3,4,5,4,5,5,0,6,14,4
MS,F,17,U,GT3,T,2,1,other,services,course,mother,1,1,2,yes,no,no,no,no,yes,yes,yes,4,3,1,1,2,4,0,8,15,9
GP,F,17,U,LE3,T,1,2,other,at_home,course,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,4,3,3,1,2,1,0,7,10,7
GP,F,18,R,LE3,T,2,2,other,services,home,mother,1,2,2,yes,no,yes,yes,yes,yes,yes,yes,5,2,4,1,2,3,5,8,15,8
GP,M,18,U,GT3,T,2,4,services,other,home,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,5,4,3,1,1,5,0,10,15,14
GP,F,17,U,LE3,T,4,1,services,other,course,mother,2,1,0,no,no,yes,yes,yes,yes,yes,no,4,1,3,1,3,5,15,8,16,14
GP,M,16,R,GT3,T,4,2,health,other,home,mother,1,2,2,no,no,no,yes,yes,yes,no,yes,4,3,5,1,2,4,0,7,11,5
GP,F,18,U,GT3,T,3,1,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,5,3,1,1,5,43,6,6,6
GP,F,17,U,LE3,T,2,4,services,other,reputation,mother,1,2,2,yes,no,no,no,yes,yes,yes,no,3,3,2,1,4,1,0,6,7,15
GP,M,17,U,GT3,T,1,2,other,at_home,reputation,mother,2,1,0,no,no,yes,no,yes,yes,yes,no,2,4,2,1,5,3,15,15,17,4
GP,M,18,U,GT3,T,3,3,other,other,course,mother,1,3,0,yes,no,no,no,yes,yes,yes,yes,4,3,2,1,2,5,0,6,17,6
GP,F,17,U,LE3,T,4,1,health,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,5,4,3,1,5,3,0,8,15,5
GP,F,15,R,GT3,T,3,2,services,at_home,home,mother,2,2,0,yes,yes,yes,no,yes,yes,no,yes,4,3,3,1,4,4,0,6,12,5
GP,F,15,R,GT3,T,1,2,other,services,course,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,3,5,2,1,5,36,6,14,7
GP,M,16,U,LE3,T,2,3,at_home,services,course,other,1,2,1,no,yes,no,no,yes,yes,yes,yes,5,3,5,2,1,3,30,7,17,6
GP,F,15,U,GT3,T,2,4,other,services,reputation,mother,1,2,2,no,no,yes,yes,no,yes,yes,no,4,3,4,1,3,5,33,13,15,4
GP,F,18,U,LE3,T,2,3,other,services,home,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,3,2,1,2,5,16,11,17,13
GP,M,16,R,LE3,T,4,1,other,other,home,father,1,2,0,yes,yes,yes,yes,yes,yes,no,no,3,2,2,3,4,2,28,6,15,13
GP,M,18,U,GT3,T,1,2,other,other,home,mother,1,2,1,no,no,no,no,yes,yes,yes,yes,4,3,3,1,1,5,31,6,16,5
GP,F,15,R,LE3,T,2,1,at_home,services,course,mother,4,2,0,no,no,no,no,no,yes,yes,no,4,3,4,1,1,5,28,9,18,11
GP,F,17,U,LE3,T,3,3,other,other,other,mother,1,1,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,4,5,0,14,15,7
GP,F,19,U,GT3,T,2,1,at_home,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,5,42,8,18,12
GP,F,17,U,GT3,T,1,4,services,health,course,mother,1,3,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,1,5,26,7,15,14
MS,F,18,U,LE3,A,2,1,services,other,course,mother,1,2,0,yes,yes,no,no,no,yes,yes,yes,3,3,5,3,3,2,46,7,18,8
GP,F,18,R,GT3,T,4,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,3,3,4,1,2,5,28,13,16,17
MS,M,15,U,GT3,T,2,1,health,other,course,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,5,3,4,4,3,2,0,6,17,8
MS,M,17,U,GT3,T,2,1,at_home,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,5,4,2,1,1,5,0,7,9,5
GP,M,17,U,LE3,A,4,3,services,services,course,other,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,2,5,15,7,13,5
GP,F,18,R,GT3,T,4,2,other,teacher,course,mother,2,1,0,no,no,yes,no,yes,yes,yes,yes,2,3,3,1,3,5,28,7,13,10
GP,F,15,U,GT3,T,4,4,services,services,course,father,3,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,3,3,0,6,19,4
GP,F,17,R,GT3,T,3,1,other,services,course,father,1,2,1,no,no,yes,yes,no,yes,yes,yes,4,5,2,1,1,3,23,8,15,5
GP,F,17,U,LE3,T,2,2,teacher,at_home,reputation,mother,1,2,0,yes,no,yes,no,yes,yes,yes,yes,1,3,5,1,5,5,34,12,13,13
GP,F,16,R,GT3,T,4,2,other,other,home,mother,2,2,0,no,yes,yes,no,no,yes,yes,no,4,4,2,1,3,3,0,6,14,10
GP,F,17,U,LE3,T,2,3,health,health,home,father,1,2,1,no,no,no,yes,yes,yes,yes,yes,5,3,4,1,3,2,19,8,15,6
GP,M,18,U,GT3,T,4,4,other,services,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,yes,5,3,2,1,1,5,43,12,8,7
GP,M,16,R,GT3,T,4,3,other,other,course,other,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,1,3,1,3,1,0,6,16,4
MS,M,18,U,LE3,T,3,4,services,teacher,course,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,4,1,4,4,15,10,19,7
GP,M,15,R,GT3,T,3,4,services,services,course,other,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,1,1,1,5,20,9,9,7
GP,F,18,U,LE3,A,2,4,other,teacher,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,2,5,14,6,18,7
MS,M,17,U,LE3,A,2,2,health,at_home,other,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,4,3,4,1,4,3,0,8,0,6
GP,F,17,R,GT3,A,3,4,services,teacher,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,3,4,5,22,7,14,7
GP,F,18,U,GT3,T,4,1,teacher,other,other,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,4,3,4,1,3,1,47,8,13,6
MS,F,22,U,GT3,T,4,3,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,2,1,3,1,0,13,13,10
GP,F,16,R,GT3,T,2,4,other,other,home,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,5,5,4,2,4,5,16,6,9,9
GP,F,15,R,GT3,T,3,3,services,services,course,mother,1,2,2,no,yes,yes,yes,yes,yes,yes,no,5,2,4,1,1,2,21,6,12,8
GP,F,15,U,LE3,T,3,4,other,health,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,5,5,4,1,1,5,0,7,19,7
GP,F,15,R,GT3,A,4,1,other,other,other,father,1,4,0,no,no,no,no,yes,yes,no,yes,3,2,5,1,4,4,29,9,13,7
GP,M,16,U,GT3,T,4,4,other,teacher,reputation,mother,2,1,1,no,no,no,no,yes,yes,yes,yes,4,3,2,1,4,2,43,6,11,6
GP,F,16,U,GT3,T,4,2,services,at_home,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,1,5,0,6,12,5
GP,F,16,U,GT3,T,3,3,services,other,other,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,35,6,18,4
GP,M,15,U,GT3,T,4,4,other,services,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,3,3,2,1,5,5,25,7,18,9
GP,F,18,U,GT3,T,3,4,other,health,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,no,4,2,4,1,5,5,14,6,12,4
GP,M,17,U,GT3,T,4,2,services,services,course,other,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,4,5,38,7,19,6
GP,F,16,U,LE3,T,4,2,services,other,home,mother,1,2,3,no,no,no,no,yes,yes,yes,yes,4,4,2,1,1,2,7,6,16,5
GP,F,16,U,GT3,T,2,2,health,other,reputation,other,2,2,3,no,no,no,yes,yes,yes,yes,yes,2,2,3,1,3,1,3,8,14,5
GP,F,17,U,LE3,T,3,3,other,other,course,father,1,2,0,no,no,yes,no,yes,yes,yes,no,4,2,2,1,1,3,1,8,9,6
GP,F,18,U,GT3,T,4,1,other,other,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,3,3,1,2,5,0,8,13,7
MS,F,19,R,GT3,T,3,4,other,health,other,mother,2,2,3,no,no,no,no,no,yes,yes,no,4,3,3,1,1,2,0,11,18,5
GP,F,16,U,GT3,A,4,2,teacher,services,home,mother,1,2,0,no,no,yes,yes,yes,yes,no,no,4,2,5,1,1,5,24,6,18,6
GP,M,15,R,LE3,T,2,4,other,services,reputation,father,1,2,0,no,yes,yes,no,no,yes,yes,no,4,2,4,1,1,1,27,6,8,6
GP,F,18,U,GT3,T,2,2,at_home,other,course,other,2,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,3,5,1,1,5,21,6,16,8
GP,F,15,R,GT3,T,3,3,other,other,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,3,2,4,1,2,5,31,6,15,8
GP,M,16,U,GT3,T,4,3,health,services,course,mother,1,2,0,yes,no,no,no,yes,yes,no,yes,5,4,3,2,1,5,0,9,13,7
GP,F,16,U,GT3,A,4,4,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,2,1,17,7,16,6
GP,F,16,U,GT3,T,1,4,services,services,other,mother,2,2,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,2,5,36,6,12,11
GP,M,17,R,LE3,T,3,1,health,other,home,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,3,1,5,4,0,6,15,15
GP,F,15,U,LE3,A,3,3,health,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,2,5,1,2,3,0,6,4,5
GP,M,18,U,GT3,T,2,1,teacher,other,home,mother,1,2,1,no,yes,yes,no,no,yes,yes,no,4,2,4,1,3,2,0,6,17,4
GP,F,16,U,LE3,T,1,2,teacher,teacher,reputation,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,2,3,1,1,1,3,6,8,9
GP,F,18,R,GT3,T,3,3,services,teacher,other,mother,1,3,1,no,yes,no,yes,no,no,yes,no,3,2,3,2,3,5,12,14,16,17
GP,F,19,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,4,3,1,1,1,43,9,13,6
GP,M,16,U,GT3,A,3,4,services,other,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,3,4,2,1,1,4,2,6,15,5
GP,F,18,U,GT3,T,4,2,health,other,course,mother,1,1,0,no,yes,yes,yes,yes,no,no,no,2,3,2,1,3,1,0,6,19,6
GP,M,18,U,GT3,T,2,3,services,other,reputation,mother,1,1,0,yes,yes,no,no,no,yes,no,yes,4,2,2,1,5,3,2,12,14,11
GP,F,18,U,GT3,T,3,2,teacher,at_home,reputation,mother,2,3,0,yes,yes,yes,no,yes,yes,yes,no,4,4,4,1,1,2,43,8,17,4
GP,F,15,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,4,1,5,3,0,6,6,11
GP,F,16,U,GT3,T,2,3,at_home,services,home,father,2,2,0,no,no,no,yes,yes,no,yes,yes,1,1,3,1,4,5,0,6,17,6
GP,F,15,U,LE3,T,4,1,services,services,reputation,mother,1,2,2,yes,no,no,no,no,yes,yes,no,3,3,3,1,1,5,14,6,16,7
GP,F,18,U,GT3,T,1,2,other,services,course,other,2,2,0,no,yes,yes,no,yes,yes,yes,yes,5,1,3,2,1,5,45,6,17,4
GP,M,18,U,GT3,T,2,1,at_home,health,course,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,5,3,2,1,3,1,26,7,18,4
GP,M,16,U,GT3,T,2,1,at_home,other,course,mother,2,1,1,no,no,no,no,no,yes,yes,yes,2,3,3,1,3,5,13,7,19,12
GP,F,17,U,LE3,T,3,3,services,other,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,4,3,4,1,1,3,46,10,16,9
GP,F,16,U,LE3,T,4,2,other,teacher,course,mother,1,4,0,no,no,no,yes,yes,no,yes,yes,5,3,2,1,2,5,7,7,17,16
GP,F,16,U,GT3,T,4,1,other,services,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,3,5,1,3,5,0,7,7,4
GP,F,16,U,GT3,T,4,1,other,services,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,2,3,4,5,3,3,7,9,11,4
GP,F,19,U,LE3,T,3,3,other,teacher,home,other,1,2,0,no,yes,no,no,no,yes,yes,no,3,2,3,1,1,3,42,7,17,5
GP,F,19,U,GT3,T,4,3,services,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,5,4,2,1,1,1,0,6,17,4
GP,M,17,U,GT3,T,4,1,other,services,other,mother,1,2,3,no,no,no,yes,yes,yes,no,no,4,1,3,1,1,4,3,6,13,7
GP,F,17,R,GT3,T,4,4,teacher,health,course,mother,1,1,0,no,no,no,no,no,yes,yes,yes,4,3,4,1,1,5,0,6,8,9
GP,M,17,R,GT3,T,4,3,other,other,course,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,yes,4,2,4,1,2,5,31,7,17,5
GP,F,18,R,GT3,T,3,4,other,teacher,course,other,1,1,0,no,no,no,yes,yes,yes,yes,yes,2,4,4,2,4,3,16,16,14,5
GP,F,18,R,LE3,T,2,1,at_home,other,course,other,1,2,1,no,no,yes,yes,yes,yes,yes,yes,4,2,5,1,2,3,28,9,13,5
GP,F,18,U,GT3,T,2,3,other,other,home,mother,1,3,0,no,no,yes,no,no,yes,yes,yes,4,2,5,2,1,5,25,12,16,9
GP,F,15,U,GT3,T,4,3,other,other,other,mother,1,2,1,no,no,no,yes,yes,yes,yes,no,4,2,3,1,1,5,8,6,16,7
GP,F,19,R,GT3,A,3,2,other,at_home,course,father,1,2,0,yes,no,no,no,yes,yes,yes,yes,4,4,3,1,2,5,0,6,11,4
GP,F,18,R,GT3,T,4,4,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,yes,4,3,5,1,3,3,0,8,8,4
GP,F,18,U,LE3,T,4,1,other,other,course,mother,3,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,2,5,75,7,15,10
GP,F,18,R,GT3,T,1,1,teacher,services,course,mother,1,2,2,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,1,5,34,6,13,5
GP,F,17,R,GT3,T,4,3,services,other,home,mother,1,2,1,no,no,no,no,yes,yes,yes,no,3,3,3,3,3,5,0,6,14,15
GP,M,15,U,GT3,T,4,4,services,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,yes,4,5,3,1,5,1,10,6,15,6
GP,F,16,R,LE3,T,4,4,other,services,course,mother,2,2,0,no,no,no,yes,no,no,no,no,5,3,2,2,4,5,0,7,18,6
GP,M,15,U,GT3,T,4,2,other,other,other,mother,1,1,0,no,yes,yes,no,no,yes,no,no,3,3,4,4,1,4,0,6,5,5
GP,F,18,U,GT3,T,4,4,other,health,course,other,2,2,2,no,no,no,no,yes,yes,yes,no,4,3,3,1,5,5,38,9,18,7
GP,F,16,U,GT3,T,2,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,yes,no,no,4,5,1,1,1,5,0,7,14,7
GP,F,18,R,GT3,T,4,1,other,other,other,father,2,3,0,no,yes,yes,no,no,yes,no,no,2,4,1,1,4,2,29,7,16,5
GP,F,18,U,GT3,T,1,4,other,teacher,course,mother,1,2,2,no,yes,no,yes,yes,yes,yes,no,5,5,4,1,3,4,45,14,12,4
GP,F,16,U,GT3,T,2,2,other,teacher,course,mother,1,3,3,no,no,yes,yes,no,yes,no,yes,2,3,2,1,5,3,0,11,17,11
GP,F,18,U,GT3,T,3,1,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,2,1,4,5,0,8,17,13
GP,F,16,R,GT3,T,4,1,services,other,course,mother,1,2,0,no,yes,yes,yes,no,yes,yes,yes,4,3,3,1,4,5,46,6,16,9
GP,M,19,U,GT3,T,3,3,other,services,course,mother,1,4,0,no,no,no,no,yes,no,yes,yes,4,4,3,1,2,5,0,10,14,9
GP,F,19,U,LE3,T,1,2,services,teacher,course,mother,1,3,1,no,no,yes,no,yes,yes,yes,no,4,2,3,1,1,2,14,7,16,6
GP,F,18,R,GT3,T,4,3,teacher,services,course,mother,1,3,0,no,no,yes,no,yes,yes,yes,yes,4,4,5,1,3,5,11,14,16,6
GP,F,15,R,GT3,T,2,1,services,services,course,other,1,3,0,yes,no,yes,no,yes,yes,yes,yes,4,3,3,1,3,1,39,6,7,4
GP,F,18,R,LE3,T,3,4,at_home,health,course,mother,2,2,3,no,yes,no,no,yes,yes,no,yes,5,1,4,1,5,5,0,14,15,6
GP,F,15,U,GT3,T,1,3,other,teacher,home,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,2,1,1,3,2,2,32,6,17,16
GP,F,16,U,GT3,T,2,2,health,other,home,mother,1,2,0,yes,no,yes,yes,no,yes,yes,yes,3,2,3,2,1,5,15,13,16,8
GP,M,19,U,GT3,T,4,3,services,other,course,mother,1,2,1,yes,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,4,24,9,17,7
GP,F,17,U,GT3,A,4,1,services,other,home,father,1,1,0,yes,yes,yes,no,no,yes,no,yes,4,3,5,1,1,5,22,7,17,5
GP,M,15,R,GT3,T,2,2,teacher,at_home,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,5,2,1,1,4,19,6,18,5
GP,M,17,R,LE3,T,2,4,services,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,3,1,3,0,6,18,7
GP,F,19,R,LE3,T,3,4,teacher,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,no,no,3,5,5,1,2,1,0,6,15,5
GP,M,18,R,GT3,T,2,2,other,other,reputation,mother,2,3,0,yes,yes,no,no,no,yes,yes,no,4,3,5,4,1,3,0,6,9,6
MS,F,19,U,LE3,T,2,1,services,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,3,1,1,5,29,7,13,9
GP,M,17,U,LE3,T,2,4,services,services,reputation,mother,1,2,1,no,no,no,yes,yes,yes,no,no,5,2,4,1,1,5,0,10,17,8
GP,M,19,U,LE3,T,4,3,services,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,2,1,4,1,11,11,8
GP,M,15,R,GT3,T,4,1,services,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,no,3,2,2,1,1,4,5,8,10,5
GP,F,16,U,LE3,T,1,1,at_home,other,reputation,mother,3,1,2,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,5,0,6,16,7
GP,F,16,U,GT3,T,2,1,other,other,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,3,1,4,5,24,10,11,5
GP,F,18,U,GT3,T,2,3,services,teacher,home,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,3,5,1,1,5,23,7,16,4
MS,M,15,R,GT3,T,3,2,other,health,home,mother,1,2,1,yes,no,yes,no,yes,yes,yes,yes,4,3,5,1,4,5,0,6,17,9
GP,F,18,R,GT3,T,1,2,at_home,other,home,mother,1,2,1,no,yes,yes,no,no,no,yes,no,4,3,2,1,1,4,21,9,12,7
GP,M,15,U,GT3,T,3,1,teacher,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,yes,5,4,4,1,5,2,25,6,8,9
GP,F,20,U,GT3,A,3,1,other,other,home,father,1,3,0,yes,no,no,no,yes,yes,no,yes,5,3,3,1,4,3,0,15,15,5
