id_assessment,id_student,date_submitted,is_banked,score
20488,641614,252,0,95.0
9173,1205554,99,0,74.0
32266,838738,130,0,85.0
24177,342030,370,0,73.0
35324,580417,66,0,57.0
24834,665054,142,0,95.0
18067,656798,87,0,84.0
36987,855705,158,0,99.0
21750,563665,218,0,91.0
31936,1453777,53,0,97.0
34883,521174,165,0,99.0
33329,1107725,108,0,33.0
17968,1368825,28,0,98.0
13830,642187,82,0,80.0
37410,549636,125,0,40.0
13799,813903,31,0,92.0
35301,1145834,97,0,87.0
31180,320423,80,0,99.0
32470,1490819,113,0,88.0
25754,76438,78,0,65.0
37431,1042021,146,0,92.0
35994,735484,44,0,90.0
32288,1273231,26,0,87.0
35065,403624,86,0,89.0
36961,276602,77,0,79.0
16175,593829,131,0,81.0
33675,1270615,99,0,97.0
15568,510562,51,0,34.0
22872,350145,41,0,33.0
30578,554760,79,0,78.0
20823,587735,70,0,90.0
24505,903801,45,0,95.0
27708,617745,77,0,56.0
36570,816574,26,0,59.0
31327,299309,0,0,26.0
23186,316603,184,0,83.0
36816,1540949,112,0,76.0
12904,318009,161,0,56.0
35956,857729,242,0,97.0
36251,931324,31,0,70.0
28060,146384,122,0,93.0
37077,406678,169,0,62.0
37368,1079515,152,0,52.0
28970,519424,17,0,53.0
24950,314607,96,0,41.0
10899,554744,51,0,20.0
31578,702402,84,0,37.0
8082,106583,49,0,64.0
17916,1070928,148,0,93.0
27659,987797,103,0,98.0
11307,716590,48,0,49.0
28216,2097989,98,0,74.0
35094,217735,101,0,97.0
29851,994314,92,0,70.0
32977,940974,91,0,91.0
29798,638906,15,0,94.0
36716,465674,251,0,100.0
36340,1009501,231,0,64.0
30721,865645,272,0,27.0
16191,1163305,155,0,98.0
15353,1034484,77,0,95.0
22669,492241,136,0,94.0
34165,1455523,66,0,73.0
25881,254175,130,0,92.0
17040,970125,121,0,93.0
23150,438138,-2,0,94.0
37279,833541,212,0,93.0
34826,1746280,78,0,92.0
37057,896182,190,0,87.0
14367,279842,203,0,71.0
33456,1895195,174,0,82.0
25054,1177865,165,0,86.0
28572,767903,132,0,53.0
25156,136088,56,0,95.0
37225,1858377,282,0,94.0
36200,838418,229,0,48.0
30103,617448,114,0,79.0
18146,705390,74,0,81.0
17627,672938,213,0,99.0
36216,1483796,278,0,93.0
29224,691706,22,0,91.0
35606,1006770,122,0,91.0
24277,615407,60,0,99.0
35890,409254,157,0,81.0
27046,236823,13,0,99.0
30163,231383,14,0,87.0
22994,138616,75,0,92.0
29421,602436,96,0,98.0
24403,186282,55,0,85.0
26997,1042783,83,0,68.0
20701,670560,366,0,81.0
24324,651441,59,0,97.0
24614,333042,66,0,60.0
35054,563680,53,0,90.0
30293,380581,161,0,44.0
22730,541039,74,0,71.0
26581,1343099,213,0,88.0
35415,264157,258,0,80.0
15428,304267,100,0,79.0
35957,858138,219,0,86.0
36361,655092,124,0,100.0
28006,510298,30,0,90.0
32377,760902,123,0,75.0
34863,1260708,120,0,50.0
35853,828039,319,0,89.0
12274,1058300,72,0,14.0
34870,831261,37,0,89.0
36882,2112380,234,0,97.0
31469,496006,197,0,97.0
19832,234326,125,0,55.0
20244,135249,66,0,95.0
30129,433870,257,0,44.0
25823,386576,130,0,52.0
9382,318686,8,0,68.0
25735,1320582,37,0,82.0
10965,1824261,10,0,75.0
23555,711398,69,0,28.0
20274,1227281,83,1,68.0
32057,908537,232,0,81.0
35521,924226,129,0,59.0
13498,285322,144,0,41.0
17840,480645,34,0,73.0
12610,785577,47,0,58.0
19034,271973,186,0,84.0
25191,475614,52,0,99.0
20218,357203,93,0,55.0
36318,770373,281,0,98.0
22688,320637,13,0,100.0
31278,408142,115,0,85.0
36303,681199,113,0,75.0
27705,538515,129,0,90.0
28688,787001,8,0,56.0
34217,274314,95,0,86.0
24465,904021,187,0,44.0
25531,878972,223,0,99.0
27902,1062237,147,0,35.0
35892,392815,134,0,10.0
14645,416659,68,0,50.0
30449,306862,94,0,100.0
37334,363111,78,0,99.0
23976,596167,81,0,50.0
19413,1431463,55,0,58.0
24296,434284,226,0,92.0
28908,1472553,86,0,40.0
36915,292165,367,0,71.0
31662,171037,68,0,92.0
28660,791095,69,0,83.0
26168,760184,168,0,78.0
31751,735891,168,0,93.0
33722,306687,56,0,51.0
26600,513730,135,0,80.0
13901,440647,119,0,32.0
30200,622299,149,0,64.0
27850,418914,247,0,98.0
28579,353100,88,0,90.0
35526,812017,94,0,60.0
34049,489947,169,0,89.0
31249,318148,111,0,66.0
18075,917722,167,0,73.0
33623,651744,171,0,99.0
33595,283245,12,0,99.0
29376,897079,120,0,93.0
19311,1153207,98,0,100.0
32035,1465839,22,0,95.0
30569,418802,146,0,81.0
30344,685666,150,0,65.0
31755,735494,110,0,93.0
21367,567600,33,0,100.0
34010,634312,196,0,100.0
7629,1556550,173,0,88.0
10635,243195,88,0,68.0
11758,575049,34,0,25.0
33445,677555,373,0,57.0
17782,323996,52,0,98.0
23464,163660,87,0,98.0
28312,1395046,72,0,61.0
34581,354356,162,0,84.0
29639,2062199,99,0,59.0
37218,1014088,83,0,34.0
28701,1000247,50,0,91.0
31280,209930,121,0,95.0
18494,287262,18,0,84.0
24511,1692515,71,0,17.0
34749,403813,193,0,93.0
17490,328966,39,0,39.0
31040,450759,150,0,66.0
12657,825185,90,0,69.0
36960,714534,61,0,72.0
17705,618787,26,0,80.0
30873,922020,53,0,100.0
30146,785209,150,0,99.0
30741,288626,293,0,62.0
34303,174633,238,0,71.0
16373,707299,58,0,89.0
13044,85276,90,0,29.0
30938,252888,19,0,91.0
37187,1034535,22,0,99.0
16575,223752,92,0,23.0
25838,1041207,28,0,99.0
36633,628702,73,0,28.0
19279,696164,19,0,82.0
35418,662293,104,0,85.0
9325,350515,113,0,85.0
33779,516386,96,0,89.0
18958,927965,41,0,98.0
36219,734407,271,0,70.0
20924,713764,205,0,29.0
13195,787605,40,0,46.0
13808,450001,124,0,64.0
18221,970448,42,0,87.0
29727,1709634,59,0,50.0
29731,184147,38,0,50.0
14613,222206,84,0,99.0
9973,71913,33,0,91.0
22764,1158946,105,0,60.0
8089,746762,107,0,29.0
35339,156478,64,0,98.0
32470,1586627,121,0,71.0
35531,645593,165,0,96.0
35860,426067,93,0,71.0
28429,588657,175,0,30.0
30368,1094325,178,0,93.0
28720,1258681,48,0,88.0
24616,794052,73,0,63.0
25776,582092,186,0,87.0
24203,855956,52,0,84.0
29586,1309324,64,0,96.0
17805,2698588,62,0,96.0
32224,857630,210,0,80.0
37359,774999,221,0,91.0
35330,537154,190,0,78.0
31158,1059675,98,0,20.0
36960,483348,269,0,90.0
18317,2020012,235,0,76.0
28798,288689,63,0,84.0
20838,787220,34,0,66.0
12844,1191722,149,0,85.0
16368,297532,37,0,90.0
22766,778050,106,0,38.0
30156,273942,67,0,52.0
12870,885690,160,0,96.0
35324,253452,95,0,97.0
23316,822776,41,0,81.0
21168,614972,62,0,25.0
23810,1215982,16,0,92.0
13777,960703,162,0,86.0
37338,524502,143,0,96.0
27311,359643,48,0,93.0
24435,685746,104,0,61.0
36166,1300835,174,0,86.0
10267,572065,162,0,98.0
18054,611804,44,0,64.0
24053,492085,110,0,86.0
37302,598332,15,0,46.0
25891,521371,292,0,21.0
30157,1246537,127,0,30.0
33011,186408,331,0,48.0
27520,752125,103,0,73.0
19828,354773,241,0,86.0
33121,838625,172,0,61.0
16357,675566,96,0,86.0
34845,142239,35,0,21.0
27448,1357283,88,0,59.0
23329,100329,89,0,88.0
22362,429065,207,0,99.0
21475,1476761,127,0,81.0
32858,987545,252,0,64.0
34702,682953,193,0,57.0
20148,556261,95,0,65.0
22687,865169,18,0,65.0
24533,996653,124,0,99.0
10708,651617,42,0,100.0
30559,456775,302,0,85.0
29822,774793,65,0,98.0
17419,665139,22,0,53.0
28620,731813,53,0,32.0
22276,667670,178,0,65.0
17371,273350,75,0,96.0
29084,646537,155,0,83.0
22404,271772,81,0,89.0
36687,796190,35,0,43.0
37059,1091963,147,0,95.0
23880,231192,29,0,56.0
17982,1554545,48,0,70.0
32763,857262,111,0,77.0
28222,97802,85,0,98.0
36857,732539,143,0,53.0
31957,878889,59,0,31.0
29004,402443,144,0,99.0
32124,677009,177,0,62.0
16429,572304,9,0,50.0
17145,291107,171,0,92.0
29673,1099859,42,0,100.0
20919,577175,203,0,15.0
36446,856861,164,0,77.0
18176,935204,75,0,83.0
34094,449855,210,0,98.0
35220,378598,158,0,98.0
28652,1018323,92,0,57.0
36717,760424,220,0,64.0
11837,680306,111,0,63.0
12145,545264,157,1,62.0
23858,519350,128,0,79.0
16907,1081159,20,0,58.0
28754,958983,9,0,87.0
33982,419074,113,0,81.0
19787,811788,154,0,28.0
36255,990463,99,0,94.0
35012,589439,131,0,97.0
36890,621785,139,0,58.0
6593,353334,51,0,72.0
30800,505030,97,0,67.0
33304,332632,11,0,98.0
33281,849335,85,0,87.0
28625,591966,25,0,98.0
11122,1327961,-4,0,100.0
25382,903323,54,0,21.0
37041,988920,264,0,82.0
36216,1059865,189,0,90.0
36746,551827,168,0,71.0
31604,381874,264,0,58.0
32455,885123,217,0,55.0
11763,265584,3,0,79.0
15715,1357757,128,0,32.0
33572,605663,302,0,40.0
34587,594977,241,0,74.0
24071,526435,74,0,86.0
33167,388236,79,0,97.0
16694,836044,50,0,97.0
29564,822029,140,0,56.0
14263,792361,153,0,25.0
17939,259393,187,0,27.0
15456,227563,58,0,74.0
22893,602690,116,0,87.0
31642,1089537,65,0,72.0
25382,833651,120,1,93.0
33264,171882,106,0,99.0
24259,1540223,114,0,67.0
20519,876921,34,0,84.0
32967,1158810,144,0,99.0
35466,315002,95,0,66.0
35884,1969881,275,0,63.0
37041,915713,219,0,98.0
28004,1285880,61,0,84.0
35956,1395593,83,0,97.0
27317,277694,80,0,72.0
31366,298424,71,0,85.0
35119,983228,85,0,80.0
35513,1015597,58,0,42.0
36621,184387,270,0,72.0
22296,460248,15,0,85.0
20409,451339,41,0,16.0
12116,1030206,16,0,72.0
21269,820544,218,0,94.0
34818,2117345,96,0,73.0
29608,166042,66,0,74.0
37011,367000,104,0,89.0
32878,977980,46,0,86.0
36552,833967,207,0,18.0
29816,818361,114,0,88.0
14894,582592,55,0,83.0
18086,451794,62,0,96.0
32256,2053714,117,0,92.0
36160,195257,180,0,89.0
29213,1639161,148,0,99.0
35265,844785,171,0,50.0
28733,1295162,145,0,68.0
26108,908208,140,0,57.0
34507,536750,73,0,92.0
28529,1143177,41,0,61.0
35069,322892,117,0,52.0
26610,902398,126,0,76.0
36094,590375,144,0,71.0
25359,119721,69,0,78.0
28769,269514,256,0,74.0
32976,581331,44,0,84.0
23580,385447,55,0,84.0
34861,343178,242,0,100.0
14044,1868788,186,0,89.0
30129,1431639,178,0,84.0
35443,714533,316,0,89.0
28857,1094929,154,0,99.0
32383,370890,104,0,79.0
13308,98197,50,0,63.0
37316,498519,182,0,90.0
34838,283003,106,0,93.0
19161,586956,47,0,39.0
26764,272364,127,0,10.0
14414,1208078,171,0,78.0
23835,639852,114,0,72.0
28701,680937,143,0,99.0
34112,1001477,10,0,87.0
26128,297840,41,0,59.0
14599,462673,79,0,73.0
20301,1879786,94,0,53.0
28398,451148,78,0,82.0
14919,102827,137,0,89.0
25088,377472,101,0,49.0
27717,1056710,52,0,88.0
36936,583907,45,0,77.0
30313,359694,75,0,77.0
19063,561407,256,0,96.0
18113,131454,103,0,85.0
31996,644658,79,0,59.0
19164,813828,143,0,55.0
24253,770549,159,0,93.0
20705,204975,109,0,67.0
23215,1473234,269,0,72.0
34848,674498,94,0,63.0
23924,335170,46,0,68.0
15653,1147220,175,0,68.0
13403,642308,119,0,74.0
14934,1527454,129,0,92.0
26173,604355,89,0,100.0
20865,1355237,149,0,18.0
25147,283762,3,0,95.0
36755,498708,15,0,96.0
32997,547439,128,0,61.0
24086,1502865,52,0,86.0
34898,739363,162,0,36.0
29377,611578,282,0,77.0
22512,690903,71,0,91.0
8709,443747,17,0,100.0
31170,1255664,34,0,60.0
24045,222794,120,0,99.0
23380,243210,136,0,84.0
34640,1240967,60,0,43.0
23744,152377,100,0,75.0
34642,1135666,27,0,75.0
31810,622188,74,0,79.0
29648,980776,16,0,62.0
28628,549904,111,0,53.0
15090,514251,115,0,77.0
28492,159501,35,0,73.0
35454,688215,73,0,67.0
36687,792659,102,0,78.0
34244,174005,83,0,29.0
30818,735142,99,0,87.0
30959,252852,103,0,87.0
36753,634120,55,0,100.0
25857,560797,137,0,36.0
13583,236695,83,0,98.0
34948,1033949,36,0,98.0
11411,817705,136,0,47.0
35932,422013,60,0,85.0
34977,477911,161,0,99.0
21978,603630,235,0,31.0
31588,609784,86,0,26.0
21216,771216,45,0,74.0
34311,704616,69,0,99.0
34091,278958,42,0,64.0
34655,871198,41,0,89.0
32837,425049,146,0,47.0
36603,787855,186,0,100.0
31550,988140,235,0,55.0
27256,1222718,110,0,61.0
29767,1211343,30,0,20.0
17971,475091,288,1,73.0
30195,245004,18,0,75.0
35645,295583,143,0,89.0
33647,741711,111,0,92.0
14995,242544,228,0,77.0
35038,727263,174,0,98.0
18477,812756,172,0,84.0
30864,1745577,150,0,99.0
33390,754448,8,0,60.0
35073,1277142,180,0,70.0
34931,129914,51,0,95.0
28695,815690,-2,0,84.0
33859,1434598,208,0,93.0
31927,662782,149,0,98.0
21398,334737,16,0,86.0
15208,351889,146,0,86.0
16277,381257,197,0,44.0
17214,477511,114,0,81.0
37340,2068849,126,0,92.0
35668,1346520,88,0,98.0
34292,1236179,193,0,96.0
20924,365601,141,0,95.0
29864,1333895,27,0,87.0
25400,461949,124,0,69.0
37441,533694,244,0,100.0
24249,606860,14,0,62.0
24522,458864,134,0,54.0
9328,457758,158,0,67.0
23818,1109784,147,0,78.0
15987,814157,46,0,71.0
19470,917764,74,0,94.0
13557,598073,71,0,88.0
37430,207615,176,0,86.0
26972,174638,128,0,85.0
29338,1416928,152,0,100.0
33676,452237,119,0,93.0
16759,268444,63,0,3.0
19579,404635,17,0,98.0
27290,350377,174,0,98.0
32329,353413,134,0,93.0
37388,916678,172,0,65.0
33050,780958,63,0,25.0
34836,376048,144,0,68.0
30423,271302,60,0,74.0
37439,452876,237,0,39.0
31943,75013,100,0,73.0
19806,319738,108,0,90.0
30204,503907,188,0,67.0
35571,1009674,55,0,62.0
24245,261931,71,0,94.0
36403,181200,158,0,88.0
13416,153878,10,0,80.0
25220,176013,47,0,65.0
36145,337752,121,0,94.0
36291,947440,279,0,93.0
37441,705363,145,0,82.0
30506,305096,79,0,69.0
34884,280988,113,0,99.0
32953,537559,160,0,36.0
36093,675450,171,0,77.0
25888,952404,8,0,67.0
28695,984599,139,0,88.0
27265,70572,57,0,73.0
36688,707057,363,0,98.0
33602,518562,96,0,69.0
37272,746015,22,0,95.0
26944,776657,110,0,71.0
30370,532890,132,0,95.0
27228,700175,185,0,99.0
14122,181513,40,0,86.0
37175,643555,152,0,62.0
11907,1055857,63,0,67.0
19298,966419,29,0,85.0
32543,1007158,262,0,99.0
36821,799945,130,0,50.0
30653,790528,102,0,96.0
28097,852196,177,0,64.0
24341,1518699,25,0,48.0
34785,836958,188,0,77.0
35183,651105,36,0,87.0
28588,107523,150,0,91.0
25735,416037,75,0,100.0
18907,234303,92,0,85.0
31110,188042,164,0,99.0
30415,335343,82,0,54.0
27417,545221,154,0,70.0
31515,404349,37,0,74.0
32382,338930,15,0,99.0
18385,139776,22,0,59.0
28104,531858,123,0,56.0
20699,422321,103,0,96.0
21570,284930,86,0,60.0
28690,653830,167,0,76.0
30338,1451048,64,0,59.0
33266,943036,313,0,75.0
17974,762134,83,0,82.0
23381,330244,19,0,55.0
37427,980010,61,0,47.0
34423,215698,52,0,82.0
34255,541567,61,0,67.0
36967,558374,177,0,19.0
31675,200845,191,0,96.0
35782,964338,185,0,75.0
11700,654718,228,0,91.0
27254,102627,293,0,77.0
18441,296949,69,0,91.0
37442,467460,173,0,95.0
34417,393090,117,1,93.0
36153,1180087,110,0,64.0
30470,570713,193,0,71.0
34474,208404,74,0,82.0
22573,808200,156,0,92.0
33606,459678,117,0,61.0
9665,486204,158,0,58.0
29925,734900,206,0,80.0
27514,202595,93,0,36.0
26111,763416,210,0,89.0
17483,967362,131,0,89.0
37229,667998,244,0,43.0
22714,1278960,51,0,87.0
26083,849047,177,0,29.0
27726,872684,38,0,82.0
4067,592060,55,0,90.0
36700,366534,137,0,89.0
32068,780805,193,0,64.0
23888,279463,44,0,94.0
35617,551782,202,0,67.0
11138,323063,64,0,95.0
13417,104462,82,0,61.0
22014,546775,52,0,86.0
36035,2330357,103,0,62.0
35313,250467,57,0,77.0
34651,1335304,66,0,97.0
9459,516894,233,0,89.0
34812,102240,93,0,95.0
16240,406507,34,0,83.0
31079,789795,231,0,80.0
34735,445459,181,0,95.0
23161,1127833,114,0,41.0
34535,638003,93,0,89.0
37420,404818,303,0,67.0
26464,801788,90,0,55.0
32301,1693496,103,0,40.0
32667,500017,77,0,97.0
37353,220830,102,0,65.0
13953,1055225,157,0,32.0
25189,334033,94,0,80.0
36963,294962,183,1,91.0
22098,533829,72,0,90.0
26480,338373,50,0,90.0
35264,754772,8,0,90.0
29160,220551,125,0,78.0
23179,183201,93,0,82.0
37310,1811137,235,0,80.0
33587,436480,133,0,93.0
30236,1515849,91,0,97.0
30112,715453,71,0,98.0
29147,368310,49,0,69.0
36564,218093,88,0,98.0
35891,293908,80,0,96.0
34434,332673,81,0,90.0
36006,554427,123,0,83.0
37349,485116,97,0,90.0
24785,246091,228,0,89.0
26809,148314,98,0,62.0
34061,505813,82,0,74.0
9872,443763,48,0,96.0
26724,106899,27,0,80.0
24757,1115745,78,0,34.0
21698,639318,60,0,98.0
30651,1847070,40,0,44.0
32934,389580,219,0,97.0
16670,828559,85,0,58.0
29534,381329,102,0,85.0
22572,74757,27,0,81.0
32294,1112363,220,0,88.0
36324,968051,109,0,90.0
36178,511550,126,0,97.0
5297,1107167,71,0,66.0
15073,1739265,199,0,74.0
18540,1049597,60,0,53.0
19469,844655,199,0,55.0
35575,511391,168,0,75.0
20934,1027010,54,0,70.0
25999,996744,51,0,61.0
33539,711608,149,0,89.0
6755,1093997,98,0,86.0
13404,508078,133,0,91.0
36975,1005612,279,0,46.0
24851,195756,46,0,28.0
25515,873610,178,0,69.0
22355,693973,73,0,97.0
28913,760319,216,0,71.0
28142,1062785,40,0,49.0
29387,563819,19,0,90.0
34618,188371,80,0,88.0
17655,95634,103,0,80.0
18220,640336,131,0,71.0
16331,915247,73,0,43.0
13612,727111,28,0,78.0
33757,723961,69,0,82.0
19512,597032,126,0,89.0
19882,573814,54,0,99.0
4377,430137,23,0,78.0
21284,488224,131,0,79.0
27125,61253,23,0,55.0
15440,1100492,47,0,78.0
17916,595873,169,0,100.0
34719,282635,104,0,98.0
19419,430502,88,0,85.0
37172,494652,251,0,91.0
11539,457498,24,0,70.0
19730,183233,15,0,96.0
24664,601447,57,0,46.0
29228,353716,59,0,44.0
23831,561258,29,0,71.0
22365,352965,142,0,73.0
37351,1008890,53,0,94.0
36341,783832,50,0,80.0
30990,1246313,46,0,57.0
25685,430800,127,0,85.0
36316,1095530,257,0,45.0
25995,344057,52,0,93.0
36290,1300845,43,0,82.0
21647,431909,141,0,87.0
21849,1321426,207,0,97.0
35604,254882,152,0,90.0
35911,411730,91,0,84.0
34139,924457,41,0,85.0
23253,919124,88,0,96.0
21999,347979,256,0,97.0
12149,1145453,78,0,90.0
31411,347544,14,0,14.0
36682,542961,304,0,50.0
22906,108383,325,0,49.0
12102,434156,273,0,94.0
36306,291561,251,0,97.0
32126,366453,145,0,99.0
33472,1223425,115,0,81.0
33837,206617,282,0,89.0
34187,420483,64,0,56.0
17835,463134,64,0,87.0
35887,567089,39,0,86.0
20363,1141795,62,0,98.0
8931,449445,198,0,66.0
23402,601963,40,0,71.0
36905,569196,278,0,88.0
28204,851853,209,0,95.0
12300,182840,238,0,54.0
35871,972317,166,0,75.0
37401,247704,91,0,50.0
15687,64228,40,0,49.0
33308,1144206,50,0,61.0
23648,380588,14,0,83.0
26722,1232099,195,0,39.0
19723,456163,77,0,71.0
21743,796265,29,0,32.0
31440,898945,84,0,73.0
30918,918856,221,0,95.0
25145,513211,73,0,95.0
35371,260759,134,0,87.0
22425,191599,124,0,84.0
35717,776812,218,0,60.0
35536,190110,130,0,62.0
34642,324807,95,0,54.0
16732,888319,87,0,57.0
32128,1243527,35,0,44.0
28274,832347,280,0,75.0
31496,321606,244,0,49.0
35293,527373,163,1,78.0
22241,193711,298,0,94.0
35393,125888,111,0,98.0
23722,748564,161,0,97.0
25285,1673078,230,0,78.0
36319,1260274,205,0,71.0
37086,448041,39,0,75.0
35117,334023,15,0,82.0
23232,604920,18,0,95.0
34940,657032,185,0,71.0
33243,746591,290,0,85.0
17400,628120,87,0,99.0
37195,2002017,121,0,33.0
28303,965634,40,0,56.0
34127,626102,203,0,79.0
25342,1166937,82,0,58.0
36312,1088304,183,0,90.0
26994,576792,45,0,79.0
12629,1318648,102,0,73.0
36874,184413,74,0,53.0
28924,1596272,46,0,36.0
37225,1035376,69,0,67.0
27074,1993084,175,0,63.0
34473,416389,58,0,99.0
34087,283074,29,0,91.0
35310,264548,196,0,80.0
34183,541066,101,0,79.0
36578,328762,122,0,98.0
36528,680071,220,0,83.0
22803,1001832,77,0,49.0
19670,304832,58,0,94.0
32202,417646,218,0,82.0
34742,1331691,124,0,48.0
35748,722823,226,0,74.0
35898,229399,52,0,79.0
24572,155922,38,0,93.0
36276,983825,351,0,96.0
35155,629257,108,0,50.0
35885,350029,171,0,100.0
33538,1707023,190,0,82.0
33181,470140,54,0,97.0
19393,466793,90,0,73.0
11212,873849,126,0,73.0
36386,435245,91,0,100.0
37425,996491,206,0,69.0
34099,572707,128,0,98.0
35417,658722,104,0,48.0
21208,471790,116,0,57.0
19982,534179,158,0,82.0
28118,624414,51,0,78.0
28714,1438028,51,0,89.0
35385,222596,122,0,85.0
31358,736801,130,0,89.0
19388,911392,123,0,94.0
31038,1406259,23,0,73.0
36842,613626,216,0,47.0
25032,301068,51,0,36.0
35584,356663,243,0,81.0
27027,853303,363,0,45.0
34092,957499,95,0,99.0
31626,617875,153,0,31.0
31423,730211,142,0,76.0
26091,388820,88,0,71.0
28484,489351,199,0,31.0
14210,283569,75,0,25.0
33007,1881440,119,0,87.0
12346,585070,137,0,93.0
28521,1041922,70,0,85.0
33870,899643,152,0,84.0
34221,429562,343,0,91.0
36704,542392,84,0,88.0
27259,117710,125,0,98.0
36442,1213395,240,0,63.0
37009,1309906,122,0,46.0
32542,634257,107,0,100.0
36409,672065,94,0,99.0
30645,1149088,40,0,98.0
33091,484143,30,0,68.0
35286,370728,67,0,76.0
28997,1960617,132,0,52.0
22378,417753,55,0,33.0
20348,433888,123,0,48.0
30311,299405,41,0,23.0
36735,756483,165,0,81.0
34953,338680,50,0,93.0
12703,1445134,99,0,96.0
12524,705222,75,0,89.0
34752,937748,90,0,96.0
32821,1022630,183,0,90.0
19649,2046120,80,0,76.0
35458,446298,121,0,100.0
11981,371710,179,0,62.0
15130,447247,66,0,92.0
35438,736046,167,0,94.0
17656,1281271,27,0,66.0
35068,743951,75,0,93.0
30042,515289,78,0,46.0
24605,241015,52,0,70.0
36548,236915,39,0,74.0
14043,1558704,216,0,47.0
34446,371917,184,0,87.0
29677,1046501,166,0,92.0
20527,301139,102,0,87.0
27169,1017143,261,0,25.0
33545,281960,120,0,100.0
36032,789527,129,0,61.0
29361,576744,69,0,96.0
36298,1127291,202,0,98.0
32067,1781288,268,0,93.0
33723,1134826,35,0,21.0
32698,1454549,111,0,51.0
29899,1309311,96,0,46.0
12611,1070464,115,0,62.0
26780,535795,62,0,98.0
27751,987431,87,0,82.0
32881,598481,175,0,46.0
35965,254884,147,0,93.0
20209,821587,154,0,31.0
27882,178989,98,0,89.0
22533,897985,130,0,35.0
35696,961724,92,0,96.0
24895,140380,152,0,93.0
20535,405048,179,0,94.0
28955,462039,34,0,9.0
36358,549429,66,0,59.0
35903,846785,35,0,66.0
24169,795610,103,0,93.0
24697,326605,150,0,70.0
23949,641548,113,0,91.0
6273,205491,32,0,87.0
31983,351630,225,0,69.0
25387,601026,91,0,96.0
34700,1424717,48,0,89.0
34045,534103,148,0,81.0
12626,968606,114,0,62.0
31906,992061,50,0,80.0
21300,1003142,264,0,68.0
21364,949247,47,0,24.0
17289,1420050,83,0,84.0
35925,461540,156,0,59.0
15836,1491748,106,0,89.0
37227,378772,164,0,27.0
17382,114259,203,0,43.0
21610,759646,156,0,86.0
37282,322346,52,0,93.0
30520,638691,136,0,96.0
37195,660847,58,0,92.0
36177,1155493,38,0,88.0
20415,1435813,25,0,40.0
14056,841959,171,0,82.0
