school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,19,U,LE3,T,2,3,at_home,services,course,other,1,2,1,no,no,yes,yes,yes,yes,yes,yes,4,3,3,2,1,5,5,12,9,0
GP,F,17,U,GT3,T,2,1,other,other,reputation,mother,1,2,1,no,no,yes,yes,no,yes,yes,no,4,3,2,1,3,2,3,9,17,8
GP,F,18,U,GT3,T,1,3,other,services,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,3,4,2,1,4,5,3,9,19,6
GP,M,16,R,LE3,T,4,1,other,other,home,father,1,2,0,yes,yes,yes,yes,yes,yes,no,no,3,2,2,2,4,2,6,8,19,11
GP,M,18,U,GT3,T,1,2,other,other,home,mother,3,2,2,no,no,yes,yes,yes,yes,yes,no,5,5,3,2,1,5,62,18,10,5
GP,M,15,R,GT3,T,2,1,at_home,at_home,reputation,other,4,2,0,no,no,yes,no,no,yes,yes,no,4,3,4,2,1,5,8,7,19,13
GP,F,15,U,LE3,T,3,3,other,other,other,mother,1,2,2,no,yes,yes,yes,yes,no,yes,no,3,4,3,2,4,5,18,7,10,8
GP,F,18,U,GT3,T,2,1,at_home,other,course,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,4,9,15,12
GP,M,17,U,LE3,T,1,4,services,health,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,5,4,8,13,10
GP,M,18,U,LE3,A,1,1,services,other,reputation,mother,2,3,1,yes,no,no,yes,no,yes,yes,yes,3,4,2,3,1,2,5,16,14,0
GP,M,18,R,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,3,4,1,2,5,3,17,19,11
MS,M,15,U,GT3,T,2,1,teacher,other,reputation,father,1,2,1,yes,no,no,yes,yes,yes,yes,no,5,4,4,2,3,4,2,17,12,11
MS,M,17,U,GT3,T,4,1,at_home,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,2,1,1,5,6,10,12,5
GP,M,17,U,GT3,A,4,3,services,services,course,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,4,2,1,1,5,8,13,15,3
GP,M,18,R,GT3,T,4,2,at_home,teacher,course,father,2,1,0,no,no,yes,yes,yes,no,yes,no,1,4,3,2,3,2,2,15,15,10
GP,F,15,U,GT3,T,4,4,services,services,reputation,father,3,2,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,3,3,13,11,14,10
GP,M,17,R,GT3,T,3,1,other,services,course,father,1,2,0,no,yes,yes,yes,no,yes,yes,yes,4,5,2,1,1,3,4,15,14,5
GP,F,17,U,LE3,T,4,2,teacher,other,reputation,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,1,4,3,2,5,5,16,13,19,0
GP,F,16,R,GT3,T,4,3,other,other,home,father,2,2,0,no,yes,yes,yes,no,yes,yes,no,4,4,2,1,3,3,17,15,18,5
GP,F,17,U,GT3,T,2,3,health,health,home,father,1,2,1,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,2,14,8,18,8
GP,M,18,U,GT3,T,4,4,other,other,reputation,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,2,1,4,7,8,8,9
GP,M,15,R,GT3,T,4,4,at_home,other,home,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,1,2,3,1,1,3,14,11,11
MS,M,17,R,GT3,T,3,4,services,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,4,4,5,9,16,0
GP,M,15,U,GT3,T,3,4,services,services,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,5,2,11,10,5
GP,F,18,U,LE3,A,2,4,other,teacher,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,4,5,2,2,5,8,16,15,8
MS,M,17,U,LE3,A,2,2,health,at_home,other,mother,2,2,0,no,no,yes,yes,no,yes,yes,yes,4,4,4,1,4,4,6,10,16,6
GP,M,17,R,GT3,T,4,4,health,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,3,1,5,11,12,17,1
GP,M,18,U,GT3,T,1,1,teacher,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,3,1,1,11,10,6
GP,M,22,U,GT3,T,4,3,services,other,home,mother,1,1,0,no,no,yes,yes,yes,yes,no,no,5,5,2,1,3,1,5,13,19,11
MS,M,16,R,GT3,T,2,4,other,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,4,5,4,2,4,5,5,12,19,0
GP,F,18,R,GT3,T,3,1,services,services,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,2,4,2,1,2,6,15,12,16
GP,F,15,U,GT3,T,3,4,other,other,home,other,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,4,4,1,1,5,1,10,15,12
GP,F,15,U,GT3,A,3,1,other,other,other,father,1,4,0,no,no,yes,no,yes,yes,no,no,3,4,5,1,5,4,2,19,10,8
GP,M,16,U,GT3,T,4,4,other,teacher,reputation,mother,1,1,1,no,no,yes,yes,yes,yes,yes,no,4,4,2,1,1,5,2,13,8,13
GP,F,16,U,GT3,T,3,3,health,other,other,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,2,3,4,1,5,4,19,11,13
GP,F,17,U,GT3,T,1,2,other,other,home,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,5,3,1,1,2,4,13,19,14
GP,M,15,U,GT3,T,3,3,other,services,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,yes,2,4,2,1,1,5,25,13,7,16
GP,F,18,U,GT3,T,3,2,other,health,other,mother,2,3,0,no,no,yes,yes,yes,yes,yes,no,5,2,4,1,5,5,3,19,15,6
GP,M,17,U,GT3,T,4,2,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,2,3,5,9,5,19,1
GP,F,16,U,GT3,T,3,1,services,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,1,2,0,16,17,8
GP,F,16,U,GT3,T,4,2,services,other,reputation,other,1,2,3,no,no,no,yes,yes,yes,yes,no,2,2,3,1,1,1,8,7,15,7
GP,F,17,U,LE3,T,3,3,other,other,course,father,1,2,1,no,no,yes,no,yes,yes,yes,no,4,4,2,2,1,2,0,18,17,8
GP,F,18,U,GT3,T,1,1,other,other,reputation,father,1,2,1,yes,yes,yes,yes,yes,yes,yes,yes,3,2,3,3,2,5,22,8,19,0
MS,F,19,R,GT3,T,3,4,other,other,other,father,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,4,3,1,1,2,13,9,9,5
GP,F,16,U,GT3,T,4,1,teacher,at_home,other,mother,1,2,0,no,no,yes,yes,yes,yes,no,no,4,2,5,1,3,5,3,5,18,14
GP,M,19,U,GT3,T,4,4,health,services,reputation,father,1,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,2,1,2,1,1,4,14,10,5
GP,F,18,R,GT3,T,2,2,at_home,other,reputation,other,1,2,0,yes,yes,no,yes,yes,yes,yes,no,3,1,5,2,1,5,7,8,18,17
GP,F,17,R,GT3,T,3,2,other,other,course,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,3,4,4,2,2,5,3,11,19,6
GP,M,18,U,GT3,T,4,3,other,other,course,father,1,2,0,yes,no,no,yes,yes,yes,no,yes,5,4,3,2,1,5,14,7,13,0
GP,M,17,U,GT3,A,4,4,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,4,3,2,1,1,0,11,11,5
GP,F,16,U,GT3,T,1,4,services,services,other,mother,2,2,2,no,yes,no,yes,yes,yes,no,no,4,3,3,1,2,5,3,18,15,5
GP,M,17,U,LE3,T,3,2,health,other,home,father,1,2,0,no,no,yes,yes,yes,yes,yes,no,4,3,3,1,5,4,7,19,15,7
GP,F,18,U,GT3,A,3,3,health,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,4,2,2,3,5,18,15,15,13
GP,M,17,U,GT3,T,3,3,teacher,other,home,mother,1,2,1,no,yes,yes,no,no,yes,yes,no,4,4,4,1,1,5,3,15,15,0
MS,M,16,U,GT3,T,1,4,teacher,teacher,reputation,father,1,1,0,no,yes,no,yes,no,yes,yes,no,4,4,3,1,1,1,0,14,16,13
GP,M,18,U,GT3,T,3,2,teacher,other,other,other,1,2,1,no,yes,no,yes,yes,yes,yes,no,3,4,3,2,3,5,3,5,18,8
GP,M,19,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,2,1,1,1,15,7,13,5
GP,M,16,U,GT3,A,3,4,services,other,course,father,2,3,0,no,no,yes,yes,yes,yes,yes,no,4,4,2,1,1,4,4,19,16,8
GP,M,18,U,GT3,T,4,1,health,other,home,other,1,1,0,no,yes,yes,yes,yes,no,no,no,2,4,2,1,1,1,4,16,7,0
GP,M,17,U,GT3,T,2,3,services,other,reputation,mother,1,1,0,yes,yes,no,no,no,yes,no,yes,4,4,2,2,5,3,0,18,11,16
GP,F,18,R,GT3,T,3,2,teacher,at_home,home,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,4,4,4,3,1,2,0,9,2,0
GP,M,17,U,GT3,T,4,1,other,other,reputation,mother,1,2,0,yes,yes,yes,no,yes,yes,yes,yes,4,4,3,1,2,3,10,9,13,20
GP,M,19,U,GT3,T,2,3,at_home,at_home,home,father,2,2,0,no,no,no,yes,yes,no,yes,yes,1,4,4,1,2,2,0,19,10,0
GP,F,15,U,GT3,T,4,1,health,services,reputation,mother,1,2,2,yes,no,no,yes,no,yes,no,no,3,3,3,1,5,5,9,13,10,10
GP,M,18,U,GT3,T,4,2,other,services,course,other,2,2,0,yes,yes,yes,yes,yes,yes,yes,no,5,1,3,2,1,5,6,14,12,7
GP,M,18,U,GT3,T,2,1,at_home,other,reputation,mother,1,2,1,no,yes,yes,yes,no,yes,yes,yes,5,3,2,1,3,1,5,7,14,17
GP,M,16,U,GT3,T,3,1,at_home,other,course,mother,2,1,1,yes,no,no,no,no,yes,yes,no,2,5,3,4,4,5,4,8,13,7
GP,F,17,U,GT3,T,3,3,services,other,course,mother,1,2,0,no,no,no,no,no,yes,yes,yes,2,3,3,1,1,4,19,19,14,0
GP,F,17,U,GT3,T,4,2,other,teacher,course,mother,1,4,0,no,no,no,yes,yes,no,yes,yes,5,5,2,1,2,5,5,17,16,0
GP,M,16,U,GT3,T,4,1,other,other,reputation,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,3,5,1,3,5,19,12,13,6
GP,F,17,U,GT3,T,4,2,other,services,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,4,5,3,3,0,8,17,3
GP,M,19,U,LE3,T,3,2,other,other,home,other,1,2,0,no,yes,yes,no,yes,yes,yes,no,3,2,3,3,1,4,10,11,18,0
GP,F,19,R,GT3,T,2,3,services,other,reputation,mother,1,1,0,no,no,yes,yes,yes,yes,yes,yes,4,4,2,2,1,1,8,5,12,7
GP,M,17,U,GT3,A,4,1,other,services,other,father,1,2,3,no,no,no,yes,yes,yes,yes,no,5,1,3,1,1,4,5,11,17,10
GP,F,17,R,GT3,T,4,4,teacher,health,home,father,1,1,0,no,yes,no,no,no,yes,yes,yes,4,3,4,1,1,5,28,11,14,5
GP,M,17,R,GT3,T,1,3,other,other,course,mother,1,2,1,no,yes,yes,yes,yes,yes,yes,yes,4,2,5,2,2,5,6,10,12,11
GP,M,18,R,GT3,T,3,4,other,other,course,other,1,1,0,no,no,yes,yes,yes,yes,yes,no,4,4,4,2,1,3,49,11,17,6
GP,M,18,R,LE3,T,2,4,at_home,other,course,other,1,2,1,no,no,yes,yes,yes,yes,yes,yes,4,5,3,1,2,3,8,11,15,5
GP,F,18,U,GT3,T,2,3,other,other,home,mother,1,3,0,no,no,yes,yes,no,yes,yes,yes,4,1,5,2,1,5,4,17,19,5
GP,F,15,U,GT3,T,4,3,other,other,other,other,1,2,1,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,5,6,19,9,6
GP,M,19,R,GT3,A,0,2,at_home,at_home,course,father,1,2,0,yes,no,no,no,yes,yes,yes,yes,3,4,2,1,1,1,0,19,17,11
GP,F,18,U,GT3,T,3,2,other,other,reputation,father,1,2,0,no,no,yes,no,yes,yes,no,no,4,3,5,1,3,3,21,10,17,10
GP,M,18,U,LE3,T,4,1,other,other,course,father,1,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,2,5,4,15,12,10
GP,F,18,R,GT3,T,1,2,teacher,services,course,other,1,2,2,no,yes,yes,yes,yes,yes,yes,no,4,2,3,1,1,5,55,19,16,12
GP,F,17,U,GT3,T,1,3,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,2,3,5,8,18,11,5
GP,M,17,U,LE3,T,4,4,services,other,course,father,3,2,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,3,2,5,1,6,12,13,16
GP,F,16,U,LE3,T,4,4,other,services,course,mother,2,2,0,no,no,no,yes,no,no,no,no,5,5,2,2,4,5,20,9,11,4
GP,M,15,U,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,no,yes,no,no,yes,yes,no,3,3,4,4,1,4,4,13,14,14
MS,M,18,U,GT3,T,4,4,other,other,course,mother,2,3,2,no,no,no,no,yes,yes,yes,no,4,3,3,1,4,5,6,13,10,7
GP,M,18,U,GT3,T,2,1,at_home,other,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,5,1,1,1,5,24,13,11,7
MS,M,17,R,GT3,T,4,1,other,other,other,mother,2,3,0,no,yes,yes,yes,no,yes,no,no,4,4,1,1,4,4,5,11,10,10
MS,M,18,U,GT3,T,1,1,other,teacher,home,mother,1,2,2,no,yes,no,yes,yes,yes,yes,no,5,4,4,3,3,5,2,12,13,12
GP,M,16,U,LE3,T,3,2,other,services,home,mother,1,3,3,no,no,yes,yes,yes,yes,yes,yes,4,3,2,1,5,3,19,10,16,0
GP,M,18,U,GT3,T,3,4,services,services,reputation,mother,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,1,1,5,2,12,18,0
GP,F,17,U,GT3,T,4,1,other,other,course,other,3,2,0,yes,no,yes,yes,yes,yes,yes,yes,4,3,3,1,4,5,9,13,14,6
GP,M,19,U,GT3,T,3,3,teacher,services,other,mother,1,4,0,yes,yes,no,no,yes,no,yes,yes,4,4,4,2,2,5,6,5,15,11
GP,M,19,U,GT3,T,1,2,at_home,other,home,mother,1,3,1,no,no,yes,no,yes,yes,yes,no,4,2,2,1,1,2,2,7,11,11
GP,F,18,R,GT3,T,4,1,teacher,services,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,5,2,3,5,9,19,7,9
GP,F,18,R,GT3,T,2,1,services,services,course,other,1,3,0,yes,no,yes,no,yes,yes,yes,no,4,3,3,1,3,4,4,19,15,0
GP,F,18,R,GT3,T,3,4,teacher,health,course,mother,2,2,3,yes,yes,no,yes,yes,yes,yes,no,4,1,4,1,1,5,15,10,19,7
GP,M,15,U,GT3,T,1,3,other,other,home,father,3,2,0,no,yes,yes,yes,yes,yes,yes,no,2,1,1,3,2,2,1,19,19,9
GP,M,16,U,GT3,T,2,2,health,other,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,yes,3,2,3,2,4,5,5,7,10,6
GP,M,19,U,GT3,T,4,3,health,other,course,mother,1,4,1,yes,yes,yes,no,yes,yes,yes,yes,4,4,2,1,1,5,7,19,12,4
GP,F,17,U,GT3,A,4,1,services,other,home,father,1,1,0,yes,yes,yes,no,yes,yes,no,yes,5,4,5,1,1,2,35,9,7,12
GP,M,18,R,GT3,T,3,2,teacher,at_home,reputation,mother,1,1,2,no,yes,no,no,no,yes,yes,no,3,4,2,1,1,4,5,15,17,5
GP,M,17,U,GT3,T,4,4,services,other,other,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,no,3,2,2,2,1,3,6,10,13,10
GP,M,19,R,GT3,T,3,2,teacher,services,other,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,3,5,5,2,2,1,6,14,14,0
GP,M,18,U,GT3,T,2,2,other,other,reputation,mother,2,3,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,2,1,3,1,9,16,15
MS,M,19,R,LE3,T,4,1,other,at_home,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,2,3,1,1,5,69,14,14,7
GP,M,17,U,LE3,T,2,4,services,other,reputation,mother,1,2,1,no,no,no,yes,yes,yes,no,no,5,4,4,4,1,5,9,14,11,9
GP,M,19,U,LE3,T,4,3,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,1,4,68,17,19,0
GP,M,15,R,GT3,T,4,1,teacher,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,no,3,2,2,1,1,5,75,17,18,0
GP,F,16,U,GT3,T,1,1,at_home,other,reputation,father,3,1,2,no,yes,no,no,yes,yes,yes,no,4,3,4,2,1,5,18,16,16,0
GP,M,18,U,GT3,T,3,1,other,other,course,father,1,3,0,no,no,yes,yes,yes,yes,yes,yes,4,4,3,1,4,4,3,8,14,6
GP,M,18,U,GT3,A,2,3,services,other,home,mother,2,2,0,yes,yes,yes,yes,yes,no,yes,no,4,3,4,2,1,5,7,8,6,0
GP,M,18,R,GT3,T,3,2,other,other,home,mother,1,2,1,yes,yes,yes,no,yes,yes,yes,no,4,4,5,1,1,5,16,5,19,5
GP,F,19,R,GT3,T,1,2,at_home,other,home,mother,1,2,1,no,yes,yes,yes,no,no,yes,no,4,3,2,1,3,4,16,14,13,9
GP,M,15,U,GT3,T,3,1,teacher,other,home,father,1,4,1,yes,yes,yes,no,yes,yes,yes,no,5,4,4,2,1,2,5,15,11,14
