id_assessment,id_student,date_submitted,is_banked,score
34870,274079,-2,1,78.0
34878,585931,166,0,95.0
15010,567763,129,0,59.0
14957,544239,134,0,61.0
14968,568776,54,0,100.0
14966,593310,161,0,44.0
24222,205674,65,0,80.0
34868,2123646,-1,1,96.0
14992,335425,162,0,100.0
37421,387861,215,0,48.0
25311,611389,87,0,64.0
25358,628511,93,0,100.0
30795,519651,-1,1,86.0
24246,576272,-1,1,44.0
34875,565670,67,0,71.0
14991,591661,144,0,55.0
25379,589741,249,0,32.0
14972,557770,164,0,86.0
15040,395338,123,0,50.0
34895,503557,0,1,84.0
34877,559384,110,0,94.0
34884,575170,-1,1,95.0
24250,158941,-2,1,51.0
25342,332075,0,1,37.0
25342,2667002,28,0,80.0
24297,421462,-2,1,41.0
14982,612553,159,0,100.0
25315,569534,-1,1,61.0
34895,338892,-1,1,82.0
15016,409064,80,0,100.0
34876,333476,73,0,70.0
14993,588057,96,0,100.0
34879,2109145,-1,1,98.0
24267,1572746,48,0,71.0
14990,553719,59,0,67.0
34901,592738,225,0,70.0
34882,582277,96,0,78.0
34891,427232,239,0,69.0
15045,472021,0,1,84.0
34896,431950,219,0,90.0
34901,2173926,-1,1,89.0
14982,503081,50,0,60.0
14943,368561,227,0,55.0
30677,533138,15,0,86.0
14989,1822074,154,0,48.0
34879,507025,35,0,77.0
34868,528106,0,1,75.0
37439,680234,206,0,67.0
25309,555836,15,0,70.0
34880,64659,52,0,64.0
25353,418980,-1,1,82.0
14961,496508,-1,1,80.0
14961,588163,4,0,66.0
34889,612714,179,0,79.0
15009,573922,21,0,81.0
24328,615806,12,0,100.0
34891,622412,94,0,94.0
14959,452747,64,0,80.0
24310,153779,87,0,63.0
14996,502071,-1,1,85.0
25336,1630498,205,0,93.0
24292,131049,-1,1,80.0
15012,523650,0,1,86.0
25349,485792,24,1,62.0
1760,571955,0,1,84.0
24274,573266,-1,1,90.0
15010,489964,0,1,79.0
24265,579186,91,0,62.0
25357,2634925,85,0,81.0
14999,541621,9,0,66.0
34865,567706,27,0,65.0
34890,681224,230,0,48.0
25333,144211,229,0,59.0
25342,85520,53,0,80.0
30703,548452,11,1,94.0
24317,209010,10,0,100.0
30738,1519975,179,0,74.0
30670,488065,46,0,52.0
24337,569569,171,0,76.0
25380,2289733,9,0,68.0
34883,135878,200,0,44.0
25337,2249913,46,0,56.0
14985,578437,20,0,66.0
1756,340259,-1,1,74.0
34865,488175,-1,1,68.0
25322,615035,166,0,60.0
25301,509357,-1,1,86.0
14928,522244,-1,1,52.0
1756,339944,19,0,64.0
34882,587351,-1,1,48.0
34891,102703,-1,1,95.0
34886,545537,-1,1,83.0
24250,620831,66,0,41.0
25344,1856537,87,0,66.0
30669,482021,32,0,80.0
37424,573475,112,0,100.0
14967,684938,185,0,73.0
34892,482860,0,1,62.0
14903,483803,-1,1,36.0
14960,554056,129,0,64.0
34888,330130,-1,1,95.0
34875,641969,118,0,90.0
24245,543274,-1,1,85.0
34888,428120,215,0,72.0
25355,397747,29,0,79.0
34892,687118,227,0,73.0
34874,304439,-2,1,77.0
34873,588179,22,0,73.0
34889,637930,235,0,30.0
37439,2603418,195,0,62.0
15009,628083,102,0,80.0
34895,498373,-1,1,74.0
34888,584127,-1,1,84.0
15005,571377,-1,1,86.0
34882,1339565,162,0,93.0
34904,673191,210,0,81.0
25319,519132,75,0,57.0
24327,633653,201,0,100.0
34898,369690,229,0,73.0
1754,365022,-1,1,74.0
14991,520081,55,0,59.0
34876,490888,0,1,74.0
25369,474610,0,1,47.0
25298,543376,168,0,60.0
37437,623991,102,0,100.0
34874,619524,23,0,89.0
1760,616631,152,0,100.0
25333,617289,159,0,80.0
14951,332993,55,0,56.0
34892,620799,32,0,78.0
25320,482437,20,0,51.0
1760,249837,-2,1,80.0
15018,1727487,96,0,87.0
1755,2157712,-1,1,54.0
25364,2698588,99,0,67.0
25338,21417,116,0,62.0
25363,584964,-1,1,78.0
24244,345524,-1,1,85.0
34868,563605,59,0,71.0
25354,1530176,-1,1,88.0
15011,2695327,55,0,100.0
1754,2638679,13,0,65.0
25363,2068567,27,0,97.0
14933,605301,120,0,60.0
25353,2342173,17,0,65.0
25333,401945,53,0,27.0
34872,507249,23,0,69.0
14983,461513,40,0,53.0
14984,568973,119,0,85.0
25368,165225,-1,1,72.0
34881,1655649,23,1,97.0
34874,520315,114,0,92.0
14968,543387,140,0,82.0
34882,493848,-1,1,82.0
15006,485895,98,0,100.0
34884,607936,131,0,61.0
34913,597144,86,0,90.0
15038,119621,0,1,85.0
37438,579197,-1,1,81.0
34895,463322,223,0,75.0
34867,296730,-1,1,67.0
34901,600692,224,0,92.0
15016,601466,180,0,77.0
14993,515636,0,1,85.0
25364,1152711,30,0,47.0
25361,504989,-1,1,84.0
25341,2698588,131,0,67.0
24265,2629495,-2,1,63.0
34889,461787,215,0,80.0
25353,627298,106,0,80.0
34881,543594,-1,1,81.0
25343,592081,124,0,82.0
14964,557045,19,0,61.0
1768,143216,-1,1,83.0
15016,2621642,96,0,100.0
34899,28243,-1,1,87.0
15013,582731,96,0,62.0
34872,408395,217,0,81.0
24303,608087,93,0,80.0
37438,576830,209,0,100.0
34885,518631,240,0,62.0
15046,581474,164,0,63.0
34893,1720885,-1,1,92.0
34883,508742,59,0,66.0
34886,416506,-1,1,87.0
15013,544297,60,0,73.0
25350,2556542,128,0,64.0
15010,603414,160,0,84.0
34867,240498,-1,1,82.0
25376,302777,123,0,55.0
34900,421881,101,0,94.0
34899,1186006,19,0,73.0
34887,68256,0,1,83.0
24313,142251,0,1,87.0
14994,27663,0,1,86.0
34888,345200,201,0,52.0
15013,655198,17,0,86.0
24273,546338,-2,1,48.0
24254,349402,-1,1,38.0
25356,2599621,54,0,66.0
25391,410934,157,0,74.0
14942,583635,135,0,73.0
25316,2340122,0,1,66.0
15004,185970,91,0,55.0
25316,112778,23,0,81.0
25347,466736,27,0,75.0
14985,2698588,131,0,81.0
34879,583746,93,0,82.0
15051,493537,-2,1,94.0
34898,603839,238,0,28.0
34882,580636,0,1,72.0
34878,314947,-1,1,49.0
34887,2211559,-1,1,80.0
37421,587825,25,0,35.0
25319,629644,141,0,65.0
34895,679533,48,0,70.0
25342,499889,33,1,83.0
37422,548582,175,0,69.0
34879,539929,0,1,44.0
14990,622140,168,0,100.0
14960,551312,33,0,81.0
15010,599307,100,0,93.0
14997,530119,-1,1,84.0
14994,615206,206,0,100.0
37438,589930,162,0,80.0
37436,621141,164,0,100.0
30735,579086,170,0,85.0
34895,71764,204,0,65.0
34902,593077,67,0,94.0
34885,52289,207,0,76.0
14993,290097,0,1,80.0
25335,2341523,-1,1,96.0
25340,85933,81,0,70.0
25382,2151791,16,0,81.0
24247,180673,148,0,49.0
34894,351172,50,0,46.0
37439,625007,203,0,100.0
14973,362455,-1,1,81.0
25358,508632,0,1,62.0
30687,565808,87,0,56.0
24325,585075,0,1,78.0
34896,487835,0,1,100.0
15057,2254154,175,0,49.0
37423,583350,228,0,100.0
15003,477318,0,1,79.0
34888,67926,226,0,97.0
14972,2567828,13,0,72.0
14977,455290,93,0,81.0
34884,552477,55,0,83.0
34849,512648,0,1,81.0
34891,578726,-1,1,37.0
34889,239950,214,0,74.0
14991,516119,119,0,82.0
14985,173127,155,0,83.0
25358,633406,63,0,82.0
14979,607633,131,0,80.0
14957,609852,134,0,87.0
30693,600894,43,0,92.0
25383,266719,195,0,59.0
37438,614560,204,0,79.0
25352,569860,0,1,70.0
30741,540441,14,1,78.0
30668,1738391,24,0,98.0
25374,575372,-1,1,100.0
15034,617761,25,0,68.0
15018,485893,0,1,61.0
1752,2440337,16,0,64.0
34892,2158539,245,0,96.0
34879,482592,-2,1,94.0
14997,496425,-1,1,48.0
34889,691768,100,0,96.0
14960,496297,8,1,41.0
34883,539743,-1,1,76.0
25382,702093,202,0,70.0
25330,590530,73,0,84.0
25354,511497,-2,1,84.0
25370,610704,-1,1,78.0
14974,2556133,86,0,80.0
25343,122476,-2,1,40.0
34887,569075,118,0,93.0
14983,607222,98,0,87.0
34872,2645323,31,0,56.0
14979,2454123,31,0,79.0
15009,517258,-1,1,88.0
25301,489506,-1,1,55.0
25360,2680000,98,0,70.0
34874,126601,-1,1,49.0
34891,613433,-2,1,90.0
14986,548009,92,0,74.0
34899,685985,226,0,65.0
37437,581311,68,0,78.0
14927,490148,-2,1,41.0
25375,680787,198,0,79.0
15066,611278,57,0,80.0
15015,489116,91,0,75.0
25401,536353,21,0,74.0
25395,690187,201,0,51.0
1758,2698588,17,0,43.0
15027,621500,155,0,89.0
14978,568151,-1,1,85.0
15048,347960,-2,1,63.0
24290,2481466,-1,1,75.0
15006,587012,64,0,82.0
15035,684241,216,0,93.0
30733,551664,-1,1,85.0
34889,377276,0,1,84.0
14967,607638,155,0,100.0
30767,571238,-1,1,87.0
24255,588871,153,0,54.0
34881,579129,130,0,84.0
14973,588182,4,0,64.0
15023,325450,-1,1,46.0
34879,490367,-1,1,82.0
34883,687131,11,0,65.0
37434,502657,0,1,77.0
14979,457705,68,0,82.0
37434,641175,59,0,100.0
34877,523570,153,0,67.0
34868,560632,75,0,79.0
34897,1988831,-1,1,75.0
34878,304371,-1,1,46.0
14972,513545,-2,1,80.0
34877,554452,1,1,95.0
14965,612671,160,0,21.0
14994,377524,0,1,85.0
15003,530159,-1,1,100.0
14946,538598,225,0,66.0
25351,2609827,65,0,84.0
15000,366685,158,0,71.0
34877,432867,208,0,53.0
15013,1916216,0,1,58.0
14983,2679928,131,0,68.0
34897,363814,-1,1,49.0
34876,492857,-1,1,29.0
25261,593343,71,0,65.0
14984,605592,55,0,81.0
34887,2698588,91,1,98.0
34873,464852,8,1,71.0
1752,563882,95,0,63.0
34862,343538,77,0,77.0
34894,402077,107,0,71.0
34876,506070,-1,1,81.0
25324,237473,54,0,78.0
25376,702359,52,0,87.0
15003,371492,136,0,65.0
15048,432358,-1,1,76.0
24281,211699,236,0,45.0
34883,571951,-1,1,74.0
14990,2650055,124,0,76.0
34879,342337,-2,1,79.0
24272,175213,-1,1,86.0
1760,2469148,-1,1,76.0
14968,566981,123,0,63.0
37425,613048,206,0,79.0
34886,570980,239,0,76.0
34878,486511,-1,1,88.0
14984,543851,150,0,100.0
34917,686395,215,0,90.0
25328,492738,-1,1,60.0
25346,495727,-2,1,56.0
34866,516014,105,0,62.0
24336,610403,220,0,81.0
25328,510371,7,1,82.0
34894,1772692,-1,1,72.0
34884,533944,-1,1,85.0
25342,2028900,-2,1,97.0
24297,362850,133,0,70.0
14982,605348,68,0,73.0
34895,677255,206,0,74.0
25388,367729,-1,1,65.0
34905,582093,238,0,92.0
1758,2587261,120,0,84.0
34891,692320,229,0,73.0
14961,536190,149,0,39.0
15038,347279,211,0,50.0
34876,651017,101,0,76.0
34878,600679,106,0,80.0
30721,530063,51,0,88.0
34879,454303,-1,1,84.0
1763,1887228,0,1,65.0
34879,566732,0,1,89.0
14960,523868,40,0,0.0
34879,345583,-1,1,52.0
34890,598960,-1,1,78.0
15000,338954,135,0,63.0
34874,119715,-1,1,45.0
34894,83857,54,0,89.0
15013,358352,134,0,56.0
1752,2305582,93,0,80.0
15021,674366,74,0,100.0
1757,688486,12,0,100.0
14967,559318,17,0,64.0
34882,462199,0,1,85.0
24324,700451,96,0,94.0
25369,112374,-2,1,86.0
25331,307023,245,0,80.0
14998,441668,232,0,57.0
14957,615018,23,0,68.0
34875,580791,124,0,79.0
15005,581694,125,0,100.0
34901,327305,210,0,76.0
37437,644917,43,0,100.0
14997,574466,18,0,100.0
34882,258337,23,0,79.0
30666,504043,67,0,78.0
34907,560402,235,0,39.0
24236,580302,153,0,90.0
25360,2225723,78,0,84.0
34887,2034181,221,0,70.0
37419,587299,124,0,100.0
34873,410455,3,1,74.0
34886,600452,-1,1,80.0
24285,1910264,-2,1,81.0
30740,629321,164,0,86.0
34879,287418,-2,1,50.0
30654,621538,64,0,80.0
34883,511041,16,1,84.0
34876,371951,-1,1,78.0
34890,636186,-1,1,89.0
14997,63558,128,0,80.0
14981,521860,-1,1,63.0
15027,493860,203,0,75.0
37424,599645,115,0,80.0
37436,530911,-1,1,100.0
34884,2061118,-1,1,78.0
1757,485519,-1,1,88.0
25307,2373387,16,0,67.0
34884,551321,-1,1,52.0
34903,607853,104,0,79.0
34882,49376,-1,1,81.0
15008,524076,-1,1,82.0
14950,489138,66,0,63.0
14996,523350,162,0,100.0
34873,528687,153,0,69.0
14998,578227,115,0,77.0
25337,2522003,93,0,59.0
34885,2167110,-1,1,42.0
24263,152348,-1,1,87.0
25344,273654,0,1,67.0
25340,407290,19,0,61.0
15000,547747,42,0,61.0
25352,635622,104,0,76.0
34882,601254,218,0,94.0
30676,529001,29,0,16.0
15002,475485,53,0,71.0
24304,603393,60,0,20.0
34885,522494,71,0,86.0
1757,386344,-1,1,55.0
34885,456805,132,0,96.0
14979,366078,120,0,81.0
25358,2573580,92,0,62.0
24261,2082740,16,0,100.0
25381,356966,234,0,69.0
25374,605664,59,0,48.0
34891,474324,-1,1,74.0
25352,512528,-1,1,66.0
14987,132656,110,0,87.0
34875,599463,29,0,90.0
34893,648727,88,0,96.0
15019,188113,91,0,100.0
37423,645437,150,0,96.0
34892,120329,-2,1,72.0
34864,542460,27,0,60.0
15026,359593,-1,1,86.0
37423,623706,235,0,100.0
30726,589183,27,0,82.0
15000,643604,109,0,73.0
34883,547142,10,1,59.0
34886,608954,89,0,73.0
37435,596675,168,0,80.0
37436,624232,237,0,80.0
14973,476760,241,0,72.0
24269,412134,153,0,93.0
25385,575213,0,1,60.0
15010,605203,-1,1,87.0
24356,635277,187,0,96.0
24282,614529,66,0,79.0
14972,635296,83,0,64.0
34881,442488,226,0,94.0
25328,189595,21,0,65.0
34898,394995,228,0,78.0
15015,624142,12,0,58.0
14984,2509603,88,0,78.0
34892,287873,-1,1,74.0
1754,86962,19,1,40.0
34886,30616,-1,1,97.0
34874,551895,27,0,75.0
14953,620969,6,0,64.0
14993,629620,131,0,100.0
25349,29216,0,1,79.0
34899,621702,214,0,100.0
25352,535824,144,0,68.0
24270,626613,234,0,100.0
34906,590434,220,0,87.0
25342,2300758,-1,1,80.0
37436,2517654,147,0,80.0
15020,572782,151,0,100.0
34894,80175,-1,1,58.0
34890,2227102,-1,1,88.0
14962,506721,41,0,63.0
34865,377005,12,1,88.0
15002,400630,49,0,100.0
14962,597215,125,0,71.0
14897,578341,25,0,59.0
15007,93388,-1,1,80.0
14990,587371,103,0,88.0
25379,1877521,-1,1,56.0
24310,597680,228,0,43.0
34896,34858,197,0,79.0
34871,556854,92,0,79.0
34886,621428,-1,1,85.0
34900,571127,-1,1,41.0
34878,543267,-1,1,86.0
25377,110905,129,0,91.0
24333,647376,82,0,64.0
25313,1794245,0,1,84.0
30719,413745,173,0,51.0
25336,2539524,0,1,77.0
34876,567920,-1,1,57.0
37435,617029,137,0,46.0
14998,568587,149,0,94.0
15004,481921,148,0,88.0
14950,559909,50,0,61.0
1752,550959,0,1,81.0
34894,626730,-1,1,72.0
34889,365921,-1,1,73.0
34893,636676,83,0,96.0
37423,646432,219,0,80.0
24294,349242,176,0,78.0
14973,593629,117,0,100.0
25317,1705715,-2,1,87.0
34899,119692,-1,1,78.0
24304,681950,65,0,39.0
25395,333587,231,0,70.0
14994,627984,162,0,79.0
24271,163388,-1,1,79.0
25336,630975,12,0,100.0
14995,363085,133,0,78.0
25350,325769,230,0,67.0
34893,104361,113,0,82.0
25357,361084,-1,1,73.0
25377,2089630,212,0,87.0
25357,692220,218,0,73.0
37438,646744,233,0,78.0
34884,638608,32,0,76.0
34882,124413,59,0,91.0
14996,550618,14,0,69.0
34888,471735,12,1,83.0
15021,590247,64,0,82.0
14991,425741,157,0,88.0
24350,108458,-1,1,89.0
15042,198790,-1,1,81.0
14993,2698588,200,0,78.0
25310,2576845,92,0,81.0
24306,665369,19,0,100.0
34873,389271,-1,1,81.0
34879,1975451,234,0,58.0
25333,2527346,97,0,68.0
1753,159763,61,0,68.0
25336,392292,-1,1,70.0
34889,549179,47,0,75.0
25337,528258,199,0,74.0
34880,502137,-1,1,70.0
37425,427296,206,0,67.0
34877,241106,-1,1,85.0
34879,498406,-1,1,83.0
34876,625427,-1,1,75.0
25323,546535,-2,1,72.0
15003,563875,147,0,78.0
34902,126525,-1,1,75.0
14999,552611,104,0,76.0
34871,494486,0,1,75.0
14928,2500721,133,0,60.0
15001,109125,116,0,100.0
25302,557017,66,0,72.0
24290,627297,163,0,100.0
15030,696846,53,0,81.0
34884,556414,0,1,65.0
24274,139033,204,0,49.0
24282,640214,15,0,94.0
25377,583100,0,1,82.0
34895,599817,-2,1,81.0
14955,564565,6,0,88.0
24333,265738,14,0,100.0
24307,597866,24,0,87.0
1753,230611,91,0,70.0
34881,541790,-1,1,87.0
34886,539870,-1,1,82.0
24313,586130,141,0,100.0
37439,618306,243,0,66.0
34876,513108,-1,1,85.0
24288,602814,96,0,100.0
15004,652638,94,0,100.0
37437,686625,-1,1,85.0
25344,2587194,20,0,68.0
25301,99128,47,0,62.0
24285,618077,-2,1,84.0
24259,589989,45,0,80.0
24269,171614,-1,1,56.0
14988,516973,125,0,63.0
34874,471673,0,1,81.0
25315,552757,215,0,64.0
34890,592141,-1,1,32.0
1752,2574118,21,0,50.0
25373,1511675,-1,1,58.0
14947,640527,117,0,79.0
14954,530803,0,1,80.0
37439,625350,133,0,79.0
14994,550394,57,0,87.0
14963,600239,45,0,100.0
25348,359662,18,0,70.0
37438,596428,58,0,100.0
37438,616901,166,0,78.0
37437,578495,-1,1,90.0
15011,353831,91,0,83.0
34884,513037,-1,1,82.0
37424,636137,87,0,100.0
14961,616730,61,0,81.0
14983,603111,0,1,54.0
25339,2577734,96,0,81.0
14960,541319,52,0,82.0
30689,491607,0,1,93.0
14999,408638,135,0,81.0
34877,510017,-2,1,76.0
15021,48600,123,0,88.0
34865,574310,218,0,76.0
15000,2644659,132,0,58.0
37438,607936,228,0,37.0
25369,560968,-1,1,71.0
30642,548761,134,0,82.0
15054,427131,0,1,86.0
15045,569427,132,0,79.0
34882,1987909,-1,1,84.0
25291,567063,-1,1,48.0
24277,599618,168,0,48.0
34880,180027,-1,1,49.0
14992,558031,-2,1,59.0
34883,384127,218,0,80.0
34887,494877,0,1,42.0
34894,501507,-1,1,69.0
34854,547090,19,0,85.0
34880,351628,2,1,74.0
24265,1655229,18,0,91.0
14980,544988,66,0,86.0
34878,593759,211,0,76.0
34892,627325,86,0,85.0
34888,2287626,-1,1,64.0
34890,511990,-1,1,78.0
15014,428261,114,0,82.0
34860,556605,230,0,81.0
34876,568265,-1,1,76.0
25334,535814,99,0,58.0
34884,687485,77,0,74.0
15016,501314,-1,1,86.0
34876,93897,94,0,93.0
25338,520447,5,1,41.0
15007,614917,142,0,100.0
25327,250128,-1,1,67.0
34879,43236,0,1,85.0
15002,2513847,90,0,100.0
14981,344990,59,0,85.0
34880,590829,132,0,65.0
34891,572655,0,1,82.0
14982,144179,211,0,100.0
24265,289790,79,0,69.0
15003,363918,193,0,100.0
14979,523508,0,0,58.0
25343,521673,0,1,67.0
25372,298744,-1,1,45.0
24334,608905,-2,1,45.0
25284,86575,14,1,65.0
34908,402187,222,0,75.0
34878,546077,0,1,82.0
14959,572857,154,0,79.0
15031,653051,44,0,100.0
34898,489098,224,0,26.0
14998,644182,127,0,100.0
24314,212623,-2,1,79.0
34891,596445,-1,1,83.0
25333,115634,40,0,64.0
24277,613391,16,0,96.0
34889,625961,111,0,95.0
34884,515525,-1,1,97.0
14937,553696,47,0,67.0
34880,636184,92,0,88.0
25354,2532803,0,1,76.0
34877,537796,0,1,63.0
14998,519220,-1,1,87.0
34891,516540,0,1,96.0
15009,64005,-1,1,84.0
34899,578231,222,0,78.0
34882,164205,-1,1,83.0
14965,618772,5,0,71.0
34897,246490,221,0,78.0
14975,375364,11,0,100.0
34886,21295,212,0,78.0
30644,1804054,-1,1,87.0
14973,566206,140,0,59.0
34884,45158,190,0,73.0
34908,691381,219,0,92.0
34881,163015,100,0,76.0
34862,496384,-1,1,79.0
14943,538086,134,0,100.0
14970,327225,18,0,70.0
37423,618341,95,0,100.0
15006,402707,164,0,79.0
34874,499955,0,1,82.0
34898,601421,72,0,91.0
25347,630173,104,0,41.0
34884,506951,21,1,95.0
37436,611688,214,0,100.0
15022,326537,-2,1,78.0
34884,427817,-1,1,77.0
37424,628832,58,0,100.0
34880,431919,-1,1,70.0
14918,342363,134,0,47.0
14961,546423,94,0,62.0
25374,1944422,-1,1,70.0
34899,383620,-2,1,57.0
34892,582084,-2,1,84.0
14964,535817,122,0,85.0
25302,515505,-1,1,64.0
34884,502244,0,1,81.0
34878,353063,125,0,78.0
30716,549761,0,1,44.0
14999,640015,130,0,81.0
30722,561971,34,1,95.0
24294,1537681,97,0,100.0
14970,470250,0,1,82.0
34886,532848,-1,1,75.0
34891,460618,202,0,79.0
1761,2145507,-1,1,67.0
37423,589249,100,0,41.0
14996,584788,18,0,100.0
14964,382438,223,0,76.0
25314,447763,-1,1,47.0
34894,2005882,87,0,23.0
24297,500572,-1,1,84.0
15020,340716,47,0,80.0
1752,284832,132,0,60.0
34880,562484,-2,1,88.0
1757,259287,0,1,65.0
34863,2466417,0,1,84.0
34877,518981,-1,1,68.0
34882,351443,230,0,38.0
34875,561904,-1,1,74.0
34893,411874,216,0,73.0
14986,586638,219,0,71.0
14978,529605,-1,1,51.0
1753,190660,124,0,77.0
34882,538246,-1,1,85.0
37425,615757,89,0,100.0
25390,489596,-1,1,78.0
15013,158024,10,0,52.0
15005,160217,161,0,89.0
14993,600933,58,0,100.0
24251,162065,3,1,49.0
14978,623505,60,0,78.0
37437,2649110,224,0,68.0
14975,556736,131,0,63.0
24267,578400,-1,1,80.0
30723,589355,65,0,77.0
34874,247027,-1,1,63.0
25378,439703,-1,1,78.0
25346,87006,88,0,81.0
1756,564391,36,0,60.0
34890,1703976,-2,1,75.0
14969,487801,123,0,66.0
15030,620891,88,0,100.0
14990,555588,-1,1,57.0
34873,495831,-2,1,80.0
34865,320887,-1,1,72.0
34881,31400,0,1,73.0
24288,2111662,199,0,71.0
25342,561216,13,0,62.0
34873,492660,33,0,54.0
34892,558540,-1,1,40.0
15007,533867,-1,1,86.0
1753,2055125,151,0,64.0
24264,615045,26,0,77.0
34893,521272,24,1,64.0
15043,164352,35,0,86.0
34871,526210,49,0,68.0
34889,47951,205,0,92.0
15018,643438,133,0,66.0
34876,533754,111,0,31.0
25372,163304,233,0,36.0
34892,333280,212,0,43.0
25346,261446,-1,1,76.0
24366,607402,112,0,94.0
34893,1610518,9,0,90.0
34878,600648,103,0,71.0
25372,554786,3,1,97.0
1757,1901996,-1,1,74.0
34878,150922,87,0,85.0
25355,611227,31,0,70.0
34870,494825,-1,1,80.0
25306,586988,0,1,76.0
25300,2621597,162,0,68.0
14985,614119,142,0,100.0
25332,602133,16,0,49.0
14950,419448,57,0,63.0
34883,494510,0,1,81.0
34866,422655,72,0,74.0
24405,690494,19,0,91.0
34891,488457,0,1,81.0
34878,586062,101,0,72.0
1763,138147,-1,1,83.0
1760,2177409,193,0,56.0
34905,125950,20,1,73.0
34893,51726,-1,1,79.0
25335,534091,205,0,71.0
14981,453841,88,0,76.0
34896,683330,184,0,92.0
14970,255562,18,0,1.0
25355,542381,11,1,94.0
25344,2357379,30,0,59.0
25290,542586,145,0,67.0
25353,522951,-3,1,85.0
25301,2627650,135,0,78.0
15023,570791,72,0,70.0
34875,452610,214,0,81.0
24344,1730407,159,0,70.0
14996,349124,-1,1,45.0
34885,110383,0,1,92.0
14985,571105,216,0,81.0
25341,2262696,-1,1,43.0
34886,2181307,-1,1,84.0
34899,484861,52,0,74.0
24286,510139,-2,1,87.0
14981,396712,207,0,78.0
37437,586696,227,0,78.0
25295,574344,237,0,65.0
34887,19674,0,1,92.0
25335,438499,14,0,79.0
25353,596202,-1,1,89.0
25370,597519,25,0,61.0
34897,513429,-1,1,88.0
24278,636870,56,0,100.0
34911,637027,17,0,100.0
24268,618840,63,0,89.0
15004,551225,-1,1,81.0
37423,555905,221,0,73.0
24283,626020,0,1,86.0
14986,562648,165,0,84.0
25326,563620,-1,1,59.0
34889,2158217,0,1,97.0
34875,567738,0,1,62.0
14983,500993,-1,1,81.0
34899,642503,103,0,93.0
1761,2664250,-1,1,84.0
34883,232273,224,0,38.0
24287,590459,140,0,53.0
14986,580546,122,0,89.0
14952,595130,66,0,100.0
34890,536217,40,0,63.0
34889,1931363,-1,1,82.0
34886,510934,-1,1,74.0
34897,598681,211,0,38.0
37423,542580,185,0,69.0
34873,548778,68,0,60.0
25316,494627,-1,1,65.0
14941,513534,-1,1,38.0
24237,385467,24,0,56.0
34893,135395,-1,1,75.0
14962,487890,-1,1,45.0
34881,582973,-1,1,90.0
34884,567742,-1,1,54.0
24330,585626,-1,1,47.0
14986,504726,63,0,100.0
34894,73620,19,0,94.0
24284,638954,47,0,100.0
34882,497297,-1,1,86.0
34910,628990,88,0,92.0
15020,621321,156,0,89.0
34893,700771,101,0,87.0
