gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group C,high school,free/reduced,none,66,73,97
female,group C,some college,standard,none,84,34,96
female,group C,some high school,standard,none,65,59,39
female,group C,some college,standard,completed,90,46,94
male,group B,associate's degree,standard,none,69,37,80
female,group C,some high school,standard,none,60,37,100
female,group D,master's degree,standard,none,71,65,89
female,group E,some college,standard,completed,100,86,85
female,group A,associate's degree,free/reduced,none,100,76,59
female,group D,bachelor's degree,standard,none,83,64,91
male,group C,associate's degree,standard,none,79,34,62
female,group B,high school,free/reduced,completed,86,52,93
female,group D,some college,free/reduced,none,64,38,100
female,group E,high school,standard,completed,77,68,75
male,group A,high school,standard,none,76,25,70
female,group E,associate's degree,standard,completed,86,52,75
female,group B,some high school,free/reduced,none,84,52,70
male,group D,some college,free/reduced,none,100,58,96
male,group C,some college,standard,completed,100,51,100
female,group A,some college,standard,none,63,41,75
female,group C,master's degree,free/reduced,completed,76,68,61
female,group C,high school,standard,completed,78,44,52
female,group C,some college,free/reduced,none,62,33,60
male,group E,associate's degree,standard,none,90,38,80
female,group E,some high school,standard,completed,93,70,58
male,group E,associate's degree,standard,completed,82,43,59
female,group B,bachelor's degree,standard,completed,86,47,81
female,group B,associate's degree,standard,none,100,56,97
male,group D,some college,standard,completed,87,30,78
female,group D,high school,free/reduced,none,95,46,78
male,group D,some high school,free/reduced,none,53,29,75
male,group D,some high school,standard,none,100,36,57
female,group C,some college,standard,none,89,56,100
male,group D,associate's degree,free/reduced,none,100,43,81
male,group C,high school,free/reduced,none,100,67,94
male,group D,some college,free/reduced,none,99,66,53
male,group C,some college,free/reduced,none,58,59,54
male,group B,some college,free/reduced,none,63,41,97
male,group D,some high school,standard,completed,53,24,48
female,group D,some college,free/reduced,completed,75,36,83
male,group A,bachelor's degree,standard,completed,100,42,38
male,group C,master's degree,free/reduced,completed,72,50,94
male,group E,some high school,free/reduced,completed,83,29,25
male,group C,some college,standard,none,96,38,80
female,group D,some college,free/reduced,none,33,62,96
female,group D,some high school,free/reduced,none,53,65,69
female,group C,bachelor's degree,standard,none,63,46,94
male,group E,some high school,free/reduced,none,80,74,44
male,group B,bachelor's degree,free/reduced,completed,80,88,64
male,group C,bachelor's degree,free/reduced,completed,100,100,73
female,group B,high school,free/reduced,none,83,45,66
male,group E,some college,standard,none,92,48,70
male,group C,associate's degree,standard,none,97,45,91
female,group D,some high school,standard,none,85,34,100
female,group D,high school,standard,none,100,69,63
male,group D,bachelor's degree,standard,none,62,58,91
female,group A,master's degree,standard,completed,99,77,100
female,group B,some college,standard,none,97,86,100
male,group A,bachelor's degree,standard,completed,93,33,74
female,group C,some high school,free/reduced,completed,75,56,66
male,group C,bachelor's degree,free/reduced,none,100,47,31
female,group B,some high school,standard,none,62,73,86
female,group D,some college,standard,none,100,40,59
female,group E,associate's degree,free/reduced,none,100,98,71
female,group C,some college,free/reduced,completed,52,83,92
female,group E,some college,standard,none,91,44,77
female,group C,master's degree,free/reduced,completed,83,65,94
female,group D,some high school,free/reduced,completed,87,38,93
male,group C,high school,standard,none,100,52,91
male,group C,high school,standard,completed,69,49,54
male,group B,associate's degree,free/reduced,none,80,55,59
female,group E,bachelor's degree,standard,completed,99,46,87
female,group C,bachelor's degree,standard,none,80,87,86
female,group B,associate's degree,standard,completed,74,34,76
male,group A,some high school,standard,none,92,44,76
male,group D,some high school,standard,none,88,40,97
female,group A,some college,free/reduced,completed,89,66,75
female,group C,some high school,standard,none,86,54,60
male,group E,associate's degree,free/reduced,none,88,62,47
female,group C,high school,standard,completed,91,34,47
female,group D,associate's degree,free/reduced,none,91,52,95
female,group B,some college,standard,none,95,36,67
female,group E,some high school,standard,completed,91,49,97
female,group A,some college,free/reduced,completed,56,49,78
female,group D,associate's degree,standard,none,74,36,54
female,group D,master's degree,standard,completed,100,51,93
male,group B,some high school,standard,completed,61,42,53
male,group B,associate's degree,standard,none,100,89,92
male,group D,associate's degree,free/reduced,completed,93,26,88
female,group C,some college,free/reduced,none,100,36,84
male,group C,some high school,standard,none,87,35,74
female,group A,some college,standard,completed,66,24,67
female,group A,high school,standard,none,63,53,70
female,group D,associate's degree,standard,none,67,70,84
male,group C,some high school,standard,none,77,85,68
male,group D,associate's degree,standard,none,95,78,53
male,group E,some high school,standard,none,69,46,79
female,group E,some college,standard,completed,62,53,85
male,group B,some college,standard,completed,93,46,67
female,group C,bachelor's degree,free/reduced,completed,88,88,86
female,group E,associate's degree,free/reduced,completed,72,33,78
female,group A,some high school,free/reduced,none,87,68,63
female,group C,some college,standard,completed,67,37,78
female,group B,some high school,standard,completed,87,38,88
female,group C,master's degree,free/reduced,none,94,87,26
female,group B,some high school,standard,none,70,26,67
female,group E,some college,free/reduced,none,69,45,77
female,group D,some college,free/reduced,none,56,40,53
female,group C,associate's degree,standard,completed,73,47,67
male,group B,some college,standard,completed,50,78,83
male,group C,some college,standard,completed,100,31,80
male,group C,high school,standard,none,94,62,46
female,group E,high school,standard,none,100,39,75
male,group D,bachelor's degree,free/reduced,completed,84,36,53
female,group D,high school,free/reduced,none,90,57,85
female,group C,bachelor's degree,standard,none,56,87,63
male,group C,master's degree,standard,none,81,73,83
male,group C,associate's degree,standard,none,82,90,79
male,group E,associate's degree,standard,none,100,27,98
male,group D,high school,free/reduced,none,100,34,58
female,group C,associate's degree,standard,none,88,44,98
female,group E,bachelor's degree,standard,none,73,51,82
male,group C,high school,free/reduced,none,98,49,71
male,group C,some high school,standard,none,69,33,73
female,group E,some high school,standard,none,99,61,96
female,group B,some high school,standard,completed,86,27,57
female,group D,associate's degree,free/reduced,none,62,73,76
male,group A,high school,standard,none,100,84,78
female,group E,some college,free/reduced,completed,74,38,81
female,group B,high school,free/reduced,none,100,63,95
male,group B,some college,standard,completed,85,68,78
female,group B,associate's degree,standard,none,80,30,93
male,group A,some high school,standard,none,100,51,99
female,group A,associate's degree,standard,completed,73,24,73
female,group D,high school,standard,none,90,46,94
male,group B,associate's degree,free/reduced,completed,49,78,100
male,group D,master's degree,standard,none,79,58,91
female,group C,bachelor's degree,standard,none,87,34,46
female,group A,associate's degree,free/reduced,none,100,57,95
female,group D,some high school,free/reduced,completed,100,24,86
male,group D,bachelor's degree,standard,none,96,54,97
male,group D,bachelor's degree,free/reduced,none,52,45,68
male,group D,some college,standard,completed,100,32,82
male,group D,some college,standard,none,94,28,100
male,group B,high school,standard,none,57,73,97
female,group E,some high school,standard,completed,91,31,67
male,group E,high school,standard,completed,100,93,77
female,group E,some high school,free/reduced,none,54,55,69
female,group C,some college,free/reduced,completed,83,44,76
male,group C,some college,standard,none,92,94,64
male,group A,associate's degree,standard,none,82,54,76
male,group B,master's degree,free/reduced,none,70,82,50
female,group C,associate's degree,standard,none,73,27,69
female,group C,associate's degree,standard,completed,64,38,66
female,group B,associate's degree,standard,completed,87,57,69
male,group B,associate's degree,standard,none,100,58,61
female,group D,high school,standard,completed,87,25,88
female,group E,some college,standard,none,100,60,87
male,group B,some college,standard,none,85,73,73
male,group C,master's degree,free/reduced,none,80,39,71
male,group B,high school,standard,none,61,49,42
female,group E,some college,standard,none,80,42,71
female,group B,high school,free/reduced,completed,90,87,72
female,group C,high school,standard,none,80,35,93
male,group C,associate's degree,free/reduced,completed,75,46,63
male,group D,associate's degree,standard,completed,100,44,91
female,group D,some college,free/reduced,completed,47,26,56
female,group E,associate's degree,standard,none,88,48,92
female,group E,bachelor's degree,free/reduced,none,51,36,75
male,group C,high school,standard,completed,100,56,66
female,group D,associate's degree,standard,completed,89,97,69
female,group E,associate's degree,standard,completed,92,55,90
male,group A,associate's degree,standard,completed,97,44,73
female,group C,some high school,standard,completed,79,59,95
male,group A,high school,free/reduced,none,87,63,47
male,group D,some college,standard,none,83,48,92
male,group E,some college,standard,none,73,32,93
female,group C,some high school,standard,completed,96,57,78
male,group E,some high school,free/reduced,completed,99,83,90
female,group D,high school,standard,none,73,82,87
female,group D,some high school,standard,completed,86,77,92
female,group A,some college,standard,completed,56,54,97
male,group C,bachelor's degree,standard,none,73,73,61
male,group C,bachelor's degree,standard,none,92,44,83
female,group B,associate's degree,standard,none,88,47,89
female,group D,some high school,free/reduced,none,89,70,51
female,group B,master's degree,free/reduced,none,90,59,73
female,group E,some college,free/reduced,none,100,69,79
female,group C,associate's degree,standard,none,97,57,49
male,group E,associate's degree,standard,none,100,44,75
female,group B,associate's degree,standard,completed,81,28,100
female,group B,some high school,free/reduced,none,78,36,92
female,group C,some college,free/reduced,completed,98,51,82
female,group C,associate's degree,free/reduced,completed,88,48,73
female,group D,bachelor's degree,standard,completed,90,73,67
female,group E,bachelor's degree,standard,none,91,89,95
male,group E,some college,standard,completed,94,48,90
female,group D,associate's degree,standard,none,73,79,90
male,group A,associate's degree,standard,none,100,100,99
male,group B,some college,free/reduced,none,100,61,86
female,group C,associate's degree,standard,completed,83,36,87
male,group C,associate's degree,free/reduced,none,93,52,99
female,group D,high school,standard,none,83,58,100
female,group D,associate's degree,standard,none,53,98,49
female,group C,associate's degree,standard,none,49,97,58
female,group B,high school,standard,none,44,36,71
female,group C,associate's degree,standard,none,100,26,63
male,group C,associate's degree,standard,none,81,47,79
male,group B,master's degree,standard,completed,100,34,88
female,group C,associate's degree,standard,completed,61,31,97
male,group C,high school,standard,completed,46,48,47
male,group C,some high school,standard,none,86,60,74
female,group A,some college,standard,none,91,89,97
female,group B,high school,standard,none,52,53,61
male,group E,bachelor's degree,standard,none,75,51,75
female,group E,associate's degree,standard,none,95,97,89
female,group C,associate's degree,free/reduced,none,56,79,83
female,group C,associate's degree,free/reduced,completed,100,54,82
female,group D,high school,standard,none,47,57,92
male,group E,master's degree,standard,completed,90,38,43
female,group C,associate's degree,standard,none,55,94,74
female,group B,some college,standard,completed,97,41,43
male,group C,some college,free/reduced,none,100,45,92
female,group C,some college,standard,completed,96,54,81
male,group E,high school,standard,none,100,100,82
male,group B,some college,standard,none,24,54,73
female,group D,high school,standard,completed,55,65,65
male,group A,high school,standard,completed,100,90,82
female,group E,some college,free/reduced,completed,86,46,95
female,group B,associate's degree,standard,none,99,78,57
female,group C,some college,free/reduced,completed,100,100,88
male,group C,associate's degree,free/reduced,none,100,40,100
male,group A,some college,standard,none,67,73,54
male,group E,associate's degree,free/reduced,none,76,41,79
male,group B,bachelor's degree,free/reduced,completed,63,40,62
male,group D,associate's degree,standard,none,71,96,66
male,group C,master's degree,standard,none,64,78,98
male,group D,some college,standard,completed,96,79,97
female,group E,associate's degree,standard,none,79,63,73
female,group D,master's degree,standard,completed,94,39,75
female,group B,high school,free/reduced,none,93,39,49
female,group D,bachelor's degree,standard,none,87,27,71
male,group C,master's degree,standard,none,100,37,75
male,group E,some college,standard,completed,74,83,62
female,group E,bachelor's degree,standard,completed,90,57,99
female,group C,associate's degree,standard,none,100,76,94
female,group E,high school,standard,none,83,38,91
female,group D,some college,free/reduced,none,49,34,74
male,group E,bachelor's degree,standard,none,100,35,78
male,group C,high school,standard,none,100,43,96
female,group C,master's degree,standard,none,63,74,87
male,group E,some high school,standard,none,81,39,100
male,group D,master's degree,standard,none,100,64,98
female,group D,bachelor's degree,standard,completed,46,67,98
male,group A,some high school,free/reduced,none,95,31,78
female,group C,some college,free/reduced,completed,64,58,89
male,group C,bachelor's degree,standard,completed,90,43,69
female,group D,high school,free/reduced,none,72,90,45
female,group C,associate's degree,standard,completed,70,40,91
female,group B,some high school,free/reduced,none,100,24,75
male,group C,some college,standard,none,100,72,31
male,group C,high school,free/reduced,none,100,27,100
male,group A,some college,free/reduced,none,65,36,47
female,group B,some high school,standard,completed,51,99,51
female,group E,bachelor's degree,standard,completed,82,30,32
female,group B,associate's degree,standard,none,85,52,81
female,group D,some high school,standard,none,100,27,92
female,group E,some college,free/reduced,none,75,74,96
female,group C,associate's degree,standard,none,73,74,45
male,group A,bachelor's degree,free/reduced,none,71,29,57
female,group C,bachelor's degree,free/reduced,completed,67,87,91
female,group D,bachelor's degree,standard,none,71,31,90
female,group C,some high school,standard,completed,100,31,91
female,group C,some college,standard,none,98,34,85
female,group E,some college,standard,completed,50,35,99
female,group C,high school,standard,none,91,84,63
male,group C,some college,standard,completed,47,45,73
male,group B,some college,standard,none,76,30,72
male,group E,some college,standard,none,47,55,61
male,group C,associate's degree,free/reduced,none,93,100,75
female,group C,associate's degree,standard,none,71,78,76
male,group E,some college,standard,none,76,100,79
female,group B,associate's degree,standard,completed,78,45,75
female,group C,some high school,free/reduced,completed,98,41,71
female,group C,bachelor's degree,standard,none,64,48,90
female,group B,bachelor's degree,standard,completed,88,54,62
male,group E,bachelor's degree,standard,none,100,51,81
female,group C,bachelor's degree,free/reduced,none,91,78,64
female,group D,some high school,free/reduced,none,55,87,69
male,group C,some college,free/reduced,completed,90,34,100
female,group C,associate's degree,free/reduced,none,77,30,83
female,group C,some high school,free/reduced,completed,52,37,58
male,group B,bachelor's degree,standard,none,40,30,72
female,group B,associate's degree,standard,none,100,36,90
male,group D,some high school,standard,none,90,30,100
female,group B,associate's degree,free/reduced,completed,98,54,81
male,group A,high school,standard,none,91,72,98
female,group D,some high school,standard,none,85,47,100
male,group A,some college,free/reduced,none,69,64,64
male,group C,bachelor's degree,standard,none,48,49,88
male,group A,high school,free/reduced,completed,65,70,62
male,group D,some college,standard,none,78,62,87
male,group C,some college,standard,none,77,40,74
female,group E,some college,free/reduced,none,77,54,98
male,group C,some high school,standard,none,61,70,100
female,group C,some college,standard,none,60,70,88
female,group C,bachelor's degree,standard,completed,97,74,60
male,group C,bachelor's degree,standard,none,72,43,64
female,group B,associate's degree,standard,none,22,30,96
male,group D,bachelor's degree,standard,none,58,100,90
male,group C,bachelor's degree,standard,none,100,50,80
male,group D,some college,free/reduced,completed,78,58,100
female,group C,bachelor's degree,standard,none,53,74,93
female,group B,some high school,free/reduced,completed,100,45,68
male,group C,high school,standard,none,100,38,78
male,group C,some college,free/reduced,none,44,53,45
male,group D,high school,standard,completed,100,39,98
female,group D,master's degree,standard,none,82,71,59
female,group C,some high school,free/reduced,completed,92,40,47
male,group C,some high school,standard,none,48,66,77
female,group D,some high school,free/reduced,completed,72,24,75
female,group C,bachelor's degree,standard,completed,84,30,94
female,group D,some college,standard,none,89,47,95
male,group E,master's degree,standard,none,85,62,81
female,group B,master's degree,free/reduced,completed,75,51,69
female,group C,associate's degree,free/reduced,completed,98,70,91
female,group D,some college,standard,none,88,53,79
female,group C,associate's degree,standard,none,71,60,76
male,group B,associate's degree,standard,completed,100,53,59
male,group B,master's degree,standard,none,93,50,77
male,group D,bachelor's degree,standard,completed,62,24,84
female,group E,some college,free/reduced,completed,84,81,69
female,group E,bachelor's degree,standard,none,64,24,77
female,group C,some college,standard,none,100,87,92
female,group A,some high school,free/reduced,completed,100,58,82
female,group B,associate's degree,standard,none,96,33,61
female,group E,some college,free/reduced,none,100,69,81
female,group D,some high school,standard,completed,100,26,64
female,group E,some college,standard,none,67,95,85
male,group C,some high school,free/reduced,completed,74,37,70
male,group B,some high school,standard,completed,65,39,95
female,group C,high school,free/reduced,completed,64,81,40
male,group D,master's degree,standard,completed,99,45,72
female,group C,master's degree,standard,none,89,42,57
male,group B,associate's degree,free/reduced,none,65,82,88
male,group C,high school,standard,completed,88,46,88
female,group C,some college,standard,none,59,43,44
female,group C,some college,standard,none,75,78,75
male,group C,associate's degree,free/reduced,completed,80,69,91
male,group D,bachelor's degree,standard,none,78,43,100
female,group C,associate's degree,standard,none,86,54,35
male,group C,master's degree,standard,none,83,40,65
male,group D,bachelor's degree,free/reduced,completed,83,35,88
male,group C,some high school,standard,completed,100,53,56
female,group D,bachelor's degree,standard,completed,62,39,60
male,group A,high school,standard,none,60,32,71
male,group E,some college,standard,none,96,78,96
male,group E,high school,standard,completed,88,55,91
female,group E,some high school,free/reduced,none,98,56,67
male,group C,high school,standard,none,91,29,59
female,group E,associate's degree,standard,none,68,100,33
male,group C,bachelor's degree,standard,none,87,79,85
female,group D,some high school,standard,completed,77,59,47
male,group D,some college,free/reduced,completed,64,45,86
female,group C,some college,standard,none,100,57,53
male,group B,high school,free/reduced,none,94,54,26
male,group C,some high school,standard,completed,91,75,84
female,group B,high school,standard,completed,99,55,84
male,group B,associate's degree,free/reduced,none,72,36,78
male,group D,some college,standard,none,70,61,89
male,group D,high school,standard,none,85,91,70
male,group C,some high school,standard,none,100,67,67
male,group D,some high school,standard,completed,59,63,64
female,group B,some college,free/reduced,none,100,69,84
male,group C,high school,free/reduced,none,73,45,54
female,group A,high school,free/reduced,none,75,58,90
female,group D,associate's degree,standard,completed,88,42,98
male,group B,master's degree,standard,none,97,46,75
female,group D,associate's degree,standard,completed,55,51,97
female,group D,associate's degree,free/reduced,none,62,71,95
female,group E,some college,standard,none,100,44,91
male,group E,high school,free/reduced,completed,100,70,100
female,group E,associate's degree,free/reduced,none,88,79,62
female,group C,bachelor's degree,standard,none,100,76,90
male,group A,bachelor's degree,free/reduced,none,80,31,78
female,group B,associate's degree,standard,none,90,54,73
female,group D,bachelor's degree,standard,none,76,33,91
male,group B,master's degree,standard,none,95,69,88
male,group C,bachelor's degree,standard,none,77,41,74
female,group D,some high school,standard,completed,97,39,66
female,group E,high school,standard,completed,100,51,72
male,group C,some college,standard,none,100,51,96
male,group B,some college,standard,none,57,51,51
female,group D,high school,standard,none,79,30,88
female,group B,associate's degree,free/reduced,completed,100,62,77
female,group A,some high school,standard,completed,96,59,75
male,group C,bachelor's degree,standard,none,100,36,89
female,group D,some college,standard,completed,69,61,56
female,group B,some high school,standard,none,82,34,68
male,group C,high school,standard,none,98,57,64
female,group C,high school,standard,completed,81,98,97
female,group E,some college,standard,none,71,42,100
male,group A,associate's degree,standard,none,81,43,94
male,group B,master's degree,free/reduced,none,69,72,48
female,group B,high school,free/reduced,none,64,69,61
male,group E,some high school,standard,none,79,37,86
female,group E,some college,free/reduced,completed,88,62,87
male,group D,associate's degree,free/reduced,completed,62,40,76
female,group D,some college,standard,completed,92,67,95
male,group E,master's degree,free/reduced,none,60,75,67
male,group D,some college,free/reduced,completed,95,40,96
male,group E,some college,standard,none,53,57,79
female,group D,bachelor's degree,free/reduced,none,64,44,69
female,group C,some college,free/reduced,none,76,39,63
female,group C,some high school,standard,none,85,88,62
male,group C,bachelor's degree,free/reduced,none,80,72,52
female,group C,some college,standard,none,83,36,94
male,group B,some high school,free/reduced,completed,100,24,89
male,group B,associate's degree,standard,none,83,37,62
female,group C,high school,standard,none,73,40,78
male,group B,high school,standard,completed,100,86,99
female,group C,some college,standard,none,83,42,54
female,group E,bachelor's degree,standard,none,72,44,50
female,group B,master's degree,free/reduced,none,58,92,63
male,group A,some college,standard,none,95,99,95
male,group D,some high school,standard,none,78,54,81
male,group C,high school,standard,none,100,32,81
female,group C,high school,standard,none,68,35,70
female,group E,associate's degree,free/reduced,none,89,62,74
male,group A,some college,free/reduced,none,100,76,98
male,group C,bachelor's degree,standard,none,82,37,29
female,group E,high school,standard,none,100,36,83
female,group C,associate's degree,standard,none,98,25,91
male,group E,bachelor's degree,free/reduced,completed,78,24,74
male,group C,some high school,free/reduced,none,68,55,56
male,group C,some college,free/reduced,none,77,44,68
male,group E,high school,standard,none,42,35,83
female,group D,associate's degree,standard,completed,53,40,52
male,group A,bachelor's degree,standard,completed,79,61,91
female,group C,some college,free/reduced,none,79,42,100
male,group E,high school,free/reduced,completed,99,56,81
female,group A,high school,free/reduced,completed,72,49,92
male,group D,some college,standard,none,74,100,67
female,group B,some college,free/reduced,completed,100,27,82
male,group C,bachelor's degree,standard,none,100,25,80
male,group C,some college,standard,none,79,34,43
male,group C,some college,standard,completed,62,57,87
male,group E,some high school,standard,completed,72,82,96
female,group D,some college,standard,none,46,60,89
female,group E,associate's degree,standard,none,79,58,73
male,group B,bachelor's degree,standard,completed,78,63,65
female,group C,some college,standard,none,93,48,69
female,group B,some high school,free/reduced,completed,100,41,76
female,group C,bachelor's degree,free/reduced,none,88,38,79
male,group B,some high school,free/reduced,none,72,45,41
male,group E,bachelor's degree,standard,none,48,41,92
male,group E,high school,standard,completed,83,30,86
male,group C,some high school,standard,none,70,60,99
male,group B,some college,free/reduced,completed,82,72,64
male,group D,some college,standard,completed,70,69,92
female,group A,bachelor's degree,standard,completed,60,59,62
male,group B,some high school,standard,none,74,100,73
male,group D,some high school,standard,completed,91,85,43
female,group E,high school,standard,none,92,64,89
female,group E,associate's degree,free/reduced,completed,69,38,84
male,group C,high school,standard,completed,100,43,94
male,group A,bachelor's degree,free/reduced,none,99,49,71
female,group B,bachelor's degree,standard,completed,90,50,96
male,group B,bachelor's degree,free/reduced,completed,87,27,54
male,group C,associate's degree,free/reduced,completed,98,42,89
male,group E,master's degree,standard,completed,76,43,31
female,group E,some college,standard,none,84,55,87
female,group B,some college,standard,completed,100,24,59
male,group E,bachelor's degree,standard,none,77,24,96
female,group D,some college,standard,none,98,54,100
male,group C,some high school,standard,none,83,73,52
male,group E,high school,free/reduced,none,100,26,75
female,group C,bachelor's degree,standard,none,80,63,53
female,group D,high school,free/reduced,none,73,89,79
female,group A,some college,standard,none,100,62,53
female,group C,associate's degree,free/reduced,none,70,35,67
male,group C,some college,standard,none,88,87,100
female,group C,some college,standard,completed,83,63,89
male,group B,some college,standard,completed,82,52,83
male,group A,associate's degree,standard,none,76,77,71
female,group C,some high school,standard,none,96,65,55
female,group D,bachelor's degree,standard,completed,90,47,93
female,group C,some college,standard,none,99,44,66
male,group D,associate's degree,standard,completed,78,33,96
female,group E,associate's degree,standard,none,85,44,82
male,group A,some high school,standard,none,57,24,71
male,group C,bachelor's degree,standard,completed,63,47,69
male,group A,some high school,standard,completed,69,44,73
male,group C,associate's degree,standard,completed,100,64,55
female,group C,some high school,standard,none,100,93,54
male,group D,some high school,standard,completed,100,38,50
female,group B,some college,standard,none,73,46,54
male,group E,associate's degree,free/reduced,completed,100,68,93
male,group B,bachelor's degree,standard,none,46,44,60
male,group D,high school,standard,none,48,43,76
male,group E,some high school,standard,none,89,54,84
female,group D,high school,standard,completed,100,68,69
female,group D,some high school,standard,none,78,87,37
male,group C,some college,free/reduced,none,98,53,94
male,group D,some high school,free/reduced,none,93,92,70
female,group C,bachelor's degree,standard,none,100,78,88
male,group A,bachelor's degree,standard,none,77,36,53
male,group D,some college,free/reduced,none,100,68,30
female,group C,associate's degree,free/reduced,completed,90,51,62
male,group B,bachelor's degree,free/reduced,none,100,44,77
female,group C,high school,standard,none,67,56,63
male,group C,some high school,standard,none,62,73,83
female,group B,high school,free/reduced,none,78,29,86
male,group A,master's degree,standard,none,100,89,46
female,group C,high school,free/reduced,none,100,30,82
female,group E,high school,standard,completed,31,69,83
male,group E,some college,standard,completed,88,47,73
male,group B,some high school,free/reduced,completed,54,68,53
female,group E,some college,standard,none,100,78,89
female,group C,some high school,standard,completed,67,86,64
male,group C,some college,free/reduced,none,67,52,33
male,group A,high school,free/reduced,none,89,36,100
male,group C,associate's degree,standard,none,100,64,96
female,group A,associate's degree,standard,none,100,64,87
female,group E,associate's degree,standard,none,50,82,93
female,group C,some high school,standard,none,96,76,100
female,group E,some high school,free/reduced,none,82,67,54
female,group E,some high school,standard,none,86,34,86
female,group C,some college,standard,completed,90,62,69
male,group A,some college,standard,completed,68,62,71
female,group E,some college,standard,completed,75,56,56
male,group D,some high school,standard,none,91,41,91
male,group C,bachelor's degree,free/reduced,completed,84,41,88
female,group E,associate's degree,standard,completed,100,51,43
female,group D,bachelor's degree,standard,none,60,60,93
female,group C,bachelor's degree,free/reduced,none,86,32,80
female,group E,some high school,free/reduced,completed,100,27,66
male,group D,associate's degree,standard,completed,95,92,78
female,group B,associate's degree,free/reduced,none,100,71,84
female,group D,master's degree,free/reduced,none,84,80,70
female,group D,associate's degree,standard,none,100,30,55
male,group B,high school,standard,none,95,57,94
female,group A,some college,free/reduced,none,100,43,90
female,group E,high school,free/reduced,completed,87,91,95
male,group E,bachelor's degree,standard,completed,89,67,99
female,group B,bachelor's degree,standard,none,70,83,71
female,group D,associate's degree,standard,none,60,66,37
female,group C,some college,standard,completed,73,31,99
female,group C,associate's degree,standard,none,54,62,76
male,group B,high school,standard,none,86,51,87
male,group C,some college,free/reduced,none,46,93,87
female,group A,associate's degree,standard,completed,92,74,92
female,group E,high school,standard,completed,86,36,85
male,group D,associate's degree,standard,none,82,88,89
male,group C,some college,free/reduced,none,66,46,76
female,group C,some high school,standard,none,91,89,79
female,group D,high school,free/reduced,none,81,41,93
female,group A,high school,free/reduced,none,80,26,86
male,group C,high school,free/reduced,completed,78,24,34
female,group C,high school,standard,completed,81,33,77
