Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
1.0,25.0,4.0,4.0,3.0,1.0,5.0,3.0,3.0,5.0,0.0,0.0,147.24720619,39.0,0.03,0.901484938,10.0,1.0,100.0,1.0
0.0,24.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,0.0,1.0,34.456405306,46.0,0.03,2.382625427,10.0,3.0,81.97775505,0.0
0.0,24.0,4.0,1.0,4.0,3.0,3.0,4.0,5.0,5.0,0.0,1.0,64.336644308,98.0,0.03,0.002513228,0.0,0.0,100.0,0.0
0.0,25.0,4.0,5.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,33.01254518,34.0,19.95,0.825781523,10.0,1.0,100.0,0.0
0.0,26.0,4.0,4.0,1.0,5.0,3.0,4.0,4.0,3.0,0.0,1.0,101.237347445,35.0,11.44,1.731264349,8.0,0.0,81.68050916,0.0
0.0,26.0,2.0,4.0,3.0,5.0,2.0,1.0,5.0,4.0,1.0,0.0,62.679214845,99.0,36.39,1.332884697,10.0,0.0,100.0,1.0
0.0,24.0,3.0,1.0,4.0,2.0,3.0,4.0,1.0,5.0,0.0,1.0,93.827856105,91.0,23.9,1.731095634,12.0,0.0,69.98288428,0.0
0.0,24.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0,61.476254075,55.0,0.03,2.210658455,10.0,0.0,98.90758661,0.0
0.0,23.0,5.0,1.0,4.0,5.0,3.0,2.0,5.0,5.0,0.0,0.0,47.589580356,70.0,13.55,2.186462398,10.0,0.0,100.0,0.0
0.0,22.0,4.0,3.0,3.0,4.0,3.0,0.0,4.0,4.0,1.0,0.0,15.410978588,8.0,3.1,5.486910198,13.0,0.0,100.0,0.0
0.0,24.0,3.0,2.0,5.0,5.0,2.0,1.0,4.0,4.0,0.0,0.0,40.510816777,64.0,0.03,5.503630008,12.0,2.0,88.84809424,0.0
0.0,23.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,15.264575232,52.0,9.44,2.707435504,7.0,0.0,34.95386843,0.0
0.0,28.0,2.0,4.0,3.0,5.0,3.0,3.0,5.0,2.0,0.0,1.0,32.493668269,99.0,10.79,2.202437328,13.0,0.0,73.1358042,0.0
0.0,22.0,5.0,5.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,0.0,135.992075307,73.0,19.29,0.96278531,13.0,0.0,72.34989926,1.0
0.0,21.0,3.0,3.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,45.239197195,17.0,13.0,2.28209712,13.0,1.0,84.19517722,1.0
0.0,21.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,53.538362617,74.0,15.08,0.002513228,11.0,0.0,80.01286661,0.0
0.0,23.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,5.0,0.0,0.0,10.549877727,56.0,17.87,1.034001223,11.0,0.0,100.0,0.0
0.0,23.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,4.0,0.0,1.0,0.0,108.0,24.2,1.645337142,13.0,0.0,100.0,0.0
0.0,21.0,2.0,5.0,3.0,1.0,0.0,3.0,4.0,2.0,0.0,1.0,28.099635731,26.0,12.37,0.299209787,12.0,0.0,91.45836479,0.0
0.0,23.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,5.0,0.0,1.0,85.543579512,85.0,31.52,1.333005496,13.0,1.0,100.0,0.0
0.0,26.0,2.0,2.0,1.0,4.0,4.0,1.0,5.0,5.0,0.0,1.0,0.0,29.0,8.3,1.042724217,10.0,2.0,89.22190048,0.0
0.0,22.0,5.0,1.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,45.839408297,24.0,0.03,1.662233168,13.0,0.0,89.3072284,0.0
0.0,25.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,30.860947697,47.0,2.08,2.029231242,10.0,2.0,84.70339455,0.0
0.0,22.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,0.0,1.0,32.537018443,52.0,15.8,2.335788004,12.0,1.0,100.0,0.0
0.0,24.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,0.0,0.0,6.031670337,100.0,34.89,2.205903796,13.0,0.0,100.0,0.0
1.0,22.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,0.0,1.0,0.0,61.0,9.13,2.213101525,9.0,0.0,100.0,0.0
0.0,19.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0,0.0,1.0,44.498035529,97.0,0.03,2.079826538,13.0,0.0,100.0,0.0
0.0,22.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,1.0,0.0,28.142327092,85.0,12.39,2.283528876,5.0,0.0,100.0,0.0
0.0,24.0,5.0,1.0,3.0,1.0,3.0,2.0,5.0,5.0,0.0,0.0,31.100469914,87.0,1.98,1.559411278,12.0,0.0,0.0,0.0
1.0,23.0,5.0,3.0,4.0,1.0,3.0,3.0,1.0,5.0,0.0,1.0,121.291613762,66.0,0.03,2.659452602,10.0,1.0,100.0,1.0
0.0,25.0,5.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,0.0,1.0,28.707781756,121.0,16.37,0.472985866,13.0,0.0,100.0,0.0
0.0,24.0,4.0,1.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,36.296097629,16.0,0.03,0.426733162,7.0,2.0,70.34811473,1.0
0.0,26.0,5.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,78.806987549,104.0,24.47,1.215661689,3.0,2.0,74.00384854,0.0
1.0,25.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,16.605093508,58.0,4.88,5.503630008,8.0,1.0,100.0,0.0
0.0,23.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,5.0,0.0,0.0,46.365775424,52.0,0.03,2.40348259,11.0,5.0,100.0,0.0
0.0,23.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,22.213621226,46.0,0.03,4.140229911,8.0,1.0,81.93929402,0.0
0.0,26.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,0.0,20.798278096,19.0,32.43,1.731187011,6.0,0.0,84.34770679,0.0
0.0,23.0,5.0,2.0,3.0,1.0,1.0,5.0,3.0,4.0,0.0,1.0,89.723549899,78.0,7.53,1.972182662,12.0,1.0,100.0,0.0
0.0,44.0,3.0,4.0,1.0,0.0,4.0,4.0,5.0,4.0,1.0,0.0,37.129409497,83.0,10.37,0.280684722,8.0,1.0,100.0,0.0
0.0,21.0,5.0,4.0,3.0,1.0,1.0,4.0,5.0,0.0,1.0,1.0,260.3132079,34.0,0.03,1.016756847,11.0,0.0,100.0,0.0
0.0,25.0,4.0,2.0,4.0,5.0,3.0,4.0,0.0,4.0,0.0,0.0,92.101307844,79.0,5.02,2.595407849,13.0,0.0,92.54412829,0.0
1.0,19.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,0.0,1.0,0.0,17.0,0.03,2.244216601,11.0,0.0,50.59182211,0.0
0.0,26.0,3.0,5.0,2.0,4.0,1.0,1.0,5.0,4.0,1.0,0.0,90.505575488,109.0,16.53,5.073531694,10.0,0.0,100.0,1.0
0.0,20.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,26.334274716,114.0,0.03,1.755113149,10.0,2.0,98.1201784,0.0
0.0,22.0,2.0,3.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,105.777587106,30.0,105.05,2.056486629,13.0,1.0,100.0,0.0
