Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
0.0,20.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,5.0,0.0,1.0,5.229213494,76.0,33.64,0.742034787,9.0,0.0,91.13520491,0.0
0.0,21.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,14.93818648,50.0,18.31,1.125507081,10.0,0.0,99.18603189,0.0
0.0,20.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,16.687705097,64.0,17.39,0.900669459,11.0,1.0,92.72029345,0.0
0.0,21.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,18.937706366,26.0,24.5,1.925745311,11.0,4.0,99.33499086,0.0
0.0,23.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,3.654089577,56.0,23.61,1.123970091,11.0,0.0,91.06226279,0.0
0.0,22.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,20.543456336,28.0,12.35,0.917342659,6.0,4.0,37.41393603,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,11.877706406,81.0,23.06,0.975125983,11.0,0.0,92.5490734,0.0
0.0,21.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,13.134739462,32.0,13.42,1.487563378,12.0,0.0,85.96465984,0.0
0.0,21.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,5.851698307,55.0,16.3,1.686651069,10.0,0.0,85.60781269,0.0
0.0,22.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,117.03491113,52.0,28.25,1.924564626,11.0,1.0,91.47264352,0.0
0.0,22.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,1.0,11.906502006,56.0,11.9,0.453830046,10.0,0.0,100.0,0.0
0.0,21.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,20.636906761,42.0,17.11,0.846170471,13.0,0.0,100.0,0.0
0.0,20.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,88.431843041,47.0,23.14,1.830488155,10.0,0.0,100.0,0.0
0.0,20.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,15.519393927,43.0,19.43,1.306319527,11.0,1.0,100.0,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,8.698442843,41.0,11.39,1.155289041,11.0,5.0,33.59448507,0.0
0.0,22.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,0.0,1.0,13.430483685,52.0,9.53,1.269899109,11.0,0.0,89.95583145,0.0
0.0,21.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,23.114618143,38.0,14.76,1.208649401,9.0,3.0,73.32979061,0.0
0.0,22.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,13.355547045,41.0,10.61,0.554495113,11.0,1.0,76.44818362,0.0
0.0,20.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,41.0,26.83,1.079547575,3.0,5.0,78.02929757,0.0
0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,16.489985059,27.0,26.32,1.444755214,11.0,2.0,91.30144824,0.0
0.0,23.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,6.749371749,40.0,20.17,1.234857749,8.0,4.0,75.46241394,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,11.869388543,19.0,8.59,0.963975066,10.0,1.0,95.63210568,0.0
0.0,23.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,53.562323862,35.0,14.18,1.523345815,12.0,1.0,100.0,0.0
0.0,22.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,3.915377013,49.0,31.02,0.903253043,2.0,4.0,69.38670852,0.0
0.0,19.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,0.550896212,53.0,9.31,1.156529877,10.0,1.0,82.77729735,0.0
0.0,23.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,70.11728392,47.0,11.23,1.177794105,10.0,0.0,87.78917963,0.0
0.0,20.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,63.531075469,44.0,25.56,1.268951702,11.0,1.0,100.0,0.0
0.0,22.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,18.019228894,36.0,14.16,1.270532274,8.0,1.0,81.44931849,0.0
0.0,21.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,0.0,13.686786233,21.0,9.58,1.411707591,8.0,4.0,51.89926274,0.0
0.0,21.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,0.0,1.0,7.013880339,51.0,24.71,1.366886292,11.0,4.0,90.8146537,0.0
0.0,22.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,4.511013811,36.0,23.25,0.61929228,10.0,4.0,75.71469022,0.0
0.0,23.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,13.988922901,86.0,22.0,1.044022312,9.0,1.0,88.68427771,0.0
0.0,21.0,1.0,2.0,1.0,2.0,1.0,4.0,3.0,5.0,0.0,1.0,15.08140899,55.0,15.72,0.942651752,10.0,1.0,89.27034857,0.0
0.0,22.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,0.0,1.0,9.327770134,78.0,20.19,1.431573243,10.0,1.0,86.36234681,0.0
0.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,19.494740631,38.0,14.44,1.241831541,9.0,0.0,75.75772614,0.0
0.0,22.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,11.017575968,48.0,28.59,1.561879372,6.0,0.0,88.19039589,0.0
0.0,19.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,0.930342315,37.0,20.21,1.260939039,10.0,3.0,100.0,0.0
0.0,19.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,0.382944071,20.0,21.74,1.426891162,10.0,1.0,98.63335229,0.0
0.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,11.616717222,38.0,19.88,0.844906525,10.0,4.0,91.5651698,0.0
0.0,20.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,0.0,1.0,4.661847181,56.0,19.04,1.637028662,12.0,3.0,89.03286841,0.0
0.0,23.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,10.592077568,28.0,13.55,1.193610304,11.0,6.0,53.58639513,0.0
0.0,19.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,31.132310767,60.0,6.97,1.655409681,10.0,0.0,88.27737095,0.0
0.0,22.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,13.427955838,52.0,22.75,1.788364078,11.0,1.0,100.0,0.0
0.0,20.0,3.0,2.0,1.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,11.011658703,36.0,9.09,1.064766122,5.0,7.0,92.03104412,0.0
0.0,19.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,1.402136494,60.0,15.82,0.886364026,11.0,2.0,73.64663978,0.0
0.0,23.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,0.0,34.0,17.0,0.97938599,11.0,0.0,88.18622535,0.0
0.0,21.0,5.0,3.0,2.0,4.0,4.0,4.0,3.0,5.0,0.0,1.0,18.596732516,39.0,10.81,0.733004642,9.0,1.0,98.32504239,0.0
0.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,11.845441253,40.0,16.03,1.129280901,6.0,1.0,92.9375938,0.0
0.0,20.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,12.083223506,33.0,14.11,1.025773055,11.0,1.0,70.63489897,0.0
0.0,20.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.446444478,73.0,16.42,1.439710471,10.0,6.0,81.79192036,0.0
0.0,20.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,0.0,1.0,0.0,29.0,15.24,1.145945177,11.0,2.0,74.57357094,0.0
0.0,21.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,31.0,25.46,1.228396823,9.0,1.0,89.23082953,0.0
0.0,22.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,41.0,19.74,1.069158333,10.0,2.0,91.20034246,0.0
0.0,21.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,62.0,14.95,0.352653532,10.0,1.0,89.22324101,0.0
0.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,49.0,24.01,1.16386223,2.0,5.0,46.05365916,0.0
0.0,20.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,8.032267704,59.0,20.65,0.516140119,12.0,0.0,86.19960308,0.0
0.0,23.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,19.00884047,35.0,11.78,0.632018621,11.0,2.0,96.20964238,0.0
0.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,12.004060406,42.0,15.22,0.763749929,2.0,0.0,92.7570089,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,8.391962941,52.0,15.72,0.919361369,10.0,1.0,78.15446526,0.0
0.0,23.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,1.0,21.409880307,60.0,12.03,0.908113945,6.0,5.0,72.30519188,0.0
0.0,22.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,9.28901553,27.0,27.46,0.825961556,12.0,1.0,86.96512954,0.0
0.0,23.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,45.0,23.42,1.349838096,8.0,5.0,53.00123899,0.0
0.0,23.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,6.805230104,36.0,9.1,0.745438518,3.0,3.0,48.07636289,0.0
0.0,23.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,0.227684618,38.0,23.61,1.206767251,10.0,2.0,89.9922918,0.0
0.0,21.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,6.63364859,42.0,19.2,1.655747248,11.0,1.0,97.25205553,0.0
0.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,16.254970787,58.0,23.62,0.83584366,5.0,0.0,91.87147377,0.0
0.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,0.0,1.0,20.763335489,20.0,15.79,1.461089181,6.0,4.0,82.98344112,0.0
0.0,20.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,15.772548812,31.0,26.31,0.327827158,12.0,0.0,91.30127213,0.0
0.0,20.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,19.177746962,57.0,12.78,1.269527868,10.0,1.0,91.49118943,0.0
0.0,21.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,4.899064582,45.0,10.24,1.186267714,12.0,0.0,76.41705784,0.0
0.0,22.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,16.721560953,54.0,19.4,1.177681128,11.0,0.0,85.31170313,0.0
0.0,24.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,7.896758438,29.0,23.95,0.836744275,10.0,3.0,86.21597959,0.0
0.0,21.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,22.441360239,42.0,12.44,1.207679507,11.0,0.0,81.57925678,0.0
0.0,19.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,7.803720437,51.0,19.72,1.106205808,10.0,1.0,96.58645053,0.0
0.0,22.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,53.0,12.86,1.258893119,9.0,1.0,92.35850314,0.0
0.0,20.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,41.468275101,41.0,21.7,1.575652481,10.0,0.0,86.84870283,0.0
0.0,21.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,61.0,24.0,1.494441122,10.0,3.0,90.9857694,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0,1.0,6.109479084,59.0,23.89,0.776208882,9.0,0.0,94.9968598,0.0
0.0,23.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,20.295814813,59.0,21.79,0.165494882,12.0,0.0,100.0,0.0
0.0,23.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,46.23059085,67.0,22.8,0.63836821,11.0,1.0,76.09942294,0.0
0.0,20.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,9.90038427,43.0,17.05,1.116018945,9.0,2.0,100.0,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,12.019738216,45.0,16.97,1.986974824,10.0,0.0,97.33453773,0.0
0.0,20.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,26.0,18.36,1.199315194,9.0,2.0,84.28231589,0.0
0.0,21.0,4.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,33.189357953,46.0,27.02,0.508775842,8.0,0.0,81.69743541,0.0
0.0,23.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,20.233309897,48.0,15.86,0.813786212,2.0,1.0,46.05698618,0.0
0.0,22.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,0.0,1.0,0.0,74.0,35.46,0.952748347,11.0,0.0,94.8410634,0.0
0.0,24.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,35.603421169,43.0,29.14,2.29564971,13.0,1.0,92.37794593,0.0
0.0,21.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,7.958996732,28.0,19.76,1.128423344,13.0,0.0,96.1323816,0.0
0.0,21.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,26.186900055,44.0,2.24,1.288815507,10.0,6.0,72.83571246,0.0
0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,7.317946311,32.0,25.86,0.946326671,6.0,3.0,53.98764924,0.0
0.0,24.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,1.0,0.0,67.0,18.52,0.200260849,10.0,0.0,95.32104254,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,18.230514243,43.0,15.67,0.508283292,11.0,0.0,90.58520809,0.0
0.0,21.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,1.692766137,33.0,15.59,0.978835058,11.0,3.0,86.76846013,0.0
0.0,22.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,1.0,44.898963221,64.0,10.75,0.821309305,10.0,1.0,94.47305588,0.0
0.0,22.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,3.442808804,39.0,16.9,0.450359929,13.0,3.0,100.0,0.0
0.0,22.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,17.857926216,43.0,13.81,1.698240605,12.0,1.0,95.20364414,0.0
0.0,23.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,25.338406134,32.0,7.4,1.049975048,10.0,1.0,92.96794277,0.0
0.0,22.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,39.0,14.97,0.719691942,10.0,1.0,78.15621906,0.0
0.0,22.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,16.8308579,33.0,17.2,0.747007481,6.0,6.0,55.68887981,0.0
0.0,21.0,5.0,5.0,1.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,19.688503789,29.0,17.46,1.389890838,5.0,4.0,83.49874047,0.0
0.0,21.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,18.211452428,55.0,7.66,1.225313471,9.0,1.0,96.07019054,0.0
0.0,21.0,5.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,0.0,25.0,28.48,0.737225403,1.0,7.0,54.42790022,0.0
0.0,20.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,78.0,16.16,0.164311107,12.0,1.0,100.0,0.0
0.0,21.0,2.0,2.0,1.0,3.0,1.0,4.0,3.0,5.0,0.0,1.0,21.407019958,26.0,12.43,1.254003301,10.0,2.0,71.54172033,0.0
0.0,20.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,1.0,7.230191859,78.0,20.33,0.657425885,12.0,6.0,100.0,0.0
0.0,21.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,2.642777636,55.0,22.94,0.889540789,5.0,4.0,40.26195571,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,68.0,24.99,0.720637588,9.0,0.0,100.0,0.0
0.0,19.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,81.0,20.51,1.215697465,11.0,5.0,55.28845381,0.0
0.0,22.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,21.724316038,27.0,15.01,0.705992022,10.0,3.0,68.71201581,0.0
0.0,22.0,2.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,0.0,0.0,3.377956063,68.0,10.62,1.371995097,10.0,4.0,39.97618258,0.0
0.0,21.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,1.301477096,56.0,12.68,0.798607092,10.0,2.0,100.0,0.0
0.0,20.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,19.834051131,26.0,21.83,0.91804069,9.0,4.0,35.9079174,0.0
0.0,20.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,17.529301956,38.0,16.66,0.63134971,10.0,2.0,97.41694647,0.0
0.0,20.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,0.0,1.0,20.875416355,40.0,7.78,1.366979322,8.0,2.0,92.18689156,0.0
0.0,23.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,59.75226228,18.0,16.16,0.759253455,12.0,1.0,95.06319543,0.0
0.0,22.0,4.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,7.314524147,20.0,8.85,0.989690359,2.0,6.0,43.23589406,0.0
0.0,22.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,14.887083482,35.0,20.27,1.178538653,10.0,2.0,91.11375546,0.0
0.0,22.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,0.0,1.0,12.701304316,38.0,22.02,1.233322789,10.0,2.0,100.0,0.0
0.0,21.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,55.0,2.57,0.224969735,13.0,4.0,42.23826066,0.0
