Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
0.0,20.0,2.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,22.360909113,117.0,46.08,2.203817721,13.0,1.0,96.79708704,0.0
0.0,27.0,4.0,1.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,4.001635815,84.0,31.65,1.329553973,11.0,1.0,99.05549224,1.0
0.0,20.0,3.0,4.0,3.0,5.0,1.0,5.0,5.0,5.0,0.0,0.0,60.665655404,54.0,20.82,1.626980778,12.0,1.0,94.59682746,1.0
0.0,26.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,20.031670179,39.0,16.53,0.766361065,11.0,1.0,96.59318674,0.0
0.0,20.0,2.0,3.0,3.0,5.0,5.0,1.0,4.0,0.0,0.0,1.0,55.05969507,16.0,3.89,0.46735928,6.0,2.0,78.21760089,0.0
0.0,20.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,43.758066662,51.0,13.41,0.585524726,10.0,2.0,89.29577195,0.0
0.0,20.0,5.0,5.0,1.0,5.0,3.0,3.0,4.0,5.0,0.0,1.0,93.322111944,25.0,4.2,0.212990321,8.0,1.0,89.93363423,0.0
0.0,21.0,4.0,1.0,1.0,4.0,3.0,3.0,4.0,5.0,1.0,1.0,9.104332483,31.0,6.48,0.382041304,4.0,8.0,67.40566314,0.0
0.0,30.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,12.276110918,16.0,4.14,0.282416278,3.0,10.0,65.66840908,0.0
0.0,25.0,5.0,3.0,3.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,4.831103627,41.0,10.8,0.425279843,6.0,9.0,60.94600256,0.0
0.0,21.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,6.232035616,50.0,18.51,1.234861614,9.0,1.0,86.6030391,0.0
0.0,22.0,5.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,0.0,0.0,35.504906568,50.0,23.82,1.356465669,11.0,1.0,91.67209789,0.0
0.0,22.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,1.0,0.0,90.427649368,51.0,20.18,2.219671713,12.0,2.0,95.88083512,0.0
0.0,26.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0.0,1.0,27.424590906,21.0,4.16,0.148918616,5.0,4.0,61.04785841,1.0
0.0,20.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,1.0,1.0,25.643112144,30.0,8.6,0.803940958,8.0,2.0,87.64966003,0.0
0.0,23.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,0.0,1.0,12.839025468,11.0,1.88,0.210894795,8.0,7.0,67.69304676,1.0
0.0,21.0,1.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,24.469197612,30.0,6.12,0.205975853,7.0,6.0,75.94925137,0.0
0.0,22.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,5.0,0.0,1.0,28.163603424,82.0,31.23,2.195023474,13.0,1.0,99.9897181,0.0
