Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
1.0,21.0,5.0,3.0,5.0,1.0,3.0,4.0,5.0,0.0,1.0,0.0,207.05459483902612,128.0,29.587812346709764,5.052318716680434,13.0,8.0,66.67,0.0
1.0,22.0,2.0,2.0,4.0,1.0,5.0,0.0,5.0,1.0,0.0,0.0,136.72543667113948,141.0,70.02312128450187,4.388802792080877,8.0,2.0,66.67,1.0
1.0,44.0,5.0,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,146.8405700141654,211.0,149.44767636587153,1.5521084702148664,6.0,3.0,50.0,0.0
0.0,32.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,244.1191779564237,23.0,166.85926300968347,2.6488465918551163,6.0,3.0,33.33333333,1.0
0.0,44.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,4.0,0.0,1.0,21.064141254523,205.0,122.47522484334152,3.5000185768018026,12.0,3.0,100.0,0.0
1.0,20.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,2.0,0.0,0.0,29.29182625596747,54.0,159.52129641202623,2.034630507205342,8.0,8.0,66.66666667,0.0
1.0,24.0,3.0,5.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,11.840948313305356,128.0,80.05112253958448,0.6666129934622905,5.0,8.0,75.0,0.0
1.0,22.0,4.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,221.04216831724452,246.0,80.81136127996083,4.032310352978616,13.0,4.0,75.0,0.0
0.0,32.0,5.0,4.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,1.0,205.7804183149072,126.0,42.13494797070135,3.853714220121623,8.0,3.0,33.33,1.0
0.0,25.0,5.0,1.0,2.0,3.0,3.0,1.0,4.0,0.0,1.0,1.0,233.00851234585403,36.0,78.4116880058923,4.73135835321476,13.0,0.0,66.66666667,0.0
0.0,21.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,1.0,251.33432293959515,14.0,131.787314579902,3.6702182725881936,4.0,7.0,66.66666667,1.0
1.0,25.0,5.0,4.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,0.0,204.734148105843,283.0,12.53338996576497,3.64409189279894,11.0,4.0,66.67,0.0
0.0,25.0,5.0,1.0,1.0,2.0,0.0,4.0,1.0,3.0,0.0,1.0,128.8399174612146,83.0,9.690707674021155,4.303671240055717,11.0,2.0,0.0,1.0
0.0,20.0,3.0,5.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,204.1374084984482,316.0,142.63762739342803,3.6823884976684504,12.0,8.0,33.33333333,1.0
1.0,37.0,5.0,3.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,32.17657003230564,283.0,107.21278312407978,2.16869441648785,8.0,2.0,66.67,0.0
1.0,24.0,2.0,5.0,5.0,2.0,4.0,0.0,1.0,4.0,0.0,1.0,170.51427786058412,50.0,67.0973620258157,1.534065788757495,10.0,6.0,50.0,1.0
0.0,19.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,44.69801434834027,60.0,90.80725324105128,1.766833161126787,0.0,0.0,75.0,0.0
1.0,24.0,5.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,242.23298449607393,325.0,133.16897815536612,0.6632708138489545,6.0,3.0,0.0,0.0
1.0,24.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,142.04004575582576,13.0,65.84064396894333,3.4962256320461322,12.0,6.0,91.66666667,1.0
0.0,24.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,1.0,116.70630337854868,290.0,0.37537095048629454,1.4928280785079375,8.0,1.0,50.0,0.0
1.0,44.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,71.28689923170501,332.0,167.55462974584782,2.3851007858240445,8.0,12.0,66.66666667,1.0
0.0,21.0,5.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,0.0,206.49748608129767,99.0,70.0908163718707,3.8661619997690044,10.0,1.0,100.0,0.0
0.0,22.0,5.0,5.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,120.53142300257068,150.0,28.089949960291378,0.12500994819359992,10.0,6.0,33.33,0.0
0.0,25.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,153.65023314992632,211.0,161.0437092701534,4.749764369920165,10.0,0.0,66.66666667,1.0
1.0,25.0,3.0,1.0,4.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,7.141683797696952,67.0,15.216982944749526,0.8710533573941364,9.0,8.0,75.0,0.0
1.0,44.0,3.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,1.0,1.0,156.37068674070332,27.0,77.54654314002886,5.09863039995211,11.0,7.0,41.66666667,0.0
1.0,32.0,5.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,165.55535652292386,75.0,8.085546924730053,3.4372085447178824,11.0,2.0,75.0,1.0
0.0,25.0,1.0,3.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,161.37887652312205,329.0,115.53243850777785,4.832880193833609,6.0,3.0,91.66666667,0.0
0.0,44.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,245.01778921108294,151.0,119.94589406281746,4.611207148510057,6.0,6.0,66.67,0.0
1.0,32.0,5.0,5.0,2.0,4.0,5.0,2.0,3.0,0.0,1.0,1.0,177.9000402940659,50.0,140.06461715414025,5.471689191123131,10.0,4.0,41.66666667,0.0
0.0,21.0,4.0,2.0,1.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,91.12449731308946,315.0,132.09663580283032,2.8891094693549353,8.0,2.0,75.0,0.0
1.0,24.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,123.56518544340133,136.0,84.8951277491977,2.8389050607850623,11.0,2.0,88.89,1.0
1.0,24.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,180.49600821857348,45.0,51.29729639906003,1.2311580195174738,12.0,2.0,66.67,0.0
0.0,21.0,4.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,16.190321535209566,109.0,99.50775214152972,2.425492727085729,5.0,2.0,91.66666667,1.0
0.0,21.0,5.0,4.0,5.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,173.43633467949243,162.0,98.70415330920007,3.8189174861940085,3.0,2.0,66.67,0.0
1.0,24.0,2.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,180.5333430757435,249.0,84.19865891642347,3.2515869278374425,10.0,6.0,66.66666667,1.0
1.0,24.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,54.54950595565551,189.0,65.30281523255778,2.8047824716682364,3.0,4.0,83.33333333,0.0
1.0,22.0,4.0,2.0,5.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,46.4335082554336,97.0,89.26825428838136,5.228414735483668,0.0,0.0,50.0,0.0
0.0,19.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,3.0,0.0,1.0,81.19970626169328,203.0,126.953390703102,1.0018155050207977,5.0,3.0,66.66666667,1.0
1.0,25.0,2.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,0.0,0.0,103.70279808126982,122.0,12.395575272614582,3.601197234514941,5.0,7.0,66.67,1.0
0.0,37.0,3.0,2.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,153.62617555338315,281.0,154.1199032819977,1.3023045459815155,0.0,8.0,75.0,1.0
1.0,21.0,5.0,3.0,3.0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,122.97156336409908,123.0,30.802177440714328,3.024502628181044,9.0,12.0,66.67,1.0
0.0,19.0,4.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,248.3446029594776,248.0,64.15503715177232,2.0384261641579853,9.0,2.0,75.0,0.0
0.0,21.0,5.0,5.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,30.19704283227384,3.0,161.0313988321579,2.6646452930409192,8.0,12.0,66.67,0.0
0.0,19.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,1.0,58.67382448386589,37.0,138.93420732980314,4.215317180751034,12.0,1.0,100.0,0.0
1.0,22.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,51.18842944610655,263.0,89.93580493682255,1.7115794670713966,0.0,2.0,50.0,0.0
