Gender,Age,POLAR4 Quintile,POLAR3 Quintile,Adult HE 2001 Quintile,Adult HE 2011 Quintile,TUNDRA MSOA Quintile,TUNDRA LSOA Quintile,Gaps GCSE Quintile ,Gaps GCSE Ethnicity Quintile,Uni Connect target ward,attending from home?,distance to university (km),Count of Module Area Logins,Total Hours in Module Area,% of Average Hours in Module Area,# of presence,# of Absence,Percent Attended,"label (fail=1, pass=0)"
0.0,20.0,5.0,1.0,3.0,0.0,3.0,2.0,5.0,4.0,0.0,1.0,20.628739523,24.0,13.98,3.250318316,7.0,4.0,80.18674267,0.0
1.0,20.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,13.677062817,72.0,23.71,2.081762816,4.0,4.0,99.99999999,1.0
0.0,20.0,5.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,0.0,1.0,124.823059006,42.0,6.53,2.070860801,8.0,2.0,58.95643549,0.0
0.0,20.0,4.0,1.0,3.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,3.262655314,62.0,2.45,1.159409174,2.0,1.0,62.2630182,1.0
0.0,19.0,5.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,0.0,0.0,70.824797792,13.0,19.14,2.280770686,13.0,1.0,67.5820235,0.0
1.0,21.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,0.0,1.0,29.175454658,14.0,5.01,0.482711126,5.0,1.0,99.22085556,0.0
0.0,19.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,0.0,1.0,3.259523372,44.0,1.36,3.555917308,0.0,12.0,70.87795182,0.0
1.0,21.0,1.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,0.0,1.0,9.76958636,85.0,34.6,4.694081242,3.0,1.0,100.0,0.0
0.0,19.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,5.0,0.0,0.0,23.99641076,44.0,24.07,1.377692876,1.0,1.0,43.32472853,0.0
0.0,20.0,5.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,1.0,16.752895769,21.0,7.45,5.503630008,9.0,1.0,41.84651295,0.0
1.0,19.0,3.0,5.0,1.0,0.0,4.0,4.0,5.0,4.0,1.0,0.0,3.314878003,62.0,5.67,1.048647954,2.0,1.0,85.27478994,0.0
0.0,20.0,5.0,4.0,3.0,0.0,1.0,4.0,5.0,5.0,0.0,1.0,11.0977974,66.0,3.48,2.493263048,9.0,1.0,99.81607343,0.0
0.0,20.0,5.0,2.0,4.0,5.0,3.0,4.0,0.0,4.0,0.0,0.0,145.303395771,60.0,8.55,2.653482642,2.0,3.0,35.23276529,0.0
0.0,22.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,2.0,0.0,1.0,46.618614418,64.0,7.27,3.051733383,8.0,4.0,100.0,0.0
0.0,19.0,1.0,4.0,2.0,4.0,1.0,1.0,5.0,5.0,1.0,0.0,3.26300857,12.0,42.02,1.825215689,9.0,1.0,68.57139916,1.0
0.0,19.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0,0.0,1.0,103.637086492,15.0,16.21,3.494831836,8.0,8.0,72.17169402,0.0
0.0,21.0,2.0,3.0,2.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,27.636322384,44.0,24.42,3.354559759,10.0,1.0,24.41782813,0.0
0.0,20.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,0.0,1.0,19.716521707,81.0,52.44,2.668332654,9.0,1.0,99.99999545,0.0
0.0,19.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,1.0,0.0,3.459710371,25.0,7.9,5.225908838,11.0,1.0,73.04727577,0.0
0.0,22.0,1.0,3.0,2.0,3.0,0.0,3.0,5.0,3.0,0.0,0.0,79.215599903,96.0,3.05,1.980116956,7.0,1.0,99.92392598,0.0
0.0,19.0,5.0,5.0,5.0,2.0,1.0,4.0,4.0,5.0,1.0,0.0,111.701074847,40.0,1.72,5.503630008,10.0,1.0,24.73518433,1.0
1.0,20.0,1.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,1.0,1.0,70.517772617,42.0,10.73,3.318892985,6.0,1.0,99.4135138,0.0
0.0,19.0,5.0,5.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,1.0,6.061667997,79.0,16.71,0.637524288,1.0,11.0,33.94649121,0.0
0.0,21.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,0.0,1.0,3.260304616,42.0,8.08,1.327125928,12.0,1.0,100.0,0.0
0.0,19.0,2.0,5.0,2.0,3.0,3.0,5.0,2.0,5.0,1.0,1.0,3.289115213,33.0,22.07,1.642127836,12.0,1.0,99.99745277,0.0
0.0,19.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,5.0,0.0,0.0,36.321304236,19.0,3.13,3.244879505,13.0,2.0,99.27790235,0.0
0.0,19.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,44.589061441,17.0,4.98,4.714187065,2.0,2.0,6.3974935,0.0
0.0,21.0,2.0,4.0,4.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,71.628728246,1.0,4.0,4.867345132,11.0,1.0,56.58470518,0.0
0.0,19.0,5.0,1.0,3.0,4.0,1.0,5.0,3.0,3.0,0.0,1.0,9.440487037,19.0,9.02,1.067947715,2.0,3.0,98.12384564,0.0
0.0,21.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,0.0,8.999138194,16.0,7.22,5.503630008,13.0,4.0,91.95857536,0.0
0.0,19.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,5.0,0.0,1.0,4.036422992,37.0,0.91,1.69786673,2.0,1.0,99.32028074,0.0
0.0,20.0,1.0,4.0,4.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,3.259617392,57.0,2.87,1.015504882,2.0,4.0,99.99999977,0.0
0.0,21.0,5.0,3.0,2.0,4.0,4.0,1.0,3.0,5.0,0.0,1.0,78.924391646,15.0,27.02,3.252721726,5.0,1.0,100.0,0.0
0.0,20.0,2.0,1.0,3.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,77.145698549,18.0,0.95,2.546882971,13.0,1.0,100.0,0.0
0.0,19.0,3.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,0.0,0.0,21.411915935,44.0,8.45,5.503630008,13.0,2.0,76.56321242,0.0
1.0,20.0,5.0,4.0,3.0,5.0,3.0,2.0,3.0,5.0,0.0,0.0,109.883149694,26.0,32.14,0.580334264,6.0,1.0,95.18704159,1.0
1.0,20.0,5.0,4.0,3.0,4.0,1.0,1.0,5.0,2.0,0.0,1.0,57.942304373,24.0,2.35,3.66425088,2.0,1.0,99.99999189,0.0
1.0,20.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,0.0,1.0,0.0,3.259526801,30.0,12.83,2.172761023,2.0,8.0,99.99999999,0.0
0.0,19.0,2.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,0.0,1.0,3.259654882,9.0,2.21,1.656158751,10.0,1.0,87.14293046,0.0
0.0,19.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,0.0,0.0,3.266828024,17.0,1.75,1.017527511,13.0,8.0,99.99999993,0.0
0.0,20.0,4.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,1.0,1.0,3.259536399,56.0,0.03,2.377323557,11.0,11.0,73.05186032,0.0
0.0,22.0,4.0,4.0,3.0,2.0,4.0,1.0,0.0,4.0,0.0,1.0,25.377285078,43.0,103.85,5.503630008,9.0,1.0,24.11731991,1.0
0.0,23.0,1.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,0.0,1.0,124.915034095,78.0,14.47,5.503630008,6.0,1.0,100.0,0.0
0.0,21.0,3.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,0.0,0.0,58.890308632,90.0,17.96,3.091859473,11.0,3.0,100.0,0.0
0.0,19.0,5.0,1.0,4.0,5.0,1.0,1.0,5.0,3.0,1.0,0.0,87.529598333,24.0,3.59,5.503630008,10.0,2.0,100.0,0.0
0.0,19.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,0.0,1.0,43.634658242,13.0,1.61,5.503630008,5.0,5.0,77.83945428,0.0
1.0,21.0,2.0,5.0,3.0,1.0,2.0,4.0,3.0,5.0,1.0,0.0,25.093570003,29.0,7.52,2.615924272,10.0,1.0,40.11966616,1.0
0.0,19.0,5.0,5.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,3.259523514,19.0,23.06,2.815286732,2.0,3.0,75.23367156,1.0
0.0,21.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,0.0,1.0,118.935698547,60.0,5.18,3.866010996,4.0,1.0,60.47175287,0.0
0.0,20.0,1.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,0.0,1.0,260.3132079,24.0,20.79,2.745712033,9.0,1.0,39.88168451,0.0
0.0,19.0,1.0,5.0,1.0,4.0,3.0,1.0,4.0,5.0,0.0,1.0,26.740205515,22.0,0.03,2.094348146,10.0,2.0,89.82916885,0.0
0.0,24.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,151.942585997,50.0,10.75,3.448204401,12.0,6.0,84.40580255,1.0
1.0,20.0,2.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,0.0,110.173043681,51.0,27.49,1.953140555,5.0,1.0,97.70775279,0.0
0.0,20.0,3.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,0.0,1.0,4.427640338,1.0,44.49,5.503630008,5.0,5.0,97.9214248,0.0
0.0,20.0,5.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,0.0,1.0,29.778337293,70.0,0.03,1.254491172,7.0,3.0,44.20969479,0.0
0.0,19.0,5.0,1.0,3.0,2.0,4.0,0.0,5.0,4.0,0.0,0.0,48.178579196,78.0,8.8,4.648592659,3.0,1.0,95.22975592,0.0
0.0,20.0,5.0,5.0,3.0,3.0,1.0,3.0,4.0,2.0,0.0,1.0,82.128035313,73.0,7.52,1.920827002,7.0,1.0,97.36253987,1.0
0.0,19.0,5.0,2.0,1.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,3.404330415,54.0,16.01,4.769399147,12.0,5.0,94.02589637,0.0
0.0,19.0,2.0,5.0,4.0,5.0,3.0,4.0,0.0,5.0,0.0,1.0,26.367243906,37.0,2.71,1.796513634,12.0,8.0,19.90862367,0.0
0.0,20.0,4.0,5.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,0.0,84.562572932,19.0,7.09,2.708619523,8.0,1.0,80.81357842,0.0
0.0,19.0,1.0,5.0,1.0,4.0,3.0,4.0,3.0,5.0,0.0,1.0,27.261847001,19.0,9.89,1.803252104,4.0,1.0,25.74305149,0.0
0.0,19.0,5.0,2.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,0.0,3.68887111,12.0,1.1,0.965224761,10.0,8.0,48.36186449,0.0
0.0,21.0,4.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,1.0,42.39168797,24.0,6.33,1.303363245,11.0,2.0,100.0,1.0
0.0,19.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,0.0,0.0,3.525399632,26.0,2.91,3.002225394,5.0,12.0,36.3878464,0.0
0.0,20.0,1.0,1.0,2.0,4.0,3.0,1.0,5.0,4.0,1.0,1.0,4.075736254,18.0,13.04,0.676413398,5.0,1.0,66.86959202,0.0
0.0,19.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,4.0,0.0,0.0,41.977588763,41.0,3.88,2.794279541,10.0,1.0,97.07559915,0.0
0.0,20.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,0.0,1.0,60.927346299,10.0,4.07,5.503630008,3.0,8.0,99.68280902,0.0
0.0,20.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,5.0,0.0,1.0,24.568621515,15.0,3.36,4.39989463,13.0,12.0,83.31570184,0.0
0.0,20.0,5.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,0.0,47.91286122,13.0,5.13,5.503630008,6.0,4.0,59.91297291,0.0
0.0,19.0,1.0,4.0,4.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.259523336,59.0,11.78,5.503630008,5.0,1.0,70.84479833,0.0
0.0,21.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0,0.0,1.0,17.352419366,48.0,9.63,2.560226346,5.0,1.0,53.09433323,0.0
1.0,20.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,0.0,1.0,18.824739326,21.0,22.24,1.071844887,9.0,1.0,11.15572781,0.0
0.0,20.0,4.0,4.0,1.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,90.632408394,72.0,3.36,1.443925064,4.0,1.0,99.78292297,0.0
0.0,19.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0,56.444094387,15.0,15.27,1.954034359,8.0,1.0,22.60653401,0.0
0.0,20.0,4.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,1.0,0.0,116.465656666,31.0,150.11,2.021965962,10.0,7.0,99.9983573,0.0
0.0,20.0,3.0,1.0,5.0,3.0,2.0,3.0,5.0,5.0,0.0,1.0,146.824264322,1.0,22.69,1.330236125,3.0,1.0,99.99995593,0.0
0.0,22.0,5.0,4.0,1.0,4.0,3.0,5.0,4.0,3.0,0.0,1.0,3.282892647,11.0,2.18,0.950574082,10.0,1.0,99.99999912,0.0
0.0,30.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,0.0,0.0,79.495609708,22.0,3.88,1.625538264,8.0,1.0,98.50693733,0.0
0.0,20.0,1.0,4.0,1.0,2.0,4.0,5.0,5.0,5.0,0.0,0.0,9.161300307,26.0,9.18,3.09248632,5.0,12.0,45.00852455,0.0
0.0,20.0,5.0,4.0,1.0,5.0,1.0,4.0,4.0,5.0,0.0,0.0,3.259753634,29.0,15.72,0.744054597,7.0,1.0,99.86689864,0.0
0.0,20.0,4.0,3.0,2.0,4.0,5.0,1.0,5.0,5.0,0.0,0.0,25.165317846,43.0,7.49,2.09986213,10.0,1.0,99.59617177,0.0
0.0,20.0,5.0,4.0,4.0,4.0,1.0,2.0,1.0,5.0,0.0,1.0,22.855454291,31.0,8.59,5.503630008,9.0,2.0,52.36873932,0.0
0.0,25.0,1.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,1.0,1.0,3.289930991,20.0,8.51,1.59536506,12.0,1.0,65.68450691,0.0
0.0,19.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,0.0,1.0,20.320940149,27.0,4.47,2.993306674,8.0,2.0,50.58442277,0.0
0.0,19.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,4.0,0.0,1.0,60.673625411,93.0,3.75,1.912617579,0.0,1.0,99.91095628,0.0
0.0,22.0,2.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,0.0,1.0,26.442264284,1.0,18.67,5.503630008,13.0,1.0,100.0,0.0
1.0,19.0,4.0,5.0,2.0,3.0,1.0,3.0,5.0,3.0,0.0,0.0,6.972937391,32.0,8.1,1.982458306,3.0,1.0,42.5496877,0.0
0.0,20.0,1.0,3.0,1.0,4.0,4.0,3.0,5.0,5.0,0.0,0.0,29.230008409,8.0,3.32,2.16320944,5.0,1.0,99.71523595,0.0
0.0,19.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,0.0,1.0,3.773293853,10.0,2.5,1.079659438,11.0,1.0,40.3759529,0.0
0.0,19.0,5.0,1.0,3.0,4.0,1.0,3.0,4.0,5.0,0.0,0.0,61.914490627,18.0,5.99,3.03208621,9.0,1.0,15.34518484,0.0
0.0,20.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,0.0,0.0,3.329478823,9.0,4.78,3.013875196,13.0,1.0,60.58477239,0.0
0.0,21.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,0.0,1.0,3.260549658,16.0,0.03,5.503630008,12.0,9.0,21.57692367,0.0
0.0,22.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,3.0,0.0,1.0,100.133626885,28.0,5.17,2.689114657,10.0,1.0,97.71178502,0.0
0.0,19.0,3.0,2.0,3.0,5.0,1.0,4.0,5.0,5.0,0.0,1.0,29.381840488,31.0,14.68,3.143127316,3.0,5.0,53.96756284,0.0
0.0,20.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,3.0,0.0,1.0,69.696695,11.0,9.72,1.956023867,7.0,1.0,99.55059511,1.0
1.0,20.0,1.0,1.0,4.0,3.0,5.0,0.0,3.0,4.0,0.0,1.0,19.035431725,112.0,11.16,2.14497262,3.0,1.0,22.74494753,0.0
0.0,20.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,1.0,0.0,39.142956628,62.0,18.72,2.525365003,4.0,1.0,99.79730455,1.0
0.0,22.0,2.0,1.0,1.0,4.0,1.0,4.0,3.0,5.0,0.0,0.0,44.681777745,19.0,35.53,5.503630008,12.0,1.0,100.0,0.0
0.0,25.0,2.0,3.0,3.0,5.0,4.0,3.0,1.0,5.0,0.0,1.0,35.428261445,7.0,27.11,1.776382645,9.0,1.0,99.99998444,0.0
0.0,20.0,1.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,0.0,0.0,3.262537794,28.0,7.5,3.05353897,8.0,5.0,72.62800472,0.0
0.0,19.0,5.0,4.0,2.0,4.0,3.0,0.0,1.0,5.0,0.0,1.0,55.601114562,84.0,46.47,3.740954258,11.0,4.0,65.01675484,0.0
0.0,19.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,3.259523947,36.0,6.89,2.719264459,4.0,1.0,37.49338827,0.0
0.0,21.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,5.0,0.0,1.0,85.609131713,72.0,13.97,5.503630008,13.0,2.0,97.96020643,0.0
0.0,22.0,3.0,3.0,3.0,5.0,5.0,2.0,2.0,5.0,0.0,0.0,19.512437469,55.0,21.29,1.469314549,12.0,8.0,82.38289291,0.0
0.0,19.0,4.0,2.0,1.0,2.0,1.0,4.0,4.0,3.0,0.0,0.0,3.261422101,1.0,18.77,2.224803712,9.0,1.0,99.84235822,0.0
0.0,20.0,1.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,0.0,0.0,34.129136686,57.0,3.98,0.205444087,0.0,3.0,52.95775874,0.0
0.0,19.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,1.0,22.623463427,9.0,14.34,1.583946719,7.0,8.0,99.99991938,1.0
0.0,19.0,5.0,5.0,1.0,2.0,1.0,5.0,5.0,5.0,0.0,1.0,5.015331932,13.0,13.82,1.966956381,7.0,9.0,100.0,0.0
0.0,20.0,3.0,4.0,5.0,4.0,1.0,5.0,3.0,1.0,0.0,1.0,3.334540073,21.0,26.35,3.669911587,12.0,2.0,48.57760388,0.0
0.0,19.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,94.40824461,60.0,15.66,1.321282148,4.0,3.0,57.15555546,0.0
1.0,22.0,2.0,2.0,3.0,4.0,3.0,3.0,5.0,2.0,0.0,0.0,3.259634088,15.0,3.97,2.146447849,7.0,1.0,83.16784419,0.0
0.0,20.0,5.0,4.0,1.0,4.0,1.0,4.0,0.0,5.0,0.0,1.0,3.259523336,15.0,3.6,3.11437633,8.0,5.0,39.60758063,0.0
0.0,21.0,3.0,4.0,5.0,5.0,1.0,4.0,4.0,4.0,0.0,0.0,3.798046637,65.0,10.41,1.665641899,10.0,3.0,100.0,0.0
0.0,19.0,3.0,5.0,1.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,7.377570366,18.0,32.21,1.883851078,3.0,1.0,100.0,0.0
0.0,19.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,4.0,0.0,1.0,54.439511962,1.0,29.56,2.81668862,3.0,4.0,89.88352415,0.0
0.0,20.0,2.0,3.0,4.0,5.0,4.0,1.0,0.0,4.0,0.0,1.0,31.641725676,38.0,1.73,2.231050398,8.0,1.0,96.16853457,0.0
0.0,24.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,0.0,0.0,4.216430933,101.0,7.24,1.68288552,13.0,2.0,99.9999988,1.0
1.0,20.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0,5.0,0.0,1.0,109.381568398,86.0,39.32,5.503630008,13.0,5.0,99.90565025,1.0
0.0,19.0,2.0,2.0,3.0,4.0,1.0,4.0,5.0,4.0,0.0,0.0,3.26496419,10.0,6.23,2.597716167,5.0,1.0,84.57540285,0.0
