"id_assessment","id_student","date_submitted","is_banked","score"
24293,591891,158,0,69
25336,519102,81,0,87
34865,415988,47,0,84
25356,2692577,53,0,75
15021,689147,51,0,52
37437,643672,173,0,80
15008,630345,11,0,72
25366,623276,145,0,25
25349,535632,52,0,65
24286,2681198,20,0,70
14984,1493476,19,0,82
15017,635771,119,0,80
34874,589409,47,0,96
37419,561884,149,0,80
15010,383241,82,0,77
34906,509536,60,0,90
15004,578546,102,0,100
37419,592361,207,0,80
15022,2248243,110,0,77
25360,609194,207,0,76
14989,562495,185,0,69
24295,366164,21,0,22
37436,651943,129,0,70
14994,2608235,164,0,80
34903,692097,195,0,65
25352,164935,165,0,45
25364,356561,83,0,63
25351,486890,122,0,65
25337,2531298,123,0,20
34879,578744,150,0,88
15022,2410544,108,0,48
14993,468949,126,0,100
15010,634280,82,0,77
24284,606724,150,0,57
34878,152587,37,0,92
24282,344367,30,0,92
25367,2684043,195,0,41
37421,598327,196,0,100
34897,618005,194,0,90
14984,542748,18,0,80
15023,537640,152,0,91
24299,648818,244,0,96
34894,2244285,98,0,76
34862,140866,81,0,78
25347,2406709,209,0,93
30709,578034,29,0,96
25365,603961,120,0,93
15003,583039,56,0,100
24283,247819,116,0,38
24295,408608,21,0,94
25362,631603,20,0,75
14988,510845,159,0,83
24290,602913,230,0,34
24299,655378,244,0,58
37419,607849,138,0,100
34874,568644,47,0,78
24298,602973,219,0,79
34886,540909,19,0,98
25345,2020916,152,0,89
34901,694848,92,0,86
25343,1664920,81,0,39
24292,575047,109,0,90
15015,573806,49,0,60
14995,550400,189,0,60
34879,2655370,80,0,94
37430,426547,219,0,100
14997,587418,39,0,75
37436,681268,138,0,80
25341,596620,25,0,73
30709,577995,24,0,95
15004,577280,102,0,60
34883,547154,199,0,87
24293,640773,158,0,88
25361,613667,234,0,89
34892,382857,73,0,58
25349,576314,51,0,81
25357,562708,73,0,96
15004,550412,102,0,100
15021,654657,52,0,60
34903,649212,198,0,80
15006,595678,168,0,100
1759,338407,54,0,70
25343,527747,81,0,89
14986,534343,86,0,81
34882,563787,175,0,85
25357,1332356,71,0,100
25356,165178,53,0,67
34906,683243,243,0,58
24297,572735,147,0,85
34906,444011,84,0,78
34909,258509,156,0,72
34871,465312,217,0,62
34905,654692,235,0,98
25367,73019,194,0,44
14991,1993672,60,0,80
25364,2150849,62,0,90
15006,52899,168,0,100
34871,549343,203,0,76
34891,2186992,46,0,89
34861,263697,46,0,78
24294,692105,207,0,90
14988,367609,159,0,88
34900,570004,-1,1,72
14986,562495,89,0,65
24294,545704,206,0,88
34878,601808,70,0,91
34860,559642,19,0,94
34873,284395,16,0,80
25343,435780,81,0,86
37418,285705,87,0,60
37442,633818,199,0,80
34905,535671,65,0,100
14992,267761,95,0,80
24298,2614093,219,0,96
25348,169079,24,0,85
34866,556659,23,0,92
37437,645801,172,0,26
37422,586423,208,0,40
24291,630177,31,0,88
34902,676103,148,0,91
14994,1997796,164,0,80
34895,518210,143,0,78
34875,608737,98,0,70
34873,523971,15,0,92
15018,631777,154,0,100
25341,2238679,25,0,80
37436,624767,163,0,70
34904,2499307,-2,0,91
25355,625035,24,0,94
25356,630596,53,0,59
34909,484594,180,0,79
14988,542291,162,0,72
25360,2611371,196,0,59
25363,635418,40,0,70
24287,598662,69,0,77
37430,425257,150,0,100
25355,622900,22,0,74
34870,553649,210,0,89
25367,676553,195,0,46
15010,206003,79,0,98
25341,532718,25,0,73
34893,344451,226,0,71
30720,560921,67,0,84
25351,593338,120,0,76
25336,558488,79,0,76
24297,523944,147,0,46
34902,2332934,135,0,92
37425,618767,52,0,60
34883,262403,238,0,89
37421,609761,196,0,100
24295,572011,21,0,78
34883,485671,230,0,76
30711,586236,124,0,62
34903,2160316,192,0,90
15010,630794,72,0,52
34882,572397,160,0,83
24290,576780,230,0,67
34866,544543,220,0,97
30721,638604,127,0,66
34868,519472,193,0,64
24299,563920,244,0,38
14985,388205,56,0,63
24297,686907,147,0,90
34882,585449,174,0,90
25362,677629,20,0,75
25361,626114,234,0,76
34888,612528,86,0,49
34882,2697921,152,0,83
34875,268153,95,0,80
25349,496315,-1,1,88
34906,646402,63,0,94
34870,542003,220,0,72
30709,549960,32,0,92
24297,644974,147,0,96
25340,552921,231,0,47
25351,579151,122,0,93
15022,695247,104,0,71
25351,592315,122,0,64
14985,365707,56,0,69
37429,372837,212,0,40
25349,157310,52,0,53
37433,627834,207,0,80
15003,603165,56,0,60
37429,1860171,121,0,100
34878,581770,10,0,93
34879,594044,20,0,100
24295,694212,21,0,100
15022,676604,109,0,67
25351,574938,121,0,86
15013,1786380,194,0,87
34862,391613,93,0,70
25362,675993,13,0,57
15012,486994,156,0,95
15000,486457,166,0,54
37431,614582,217,0,100
14998,262639,103,0,50
14995,556860,189,0,100
34878,573224,44,0,80
14995,556999,189,0,40
34873,591940,16,0,64
25353,2377769,207,0,94
15008,629870,3,0,72
30717,601054,163,0,54
24297,557700,147,0,54
15001,579549,207,0,75
24292,2613746,116,0,89
25339,406056,196,0,40
34888,605312,87,0,93
24282,536170,39,0,60
24286,589390,20,0,70
34904,689855,33,0,88
24299,262385,244,0,76
15008,189035,12,0,65
34903,498442,199,0,97
15010,612600,84,0,68
34900,645997,51,0,74
34904,631924,51,0,75
25339,546074,197,0,42
25354,335405,237,0,69
25343,339481,81,0,94
14989,548744,187,0,61
25367,638051,195,0,38
34897,83603,228,0,75
34893,629603,67,0,88
34879,600860,220,0,79
1761,2574990,174,0,82
37417,581806,170,0,75
34906,685105,227,0,72
34908,2529419,191,0,64
25354,611408,242,0,96
25334,469016,19,0,83
14995,2487541,189,0,80
25367,683718,195,0,79
15022,652851,108,0,80
14997,305935,-1,1,64
25344,2543600,117,0,80
34906,572213,226,0,88
25334,547349,20,0,61
34865,234727,367,0,57
24293,513969,156,0,96
15011,623654,116,0,70
34883,554846,206,0,85
34900,2283708,55,0,78
14996,541586,8,0,85
24295,575039,21,0,100
34867,107162,117,0,58
14991,483109,60,0,100
14985,2498299,50,0,80
25346,531047,173,0,44
24287,551902,69,0,67
34907,646551,172,0,73
24286,633243,20,0,100
25351,563016,123,0,43
34902,654578,136,0,81
25358,635100,116,0,95
24295,112454,21,0,64
25342,556660,54,0,90
34910,649212,194,0,67
34873,597238,18,0,90
34877,2534165,172,0,85
34860,526761,17,0,56
30721,239908,131,0,92
34869,526927,221,0,47
15020,543439,17,0,1
24287,227752,69,0,39
25358,531234,115,0,92
14991,535328,60,0,100
34889,315850,140,0,85
25366,2595730,146,0,35
34867,543113,103,0,95
14991,505376,60,0,100
34862,2686074,88,0,45
34864,2617541,166,0,84
15010,397312,118,0,78
14996,599434,16,0,74
30715,1839181,67,0,100
25362,627097,20,0,70
34894,279755,95,0,58
34881,2056486,157,0,74
34877,2146277,180,0,66
34873,335726,-1,1,80
34892,1999952,45,0,95
34906,647765,65,0,70
37416,604536,123,0,65
15021,646004,49,0,69
15019,627388,200,0,80
25357,614406,80,0,68
25363,682692,34,0,100
15013,396799,180,0,70
37443,625411,219,0,80
25349,342100,50,0,69
1752,312537,19,0,62
15001,596107,208,0,83
15000,593593,162,0,81
37415,349360,59,0,60
1752,357668,19,0,49
24299,420042,243,0,76
34906,619204,156,0,80
15005,1778145,133,0,80
14991,558168,60,0,100
24293,656277,158,0,95
34908,276265,242,0,74
15000,585611,165,0,62
15000,47855,167,0,95
24285,571776,199,0,63
30714,505767,29,0,95
24287,585057,69,0,57
25351,579325,122,0,93
25335,556774,53,0,75
15008,589862,11,0,74
34881,562377,221,0,82
15020,680009,17,0,1
34894,623180,220,0,75
34904,693160,16,0,88
25350,588352,88,0,91
34882,520061,207,0,80
37420,600202,150,0,60
34873,602811,18,0,64
34865,1934810,223,0,97
34887,610272,51,0,98
34860,546780,15,0,86
15003,424637,56,0,100
37438,638228,118,0,80
14992,1753965,95,0,100
15000,598883,164,0,84
34902,484010,165,0,57
30722,1429504,165,0,91
34867,464785,98,0,66
34888,475811,86,0,42
34904,677155,32,0,88
25349,274964,52,0,62
34906,581779,65,0,72
34909,644818,199,0,67
30709,516047,31,0,93
37430,619481,167,0,100
25354,607498,242,0,69
34861,484790,47,0,90
15000,582218,166,0,77
34880,557655,202,0,80
34864,559589,164,0,88
34905,649979,96,0,87
34904,691375,35,0,83
30712,602424,159,0,85
15022,680219,109,0,66
34889,178179,142,0,89
34864,527225,165,0,99
15020,409708,3,0,100
34880,568333,74,0,68
34892,612248,216,0,73
14997,582636,46,0,85
34875,499386,96,0,79
34907,2597117,140,0,94
14993,556878,126,0,60
14992,517617,95,0,100
34869,517195,224,0,57
30721,476438,129,0,89
34887,511350,56,0,96
24291,624860,33,0,86
34882,594342,237,0,71
15005,557652,133,0,60
25355,546025,25,0,63
15012,307386,151,0,54
34901,550703,93,0,85
34882,483626,132,0,76
30710,601224,68,0,92
25337,2358423,116,0,94
24296,415631,69,0,75
14986,518876,89,0,79
25337,386833,116,0,26
15017,126608,119,0,60
15023,654657,151,0,49
25362,649880,13,0,70
15006,510149,168,0,100
34873,594558,16,0,86
15007,520006,210,0,100
34863,499372,131,0,73
34889,633047,127,0,64
24298,613667,219,0,70
25366,645434,146,0,80
37440,640505,202,0,100
15004,602739,102,0,100
15008,2532643,12,0,56
30717,618777,152,0,79
25367,496916,195,0,35
25339,957467,172,0,28
34870,544850,208,0,79
34868,532715,110,0,84
25342,538232,54,0,56
37417,592272,173,0,65
25367,515052,194,0,44
30716,633695,113,0,70
24287,631715,69,0,100
34901,682588,94,0,80
24295,1826819,21,0,89
34877,589559,173,0,83
24296,608422,69,0,81
34900,697478,52,0,62
14995,557594,189,0,100
14995,537488,189,0,100
34883,575265,234,0,82
14986,482766,86,0,95
34905,689832,52,0,74
34875,593022,93,0,92
25360,575792,208,0,6
15016,613162,84,0,80
34894,590508,168,0,93
37433,633464,207,0,60
15024,598313,201,0,73
14999,587702,126,0,95
34873,488324,17,0,88
37438,650630,221,0,60
34905,562064,237,0,73
24291,125777,31,0,90
24287,2644404,69,0,100
24295,601082,21,0,67
24294,618875,206,0,77
34873,2112291,15,0,92
15024,258840,201,0,40
34892,607899,215,0,97
24295,586668,21,0,56
34883,2290883,210,0,67
37420,592272,150,0,100
15007,589067,210,0,100
34866,559405,213,0,89
25363,1822731,37,0,85
15023,691514,151,0,90
24299,2464118,244,0,60
15009,55968,46,0,73
34881,562377,150,0,68
14998,613738,96,0,73
37425,510874,58,0,80
34901,652994,101,0,87
24297,986561,147,0,96
15011,629835,116,0,87
24299,512259,244,0,90
34871,502512,223,0,42
25364,676138,56,0,85
30709,563666,27,0,81
25337,546826,113,0,75
34870,353018,223,0,76
25361,631670,237,0,82
34886,569065,23,0,84
34861,2012900,44,0,100
14991,446045,60,0,100
24283,588430,113,0,71
37429,278962,156,0,100
25364,393727,62,0,75
25367,680728,195,0,36
25344,561088,117,0,73
37417,1720448,164,0,70
15023,238144,151,0,70
25334,1690836,24,0,84
25350,445917,79,0,95
24299,131933,244,0,84
24295,613667,21,0,67
25360,611377,200,0,93
24292,648140,109,0,66
34884,585305,230,0,52
15023,483315,151,0,39
15008,500395,16,0,65
1753,262934,67,0,80
25349,599737,47,0,96
25346,543202,173,0,92
25364,8462,-1,1,89
34907,688667,150,0,70
15003,195096,56,0,100
25365,690867,111,0,82
25334,426871,23,0,56
14988,557622,158,0,68
14999,134563,129,0,67
34889,494433,130,0,38
25340,531075,241,0,73
34886,630168,23,0,62
34865,151465,37,0,93
34861,385578,54,0,56
34892,237182,66,0,77
25351,440003,102,0,87
34896,632019,228,0,68
14984,555880,14,0,83
25364,682684,69,0,75
37423,368969,228,0,100
15018,551252,154,0,60
15019,2591974,200,0,80
14995,545392,189,0,80
1758,398349,19,0,68
34886,622392,20,0,76
15007,547311,210,0,60
15007,482810,210,0,80
15012,630778,151,0,78
24295,646553,21,0,100
15005,612361,133,0,80
14992,561461,95,0,80
34873,548666,16,0,84
37426,613131,115,0,65
34893,633179,214,0,66
34891,586592,87,0,95
34871,558851,186,0,65
15009,610340,40,0,47
14991,548275,60,0,100
25348,600635,15,0,77
14996,588117,14,0,64
34892,628720,224,0,92
34874,585162,47,0,78
34909,642551,234,0,84
34887,613255,52,0,48
37439,648528,138,0,80
34875,1852968,99,0,92
34906,1817710,172,0,87
24292,2178686,109,0,98
34879,90901,186,0,82
15021,108859,48,0,40
15018,2308564,154,0,100
34873,898594,18,0,86
24292,572431,109,0,63
15004,485762,102,0,80
34874,596125,47,0,48
1761,2358969,169,0,78
34893,574671,156,0,86
24286,388750,20,0,40
1754,341872,115,0,63
34894,1875728,109,0,72
14985,512242,47,0,87
15008,471925,11,0,48
24289,421209,209,0,91
15020,574849,17,0,1
14989,2384819,186,0,73
25354,570630,242,0,47
25335,418956,51,0,90
34862,558262,88,0,52
34901,1391717,91,0,82
30715,631453,63,0,83
24295,502356,21,0,62
37420,279747,149,0,80
34874,569625,46,0,72
34886,618397,24,0,78
34902,338689,136,0,82
37432,633209,213,0,100
15022,555749,108,0,50
34871,2352280,192,0,74
15021,675929,53,0,48
14994,561448,164,0,100
34874,599559,46,0,94
34903,645405,196,0,83
37420,578666,153,0,100
24292,634200,108,0,93
15005,156311,-1,1,80
24297,368436,147,0,69
34907,644974,235,0,57
34907,696364,91,0,79
25355,575792,23,0,73
25351,597428,123,0,83
34895,429015,177,0,54
34874,592142,46,0,88
25365,420344,111,0,66
34869,484947,171,0,81
25366,678240,146,0,55
24299,627450,243,0,88
34876,591975,130,0,79
1758,484897,19,0,73
37422,606435,227,0,80
15021,679918,61,0,42
25356,605890,51,0,83
34887,555929,81,0,76
24293,682569,158,0,65
25348,433508,29,0,71
24295,605540,21,0,100
34899,1879321,23,0,94
14986,479171,88,0,87
14994,350622,164,0,100
25336,549698,80,0,38
25345,131145,152,0,79
34889,627067,129,0,29
25353,2692186,193,0,93
25354,2358707,237,0,56
25338,1638119,165,0,74
34876,372262,129,0,42
14997,594776,47,0,69
14993,523672,126,0,100
37417,122846,173,0,75
34882,588131,207,0,91
15000,592480,163,0,83
25335,77763,51,0,76
34881,598306,235,0,58
34887,286484,51,0,82
34899,697878,23,0,86
34877,557735,181,0,62
34878,77744,17,0,85
15013,613426,192,0,80
34886,630264,24,0,78
15018,604962,154,0,100
24292,688281,110,0,71
34899,644784,17,0,82
34873,517349,15,0,52
34901,1837138,93,0,94
14984,480507,19,0,70
34900,562990,50,0,72
37430,630496,163,0,100
30714,446077,31,0,78
34884,581034,185,0,80
37431,184137,182,0,100
34863,548926,140,0,77
37427,2649914,159,0,75
25367,334581,194,0,80
15020,685257,18,0,1
34867,498578,82,0,82
34905,646551,41,0,89
34861,430870,47,0,68
34873,133019,17,0,86
30715,622425,67,0,83
34862,384866,87,0,72
30719,284095,31,0,93
14991,535760,60,0,100
34892,466347,161,0,91
34871,533485,194,0,88
14993,1903527,126,0,100
37440,348837,150,0,100
24293,1851108,165,0,28
24291,2044299,31,0,90
25352,334257,164,0,88
25353,422534,207,0,18
25367,684217,197,0,83
25354,591230,241,0,82
34877,609985,172,0,94
14986,546407,88,0,86
25353,595988,206,0,57
25350,594164,81,0,95
37436,141827,138,0,68
34910,640927,181,0,75
34901,652684,94,0,80
37420,352382,196,0,60
14997,552515,47,0,87
14997,598883,47,0,82
14993,34863,126,0,100
25349,584591,52,0,65
37431,344098,199,0,100
15013,481150,179,0,81
34905,676378,152,0,97
14987,509926,123,0,92
25339,544839,196,0,42
14986,561167,94,0,18
37421,604588,195,0,80
37418,591549,108,0,100
37438,624563,72,0,80
34895,631311,222,0,79
24297,602683,147,0,92
24282,128510,31,0,82
37417,2248789,176,0,80
34870,327650,208,0,82
34894,612539,189,0,97
15022,696684,109,0,76
24284,625453,147,0,64
14997,600856,47,0,78
34880,589605,196,0,88
34891,622374,23,0,63
24295,575763,21,0,67
34883,606939,220,0,81
1758,174745,18,0,85
34904,513428,104,0,84
24289,424950,209,0,66
34877,598385,169,0,81
25353,178020,217,0,27
37421,537181,213,0,100
34867,489443,87,0,77
25364,526912,64,0,96
34862,355143,89,0,65
34910,646017,219,0,74
25339,559930,201,0,56
34883,595230,215,0,64
30721,525217,130,0,73
24295,653452,21,0,100
30721,641569,116,0,89
34866,277044,213,0,88
24288,602042,139,0,88
34886,628725,23,0,88
34883,232764,175,0,65
37442,684456,202,0,100
34877,465900,173,0,79
34879,586594,216,0,86
34886,2097046,25,0,88
14989,2620178,187,0,88
25342,522538,54,0,61
34886,628925,23,0,88
37420,588008,153,0,100
25365,650711,111,0,95
34897,618004,178,0,81
15012,617225,149,0,85
30710,478212,68,0,86
25336,1311171,79,0,94
30715,628910,65,0,82
24288,2063578,139,0,90
34862,491004,86,0,89
34884,597906,235,0,32
14994,551487,164,0,80
34895,2561862,158,0,92
37420,368969,151,0,100
25340,543756,229,0,73
14995,557451,189,0,100
34865,510883,37,0,81
14991,554894,60,0,100
15024,606586,207,0,68
15018,2094350,154,0,100
25350,573646,87,0,38
15011,483031,106,0,83
25352,315625,165,0,64
34862,549343,86,0,73
15003,522891,56,0,100
25341,529863,25,0,73
30719,646005,28,0,92
15024,686670,200,0,64
15008,631441,12,0,80
25348,597428,-1,1,91
14984,548617,19,0,80
15009,558595,41,0,69
34900,553031,50,0,82
25346,2460752,173,0,97
14985,553125,36,0,91
25366,695270,151,0,44
15003,512977,56,0,80
24294,2013403,207,0,87
25343,549135,81,0,64
34899,676600,24,0,70
34874,544289,45,0,88
24295,165733,21,0,44
25352,588540,157,0,84
15020,697561,17,0,1
30711,1561750,123,0,84
24287,608464,69,0,70
34860,1464952,19,0,90
24295,334225,21,0,100
34875,580342,95,0,92
14989,550963,205,0,76
14995,561459,189,0,100
37420,579164,171,0,80
15001,2585937,209,0,82
34869,528351,199,0,82
30722,341010,165,0,89
25350,426059,82,0,62
37425,634848,58,0,82
34904,639234,44,0,96
25362,654443,19,0,55
25345,2281292,152,0,74
37432,486279,193,0,100
34906,674484,115,0,94
15022,678777,110,0,80
25337,2694933,94,0,86
34879,299281,104,0,95
25357,1049036,73,0,86
25335,558787,54,0,65
25339,416008,200,0,76
37427,285193,160,0,70
25352,293853,165,0,72
30711,233771,120,0,64
34865,551212,30,0,88
34865,559642,42,0,64
30712,585464,159,0,96
24299,636124,244,0,92
34888,416302,86,0,86
15003,382575,56,0,100
30709,574259,31,0,92
34905,550420,30,0,90
37418,577888,182,0,100
1753,155854,53,0,81
25355,608322,24,0,71
37416,522731,124,0,80
25349,585210,52,0,81
24284,509029,153,0,87
34867,285391,156,0,86
34897,533217,227,0,71
34900,613966,62,0,70
34893,628972,128,0,74
25345,2146936,152,0,30
24296,588493,69,0,82
24288,627374,139,0,92
25352,606322,165,0,40
25363,597608,40,0,75
14991,556860,60,0,100
15023,518389,150,0,67
34875,592092,94,0,61
24293,679039,158,0,0
14987,547697,124,0,84
24292,2257112,109,0,98
15000,545443,166,0,78
25348,189624,24,0,94
34910,690198,240,0,78
37423,602604,223,0,100
34865,558915,97,0,93
15010,1786380,81,0,51
15000,599895,166,0,85
25354,332436,237,0,100
24289,627348,209,0,91
34904,431139,236,0,73
24290,578189,234,0,36
34902,329895,143,0,75
37438,2606765,77,0,80
34909,585261,219,0,88
24296,608422,69,0,34
34910,648590,238,0,72
25368,685224,243,0,91
37426,2392554,120,0,64
30709,596614,41,0,28
34903,676103,197,0,87
25359,618940,156,0,79
15017,625444,119,0,100
34864,542026,166,0,62
15006,2532647,168,0,100
15000,550941,164,0,62
25362,655585,18,0,75
34908,645405,170,0,70
15012,282713,152,0,43
30715,614234,68,0,94
34891,634111,17,0,78
30714,628959,31,0,99
30710,582723,67,0,90
37419,604930,164,0,80
25364,409120,60,0,83
15019,635774,200,0,100
34902,643751,135,0,89
24298,366367,219,0,72
25337,500459,116,0,45
25345,2677955,152,0,91
1761,2601889,164,0,77
14991,552701,60,0,100
34864,315945,174,0,89
34904,617783,23,0,75
24285,516496,206,0,48
15001,2591421,205,0,85
15022,646798,113,0,72
15016,534163,84,0,100
34905,694622,216,0,96
30722,2453691,166,0,99
34867,551212,178,0,85
30709,369119,32,0,85
37416,579309,123,0,75
30721,649069,130,0,69
15000,575100,165,0,75
24282,586716,32,0,54
24291,636732,31,0,58
25368,653729,242,0,62
24292,264151,108,0,30
25342,556934,54,0,64
34894,2666831,110,0,72
14996,287309,19,0,95
34905,1391717,198,0,89
34886,2306016,22,0,84
34864,530567,160,0,99
24299,604057,243,0,74
34875,602516,95,0,82
25356,228373,53,0,74
37423,411105,220,0,80
34877,524845,173,0,97
34862,261335,107,0,74
1756,2639449,214,0,65
25367,573742,195,0,71
34860,532968,16,0,76
15008,2266377,11,0,90
24292,631924,80,0,77
24293,634351,172,0,48
34906,2399758,90,0,68
34886,617130,19,0,90
37419,589744,164,0,100
15012,627285,154,0,83
15021,543439,53,0,64
25364,645147,61,0,58
34893,610775,207,0,72
34861,528270,53,0,68
34910,639028,212,0,58
14992,416654,95,0,80
15016,630028,84,0,60
14993,400049,126,0,100
14993,548838,126,0,100
34906,2274542,90,0,89
25362,1925789,18,0,100
34907,129907,240,0,74
34877,446628,180,0,24
24294,409852,207,0,86
14994,550077,164,0,100
25339,538251,199,0,66
34907,644361,93,0,82
25362,432642,20,0,85
34878,364790,112,0,80
34905,2316717,115,0,97
14998,538210,99,0,76
25343,515170,81,0,81
25352,243372,164,0,49
30720,681861,67,0,59
15024,649749,195,0,92
25363,2189620,40,0,80
34880,400266,110,0,74
37421,604336,200,0,80
14993,237913,126,0,100
15023,561206,155,0,75
14988,2541120,178,0,65
34873,2345900,8,0,90
14988,523966,169,0,85
25362,676516,20,0,50
1752,2376496,19,0,59
34866,2521655,80,0,88
37425,625651,53,0,78
14994,476297,164,0,80
15024,643986,212,0,70
34881,522740,234,0,63
25364,681059,68,0,83
15009,293992,39,0,71
15022,520024,123,0,41
25351,517416,-1,1,88
15000,410052,173,0,74
24293,555760,158,0,53
30719,481884,31,0,93
25354,546852,242,0,40
34879,601583,60,0,66
15011,2476144,116,0,39
25352,568948,163,0,89
25352,578644,164,0,86
34866,482187,49,0,98
24295,679663,21,0,89
34874,558345,47,0,90
34860,534952,19,0,46
15022,695535,137,0,57
25366,640975,146,0,83
34904,561231,16,0,84
34897,550903,193,0,80
30712,604517,159,0,67
14995,487329,189,0,80
25364,686018,62,0,88
34879,569625,206,0,67
25351,474902,130,0,87
24299,591891,245,0,66
24292,618875,108,0,79
15019,524290,200,0,80
34899,636400,23,0,88
34871,424544,215,0,85
34862,559609,85,0,80
37415,599009,61,0,55
34870,550026,216,0,74
24287,551267,69,0,67
30715,591398,68,0,93
37418,297990,96,0,100
34889,620801,128,0,75
1760,310412,116,0,80
34860,552450,18,0,82
37416,466900,124,0,75
34860,524825,19,0,80
37436,653495,122,0,55
34908,687988,114,0,75
25354,607800,250,0,78
25350,568948,88,0,98
24288,593972,139,0,75
25352,600067,165,0,41
15023,651415,152,0,72
24295,523334,21,0,77
15007,536666,210,0,80
34868,554289,124,0,90
34896,603694,221,0,70
24295,653887,21,0,78
34878,583381,108,0,75
15004,572067,102,0,100
15024,2677541,200,0,71
24297,109577,147,0,60
25341,538232,25,0,54
15006,605390,168,0,100
15004,523545,102,0,80
25368,642310,242,0,87
37442,674563,229,0,100
34909,232173,240,0,90
34878,582677,25,0,83
14986,546685,89,0,83
30716,611024,125,0,68
34884,1935735,220,0,50
34863,514580,130,0,72
15007,522792,210,0,100
15000,585693,163,0,85
34875,572397,96,0,87
34873,588925,19,0,64
25350,582320,83,0,95
37439,631723,129,0,100
34874,571650,50,0,76
37416,579203,124,0,75
34877,603199,170,0,83
30716,620916,110,0,92
34886,533198,24,0,74
30716,289397,117,0,93
15009,483921,46,0,54
14985,351271,47,0,53
24294,2593920,207,0,78
15022,687378,110,0,63
14996,580094,17,0,59
15021,656990,46,0,45
15015,626365,49,0,100
34861,553220,46,0,74
14985,543926,47,0,26
30715,633107,68,0,95
25363,656987,40,0,75
14989,535755,183,0,77
24284,575745,150,0,83
34897,228258,212,0,69
14992,548585,95,0,100
15024,327940,199,0,68
37416,579015,123,0,90
25348,488575,-1,1,83
15006,2512392,168,0,100
24292,633544,122,0,96
34869,527685,203,0,75
30710,606373,67,0,83
34881,2534165,158,0,69
34860,2684993,19,0,86
25365,2357019,111,0,77
14996,233752,22,0,75
15019,2243703,200,0,100
15003,422223,56,0,100
30714,628527,30,0,91
15007,595436,210,0,80
15007,364871,210,0,100
24295,552255,21,0,100
30721,652902,130,0,87
34880,2162410,238,0,88
34887,443007,48,0,26
30722,684504,165,0,97
34873,579415,17,0,90
14999,575124,125,0,82
34883,547773,185,0,74
24286,625423,20,0,70
24288,633695,139,0,100
1752,441888,19,0,90
15024,612135,200,0,62
24295,562437,21,0,56
37415,588411,52,0,65
34904,611603,7,0,95
37437,657045,173,0,60
14984,556840,19,0,90
15023,690384,186,0,65
34891,379042,62,0,76
25353,592189,206,0,66
14998,519584,93,0,58
15024,678025,201,0,60
15000,521341,165,0,80
34869,153785,198,0,72
34866,528509,25,0,86
25357,596439,85,0,50
34878,559428,16,0,81
