school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,19,R,GT3,T,3,4,services,other,course,mother,3,2,0,no,no,yes,no,yes,yes,no,no,5,1,2,2,1,1,35,6,10,5
GP,F,17,R,LE3,T,2,2,teacher,other,course,mother,1,2,0,yes,yes,no,yes,yes,no,yes,no,2,4,3,1,2,2,29,7,16,5
GP,F,15,U,GT3,A,2,3,services,teacher,course,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,3,5,3,1,5,3,10,7,13,4
GP,F,19,U,GT3,T,3,1,other,other,course,mother,2,2,0,no,no,no,no,yes,yes,yes,no,4,2,3,2,4,3,27,6,17,5
MS,M,15,U,LE3,A,4,2,health,health,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,5,4,1,1,5,44,7,14,6
GP,F,18,U,LE3,A,2,2,other,health,course,mother,2,2,1,yes,yes,no,no,yes,yes,yes,no,4,2,3,1,5,5,23,8,13,5
GP,F,18,R,GT3,T,4,2,other,services,home,father,1,1,1,no,no,yes,no,yes,yes,yes,no,4,2,5,1,1,2,6,8,9,8
GP,F,16,U,GT3,T,3,2,other,other,other,mother,1,4,0,no,no,no,no,yes,yes,no,yes,5,4,2,2,2,2,0,6,0,4
MS,M,15,U,GT3,A,2,4,other,other,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,3,2,1,1,5,0,10,10,9
GP,M,18,U,GT3,T,2,1,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,no,no,3,3,4,1,4,3,23,7,15,5
GP,F,18,R,LE3,T,3,3,services,services,other,father,1,2,0,yes,yes,yes,yes,yes,yes,no,no,4,2,3,1,4,5,13,6,14,6
GP,M,15,U,LE3,T,4,1,services,other,course,father,1,1,0,no,yes,no,no,no,yes,yes,no,4,2,2,2,2,5,24,6,15,4
MS,F,16,U,LE3,T,3,1,at_home,health,course,other,1,2,0,no,no,yes,no,yes,no,yes,no,3,4,3,1,1,3,42,6,14,5
GP,F,16,R,LE3,T,3,2,teacher,other,reputation,mother,1,3,1,no,yes,no,no,no,yes,yes,no,5,2,3,1,1,3,42,13,7,6
MS,M,18,U,LE3,T,4,4,services,health,reputation,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,2,1,5,5,47,6,17,5
GP,M,18,U,GT3,A,4,4,other,other,course,father,1,3,2,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,5,1,34,6,14,13
GP,F,15,U,LE3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,no,yes,no,3,3,4,1,3,4,33,8,9,4
GP,M,15,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,yes,no,yes,yes,no,yes,4,4,5,4,2,5,26,6,18,5
MS,F,16,U,GT3,A,2,1,services,services,home,mother,2,1,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,4,25,13,13,7
GP,M,17,U,LE3,T,1,2,at_home,at_home,course,mother,1,2,0,no,yes,no,yes,no,yes,no,yes,4,3,4,2,2,1,0,6,11,5
GP,F,16,R,LE3,T,2,2,other,services,home,mother,1,2,0,yes,no,yes,yes,yes,yes,yes,yes,5,2,4,1,2,3,9,7,15,5
GP,M,18,U,GT3,T,2,2,services,other,home,mother,1,1,0,no,no,yes,no,no,yes,no,no,5,4,3,5,2,5,32,6,16,4
MS,F,17,U,LE3,T,4,1,services,other,course,other,2,1,0,no,no,yes,no,yes,yes,yes,no,4,4,3,5,3,5,35,6,16,6
GP,M,15,R,GT3,T,4,2,health,other,home,mother,1,2,2,no,no,no,yes,yes,no,no,yes,5,3,5,1,2,4,27,9,13,6
GP,F,18,U,GT3,T,3,1,other,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,5,3,1,3,5,23,6,16,4
GP,F,17,U,LE3,T,2,1,health,other,course,other,3,2,2,yes,no,no,no,yes,yes,yes,yes,3,3,3,1,4,5,42,7,10,6
GP,M,17,U,LE3,T,1,2,other,teacher,reputation,mother,2,2,0,no,no,yes,no,yes,no,yes,no,2,4,1,2,5,3,16,7,14,4
GP,M,15,U,GT3,T,3,3,at_home,other,course,mother,1,1,0,yes,no,yes,no,yes,yes,yes,yes,4,3,2,1,2,5,0,6,15,9
GP,F,17,U,LE3,T,4,1,teacher,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,5,4,3,1,5,3,31,7,10,5
GP,M,15,R,GT3,T,3,2,services,at_home,home,father,2,2,0,no,yes,yes,no,yes,yes,no,yes,5,4,3,1,4,4,27,6,12,4
GP,F,15,R,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,3,5,2,2,5,24,6,9,5
GP,M,16,R,LE3,T,2,4,at_home,services,course,other,1,2,1,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,1,3,17,7,17,8
GP,F,16,U,GT3,T,2,2,other,services,reputation,mother,1,2,1,no,no,yes,yes,yes,yes,yes,no,4,3,4,1,3,5,3,6,16,8
GP,F,18,U,LE3,T,2,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,1,2,5,38,6,10,4
GP,M,16,U,LE3,T,4,1,other,other,home,father,1,2,0,yes,yes,no,yes,yes,yes,no,no,3,2,2,3,4,2,25,9,13,8
GP,M,18,U,GT3,T,1,2,teacher,other,home,mother,3,1,1,no,no,no,no,yes,yes,yes,yes,5,5,3,1,1,5,12,6,6,6
GP,M,15,R,LE3,T,2,1,at_home,services,home,mother,4,2,0,no,no,no,no,no,yes,yes,no,4,3,4,1,1,5,22,6,10,8
GP,F,15,U,LE3,T,3,1,other,other,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,3,3,3,2,4,5,0,14,16,9
GP,F,18,U,GT3,T,2,1,at_home,other,course,mother,1,2,1,no,yes,yes,no,yes,yes,yes,no,4,3,4,1,2,3,3,6,19,14
GP,M,17,R,LE3,T,1,4,services,health,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,1,5,49,6,10,5
MS,F,18,U,LE3,A,2,1,services,other,reputation,mother,1,3,0,no,no,no,yes,no,yes,yes,yes,3,4,3,1,3,2,18,7,19,6
GP,F,16,R,GT3,T,4,2,other,other,reputation,mother,1,1,0,no,yes,yes,no,yes,yes,yes,yes,3,3,4,1,2,5,37,8,16,5
MS,M,15,U,LE3,T,2,2,teacher,other,course,father,1,3,1,yes,yes,no,yes,yes,yes,yes,no,5,3,4,2,1,4,6,7,12,18
MS,M,17,U,GT3,T,2,1,at_home,other,reputation,mother,1,2,0,no,yes,no,no,no,yes,yes,yes,5,4,2,1,1,5,20,6,17,7
GP,M,16,U,GT3,A,4,4,services,services,course,other,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,2,5,38,8,18,4
MS,F,18,R,GT3,T,4,2,at_home,teacher,course,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,1,4,3,1,3,5,19,11,14,6
GP,F,15,U,LE3,T,4,4,services,services,home,father,3,1,1,no,yes,no,no,yes,yes,yes,no,4,3,4,1,3,3,10,6,11,5
GP,M,17,R,GT3,T,3,2,other,services,course,father,1,2,1,no,yes,yes,yes,no,yes,yes,yes,4,5,2,1,1,3,40,7,17,7
GP,F,15,U,LE3,T,4,2,teacher,at_home,reputation,mother,1,1,0,yes,yes,yes,no,yes,yes,yes,yes,1,3,3,1,2,5,40,6,18,4
GP,F,16,U,GT3,T,4,2,at_home,health,home,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,3,5,13,6,17,6
GP,F,16,U,LE3,T,2,3,other,health,home,father,1,2,1,no,no,no,yes,yes,yes,yes,no,5,3,4,1,1,3,31,7,13,5
GP,M,18,U,GT3,T,3,4,other,services,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,1,1,4,26,8,16,7
GP,M,16,R,GT3,T,4,2,at_home,services,home,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,3,1,3,3,3,5,0,7,8,4
MS,M,18,U,LE3,T,3,4,services,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,1,4,4,22,6,16,12
GP,M,18,U,GT3,T,3,1,services,services,reputation,other,1,2,0,no,no,no,no,yes,yes,yes,no,5,3,1,1,1,5,27,11,12,10
GP,F,18,U,LE3,A,4,4,other,teacher,home,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,5,4,5,3,2,5,4,6,15,7
GP,M,17,U,LE3,A,2,2,health,at_home,other,mother,2,2,0,no,no,yes,yes,no,no,yes,yes,3,4,4,1,2,3,28,6,0,12
GP,M,17,U,GT3,A,3,4,services,teacher,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,3,3,2,5,19,7,16,6
GP,F,18,U,GT3,T,1,1,teacher,other,other,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,1,3,1,15,6,12,5
GP,F,16,U,LE3,T,3,2,other,other,home,mother,1,1,0,no,no,no,yes,yes,yes,no,no,5,5,2,1,3,1,10,6,17,8
MS,F,16,R,GT3,T,2,4,other,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,5,4,2,2,5,36,9,13,11
GP,F,15,U,GT3,T,3,3,services,services,course,other,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,2,4,1,1,2,37,6,13,4
GP,F,15,U,LE3,T,3,4,other,health,course,other,1,3,0,yes,yes,no,no,yes,yes,yes,no,5,4,4,1,1,5,0,7,19,5
GP,F,15,U,GT3,A,3,1,other,other,other,father,1,4,0,no,no,yes,no,yes,yes,no,yes,3,4,5,1,4,4,9,7,16,6
GP,M,16,U,LE3,T,3,1,other,teacher,home,mother,2,1,1,no,no,no,yes,yes,yes,yes,no,4,2,2,1,4,5,38,6,6,13
GP,F,16,U,LE3,T,3,2,services,at_home,other,mother,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,2,3,1,3,5,0,10,10,5
GP,F,16,U,LE3,T,1,2,services,other,home,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,5,3,1,1,5,27,6,14,4
GP,M,15,U,GT3,T,3,4,other,services,home,mother,1,3,1,no,yes,no,yes,yes,yes,yes,yes,2,3,2,1,5,5,31,6,18,6
GP,F,16,U,GT3,T,3,4,other,health,other,mother,2,3,0,no,no,yes,no,yes,yes,yes,no,5,2,4,1,5,5,47,6,12,5
GP,M,16,U,GT3,T,4,2,services,services,course,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,4,4,4,1,1,5,5,6,10,6
GP,F,16,U,LE3,T,3,2,services,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,4,2,1,1,2,42,6,19,5
GP,F,16,U,GT3,A,2,2,health,other,home,other,2,2,0,no,no,no,yes,yes,yes,yes,yes,2,2,1,1,1,5,48,7,13,5
GP,F,17,U,LE3,T,3,3,other,other,course,father,1,2,0,no,no,yes,no,yes,yes,yes,no,4,2,3,1,1,2,47,6,13,5
GP,F,18,U,GT3,T,3,1,other,other,reputation,mother,1,2,1,yes,yes,yes,yes,yes,yes,yes,yes,3,3,3,1,2,5,0,6,15,5
MS,F,17,R,GT3,T,3,4,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,5,4,3,1,2,2,37,6,8,8
GP,F,16,U,LE3,T,4,4,teacher,services,other,mother,1,2,0,no,no,yes,yes,yes,yes,no,no,4,2,5,1,2,5,31,6,14,9
GP,M,15,U,LE3,A,2,4,at_home,services,reputation,father,1,1,0,yes,yes,yes,no,no,yes,yes,no,4,2,1,1,1,1,17,8,12,5
GP,F,18,U,GT3,T,2,2,at_home,other,course,other,2,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,5,1,1,5,2,6,12,6
GP,F,17,R,GT3,T,3,2,other,other,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,3,2,4,2,2,5,24,8,8,8
GP,M,18,U,GT3,T,3,3,health,services,course,mother,1,2,0,yes,no,yes,no,yes,yes,no,yes,5,4,3,2,1,5,28,8,11,6
GP,F,17,U,GT3,T,3,4,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,4,3,1,2,1,17,8,15,6
GP,F,16,U,GT3,T,1,4,services,services,other,mother,1,2,0,no,no,no,no,yes,yes,no,no,4,1,3,1,2,5,23,8,12,5
GP,M,17,U,LE3,T,3,2,health,other,other,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,3,3,1,5,4,0,6,16,10
GP,F,15,U,LE3,A,3,3,health,other,course,mother,2,2,0,no,yes,yes,yes,yes,yes,yes,no,3,2,5,1,2,5,39,6,4,9
GP,M,17,U,GT3,T,2,1,teacher,other,home,mother,1,1,1,no,yes,yes,no,no,yes,yes,no,4,2,4,1,1,3,14,7,10,9
MS,M,16,U,LE3,T,1,4,teacher,teacher,reputation,other,1,1,0,no,yes,no,yes,no,yes,yes,yes,4,2,3,1,4,1,24,7,17,5
GP,M,18,U,GT3,T,3,2,services,other,other,other,1,2,1,no,yes,no,yes,yes,no,yes,no,3,2,3,2,3,5,25,7,6,9
GP,F,19,U,GT3,T,2,2,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,2,1,1,1,0,6,19,10
GP,M,16,U,GT3,A,3,4,services,other,course,father,2,3,0,no,no,no,yes,yes,yes,yes,yes,4,3,2,1,2,4,41,13,5,6
GP,F,18,U,GT3,T,4,2,teacher,other,home,father,1,4,0,no,yes,yes,yes,yes,no,no,no,2,2,3,1,2,1,12,6,19,5
GP,M,16,U,GT3,T,2,3,services,other,reputation,mother,1,1,0,no,yes,no,no,no,yes,no,yes,3,4,2,1,5,3,16,7,15,5
GP,F,18,U,GT3,T,3,2,teacher,at_home,reputation,mother,2,3,0,yes,yes,yes,no,yes,no,yes,no,4,4,4,1,4,2,22,6,16,4
GP,M,15,U,LE3,T,1,1,other,other,reputation,mother,1,2,0,yes,yes,yes,no,no,yes,yes,yes,5,4,4,1,2,3,0,7,10,7
MS,M,16,U,GT3,T,2,3,at_home,at_home,course,father,4,2,0,no,yes,no,yes,yes,no,yes,yes,1,3,3,1,2,2,14,6,14,7
GP,F,15,U,LE3,T,4,1,health,services,course,mother,1,2,0,yes,no,no,no,yes,yes,yes,no,3,3,3,1,5,5,11,8,6,5
GP,M,18,U,GT3,T,1,2,other,services,course,other,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,5,3,3,2,1,5,21,6,11,6
GP,M,18,U,LE3,T,2,1,at_home,services,course,mother,1,2,0,no,yes,yes,yes,no,yes,yes,yes,5,3,2,1,3,5,42,6,6,12
GP,M,16,U,LE3,T,3,1,at_home,other,course,mother,2,1,1,yes,no,no,no,no,yes,yes,no,2,3,3,1,2,5,9,7,15,7
GP,F,17,U,LE3,T,3,4,services,other,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,1,3,3,48,9,12,6
GP,F,16,U,GT3,T,4,2,other,teacher,course,mother,1,2,0,no,no,no,yes,yes,no,yes,yes,5,3,5,1,2,5,43,6,9,6
GP,F,17,U,LE3,T,4,1,other,services,reputation,mother,2,2,0,no,yes,yes,no,yes,yes,yes,no,2,4,5,1,3,5,0,7,17,5
GP,F,16,U,GT3,T,4,1,other,services,reputation,mother,1,2,0,no,no,yes,no,yes,yes,yes,no,5,3,4,5,3,3,6,6,10,11
GP,F,19,U,LE3,T,3,2,services,teacher,home,other,1,1,0,no,yes,yes,no,yes,yes,yes,no,3,2,3,3,1,3,28,6,17,5
GP,F,15,U,GT3,T,1,3,services,services,reputation,mother,1,1,0,no,no,yes,yes,yes,yes,yes,yes,5,4,2,1,4,3,44,6,18,6
GP,M,15,U,GT3,T,4,1,other,services,other,other,1,2,3,no,no,no,no,yes,yes,no,no,4,1,3,1,4,4,27,6,15,5
GP,F,17,R,GT3,T,4,4,at_home,health,home,father,1,1,0,no,yes,no,no,no,yes,yes,yes,4,3,5,1,5,5,0,6,16,12
GP,M,17,R,GT3,T,1,3,other,other,course,mother,1,2,3,no,yes,yes,yes,yes,yes,yes,yes,4,2,4,4,2,5,27,6,13,14
GP,F,18,R,LE3,T,3,4,other,teacher,course,other,1,1,0,no,no,no,no,yes,yes,yes,no,2,4,4,2,4,3,5,7,16,5
GP,M,18,U,LE3,T,2,1,at_home,other,course,other,1,1,1,no,yes,yes,yes,yes,yes,yes,yes,3,2,3,1,2,3,9,6,11,7
GP,F,18,U,GT3,T,2,3,other,other,reputation,mother,1,3,0,no,no,yes,no,no,yes,yes,yes,4,4,5,2,1,5,14,8,16,13
MS,F,16,U,GT3,T,2,3,at_home,other,other,other,1,2,3,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,2,5,26,6,14,5
GP,M,19,R,GT3,T,3,2,at_home,at_home,course,father,1,2,0,yes,no,no,no,yes,yes,yes,yes,3,4,3,1,2,5,0,10,19,11
GP,F,18,U,GT3,T,4,2,services,other,other,mother,1,2,0,no,yes,yes,no,yes,yes,no,no,4,2,5,1,3,3,13,6,11,4
GP,M,16,U,LE3,T,4,1,other,other,course,other,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,4,1,2,5,23,7,14,4
GP,F,18,U,GT3,T,1,2,teacher,services,course,other,1,2,2,no,yes,yes,no,yes,yes,yes,no,3,2,3,1,1,4,26,11,15,16
GP,F,15,U,GT3,T,1,3,other,other,home,mother,1,1,0,no,no,yes,no,yes,yes,yes,no,3,5,3,3,3,5,0,6,13,18
GP,M,17,U,LE3,T,4,4,services,other,course,father,3,2,0,no,yes,yes,no,yes,yes,yes,yes,4,5,3,1,5,1,33,11,19,5
GP,F,16,U,LE3,T,4,4,other,services,course,mother,2,2,0,no,no,no,yes,no,no,no,no,5,3,2,3,4,5,0,6,17,5
GP,M,15,U,GT3,T,4,2,other,other,other,mother,1,1,0,no,yes,yes,no,no,yes,no,no,3,3,4,1,2,4,15,7,9,8
GP,F,15,U,LE3,T,4,4,other,health,course,other,2,3,1,no,no,no,no,yes,yes,yes,no,4,3,3,1,4,5,3,12,15,8
GP,M,15,U,GT3,T,2,1,at_home,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,5,1,1,1,5,0,7,17,14
GP,F,18,R,GT3,T,4,2,services,other,other,father,2,3,0,no,yes,yes,no,no,yes,no,no,4,4,1,1,4,2,30,6,15,5
GP,M,15,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,3,3,5,3,6,15,7
GP,F,16,U,LE3,T,3,2,other,teacher,course,mother,1,3,3,no,no,yes,yes,no,yes,no,yes,2,3,3,1,5,3,0,6,10,7
MS,F,18,U,GT3,T,3,3,services,services,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,2,5,46,8,11,12
GP,F,16,U,LE3,T,4,1,other,other,course,father,3,2,0,yes,yes,yes,yes,yes,yes,yes,no,4,3,3,1,4,5,29,6,17,4
GP,M,19,U,GT3,T,3,3,teacher,services,course,mother,1,4,0,yes,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,5,8,8,17,6
GP,M,19,U,GT3,T,1,2,at_home,other,course,mother,1,1,1,no,no,yes,no,yes,yes,yes,no,4,2,2,1,1,2,21,6,16,5
GP,F,18,R,GT3,T,4,2,teacher,services,course,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,5,1,3,5,32,14,11,5
GP,F,15,U,GT3,T,2,1,services,services,course,mother,1,2,0,yes,no,yes,no,yes,yes,yes,no,4,4,3,1,3,4,20,6,13,5
GP,F,18,R,LE3,T,3,4,at_home,health,course,mother,2,2,3,no,yes,no,no,yes,yes,yes,yes,5,1,4,1,5,5,26,6,11,5
GP,F,15,U,GT3,T,3,3,other,teacher,home,father,3,2,0,no,yes,yes,no,yes,yes,yes,yes,2,1,1,1,2,2,33,6,15,5
GP,F,16,U,GT3,T,2,2,health,other,home,mother,1,2,0,yes,no,yes,yes,no,yes,yes,yes,3,2,3,2,2,5,6,6,15,9
GP,M,19,U,GT3,T,4,3,services,other,course,other,1,2,1,yes,yes,yes,no,yes,yes,yes,yes,3,4,2,1,1,4,43,7,13,13
GP,F,17,U,GT3,A,3,1,services,other,home,father,1,1,0,yes,yes,yes,no,yes,yes,no,no,5,3,5,1,1,5,6,6,14,4
GP,M,15,R,GT3,T,2,2,teacher,at_home,reputation,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,3,5,2,1,1,4,34,12,7,9
GP,M,17,U,LE3,T,1,2,other,services,other,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,3,1,3,0,7,8,8
GP,F,19,R,LE3,A,3,2,teacher,other,other,father,1,2,0,no,yes,no,yes,yes,yes,no,no,3,5,3,1,2,1,17,6,11,12
GP,M,18,U,GT3,T,2,2,other,other,reputation,father,2,3,0,yes,yes,no,no,no,yes,yes,no,4,3,5,2,1,3,20,7,10,5
MS,F,19,U,LE3,T,2,1,other,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,1,5,41,9,6,6
GP,M,17,U,LE3,T,4,3,services,other,reputation,father,1,2,1,no,no,no,yes,yes,yes,no,no,5,2,4,1,5,5,0,15,15,5
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,4,35,6,12,6
GP,M,15,R,GT3,T,4,1,other,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,no,3,2,4,1,1,5,17,7,13,10
GP,F,16,U,GT3,A,2,4,at_home,other,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,5,10,7,12,5
GP,M,16,U,GT3,T,2,1,services,other,reputation,father,1,2,0,no,no,yes,yes,yes,yes,yes,yes,4,4,3,1,4,4,22,6,17,5
GP,M,18,U,LE3,T,2,3,services,other,home,mother,2,2,0,yes,yes,yes,yes,yes,no,yes,no,4,3,4,1,1,5,1,6,14,11
GP,M,18,R,GT3,T,3,2,other,health,home,mother,1,2,1,yes,yes,no,no,yes,yes,yes,no,4,4,5,1,1,5,27,6,8,5
MS,F,16,R,GT3,T,1,2,at_home,other,home,mother,1,2,0,no,yes,yes,yes,no,no,yes,yes,4,3,2,1,2,4,25,6,12,9
GP,M,15,U,GT3,T,3,1,teacher,other,home,mother,1,4,0,no,yes,yes,no,yes,yes,yes,yes,5,4,4,1,5,5,20,8,15,13
GP,F,20,U,GT3,A,2,1,at_home,other,home,father,1,3,0,yes,no,no,no,yes,yes,no,yes,5,2,3,1,4,3,26,8,16,4
