gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Mum,81,79,87,31,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,17,87,39,43,No,Bad,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,65,76,12,42,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,English,F,Father,27,20,16,91,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Mum,86,88,46,56,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,Science,F,Father,66,86,18,98,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,IT,F,Father,6,20,18,17,No,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,65,80,41,15,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,88,83,45,33,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,French,F,Mum,84,95,43,27,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,French,F,Father,68,81,98,76,Yes,Good,Under-7,H
M,KW,Jordan,lowerlevel,G-02,B,Arabic,S,Mum,73,71,45,41,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,Arabic,F,Father,11,82,14,29,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,83,94,84,40,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,B,French,F,Father,62,91,13,39,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,11,9,5,16,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Science,S,Father,88,83,80,54,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Father,12,16,18,46,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,73,86,51,76,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Arabic,F,Father,9,18,18,53,Yes,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,74,74,57,48,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-04,A,Science,S,Mum,82,86,78,86,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,78,96,3,10,No,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Father,15,14,30,14,No,Bad,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,French,S,Mum,67,90,19,24,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Mum,81,80,66,89,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Father,17,85,23,85,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,English,S,Father,85,81,14,91,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,84,91,36,6,Yes,Good,Under-7,M
F,Iraq,Jordan,lowerlevel,G-02,B,French,F,Mum,89,97,66,8,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,S,Father,73,82,56,57,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,24,81,28,20,No,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Father,100,82,82,73,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-07,A,Science,F,Father,81,89,23,27,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Mum,84,81,3,32,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,86,85,10,53,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,2,75,53,36,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,English,S,Father,92,94,15,47,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,S,Father,66,82,22,50,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,80,81,89,31,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,A,Science,F,Father,70,79,15,98,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,76,90,90,86,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,20,76,27,21,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,S,Mum,79,91,12,33,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Geology,S,Mum,80,84,87,75,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,F,Father,23,24,15,16,No,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Father,17,23,23,30,No,Bad,Above-7,L
F,Jordan,Jordan,MiddleSchool,G-07,A,Geology,F,Mum,100,74,88,91,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Mum,72,86,47,29,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,IT,F,Father,0,4,17,17,No,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-07,A,English,F,Father,17,5,8,41,No,Bad,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,French,S,Father,8,90,11,46,No,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,English,S,Father,17,14,13,25,No,Bad,Above-7,L
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,64,92,27,26,Yes,Good,Under-7,H
M,KW,Jordan,MiddleSchool,G-07,A,English,F,Father,28,19,10,89,No,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Father,3,10,17,60,Yes,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Biology,S,Mum,71,89,79,47,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,English,F,Father,30,58,22,97,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,12,79,2,41,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,22,83,10,15,No,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,73,81,43,83,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,66,94,43,39,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,71,72,26,46,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,IT,S,Father,16,75,0,19,No,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Spanish,S,Father,19,8,17,36,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-04,A,IT,F,Father,72,82,7,92,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,68,79,21,59,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Mum,68,75,40,46,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,99,79,67,80,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,French,S,Mum,79,88,76,35,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Mum,74,85,84,61,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Mum,92,81,83,89,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,IT,F,Father,16,14,15,22,No,Bad,Above-7,L
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,89,85,11,17,No,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Father,80,85,10,41,No,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,30,17,27,36,No,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,18,21,14,32,No,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,S,Mum,12,85,51,40,No,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,86,76,91,30,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-02,A,French,S,Mum,75,87,42,38,Yes,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-02,A,French,F,Mum,86,83,16,14,No,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Science,S,Father,78,72,69,40,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,25,19,46,20,No,Bad,Above-7,M
F,Palestine,Jordan,lowerlevel,G-04,A,Science,S,Mum,100,86,67,79,Yes,Good,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-07,A,Science,F,Mum,93,83,67,71,Yes,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,64,81,74,37,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-02,A,Science,S,Mum,82,99,79,80,Yes,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-08,A,English,S,Father,74,51,48,75,Yes,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,F,Father,15,25,11,2,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,84,77,3,86,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,31,90,16,87,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,S,Father,23,12,27,7,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,B,Arabic,S,Father,5,22,24,21,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,69,77,64,43,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,S,Father,7,29,18,23,No,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-08,A,Arabic,S,Mum,17,85,6,22,No,Good,Above-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,21,75,27,93,Yes,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,Arabic,S,Father,23,28,8,17,No,Bad,Above-7,L
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Father,100,93,13,33,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,S,Mum,68,79,49,32,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,F,Mum,68,88,20,38,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,70,91,39,36,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Science,S,Mum,100,76,67,81,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,S,Father,0,11,10,55,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Mum,70,68,34,28,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Mum,88,89,71,39,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,French,S,Mum,79,71,21,46,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,Science,S,Father,75,86,21,19,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,89,92,39,32,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Father,21,78,22,55,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,25,18,4,18,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,A,English,F,Father,68,73,3,72,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,F,Father,22,22,1,47,No,Bad,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Mum,69,80,88,88,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,0,0,16,89,Yes,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-08,B,Arabic,S,Mum,75,90,40,52,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,5,4,5,88,Yes,Bad,Above-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,71,69,20,66,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,77,81,83,25,Yes,Good,Under-7,M
F,KW,Jordan,MiddleSchool,G-07,A,English,F,Father,5,77,11,65,No,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,English,F,Father,30,2,6,3,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,70,23,62,45,No,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,74,88,82,43,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Father,2,7,17,36,No,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,11,15,21,80,No,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-08,A,English,S,Father,6,29,20,26,No,Bad,Above-7,M
F,Jordan,Jordan,lowerlevel,G-02,A,Science,F,Mum,92,84,75,77,Yes,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-02,B,Arabic,S,Mum,18,89,31,55,Yes,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,22,88,5,12,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,78,87,20,17,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,French,S,Mum,69,72,17,29,No,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,42,90,44,11,No,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,79,80,37,41,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,0,0,12,22,No,Bad,Above-7,L
F,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,72,76,79,82,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-04,A,Science,S,Mum,83,82,58,94,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,78,89,25,17,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,Science,S,Father,3,17,24,50,Yes,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,91,78,16,29,No,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,67,89,84,54,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,93,97,38,43,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,S,Mum,76,85,55,40,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,17,7,12,25,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,17,15,1,26,No,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Spanish,S,Father,0,8,11,3,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-04,A,Science,S,Mum,75,99,73,81,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,11,5,16,35,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-04,A,Science,F,Father,98,94,54,73,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Father,7,21,0,35,No,Bad,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Father,91,63,64,74,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Science,S,Father,11,2,15,46,Yes,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,84,74,75,68,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,15,22,8,2,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,52,91,42,48,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,81,86,70,60,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,A,IT,S,Father,3,7,5,24,No,Bad,Above-7,L
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,81,93,53,35,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,85,74,89,31,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,11,61,40,34,Yes,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,74,84,58,61,Yes,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-08,A,Science,S,Mum,79,86,83,64,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,S,Father,5,26,12,8,No,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Mum,78,81,66,65,Yes,Good,Under-7,M
M,lebanon,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,19,83,40,7,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,5,93,0,34,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Spanish,S,Father,24,24,22,27,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,61,76,14,27,No,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Mum,75,89,81,61,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,66,45,32,53,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,21,87,16,13,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,A,Science,F,Father,72,88,79,98,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,29,6,3,15,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Science,S,Mum,72,75,97,74,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,A,IT,F,Father,0,25,7,19,No,Bad,Above-7,L
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,S,Father,25,86,35,15,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,78,78,42,29,Yes,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,66,86,45,40,Yes,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,A,French,S,Mum,71,82,17,14,No,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-08,A,Science,S,Father,73,77,30,26,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,82,91,33,30,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,Science,F,Father,65,72,57,66,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Spanish,S,Father,20,10,6,9,No,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,10,12,11,36,No,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,French,S,Mum,27,77,16,13,No,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Mum,84,80,91,34,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Arabic,S,Father,19,9,15,13,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,8,37,11,53,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-08,A,Arabic,S,Mum,78,77,72,63,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Mum,90,77,42,27,No,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,French,S,Mum,78,99,67,28,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,B,Arabic,S,Mum,78,88,41,15,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Science,S,Mum,83,76,89,82,Yes,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,68,85,45,29,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,Science,F,Mum,86,94,75,65,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,5,14,2,37,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,12,97,48,82,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,English,F,Father,79,87,55,98,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,75,78,48,18,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Father,18,78,24,38,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,92,90,38,55,Yes,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,79,76,86,75,Yes,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,A,IT,F,Father,16,90,29,17,No,Good,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Mum,78,79,60,89,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Mum,77,77,93,76,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-02,A,IT,F,Father,9,16,17,18,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Arabic,S,Father,19,88,51,47,No,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,F,Mum,90,93,73,75,Yes,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-02,B,Science,F,Mum,92,92,62,75,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,French,F,Father,0,20,6,6,No,Bad,Above-7,L
M,KW,Jordan,MiddleSchool,G-08,A,Science,S,Mum,70,82,67,62,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Mum,73,75,9,42,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,73,80,16,7,Yes,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-07,A,English,F,Father,4,10,7,89,No,Bad,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,15,23,0,17,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-04,A,Science,S,Mum,81,69,63,88,Yes,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-02,A,French,F,Father,28,95,0,4,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,French,S,Mum,72,84,11,25,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,8,71,10,22,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,27,84,19,38,Yes,Good,Under-7,M
