gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Iraq,KuwaIT,HighSchool,G-07,A,IT,S,Father,38,52,5,89,Yes,Bad,Above-7,M
M,KW,Jordan,MiddleSchool,G-02,B,French,F,Father,33,26,91,84,Yes,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-02,B,Arabic,S,Father,0,96,27,11,Yes,Good,Above-7,H
M,Palestine,Jordan,MiddleSchool,G-07,A,French,F,Father,47,25,23,30,Yes,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-09,B,IT,S,Father,95,2,46,96,No,Bad,Above-7,M
M,lebanon,Jordan,MiddleSchool,G-09,A,Math,F,Mum,64,73,7,43,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,English,S,Father,51,42,46,87,Yes,Bad,Above-7,H
M,Jordan,USA,lowerlevel,G-02,A,Quran,S,Father,12,52,49,93,Yes,Good,Under-7,M
M,Lybia,lebanon,lowerlevel,G-02,A,French,S,Father,1,1,66,79,No,Bad,Under-7,H
M,lebanon,Jordan,MiddleSchool,G-06,B,Science,F,Father,20,16,55,69,No,Good,Under-7,L
M,Jordan,Jordan,lowerlevel,G-02,A,Math,F,Mum,16,59,1,57,Yes,Good,Under-7,M
M,lebanon,Jordan,MiddleSchool,G-02,A,English,S,Father,1,75,9,27,No,Good,Under-7,M
M,lebanon,USA,MiddleSchool,G-07,A,Spanish,F,Mum,100,65,74,42,Yes,Good,Under-7,L
M,Jordan,Palestine,lowerlevel,G-08,C,English,S,Mum,70,3,97,86,Yes,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-07,B,English,F,Father,69,97,11,24,No,Bad,Above-7,H
F,KW,Jordan,MiddleSchool,G-07,C,English,F,Father,64,7,34,86,No,Bad,Under-7,L
F,Palestine,lebanon,HighSchool,G-10,A,Arabic,S,Mum,94,71,61,12,Yes,Good,Above-7,M
M,Jordan,Egypt,lowerlevel,G-08,B,Quran,F,Father,13,98,3,83,Yes,Bad,Under-7,H
M,Jordan,Tunis,lowerlevel,G-07,B,Spanish,F,Mum,44,73,90,91,No,Bad,Under-7,L
M,Jordan,KuwaIT,lowerlevel,G-02,A,Science,F,Mum,48,59,94,67,No,Bad,Above-7,M
M,KW,Jordan,lowerlevel,G-02,A,Science,F,Father,49,98,54,58,Yes,Good,Above-7,M
M,Syria,lebanon,MiddleSchool,G-08,A,History,F,Father,1,52,11,96,No,Bad,Under-7,H
F,Jordan,Jordan,HighSchool,G-08,A,Spanish,F,Mum,61,34,1,98,No,Bad,Above-7,M
F,Egypt,Jordan,MiddleSchool,G-12,A,Math,F,Father,3,37,69,42,No,Bad,Under-7,L
M,Jordan,Iran,lowerlevel,G-06,A,English,F,Father,38,15,93,53,Yes,Bad,Above-7,L
M,KW,SaudiArabia,lowerlevel,G-02,B,Science,F,Father,84,98,21,96,Yes,Bad,Above-7,H
F,KW,Jordan,lowerlevel,G-02,B,French,S,Mum,1,95,50,4,Yes,Good,Above-7,M
M,lebanon,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,0,57,52,63,Yes,Bad,Above-7,L
F,KW,KuwaIT,MiddleSchool,G-08,A,Geology,S,Father,6,86,1,13,Yes,Good,Above-7,L
F,KW,KuwaIT,lowerlevel,G-07,B,Science,F,Father,45,9,0,43,Yes,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-08,B,French,S,Mum,80,7,31,73,No,Bad,Above-7,H
M,Syria,Iraq,lowerlevel,G-07,B,English,S,Father,63,9,1,42,Yes,Good,Above-7,L
F,KW,lebanon,lowerlevel,G-02,A,Arabic,F,Father,29,43,3,9,No,Good,Under-7,M
M,KW,KuwaIT,HighSchool,G-12,A,French,S,Father,31,98,73,3,Yes,Bad,Above-7,M
M,KW,Jordan,lowerlevel,G-02,A,Geology,F,Mum,24,50,46,98,Yes,Bad,Under-7,L
M,Egypt,KuwaIT,MiddleSchool,G-07,A,French,F,Father,40,33,50,11,No,Bad,Above-7,H
F,KW,KuwaIT,lowerlevel,G-02,B,Spanish,S,Father,35,2,73,63,No,Good,Above-7,M
M,Morocco,KuwaIT,lowerlevel,G-07,A,French,F,Mum,14,43,58,5,Yes,Bad,Under-7,L
F,KW,lebanon,lowerlevel,G-02,C,French,F,Father,97,48,61,19,No,Good,Under-7,L
M,KW,KuwaIT,lowerlevel,G-10,A,French,F,Father,96,50,49,10,Yes,Good,Above-7,M
F,KW,KuwaIT,MiddleSchool,G-07,A,Science,F,Father,37,53,57,28,Yes,Good,Under-7,H
F,KW,Jordan,lowerlevel,G-08,B,Science,F,Father,5,61,2,20,No,Bad,Under-7,M
F,KW,lebanon,lowerlevel,G-02,A,Science,S,Father,41,44,4,68,Yes,Good,Under-7,H
M,Iran,USA,lowerlevel,G-02,A,Quran,S,Mum,79,84,0,81,No,Bad,Under-7,L
F,KW,KuwaIT,lowerlevel,G-04,B,Quran,F,Mum,73,3,17,18,No,Bad,Under-7,L
F,Jordan,Iraq,lowerlevel,G-04,A,French,F,Mum,20,88,15,2,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-07,A,Spanish,S,Mum,75,71,19,58,Yes,Good,Above-7,H
M,Jordan,KuwaIT,lowerlevel,G-07,A,English,F,Mum,8,23,6,30,No,Good,Above-7,H
F,Jordan,KuwaIT,lowerlevel,G-07,A,Science,S,Father,45,6,68,97,Yes,Bad,Under-7,H
F,KW,SaudiArabia,lowerlevel,G-08,A,Arabic,S,Father,4,15,9,74,Yes,Good,Under-7,M
M,KW,SaudiArabia,lowerlevel,G-08,A,Chemistry,F,Mum,39,54,4,94,Yes,Good,Under-7,L
M,Iraq,Iran,lowerlevel,G-02,A,Math,F,Mum,12,81,42,26,Yes,Bad,Under-7,L
M,Iran,Jordan,lowerlevel,G-07,A,French,F,Mum,20,5,86,41,No,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,B,English,F,Mum,71,97,95,90,Yes,Good,Above-7,H
M,Iraq,Iraq,HighSchool,G-12,A,Spanish,S,Father,53,3,13,5,No,Bad,Under-7,H
M,Jordan,USA,lowerlevel,G-02,B,IT,F,Father,52,62,1,44,No,Bad,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-08,B,Arabic,F,Mum,3,52,34,50,No,Good,Above-7,H
M,KW,lebanon,lowerlevel,G-02,A,IT,F,Mum,15,35,77,43,Yes,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-04,B,Science,F,Father,6,19,30,7,No,Bad,Under-7,L
F,KW,KuwaIT,lowerlevel,G-08,A,French,F,Father,1,97,74,89,Yes,Bad,Under-7,M
F,KW,Jordan,lowerlevel,G-07,B,French,S,Father,74,57,15,83,Yes,Good,Above-7,M
F,Palestine,Jordan,MiddleSchool,G-02,A,Arabic,F,Father,78,6,53,13,No,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,F,Father,12,96,23,22,Yes,Good,Above-7,M
M,KW,Palestine,MiddleSchool,G-02,C,Science,S,Mum,27,77,76,72,Yes,Good,Under-7,M
M,lebanon,Palestine,lowerlevel,G-07,A,French,F,Mum,49,25,81,5,No,Good,Under-7,M
M,Jordan,lebanon,MiddleSchool,G-02,A,Chemistry,F,Father,46,59,17,50,No,Bad,Under-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Geology,F,Father,89,86,26,85,Yes,Bad,Under-7,M
M,Iraq,KuwaIT,MiddleSchool,G-07,A,Spanish,S,Mum,36,33,64,81,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-08,A,French,S,Father,3,72,23,5,Yes,Bad,Above-7,H
F,Jordan,Jordan,MiddleSchool,G-07,C,Math,S,Father,88,54,2,3,No,Good,Above-7,M
F,KW,Syria,MiddleSchool,G-10,B,Chemistry,S,Father,97,37,21,94,Yes,Good,Above-7,H
M,KW,USA,MiddleSchool,G-02,C,French,S,Mum,48,18,45,89,Yes,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-08,A,Science,F,Father,85,98,93,97,No,Good,Above-7,H
M,KW,lebanon,HighSchool,G-08,A,Chemistry,S,Father,3,4,19,37,No,Good,Above-7,H
M,KW,Egypt,lowerlevel,G-11,A,Chemistry,S,Mum,25,29,90,48,Yes,Good,Above-7,L
M,Syria,Morocco,lowerlevel,G-06,A,Arabic,F,Mum,78,22,72,39,No,Bad,Under-7,M
F,lebanon,Morocco,lowerlevel,G-02,A,Math,F,Father,55,47,58,27,Yes,Good,Under-7,M
M,Palestine,KuwaIT,lowerlevel,G-02,A,Science,F,Mum,10,58,56,80,Yes,Good,Under-7,H
M,Iraq,KuwaIT,lowerlevel,G-02,B,French,F,Father,71,57,80,96,No,Bad,Under-7,H
F,Syria,Jordan,lowerlevel,G-02,A,IT,F,Mum,45,6,25,98,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-08,A,Math,F,Father,28,94,13,53,Yes,Good,Under-7,H
F,KW,lebanon,lowerlevel,G-07,A,Spanish,S,Father,55,97,66,91,Yes,Bad,Under-7,M
M,lebanon,Jordan,lowerlevel,G-07,A,IT,F,Mum,4,30,73,94,No,Good,Above-7,M
M,Jordan,Egypt,lowerlevel,G-08,B,Biology,F,Mum,12,95,97,63,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-11,B,Science,S,Mum,97,91,29,98,No,Bad,Under-7,M
M,KW,Lybia,lowerlevel,G-02,B,English,F,Mum,23,55,74,98,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-08,A,Geology,F,Father,59,69,11,91,Yes,Good,Above-7,M
F,KW,lebanon,lowerlevel,G-07,A,French,F,Father,27,79,97,6,No,Bad,Under-7,M
F,Iran,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,3,50,47,81,Yes,Good,Under-7,L
F,Jordan,Jordan,lowerlevel,G-02,B,French,S,Father,77,35,86,50,Yes,Bad,Under-7,L
M,Syria,Jordan,MiddleSchool,G-02,A,Quran,F,Father,69,46,20,2,No,Good,Above-7,H
F,Jordan,KuwaIT,HighSchool,G-12,B,French,F,Mum,26,90,78,21,No,Good,Under-7,L
F,Jordan,Palestine,MiddleSchool,G-02,A,Spanish,S,Father,95,24,16,73,Yes,Bad,Under-7,M
M,KW,Iran,lowerlevel,G-04,A,Chemistry,F,Father,1,75,78,65,Yes,Good,Above-7,H
M,KW,Egypt,MiddleSchool,G-02,A,Chemistry,F,Mum,44,51,1,40,No,Bad,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-07,A,Chemistry,F,Mum,8,11,88,21,Yes,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,A,Biology,S,Father,22,86,34,81,Yes,Bad,Under-7,L
F,Palestine,Jordan,lowerlevel,G-04,B,French,F,Mum,9,71,17,91,Yes,Good,Under-7,H
M,lebanon,KuwaIT,lowerlevel,G-08,A,Science,F,Mum,98,96,90,12,Yes,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-04,A,Math,F,Mum,48,79,67,31,No,Good,Under-7,M
M,Iraq,KuwaIT,lowerlevel,G-02,B,IT,S,Mum,32,46,17,76,Yes,Bad,Under-7,H
M,Jordan,Jordan,HighSchool,G-08,A,Science,S,Father,2,44,15,73,Yes,Bad,Above-7,M
M,Palestine,KuwaIT,lowerlevel,G-04,B,Spanish,F,Mum,29,98,79,26,Yes,Good,Above-7,H
M,Egypt,SaudiArabia,HighSchool,G-12,B,Math,S,Father,78,86,18,65,Yes,Bad,Above-7,L
M,Palestine,Palestine,lowerlevel,G-08,A,English,S,Mum,21,47,86,70,Yes,Bad,Under-7,H
M,KW,Jordan,HighSchool,G-07,A,English,S,Father,1,52,59,19,No,Good,Under-7,M
M,Palestine,lebanon,lowerlevel,G-07,B,Chemistry,F,Mum,36,87,11,3,Yes,Good,Under-7,H
M,KW,Jordan,lowerlevel,G-07,A,Science,F,Father,17,45,2,98,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,B,Geology,F,Father,1,6,81,4,Yes,Bad,Above-7,M
F,Jordan,lebanon,MiddleSchool,G-07,A,French,F,Mum,43,65,33,45,No,Good,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-07,A,History,F,Father,100,3,32,63,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-12,A,French,S,Father,70,80,19,42,No,Good,Under-7,H
F,USA,Egypt,lowerlevel,G-02,A,Chemistry,F,Father,49,15,3,98,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-04,B,Biology,F,Father,98,92,89,97,No,Bad,Under-7,H
F,Egypt,Tunis,lowerlevel,G-04,A,Biology,S,Father,3,96,74,35,Yes,Good,Under-7,L
M,KW,Jordan,MiddleSchool,G-02,B,French,S,Father,68,78,42,29,No,Good,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-02,B,Quran,F,Mum,39,28,30,72,Yes,Bad,Under-7,M
F,lebanon,Jordan,MiddleSchool,G-04,A,Arabic,F,Father,41,5,9,62,No,Bad,Above-7,L
F,Jordan,Jordan,lowerlevel,G-02,A,English,F,Father,12,98,48,36,Yes,Bad,Above-7,M
F,KW,KuwaIT,MiddleSchool,G-08,A,French,S,Father,66,79,1,41,No,Bad,Under-7,M
F,Jordan,USA,lowerlevel,G-06,A,Spanish,S,Mum,87,41,0,96,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-04,A,Biology,S,Father,66,22,37,81,Yes,Bad,Under-7,L
F,KW,KuwaIT,lowerlevel,G-08,B,French,F,Father,32,49,97,77,Yes,Bad,Above-7,H
F,KW,Jordan,lowerlevel,G-08,B,French,F,Father,59,21,26,8,No,Good,Above-7,M
F,KW,Iran,lowerlevel,G-02,C,Arabic,F,Father,82,23,46,49,Yes,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-08,A,French,S,Father,100,20,66,5,Yes,Bad,Under-7,M
M,KW,Syria,lowerlevel,G-04,A,Spanish,S,Mum,20,52,85,82,No,Good,Under-7,H
M,SaudiArabia,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,44,5,14,69,No,Bad,Under-7,L
F,Palestine,Iraq,MiddleSchool,G-07,B,History,S,Father,83,73,48,29,Yes,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-08,C,IT,F,Father,90,3,23,92,No,Bad,Under-7,M
M,KW,USA,lowerlevel,G-08,A,Science,F,Father,36,22,89,75,Yes,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-10,B,History,S,Mum,20,53,0,76,Yes,Good,Under-7,M
M,Iraq,Jordan,lowerlevel,G-07,B,History,S,Mum,89,61,5,87,No,Good,Above-7,M
F,KW,Jordan,MiddleSchool,G-02,A,IT,F,Mum,6,74,86,38,Yes,Good,Above-7,M
M,KW,Iraq,MiddleSchool,G-12,A,English,S,Father,45,95,1,96,Yes,Good,Above-7,H
M,Palestine,Jordan,lowerlevel,G-02,B,Science,F,Father,81,67,34,94,No,Good,Under-7,M
F,KW,Jordan,MiddleSchool,G-02,A,English,F,Father,16,32,9,51,Yes,Bad,Above-7,M
F,Jordan,SaudiArabia,lowerlevel,G-02,A,Spanish,S,Mum,44,15,51,55,No,Good,Above-7,M
F,Jordan,KuwaIT,lowerlevel,G-02,B,Science,S,Father,45,69,17,79,Yes,Bad,Under-7,L
M,Jordan,KuwaIT,lowerlevel,G-02,B,Science,F,Mum,46,95,85,87,Yes,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-02,B,Math,S,Mum,24,99,38,52,No,Bad,Under-7,M
F,KW,KuwaIT,HighSchool,G-02,B,English,S,Mum,36,17,3,6,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,B,Spanish,F,Father,84,96,5,56,No,Bad,Above-7,H
F,KW,Jordan,MiddleSchool,G-07,A,Quran,F,Mum,51,6,27,5,Yes,Bad,Under-7,L
M,KW,lebanon,lowerlevel,G-07,B,Arabic,F,Mum,100,34,92,63,Yes,Good,Under-7,L
M,Jordan,Jordan,HighSchool,G-02,A,IT,S,Mum,78,88,69,66,Yes,Good,Above-7,H
F,Iraq,Jordan,MiddleSchool,G-04,A,Chemistry,S,Father,27,4,94,43,No,Good,Under-7,M
M,KW,KuwaIT,HighSchool,G-07,A,French,F,Mum,42,14,63,18,Yes,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,Science,S,Mum,55,80,19,96,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-07,A,IT,S,Mum,18,14,47,94,No,Bad,Under-7,H
F,KW,Jordan,HighSchool,G-02,B,Arabic,F,Father,65,19,3,82,No,Good,Under-7,H
F,KW,Jordan,HighSchool,G-02,A,Science,F,Father,28,92,74,10,No,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-07,B,French,F,Father,50,47,2,98,Yes,Bad,Under-7,H
F,USA,lebanon,lowerlevel,G-10,A,Biology,F,Mum,67,7,21,74,Yes,Bad,Above-7,M
M,KW,lebanon,MiddleSchool,G-04,A,Spanish,S,Father,66,58,92,36,Yes,Good,Above-7,H
M,Syria,KuwaIT,lowerlevel,G-08,A,Geology,S,Father,85,69,0,13,No,Bad,Under-7,L
F,KW,lebanon,lowerlevel,G-07,B,IT,S,Mum,67,90,0,72,Yes,Bad,Under-7,H
M,Egypt,Jordan,MiddleSchool,G-04,A,IT,S,Father,26,41,32,10,Yes,Good,Under-7,M
F,lebanon,KuwaIT,MiddleSchool,G-07,C,French,F,Mum,26,98,6,92,Yes,Good,Under-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,B,Spanish,F,Father,80,89,0,94,Yes,Bad,Above-7,L
F,Syria,Jordan,MiddleSchool,G-02,A,Math,S,Father,30,47,71,91,No,Bad,Above-7,M
M,KW,Jordan,MiddleSchool,G-06,C,IT,S,Father,58,72,0,87,Yes,Bad,Above-7,M
M,lebanon,Syria,MiddleSchool,G-08,A,IT,F,Mum,8,1,40,44,Yes,Bad,Under-7,H
M,Tunis,Morocco,MiddleSchool,G-08,B,History,F,Father,16,53,6,41,No,Bad,Above-7,L
M,KW,Jordan,MiddleSchool,G-08,B,History,F,Father,30,25,96,67,Yes,Bad,Above-7,M
M,Lybia,KuwaIT,MiddleSchool,G-08,B,IT,F,Father,90,1,69,94,Yes,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,B,French,F,Father,92,1,17,34,Yes,Bad,Under-7,M
F,KW,lebanon,lowerlevel,G-04,A,French,F,Mum,75,68,91,3,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,F,Father,80,36,41,70,No,Good,Under-7,M
M,Tunis,Jordan,lowerlevel,G-08,B,IT,S,Mum,50,99,2,93,Yes,Good,Under-7,L
M,KW,Jordan,MiddleSchool,G-08,A,Biology,F,Mum,31,93,47,14,Yes,Good,Under-7,M
F,KW,Jordan,lowerlevel,G-10,A,IT,S,Father,4,96,9,10,No,Bad,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,A,French,S,Father,71,97,3,21,Yes,Bad,Under-7,H
F,Iraq,Syria,lowerlevel,G-07,B,Quran,F,Mum,56,99,43,87,No,Good,Under-7,H
F,Jordan,KuwaIT,MiddleSchool,G-07,B,History,F,Father,0,83,23,58,No,Bad,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,A,French,S,Father,6,1,97,48,Yes,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,A,French,F,Father,73,16,58,19,Yes,Bad,Above-7,M
F,KW,Jordan,MiddleSchool,G-08,B,Biology,S,Mum,94,78,72,95,No,Bad,Under-7,M
