gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
F,Iran,Tunis,lowerlevel,G-12,B,History,F,Mum,34.0,5.0,8.0,77.0,Yes,Bad,Above-7,M
F,Iraq,Lybia,MiddleSchool,G-04,A,History,F,Father,5.0,0.0,9.0,84.0,No,Bad,Under-7,M
M,Jordan,Morocco,MiddleSchool,G-12,C,Geology,F,Father,7.0,73.0,26.0,93.0,No,Good,Under-7,M
M,Lybia,Palestine,HighSchool,G-09,A,Arabic,F,Mum,89.0,84.0,23.0,83.0,No,Good,Under-7,L
M,Egypt,Jordan,MiddleSchool,G-04,A,Quran,F,Mum,54.0,25.0,6.0,42.0,No,Bad,Under-7,H
M,Iran,Tunis,MiddleSchool,G-04,C,Science,S,Mum,68.0,12.0,10.0,78.0,No,Bad,Above-7,L
F,Jordan,KuwaIT,HighSchool,G-10,A,Quran,S,Father,87.0,72.0,64.0,13.0,No,Bad,Above-7,H
F,Morocco,Palestine,MiddleSchool,G-12,A,French,F,Mum,31.0,37.0,63.0,62.0,No,Bad,Under-7,M
M,Palestine,Syria,MiddleSchool,G-10,B,Geology,F,Father,77.0,12.0,30.0,13.0,No,Good,Above-7,L
F,Morocco,lebanon,lowerlevel,G-08,A,Quran,S,Father,73.0,57.0,85.0,89.0,Yes,Good,Above-7,L
F,Egypt,lebanon,HighSchool,G-12,B,English,S,Mum,25.0,63.0,96.0,52.0,Yes,Good,Above-7,M
F,venzuela,venzuela,MiddleSchool,G-12,A,Arabic,F,Father,30.0,37.0,76.0,40.0,No,Good,Above-7,L
F,Egypt,Iran,MiddleSchool,G-10,B,IT,F,Father,42.0,12.0,31.0,25.0,No,Good,Above-7,H
M,lebanon,Jordan,MiddleSchool,G-06,C,History,S,Mum,64.0,30.0,64.0,76.0,Yes,Good,Under-7,L
F,SaudiArabia,Palestine,MiddleSchool,G-02,C,Geology,S,Mum,1.0,21.0,45.0,42.0,Yes,Bad,Above-7,H
M,USA,SaudiArabia,MiddleSchool,G-12,B,Arabic,S,Mum,39.0,88.0,1.0,56.0,No,Bad,Above-7,M
F,KW,Iran,MiddleSchool,G-08,A,Science,S,Father,63.0,47.0,97.0,5.0,No,Good,Above-7,M
M,Morocco,Tunis,HighSchool,G-08,C,Math,S,Mum,70.0,12.0,9.0,63.0,No,Good,Above-7,L
M,Tunis,lebanon,HighSchool,G-12,B,English,S,Father,24.0,89.0,67.0,63.0,No,Bad,Under-7,M
M,Lybia,Morocco,MiddleSchool,G-06,A,Chemistry,S,Mum,17.0,4.0,49.0,62.0,Yes,Bad,Above-7,M
M,Morocco,lebanon,lowerlevel,G-08,A,French,S,Father,49.0,93.0,87.0,89.0,Yes,Bad,Under-7,L
F,Egypt,Iraq,lowerlevel,G-08,C,Biology,F,Father,73.0,4.0,26.0,69.0,No,Good,Above-7,L
F,KW,Lybia,lowerlevel,G-07,C,French,F,Mum,90.0,7.0,70.0,33.0,Yes,Good,Above-7,L
F,Morocco,venzuela,MiddleSchool,G-02,B,Arabic,S,Father,2.0,48.0,12.0,42.0,No,Good,Above-7,H
F,Jordan,KuwaIT,HighSchool,G-04,A,Arabic,F,Mum,99.0,6.0,65.0,64.0,Yes,Bad,Under-7,L
M,Iraq,lebanon,lowerlevel,G-10,C,Geology,S,Mum,36.0,56.0,24.0,7.0,Yes,Bad,Under-7,H
F,Jordan,Morocco,lowerlevel,G-06,B,French,F,Mum,97.0,6.0,6.0,69.0,Yes,Good,Above-7,M
M,Morocco,Morocco,MiddleSchool,G-10,A,Science,S,Father,49.0,65.0,85.0,67.0,No,Good,Under-7,H
M,lebanon,Lybia,MiddleSchool,G-10,A,French,F,Mum,71.0,84.0,26.0,20.0,Yes,Good,Under-7,H
F,USA,Palestine,MiddleSchool,G-12,A,Math,F,Mum,33.0,85.0,17.0,12.0,No,Good,Above-7,M
F,Iran,Syria,MiddleSchool,G-11,B,Arabic,F,Father,41.0,95.0,13.0,28.0,No,Bad,Above-7,M
F,Iran,USA,HighSchool,G-06,C,Quran,S,Father,85.0,26.0,67.0,35.0,Yes,Bad,Above-7,M
F,Iran,Tunis,lowerlevel,G-02,A,French,F,Father,84.0,12.0,81.0,59.0,Yes,Bad,Above-7,L
M,lebanon,USA,HighSchool,G-12,A,Chemistry,F,Father,32.0,72.0,51.0,42.0,No,Bad,Under-7,M
F,SaudiArabia,Lybia,HighSchool,G-11,A,English,S,Father,95.0,50.0,3.0,93.0,Yes,Good,Under-7,L
M,Iraq,Iraq,MiddleSchool,G-10,B,Spanish,F,Father,17.0,20.0,61.0,11.0,No,Good,Under-7,M
M,venzuela,Iraq,MiddleSchool,G-08,B,History,S,Mum,78.0,10.0,9.0,17.0,Yes,Bad,Under-7,L
F,Lybia,venzuela,HighSchool,G-09,C,Math,S,Father,80.0,45.0,68.0,20.0,No,Good,Above-7,M
M,Palestine,Tunis,lowerlevel,G-07,B,Arabic,F,Mum,6.0,7.0,36.0,68.0,Yes,Bad,Above-7,L
F,Tunis,lebanon,lowerlevel,G-08,C,History,F,Mum,53.0,3.0,46.0,22.0,No,Good,Under-7,L
M,lebanon,venzuela,MiddleSchool,G-08,A,Math,S,Father,9.0,4.0,81.0,41.0,Yes,Bad,Under-7,L
M,Iran,SaudiArabia,MiddleSchool,G-11,B,IT,F,Mum,53.0,32.0,15.0,26.0,Yes,Bad,Above-7,M
F,lebanon,Lybia,HighSchool,G-04,B,French,F,Mum,29.0,69.0,82.0,19.0,No,Bad,Under-7,H
M,KW,Palestine,MiddleSchool,G-02,C,Math,F,Father,18.0,66.0,66.0,15.0,Yes,Bad,Under-7,H
F,lebanon,lebanon,HighSchool,G-12,B,Arabic,F,Mum,30.0,12.0,32.0,67.0,Yes,Good,Under-7,M
M,Palestine,Jordan,MiddleSchool,G-07,B,Biology,F,Mum,8.0,97.0,50.0,12.0,No,Bad,Under-7,L
M,USA,USA,lowerlevel,G-10,B,French,S,Father,38.0,18.0,62.0,19.0,No,Bad,Under-7,H
M,venzuela,Palestine,MiddleSchool,G-02,B,Math,F,Mum,17.0,36.0,36.0,32.0,No,Good,Above-7,H
M,Iraq,Syria,MiddleSchool,G-08,B,IT,F,Father,58.0,48.0,66.0,83.0,No,Good,Under-7,L
M,SaudiArabia,venzuela,MiddleSchool,G-08,B,Spanish,S,Mum,7.0,65.0,56.0,10.0,No,Bad,Under-7,L
M,SaudiArabia,Jordan,MiddleSchool,G-11,A,IT,S,Father,23.0,96.0,12.0,79.0,Yes,Bad,Above-7,H
F,Lybia,SaudiArabia,MiddleSchool,G-10,C,French,F,Mum,1.0,10.0,23.0,11.0,Yes,Good,Above-7,H
F,Tunis,Tunis,HighSchool,G-07,C,History,S,Mum,86.0,14.0,55.0,93.0,No,Good,Under-7,L
M,Tunis,Tunis,MiddleSchool,G-11,C,Quran,S,Father,16.0,93.0,52.0,41.0,No,Good,Above-7,H
M,Iran,Jordan,MiddleSchool,G-11,A,IT,F,Father,48.0,94.0,93.0,95.0,No,Bad,Above-7,M
F,Lybia,Palestine,HighSchool,G-04,A,Biology,S,Father,93.0,55.0,75.0,56.0,Yes,Bad,Above-7,M
M,Lybia,SaudiArabia,MiddleSchool,G-10,B,Spanish,S,Mum,37.0,95.0,4.0,70.0,No,Bad,Above-7,H
M,Iraq,Palestine,MiddleSchool,G-10,B,Spanish,S,Mum,35.0,53.0,88.0,4.0,Yes,Bad,Under-7,H
F,Palestine,Morocco,HighSchool,G-07,B,Geology,S,Father,89.0,49.0,28.0,30.0,No,Good,Under-7,L
M,Palestine,Syria,lowerlevel,G-06,C,Science,F,Father,39.0,42.0,10.0,14.0,Yes,Bad,Under-7,M
M,Egypt,Syria,lowerlevel,G-02,C,Geology,F,Father,70.0,4.0,27.0,27.0,No,Bad,Above-7,L
F,Jordan,KuwaIT,MiddleSchool,G-10,C,History,F,Mum,29.0,63.0,39.0,14.0,Yes,Good,Above-7,H
M,Morocco,SaudiArabia,HighSchool,G-08,C,Math,F,Father,69.0,30.0,15.0,28.0,No,Bad,Under-7,M
F,Lybia,KuwaIT,HighSchool,G-02,B,Science,S,Mum,5.0,10.0,66.0,37.0,No,Bad,Above-7,H
M,SaudiArabia,lebanon,lowerlevel,G-06,C,French,S,Father,68.0,64.0,69.0,11.0,Yes,Good,Above-7,M
M,Iran,Palestine,MiddleSchool,G-04,C,Spanish,F,Mum,12.0,55.0,53.0,67.0,Yes,Bad,Above-7,H
M,KW,Syria,lowerlevel,G-12,C,Chemistry,S,Mum,9.0,1.0,57.0,59.0,Yes,Bad,Above-7,M
M,KW,USA,HighSchool,G-08,C,Biology,F,Father,66.0,15.0,82.0,25.0,Yes,Good,Under-7,L
M,USA,Syria,MiddleSchool,G-11,B,Arabic,S,Mum,64.0,59.0,57.0,53.0,Yes,Bad,Above-7,H
F,Palestine,Syria,MiddleSchool,G-04,B,History,F,Father,4.0,34.0,59.0,8.0,No,Good,Above-7,M
F,Tunis,KuwaIT,HighSchool,G-08,A,Science,S,Mum,24.0,41.0,39.0,58.0,Yes,Bad,Under-7,L
F,Tunis,USA,lowerlevel,G-12,B,Spanish,S,Mum,33.0,95.0,52.0,91.0,Yes,Bad,Under-7,H
M,Tunis,venzuela,MiddleSchool,G-12,A,Biology,S,Mum,40.0,35.0,64.0,29.0,No,Bad,Under-7,M
F,Syria,KuwaIT,MiddleSchool,G-11,C,Spanish,F,Mum,43.0,92.0,53.0,66.0,Yes,Good,Above-7,M
M,Palestine,Tunis,MiddleSchool,G-04,C,Arabic,S,Mum,52.0,94.0,43.0,14.0,No,Good,Under-7,H
F,KW,Iraq,lowerlevel,G-12,A,Arabic,F,Mum,28.0,42.0,72.0,69.0,Yes,Good,Under-7,M
F,SaudiArabia,Lybia,HighSchool,G-12,A,Science,F,Father,75.0,69.0,50.0,30.0,Yes,Bad,Under-7,M
F,Egypt,Jordan,MiddleSchool,G-06,C,Arabic,S,Father,65.0,27.0,4.0,17.0,Yes,Good,Above-7,M
M,Iran,Tunis,MiddleSchool,G-10,C,Biology,S,Mum,39.0,13.0,50.0,58.0,No,Bad,Above-7,H
M,Tunis,Syria,MiddleSchool,G-11,B,IT,F,Mum,10.0,73.0,89.0,5.0,No,Bad,Above-7,H
F,venzuela,Tunis,lowerlevel,G-12,B,Biology,F,Mum,3.0,9.0,7.0,83.0,Yes,Bad,Above-7,M
F,Lybia,Tunis,lowerlevel,G-06,B,French,S,Father,82.0,14.0,65.0,3.0,No,Bad,Above-7,M
M,Iran,Iran,MiddleSchool,G-12,A,Chemistry,F,Mum,13.0,79.0,94.0,68.0,No,Bad,Above-7,M
F,Egypt,Egypt,MiddleSchool,G-04,A,Quran,F,Mum,29.0,4.0,7.0,22.0,No,Bad,Above-7,H
F,Syria,Palestine,MiddleSchool,G-07,C,English,S,Mum,41.0,69.0,53.0,72.0,No,Bad,Above-7,L
F,Iraq,Tunis,lowerlevel,G-11,A,IT,S,Father,94.0,90.0,61.0,95.0,Yes,Bad,Above-7,M
M,Lybia,Palestine,HighSchool,G-04,A,Geology,S,Father,11.0,42.0,2.0,26.0,Yes,Good,Under-7,M
F,Lybia,Palestine,MiddleSchool,G-12,B,Arabic,F,Father,76.0,18.0,33.0,59.0,No,Bad,Under-7,M
F,Jordan,Morocco,MiddleSchool,G-06,C,Chemistry,F,Mum,99.0,73.0,61.0,56.0,No,Good,Under-7,M
M,USA,venzuela,MiddleSchool,G-06,A,English,F,Father,97.0,37.0,74.0,58.0,No,Good,Under-7,M
F,Iran,Syria,MiddleSchool,G-11,B,Arabic,F,Mum,44.0,39.0,19.0,23.0,No,Good,Above-7,M
F,USA,lebanon,lowerlevel,G-02,A,History,S,Father,51.0,56.0,17.0,98.0,Yes,Bad,Above-7,H
M,SaudiArabia,KuwaIT,HighSchool,G-02,A,Math,F,Father,16.0,8.0,58.0,45.0,Yes,Good,Under-7,H
F,KW,Tunis,lowerlevel,G-08,B,History,S,Mum,28.0,29.0,22.0,86.0,Yes,Good,Above-7,L
M,Iran,Palestine,MiddleSchool,G-08,B,Biology,F,Mum,60.0,39.0,48.0,68.0,No,Bad,Above-7,L
M,Jordan,Palestine,MiddleSchool,G-08,C,History,S,Mum,63.0,43.0,31.0,29.0,No,Bad,Under-7,L
M,KW,lebanon,HighSchool,G-08,B,Chemistry,S,Mum,80.0,54.0,84.0,80.0,Yes,Good,Above-7,L
M,Tunis,Tunis,MiddleSchool,G-04,C,Chemistry,F,Father,13.0,16.0,11.0,40.0,No,Bad,Above-7,M
M,Egypt,USA,lowerlevel,G-08,B,Geology,F,Mum,63.0,82.0,73.0,88.0,Yes,Bad,Above-7,L
F,Iraq,Palestine,HighSchool,G-10,A,IT,S,Mum,90.0,41.0,47.0,56.0,Yes,Bad,Above-7,H
F,Tunis,Palestine,HighSchool,G-08,A,IT,S,Father,23.0,35.0,59.0,87.0,Yes,Good,Above-7,L
M,venzuela,lebanon,lowerlevel,G-10,A,Spanish,S,Mum,38.0,59.0,85.0,64.0,Yes,Bad,Under-7,H
F,Palestine,KuwaIT,HighSchool,G-10,A,Arabic,F,Mum,33.0,24.0,21.0,73.0,Yes,Bad,Above-7,H
M,Tunis,venzuela,MiddleSchool,G-04,A,Biology,F,Mum,12.0,36.0,74.0,48.0,No,Bad,Above-7,L
F,Jordan,Iraq,lowerlevel,G-04,A,Chemistry,S,Father,92.0,32.0,94.0,98.0,No,Bad,Under-7,M
F,Iraq,Syria,HighSchool,G-11,A,Math,F,Mum,45.0,4.0,20.0,61.0,No,Good,Above-7,M
M,Iran,Morocco,MiddleSchool,G-08,C,Arabic,S,Mum,30.0,89.0,47.0,39.0,No,Bad,Above-7,L
F,Morocco,Tunis,lowerlevel,G-08,A,IT,S,Mum,25.0,53.0,50.0,61.0,Yes,Bad,Under-7,L
F,lebanon,Jordan,MiddleSchool,G-04,B,Chemistry,F,Father,25.0,95.0,67.0,6.0,No,Good,Under-7,M
M,Iran,Lybia,lowerlevel,G-10,C,English,F,Father,26.0,21.0,57.0,29.0,Yes,Bad,Under-7,H
F,KW,venzuela,HighSchool,G-07,C,Geology,F,Mum,91.0,78.0,28.0,69.0,No,Good,Under-7,L
M,Iraq,Tunis,lowerlevel,G-11,A,History,S,Mum,16.0,50.0,42.0,26.0,Yes,Good,Under-7,H
F,Morocco,Palestine,MiddleSchool,G-02,C,IT,F,Father,84.0,15.0,11.0,60.0,Yes,Good,Under-7,L
M,Lybia,USA,lowerlevel,G-08,B,French,S,Mum,20.0,12.0,68.0,41.0,No,Bad,Above-7,M
M,Palestine,Iran,HighSchool,G-10,C,Biology,F,Mum,70.0,27.0,41.0,12.0,Yes,Good,Above-7,H
M,Syria,Iran,MiddleSchool,G-10,A,Spanish,F,Mum,77.0,79.0,32.0,30.0,No,Good,Under-7,H
F,KW,Tunis,lowerlevel,G-09,A,Quran,S,Mum,31.0,88.0,18.0,59.0,No,Bad,Under-7,L
F,Egypt,USA,HighSchool,G-12,C,Arabic,F,Mum,96.0,38.0,61.0,57.0,No,Good,Under-7,M
F,SaudiArabia,Jordan,HighSchool,G-12,A,IT,S,Mum,21.0,25.0,44.0,59.0,Yes,Bad,Under-7,M
F,lebanon,Morocco,HighSchool,G-10,B,French,S,Mum,98.0,20.0,44.0,68.0,No,Bad,Under-7,H
F,venzuela,lebanon,HighSchool,G-09,B,French,F,Father,22.0,12.0,68.0,63.0,No,Bad,Under-7,M
M,Tunis,Syria,lowerlevel,G-11,C,French,F,Mum,11.0,48.0,49.0,44.0,No,Bad,Above-7,H
M,Tunis,Palestine,MiddleSchool,G-06,A,English,S,Mum,18.0,56.0,8.0,85.0,Yes,Good,Above-7,M
M,USA,venzuela,MiddleSchool,G-06,A,History,F,Father,55.0,55.0,91.0,33.0,No,Bad,Above-7,M
F,KW,USA,HighSchool,G-02,A,Quran,S,Father,1.0,22.0,82.0,42.0,Yes,Good,Above-7,L
M,Tunis,lebanon,lowerlevel,G-10,C,Geology,S,Mum,10.0,55.0,21.0,88.0,Yes,Bad,Under-7,H
F,venzuela,venzuela,MiddleSchool,G-08,A,Quran,S,Mum,1.0,15.0,11.0,80.0,No,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-08,A,Arabic,F,Mum,57.0,92.0,84.0,65.0,Yes,Good,Under-7,L
M,lebanon,Tunis,MiddleSchool,G-08,C,Quran,S,Mum,79.0,92.0,25.0,10.0,Yes,Good,Under-7,L
M,Syria,Lybia,HighSchool,G-06,B,Spanish,S,Mum,74.0,90.0,64.0,89.0,No,Bad,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-12,C,Biology,F,Mum,35.0,72.0,13.0,70.0,No,Good,Under-7,M
M,Syria,lebanon,HighSchool,G-08,B,Math,S,Mum,81.0,46.0,55.0,96.0,No,Good,Under-7,L
F,Palestine,Iran,MiddleSchool,G-02,A,Spanish,F,Mum,73.0,27.0,43.0,15.0,Yes,Bad,Under-7,H
M,Palestine,Palestine,MiddleSchool,G-11,C,Math,S,Father,60.0,53.0,18.0,87.0,Yes,Good,Under-7,H
F,USA,lebanon,lowerlevel,G-12,C,Geology,F,Mum,25.0,2.0,5.0,20.0,No,Bad,Above-7,M
M,Syria,Tunis,MiddleSchool,G-12,C,Biology,F,Mum,48.0,59.0,75.0,61.0,No,Bad,Above-7,M
M,Iraq,Lybia,lowerlevel,G-06,C,Math,S,Father,34.0,92.0,78.0,13.0,No,Good,Under-7,M
F,Egypt,venzuela,MiddleSchool,G-08,B,Math,S,Father,72.0,17.0,76.0,86.0,No,Bad,Under-7,L
M,USA,Iraq,lowerlevel,G-12,C,French,S,Mum,31.0,23.0,56.0,84.0,Yes,Good,Above-7,M
M,SaudiArabia,Jordan,HighSchool,G-04,A,Chemistry,S,Mum,8.0,26.0,40.0,58.0,Yes,Bad,Under-7,M
M,Jordan,Palestine,MiddleSchool,G-07,C,Geology,S,Mum,87.0,40.0,9.0,40.0,Yes,Bad,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-11,C,Geology,F,Mum,11.0,63.0,19.0,9.0,No,Bad,Under-7,M
F,venzuela,lebanon,lowerlevel,G-07,A,Arabic,F,Father,22.0,48.0,80.0,67.0,No,Good,Under-7,L
F,Syria,venzuela,MiddleSchool,G-10,A,Biology,S,Father,7.0,53.0,2.0,45.0,Yes,Good,Under-7,L
F,venzuela,Morocco,lowerlevel,G-08,B,Science,S,Mum,48.0,90.0,95.0,70.0,No,Good,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-11,B,History,S,Mum,68.0,79.0,20.0,87.0,No,Bad,Under-7,H
F,Iran,Iran,MiddleSchool,G-11,B,English,S,Father,97.0,49.0,5.0,97.0,No,Bad,Above-7,M
M,Tunis,lebanon,HighSchool,G-06,B,French,F,Father,97.0,49.0,66.0,88.0,No,Bad,Above-7,M
F,USA,venzuela,HighSchool,G-04,C,IT,S,Father,54.0,39.0,35.0,6.0,Yes,Good,Under-7,M
M,USA,venzuela,HighSchool,G-06,C,Science,F,Father,36.0,78.0,27.0,32.0,No,Good,Above-7,M
F,USA,Syria,lowerlevel,G-08,C,Biology,S,Father,73.0,19.0,65.0,72.0,No,Good,Under-7,L
M,lebanon,SaudiArabia,lowerlevel,G-10,C,Arabic,S,Father,35.0,17.0,50.0,21.0,No,Bad,Under-7,H
M,Syria,Palestine,MiddleSchool,G-08,A,Biology,F,Mum,54.0,63.0,23.0,53.0,Yes,Bad,Above-7,H
M,venzuela,Palestine,HighSchool,G-08,A,Spanish,S,Father,7.0,50.0,92.0,9.0,Yes,Bad,Above-7,M
M,Lybia,Palestine,MiddleSchool,G-08,C,Math,S,Mum,15.0,58.0,75.0,21.0,Yes,Good,Under-7,M
F,USA,Palestine,HighSchool,G-04,A,History,F,Mum,21.0,37.0,78.0,5.0,No,Bad,Under-7,L
F,Syria,lebanon,HighSchool,G-08,B,Arabic,S,Mum,56.0,63.0,36.0,76.0,Yes,Bad,Above-7,L
M,Morocco,SaudiArabia,lowerlevel,G-10,A,History,F,Mum,95.0,86.0,65.0,24.0,No,Good,Under-7,H
M,KW,Lybia,HighSchool,G-02,A,History,F,Mum,7.0,73.0,38.0,35.0,No,Good,Under-7,H
M,Iraq,venzuela,MiddleSchool,G-11,A,English,F,Mum,11.0,89.0,69.0,89.0,Yes,Bad,Above-7,H
F,USA,Syria,HighSchool,G-12,A,Chemistry,F,Mum,32.0,40.0,73.0,69.0,Yes,Good,Above-7,M
F,USA,venzuela,HighSchool,G-12,C,Biology,S,Father,10.0,34.0,79.0,5.0,No,Good,Under-7,M
F,Egypt,USA,lowerlevel,G-10,B,History,F,Mum,48.0,37.0,46.0,21.0,No,Good,Above-7,H
F,KW,USA,lowerlevel,G-10,B,Math,F,Father,93.0,74.0,38.0,63.0,No,Good,Above-7,H
F,Jordan,SaudiArabia,lowerlevel,G-06,A,History,F,Mum,99.0,34.0,25.0,58.0,Yes,Good,Above-7,M
M,venzuela,Palestine,lowerlevel,G-11,C,Math,S,Mum,17.0,33.0,73.0,24.0,No,Good,Above-7,M
F,Iran,KuwaIT,HighSchool,G-11,B,English,F,Father,42.0,23.0,49.0,91.0,Yes,Bad,Above-7,L
M,Iran,Lybia,lowerlevel,G-08,C,English,F,Mum,68.0,56.0,76.0,63.0,No,Bad,Under-7,L
F,KW,KuwaIT,HighSchool,G-04,A,English,F,Mum,40.0,60.0,20.0,51.0,Yes,Good,Above-7,H
F,Lybia,Iraq,MiddleSchool,G-02,A,Quran,S,Mum,21.0,34.0,25.0,59.0,No,Bad,Above-7,H
F,Iraq,KuwaIT,HighSchool,G-08,B,Spanish,S,Father,92.0,49.0,5.0,71.0,No,Good,Above-7,L
F,Palestine,lebanon,HighSchool,G-07,B,English,F,Mum,91.0,88.0,4.0,31.0,No,Good,Above-7,L
M,KW,Jordan,MiddleSchool,G-04,C,Arabic,S,Father,8.0,28.0,2.0,40.0,Yes,Bad,Under-7,M
F,Egypt,venzuela,MiddleSchool,G-08,A,Arabic,S,Mum,2.0,32.0,29.0,17.0,No,Bad,Above-7,L
M,venzuela,Morocco,lowerlevel,G-02,B,Arabic,F,Mum,84.0,81.0,81.0,19.0,Yes,Bad,Above-7,H
F,Jordan,SaudiArabia,lowerlevel,G-08,A,Biology,S,Mum,48.0,80.0,49.0,92.0,No,Good,Above-7,L
M,Lybia,SaudiArabia,lowerlevel,G-07,A,French,S,Father,87.0,2.0,80.0,71.0,Yes,Good,Under-7,L
M,Morocco,Iran,MiddleSchool,G-08,A,Spanish,S,Father,57.0,13.0,38.0,48.0,No,Good,Under-7,L
M,KW,Iraq,MiddleSchool,G-04,A,IT,F,Mum,89.0,84.0,29.0,25.0,Yes,Good,Above-7,L
M,Iran,lebanon,lowerlevel,G-08,C,History,F,Mum,52.0,15.0,44.0,25.0,No,Bad,Under-7,L
M,lebanon,Iraq,lowerlevel,G-10,C,Spanish,S,Mum,8.0,7.0,55.0,11.0,Yes,Bad,Above-7,H
M,Iran,Lybia,lowerlevel,G-09,C,English,F,Mum,50.0,55.0,7.0,41.0,No,Good,Under-7,H
F,Jordan,Palestine,MiddleSchool,G-11,B,Science,F,Mum,47.0,58.0,84.0,30.0,Yes,Bad,Above-7,M
M,Iraq,USA,lowerlevel,G-08,B,Geology,F,Mum,61.0,38.0,48.0,69.0,No,Good,Above-7,L
F,Jordan,KuwaIT,HighSchool,G-10,B,Spanish,F,Mum,91.0,50.0,88.0,39.0,Yes,Bad,Above-7,H
M,KW,Palestine,MiddleSchool,G-12,B,Chemistry,S,Father,8.0,52.0,85.0,21.0,Yes,Bad,Under-7,M
M,Iran,KuwaIT,MiddleSchool,G-10,C,Math,S,Mum,87.0,58.0,61.0,3.0,Yes,Good,Under-7,H
M,Palestine,Palestine,lowerlevel,G-11,C,History,S,Mum,63.0,30.0,17.0,11.0,No,Good,Above-7,H
M,Palestine,Tunis,lowerlevel,G-10,B,History,F,Mum,94.0,10.0,6.0,68.0,Yes,Bad,Above-7,H
F,Palestine,Tunis,lowerlevel,G-11,B,Math,S,Father,99.0,59.0,52.0,43.0,Yes,Good,Above-7,H
M,Lybia,Morocco,MiddleSchool,G-08,C,Chemistry,F,Mum,52.0,78.0,70.0,50.0,No,Bad,Under-7,L
F,SaudiArabia,Tunis,HighSchool,G-02,C,Arabic,F,Mum,2.0,15.0,95.0,84.0,No,Bad,Under-7,H
F,lebanon,Palestine,MiddleSchool,G-11,C,Math,S,Mum,92.0,40.0,90.0,93.0,No,Bad,Above-7,H
M,Egypt,Syria,MiddleSchool,G-07,B,Chemistry,S,Mum,54.0,61.0,57.0,18.0,Yes,Good,Under-7,L
M,Jordan,Iraq,HighSchool,G-12,C,Math,S,Mum,39.0,30.0,47.0,68.0,No,Bad,Under-7,M
F,Lybia,KuwaIT,MiddleSchool,G-10,C,Biology,F,Mum,49.0,41.0,89.0,23.0,Yes,Bad,Above-7,H
M,KW,Palestine,MiddleSchool,G-02,C,Math,F,Mum,96.0,64.0,35.0,6.0,Yes,Bad,Under-7,H
M,Iraq,Palestine,lowerlevel,G-04,C,Biology,S,Father,70.0,39.0,10.0,77.0,No,Bad,Under-7,M
