gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Jordan,Iraq,MiddleSchool,G-08,A,IT,F,Father,0,17,2,2,No,Bad,Above-7,H
F,Jordan,lebanon,lowerlevel,G-08,A,IT,F,Father,0,14,87,85,Yes,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-02,A,Science,F,Father,48,23,8,2,No,Bad,Under-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,English,S,Father,20,97,49,82,No,Good,Under-7,M
F,Palestine,Egypt,lowerlevel,G-07,A,English,S,Mum,0,7,67,3,Yes,Good,Above-7,M
F,KW,KuwaIT,lowerlevel,G-06,B,Spanish,F,Father,80,25,0,42,Yes,Good,Under-7,L
M,KW,KuwaIT,lowerlevel,G-08,C,IT,S,Mum,0,0,33,41,No,Good,Under-7,M
M,Syria,Jordan,MiddleSchool,G-04,A,IT,S,Father,75,54,74,34,No,Bad,Under-7,L
F,Syria,Iraq,lowerlevel,G-12,B,English,S,Father,0,0,3,58,No,Good,Above-7,H
F,KW,SaudiArabia,lowerlevel,G-08,B,IT,F,Mum,0,71,0,12,Yes,Good,Under-7,H
F,KW,Jordan,lowerlevel,G-08,A,Geology,F,Father,65,0,0,86,No,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-10,A,Geology,F,Mum,85,0,5,46,Yes,Good,Above-7,M
F,Jordan,Egypt,lowerlevel,G-02,B,English,F,Father,0,0,9,21,Yes,Bad,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,B,English,S,Father,1,30,52,6,Yes,Good,Above-7,M
F,KW,Jordan,lowerlevel,G-02,B,English,S,Father,65,34,23,88,Yes,Bad,Under-7,L
M,lebanon,Jordan,MiddleSchool,G-10,B,French,F,Father,43,43,39,18,No,Bad,Under-7,M
M,Tunis,KuwaIT,lowerlevel,G-02,B,Arabic,S,Father,0,5,4,97,No,Good,Under-7,L
F,USA,Jordan,MiddleSchool,G-04,B,French,S,Father,55,61,30,52,Yes,Bad,Above-7,L
M,Jordan,KuwaIT,lowerlevel,G-02,B,Arabic,F,Father,4,65,16,2,No,Bad,Under-7,M
F,Iraq,KuwaIT,lowerlevel,G-08,B,IT,S,Father,0,39,0,2,Yes,Good,Under-7,M
M,Iran,Iraq,HighSchool,G-02,A,Arabic,F,Father,0,29,20,60,Yes,Good,Under-7,M
M,Syria,Jordan,MiddleSchool,G-07,B,Biology,S,Mum,8,65,9,19,No,Good,Under-7,M
F,Iraq,KuwaIT,MiddleSchool,G-08,A,Biology,S,Father,25,29,6,98,No,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-02,B,IT,F,Father,0,0,0,60,No,Bad,Above-7,H
F,Jordan,KuwaIT,MiddleSchool,G-11,A,Arabic,S,Father,90,6,37,2,Yes,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-08,C,English,S,Father,0,58,45,77,No,Good,Under-7,M
M,Jordan,Tunis,MiddleSchool,G-02,B,English,F,Mum,0,43,0,83,Yes,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-11,A,IT,F,Mum,59,0,8,91,Yes,Good,Under-7,M
M,Palestine,USA,MiddleSchool,G-02,A,Spanish,S,Father,7,0,63,28,Yes,Bad,Above-7,M
F,Syria,KuwaIT,MiddleSchool,G-08,B,French,S,Mum,38,0,24,86,No,Good,Above-7,H
F,SaudiArabia,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,0,37,26,93,No,Good,Under-7,M
M,Iraq,KuwaIT,lowerlevel,G-08,B,Science,S,Father,0,3,13,2,No,Bad,Under-7,M
M,Jordan,Iraq,lowerlevel,G-07,A,Biology,S,Mum,44,47,0,55,Yes,Bad,Under-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Arabic,F,Mum,19,22,0,78,No,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-08,A,Arabic,F,Father,4,60,11,32,No,Good,Above-7,H
F,KW,KuwaIT,MiddleSchool,G-02,A,Spanish,S,Mum,91,99,9,2,No,Good,Above-7,H
M,KW,Jordan,HighSchool,G-06,A,IT,S,Father,7,17,0,7,Yes,Bad,Under-7,H
M,Jordan,Jordan,HighSchool,G-02,B,Science,S,Father,8,0,0,2,No,Good,Under-7,M
M,KW,Jordan,lowerlevel,G-02,A,Arabic,F,Father,42,55,0,4,Yes,Bad,Under-7,L
M,KW,lebanon,lowerlevel,G-04,A,Spanish,S,Mum,7,22,53,2,Yes,Good,Above-7,H
F,Egypt,USA,MiddleSchool,G-07,B,French,F,Mum,51,14,0,59,No,Good,Above-7,H
M,KW,Jordan,MiddleSchool,G-12,B,Spanish,F,Father,11,3,0,51,Yes,Bad,Under-7,H
F,lebanon,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,81,83,0,46,No,Good,Under-7,L
M,Syria,Jordan,lowerlevel,G-08,B,Biology,S,Father,65,32,0,8,No,Bad,Under-7,H
M,Palestine,KuwaIT,HighSchool,G-08,A,Arabic,S,Father,0,21,43,10,Yes,Good,Above-7,H
F,KW,Jordan,MiddleSchool,G-08,A,IT,F,Father,84,0,0,4,No,Bad,Under-7,L
F,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,F,Father,28,10,56,47,No,Good,Above-7,M
F,KW,Jordan,MiddleSchool,G-08,C,Geology,S,Mum,0,0,1,2,Yes,Good,Under-7,M
F,Jordan,Syria,MiddleSchool,G-07,C,Arabic,S,Mum,68,1,0,2,Yes,Bad,Under-7,M
F,Palestine,Jordan,MiddleSchool,G-04,A,English,S,Mum,17,0,21,23,Yes,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,English,S,Father,0,0,1,2,No,Bad,Under-7,H
F,KW,Syria,MiddleSchool,G-12,B,French,S,Mum,62,0,50,98,Yes,Good,Under-7,M
F,Lybia,USA,lowerlevel,G-02,A,History,F,Father,39,0,54,98,No,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-07,A,IT,F,Father,47,20,46,2,Yes,Good,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-02,B,English,F,Father,42,5,2,2,Yes,Good,Above-7,L
F,KW,venzuela,MiddleSchool,G-08,A,Quran,F,Mum,0,65,56,53,Yes,Good,Under-7,L
M,Jordan,Tunis,MiddleSchool,G-02,C,Arabic,S,Father,53,0,1,2,Yes,Good,Under-7,H
F,Jordan,lebanon,lowerlevel,G-02,A,IT,S,Mum,12,3,29,7,Yes,Bad,Under-7,M
F,KW,Jordan,MiddleSchool,G-08,B,French,S,Father,19,43,0,55,No,Bad,Above-7,H
M,KW,Jordan,lowerlevel,G-11,B,Chemistry,S,Father,63,19,0,35,No,Good,Above-7,H
M,Tunis,USA,HighSchool,G-02,A,Biology,F,Father,44,6,0,15,Yes,Bad,Under-7,H
F,Jordan,Iraq,lowerlevel,G-02,B,Spanish,S,Father,65,0,67,70,No,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Science,S,Father,18,16,26,2,No,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-08,B,French,F,Father,17,10,0,48,No,Bad,Under-7,H
F,KW,Egypt,HighSchool,G-07,B,IT,F,Mum,58,41,42,2,No,Bad,Above-7,L
M,KW,Iraq,MiddleSchool,G-08,A,IT,F,Mum,27,6,0,2,Yes,Bad,Under-7,L
M,Jordan,Jordan,HighSchool,G-08,B,French,S,Father,32,43,13,72,No,Bad,Under-7,M
M,Iraq,Jordan,lowerlevel,G-04,A,History,F,Father,59,39,0,17,No,Good,Under-7,M
M,Jordan,Iran,lowerlevel,G-07,B,French,F,Father,52,23,39,10,No,Bad,Above-7,M
F,KW,Morocco,lowerlevel,G-02,B,Science,S,Father,0,0,0,11,No,Bad,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Spanish,S,Mum,46,60,6,13,No,Good,Under-7,M
F,lebanon,Jordan,MiddleSchool,G-08,B,IT,S,Father,47,0,26,20,No,Bad,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-09,B,History,F,Mum,66,28,48,8,Yes,Good,Above-7,M
M,Morocco,KuwaIT,lowerlevel,G-11,B,English,S,Father,0,37,5,64,No,Bad,Under-7,L
F,Palestine,Palestine,MiddleSchool,G-02,A,Biology,F,Father,62,0,0,78,No,Good,Under-7,L
M,KW,Palestine,lowerlevel,G-08,B,History,F,Father,48,70,6,51,Yes,Bad,Above-7,M
M,Jordan,Jordan,lowerlevel,G-08,B,History,F,Mum,73,0,1,27,Yes,Good,Under-7,M
F,KW,Iraq,HighSchool,G-08,A,French,S,Mum,0,0,0,2,No,Bad,Above-7,L
M,KW,Jordan,lowerlevel,G-02,A,French,S,Mum,52,1,0,5,No,Good,Above-7,L
F,Iraq,KuwaIT,lowerlevel,G-08,B,English,F,Father,39,0,2,98,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-06,A,Arabic,F,Father,27,0,32,11,Yes,Bad,Under-7,L
M,lebanon,KuwaIT,lowerlevel,G-02,B,Chemistry,F,Father,0,72,0,64,No,Good,Above-7,L
M,Palestine,KuwaIT,lowerlevel,G-08,C,Science,F,Father,0,0,45,88,Yes,Good,Above-7,M
F,Iraq,USA,lowerlevel,G-08,A,English,F,Mum,42,52,0,32,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-08,B,Chemistry,S,Father,3,19,0,2,Yes,Good,Under-7,L
M,lebanon,Jordan,lowerlevel,G-02,B,Math,S,Mum,6,0,2,2,No,Good,Under-7,H
M,KW,USA,lowerlevel,G-02,B,Arabic,S,Father,0,92,41,2,Yes,Bad,Under-7,M
M,Iran,Jordan,lowerlevel,G-12,A,IT,F,Mum,82,1,31,55,No,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,B,Science,F,Father,37,22,38,44,No,Good,Under-7,M
M,KW,lebanon,lowerlevel,G-06,C,Science,F,Father,30,0,0,48,No,Good,Under-7,M
M,lebanon,Jordan,MiddleSchool,G-08,A,French,F,Mum,48,0,20,59,Yes,Bad,Under-7,L
M,Jordan,lebanon,lowerlevel,G-02,A,Science,S,Father,0,35,3,2,Yes,Bad,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,French,F,Father,27,0,0,2,No,Good,Under-7,H
M,KW,Morocco,lowerlevel,G-02,A,Geology,S,Mum,40,2,20,2,Yes,Bad,Under-7,M
M,KW,Morocco,lowerlevel,G-02,A,Arabic,S,Father,47,17,2,34,Yes,Good,Under-7,H
F,Jordan,Iran,MiddleSchool,G-02,A,History,S,Father,4,48,15,68,No,Good,Above-7,L
M,Iran,Iraq,lowerlevel,G-07,A,History,S,Mum,14,18,0,57,No,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,A,IT,F,Father,0,73,13,19,No,Good,Under-7,L
F,Egypt,SaudiArabia,HighSchool,G-02,C,Math,S,Mum,64,88,0,59,No,Good,Under-7,H
M,Jordan,Syria,lowerlevel,G-08,A,IT,F,Father,0,20,0,12,No,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-12,B,Arabic,S,Father,0,25,70,48,Yes,Bad,Above-7,H
F,KW,USA,lowerlevel,G-02,A,IT,S,Father,43,33,29,37,Yes,Bad,Above-7,H
M,Jordan,Jordan,lowerlevel,G-12,A,English,S,Mum,12,57,21,76,No,Good,Under-7,L
M,KW,KuwaIT,lowerlevel,G-08,A,IT,S,Father,10,11,0,20,No,Bad,Under-7,L
M,KW,Iraq,lowerlevel,G-12,C,Arabic,F,Father,11,32,61,11,Yes,Bad,Under-7,L
M,Palestine,Jordan,MiddleSchool,G-08,B,IT,F,Father,5,8,0,68,No,Good,Under-7,L
F,Jordan,lebanon,MiddleSchool,G-07,B,English,S,Father,27,69,71,2,Yes,Bad,Under-7,M
M,Jordan,lebanon,MiddleSchool,G-07,A,Quran,F,Mum,94,71,64,45,No,Good,Under-7,H
F,Jordan,lebanon,lowerlevel,G-02,A,English,F,Mum,62,52,51,53,Yes,Good,Above-7,M
M,Jordan,USA,MiddleSchool,G-08,B,Biology,F,Father,49,41,28,12,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,History,F,Father,10,36,65,4,No,Good,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-08,A,Science,S,Father,54,0,5,76,Yes,Good,Under-7,H
M,lebanon,Jordan,lowerlevel,G-08,A,Arabic,F,Father,12,63,11,2,No,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,S,Mum,100,37,55,17,Yes,Bad,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Mum,11,28,18,19,Yes,Bad,Above-7,M
M,KW,lebanon,MiddleSchool,G-02,A,Science,S,Father,20,25,0,39,No,Bad,Under-7,L
M,Jordan,lebanon,lowerlevel,G-02,A,Math,F,Father,5,67,13,53,No,Good,Under-7,M
F,Palestine,USA,HighSchool,G-02,C,Spanish,F,Mum,8,66,0,8,Yes,Bad,Under-7,H
F,Jordan,Iraq,lowerlevel,G-02,A,Science,S,Mum,0,6,0,52,Yes,Good,Under-7,H
M,KW,Syria,lowerlevel,G-07,B,Geology,S,Father,0,58,0,86,No,Good,Under-7,M
M,KW,Syria,lowerlevel,G-02,A,Quran,S,Mum,0,14,40,22,Yes,Good,Above-7,H
F,Tunis,KuwaIT,lowerlevel,G-08,A,Spanish,S,Mum,0,4,77,76,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-07,A,IT,S,Father,3,72,0,2,No,Good,Under-7,L
M,KW,KuwaIT,lowerlevel,G-04,B,Math,S,Mum,0,73,0,90,Yes,Good,Above-7,H
F,Jordan,KuwaIT,MiddleSchool,G-12,C,IT,F,Father,99,0,30,12,Yes,Good,Under-7,M
F,Jordan,USA,lowerlevel,G-02,B,Spanish,F,Father,38,30,27,50,No,Good,Above-7,M
F,KW,Jordan,lowerlevel,G-07,A,French,F,Mum,0,0,72,49,Yes,Bad,Above-7,M
F,Jordan,Iraq,lowerlevel,G-04,A,IT,F,Father,11,0,49,2,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,74,0,49,47,No,Good,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,B,Biology,F,Father,40,68,63,41,Yes,Good,Under-7,M
M,KW,lebanon,lowerlevel,G-06,B,History,F,Father,69,23,51,86,Yes,Bad,Under-7,M
M,KW,USA,lowerlevel,G-07,A,IT,F,Father,0,0,7,66,Yes,Good,Under-7,M
M,Iran,KuwaIT,MiddleSchool,G-06,B,IT,F,Father,0,60,36,13,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,IT,F,Father,89,0,59,57,No,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-08,A,IT,F,Father,9,78,37,2,No,Bad,Above-7,L
M,Palestine,KuwaIT,HighSchool,G-07,C,IT,S,Mum,0,0,7,25,Yes,Good,Above-7,H
M,Jordan,lebanon,MiddleSchool,G-06,A,IT,S,Mum,31,0,7,87,No,Good,Under-7,H
M,Syria,Iran,MiddleSchool,G-11,B,Arabic,F,Father,61,0,5,46,Yes,Bad,Under-7,M
M,KW,Iraq,lowerlevel,G-07,B,IT,F,Father,44,58,0,36,Yes,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,B,IT,S,Mum,3,17,31,54,Yes,Bad,Above-7,M
F,Jordan,KuwaIT,lowerlevel,G-08,C,French,S,Father,0,68,0,31,Yes,Good,Above-7,M
M,Iraq,Jordan,lowerlevel,G-02,A,English,S,Father,19,0,0,2,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-12,A,Math,F,Father,7,72,14,36,No,Good,Above-7,L
F,Palestine,KuwaIT,MiddleSchool,G-04,A,English,S,Father,21,62,35,55,Yes,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-11,A,Arabic,F,Father,59,24,2,45,Yes,Bad,Above-7,M
F,Jordan,lebanon,HighSchool,G-02,B,IT,S,Father,37,36,22,72,No,Good,Under-7,H
F,Egypt,KuwaIT,MiddleSchool,G-02,A,French,F,Father,77,36,74,2,Yes,Bad,Under-7,H
F,Iraq,Jordan,HighSchool,G-07,C,French,F,Father,14,40,5,72,No,Bad,Under-7,L
F,Tunis,lebanon,lowerlevel,G-08,A,History,F,Father,0,0,11,2,No,Good,Under-7,M
M,Jordan,USA,HighSchool,G-04,B,IT,S,Mum,78,0,0,2,Yes,Good,Under-7,H
M,Tunis,USA,lowerlevel,G-02,A,English,S,Father,21,31,9,2,No,Bad,Under-7,L
F,KW,Jordan,lowerlevel,G-07,A,IT,S,Father,4,80,0,9,Yes,Bad,Above-7,L
F,Jordan,Jordan,lowerlevel,G-02,A,French,F,Father,47,0,39,78,Yes,Bad,Under-7,L
M,Jordan,USA,MiddleSchool,G-02,A,Science,F,Father,22,35,30,12,Yes,Good,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,52,35,0,32,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-06,B,IT,F,Father,0,0,7,5,Yes,Good,Under-7,H
M,Morocco,Iraq,lowerlevel,G-02,B,Arabic,F,Father,0,0,13,72,Yes,Good,Above-7,H
F,KW,Jordan,lowerlevel,G-06,B,French,F,Father,0,32,40,6,Yes,Good,Above-7,H
M,Iraq,Palestine,lowerlevel,G-02,B,Chemistry,F,Mum,76,1,19,2,Yes,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,A,Science,S,Father,42,12,52,7,Yes,Bad,Under-7,M
M,KW,KuwaIT,lowerlevel,G-07,B,Spanish,S,Father,19,0,49,12,No,Good,Above-7,M
M,Palestine,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,35,0,35,6,No,Good,Under-7,M
M,KW,Jordan,lowerlevel,G-02,A,Science,F,Mum,46,45,0,23,Yes,Bad,Above-7,L
M,SaudiArabia,USA,lowerlevel,G-02,A,English,F,Father,51,0,0,79,Yes,Good,Above-7,L
M,KW,Tunis,lowerlevel,G-02,C,Arabic,F,Mum,77,59,0,81,Yes,Good,Under-7,H
F,Morocco,KuwaIT,lowerlevel,G-02,B,IT,F,Mum,16,25,0,82,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-08,B,IT,S,Mum,0,81,0,38,No,Bad,Under-7,H
M,Jordan,Jordan,lowerlevel,G-06,A,IT,S,Mum,52,2,58,50,Yes,Bad,Under-7,M
M,Palestine,Jordan,lowerlevel,G-06,A,French,F,Mum,82,63,24,66,Yes,Good,Above-7,M
M,KW,Jordan,MiddleSchool,G-02,C,French,S,Father,0,0,0,18,Yes,Good,Under-7,L
F,KW,Egypt,lowerlevel,G-04,A,French,S,Father,85,26,68,28,Yes,Good,Above-7,M
M,Syria,KuwaIT,MiddleSchool,G-08,A,Geology,F,Father,5,72,8,23,No,Good,Under-7,M
M,Jordan,SaudiArabia,MiddleSchool,G-02,B,Math,S,Father,0,98,19,96,No,Good,Under-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,B,Arabic,S,Father,65,58,22,2,No,Good,Above-7,M
F,Jordan,KuwaIT,lowerlevel,G-08,A,English,F,Mum,64,0,33,12,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,B,Arabic,S,Father,0,62,5,98,Yes,Good,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-08,A,Geology,S,Father,31,79,0,20,Yes,Good,Above-7,L
M,KW,Jordan,MiddleSchool,G-04,B,IT,F,Father,0,66,42,47,No,Bad,Above-7,H
M,KW,Jordan,MiddleSchool,G-12,A,Spanish,S,Mum,25,0,0,82,Yes,Good,Under-7,H
F,lebanon,Iraq,lowerlevel,G-12,B,Math,F,Father,76,0,0,18,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,0,58,18,2,No,Good,Above-7,L
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,F,Father,73,0,31,25,Yes,Good,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,A,French,F,Father,7,51,41,77,No,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-08,A,Chemistry,S,Father,0,0,24,39,No,Bad,Under-7,M
F,KW,Egypt,MiddleSchool,G-07,B,Arabic,S,Mum,51,57,21,12,No,Bad,Under-7,M
M,KW,KuwaIT,lowerlevel,G-08,A,Arabic,S,Father,1,0,0,89,No,Good,Under-7,H
M,Palestine,KuwaIT,MiddleSchool,G-04,A,Quran,S,Father,0,84,0,73,No,Bad,Above-7,L
M,KW,USA,MiddleSchool,G-06,B,Science,F,Father,0,60,14,44,No,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,B,IT,F,Father,2,62,11,2,Yes,Good,Above-7,H
F,Jordan,Jordan,HighSchool,G-02,B,Science,S,Father,7,61,0,68,Yes,Bad,Under-7,M
M,Egypt,Jordan,MiddleSchool,G-08,B,Geology,F,Father,34,59,19,21,Yes,Good,Under-7,H
M,KW,KuwaIT,HighSchool,G-06,A,Math,S,Father,46,3,29,63,Yes,Good,Under-7,L
F,KW,Jordan,lowerlevel,G-07,B,Spanish,S,Father,84,0,0,59,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-08,B,IT,F,Mum,38,22,0,65,No,Good,Above-7,M
M,Jordan,SaudiArabia,HighSchool,G-02,A,Arabic,S,Mum,52,0,11,45,Yes,Good,Above-7,M
M,Syria,Jordan,HighSchool,G-02,A,Arabic,F,Father,15,74,44,18,No,Bad,Under-7,M
M,Palestine,KuwaIT,MiddleSchool,G-07,C,Quran,F,Father,69,0,0,29,No,Good,Above-7,H
M,Morocco,KuwaIT,lowerlevel,G-08,A,IT,F,Father,2,61,0,14,No,Good,Under-7,M
F,Iraq,USA,lowerlevel,G-02,B,Arabic,S,Father,52,51,3,28,Yes,Bad,Under-7,H
F,KW,KuwaIT,lowerlevel,G-08,A,Science,F,Father,3,0,51,2,No,Good,Above-7,M
M,KW,USA,lowerlevel,G-02,A,IT,F,Father,56,40,26,2,No,Bad,Above-7,M
F,Iraq,KuwaIT,MiddleSchool,G-02,B,Science,S,Mum,46,0,0,34,Yes,Good,Under-7,M
F,KW,KuwaIT,HighSchool,G-07,A,Science,S,Mum,0,0,82,85,No,Bad,Under-7,L
M,lebanon,KuwaIT,MiddleSchool,G-08,C,French,F,Mum,51,60,1,64,No,Bad,Above-7,H
F,KW,Iraq,MiddleSchool,G-02,A,IT,S,Father,24,0,36,98,No,Good,Above-7,H
M,Morocco,Egypt,MiddleSchool,G-08,B,Arabic,F,Father,1,12,0,2,No,Good,Under-7,L
F,Palestine,Egypt,lowerlevel,G-02,B,Spanish,S,Mum,41,2,11,2,No,Good,Above-7,M
M,Palestine,Syria,MiddleSchool,G-08,A,Science,S,Father,0,22,0,48,Yes,Good,Under-7,M
F,KW,Jordan,MiddleSchool,G-06,B,French,S,Father,0,21,33,61,No,Bad,Above-7,L
M,KW,Morocco,MiddleSchool,G-04,B,Science,F,Father,0,0,0,68,No,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-02,B,English,S,Mum,17,78,9,22,Yes,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-04,B,Biology,F,Father,17,83,0,78,Yes,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,76,67,0,57,Yes,Good,Under-7,M
F,Palestine,Jordan,lowerlevel,G-04,B,French,F,Father,52,72,10,48,Yes,Good,Above-7,H
F,KW,Jordan,MiddleSchool,G-02,A,IT,S,Mum,5,0,62,85,Yes,Good,Above-7,M
M,Tunis,Jordan,lowerlevel,G-02,A,IT,S,Father,54,59,33,23,No,Bad,Under-7,L
F,KW,KuwaIT,lowerlevel,G-08,B,IT,F,Father,93,0,2,2,No,Good,Above-7,L
M,Egypt,Egypt,MiddleSchool,G-08,A,Biology,S,Father,0,34,67,64,Yes,Good,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-08,B,IT,S,Father,61,61,3,17,Yes,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,B,English,F,Father,0,0,1,55,Yes,Good,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-07,B,Math,S,Mum,38,0,7,11,No,Good,Above-7,H
M,Iraq,Jordan,MiddleSchool,G-04,A,IT,F,Mum,0,0,9,98,No,Good,Under-7,M
M,KW,Jordan,HighSchool,G-02,A,Quran,S,Father,4,1,32,2,No,Good,Under-7,H
