"gender","NationalITy","PlaceofBirth","StageID","GradeID","SectionID","Topic","Semester","Relation","raisedhands","VisITedResources","AnnouncementsView","Discussion","ParentAnsweringSurvey","ParentschoolSatisfaction","StudentAbsenceDays","Class"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Mum",20,38,42,48,"Yes","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Math","S","Father",23,25,25,40,"No","Bad","Under-7","L"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",79,71,82,89,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",81,71,83,23,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","A","IT","F","Father",24,62,25,14,"Yes","Good","Under-7","H"
"M","Syria","Syria","MiddleSchool","G-07","A","Biology","F","Father",22,40,9,13,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",8,21,10,40,"Yes","Good","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",6,9,38,50,"No","Bad","Under-7","L"
"F","Palestine","lebanon","lowerlevel","G-04","B","Science","F","Mum",90,80,65,63,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",15,15,50,53,"No","Bad","Under-7","M"
"F","KW","KuwaIT","HighSchool","G-10","A","IT","F","Father",10,1,10,2,"No","Bad","Above-7","L"
"F","KW","KuwaIT","MiddleSchool","G-07","A","Science","S","Father",35,12,2,23,"Yes","Good","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","French","S","Father",70,82,51,70,"No","Bad","Under-7","M"
"M","Jordan","KuwaIT","MiddleSchool","G-08","A","Chemistry","F","Mum",75,81,98,30,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Father",20,19,16,49,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",39,20,11,50,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","French","S","Mum",40,12,20,61,"Yes","Good","Under-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","C","History","S","Father",39,20,6,97,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","English","F","Father",35,51,23,61,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Mum",71,82,75,53,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",80,92,55,19,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",15,3,9,50,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",80,82,98,74,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Mum",19,74,15,30,"No","Bad","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Math","F","Father",8,12,2,50,"Yes","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",10,25,10,46,"No","Bad","Above-7","L"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",70,82,3,37,"No","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",72,87,77,95,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","B","Spanish","S","Father",17,15,42,14,"No","Bad","Under-7","M"
"F","Palestine","Jordan","lowerlevel","G-02","B","Arabic","F","Mum",75,98,62,10,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Mum",72,4,12,61,"Yes","Good","Under-7","M"
"M","Iraq","Iraq","MiddleSchool","G-08","C","Geology","F","Father",80,77,72,71,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",14,26,5,70,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","B","History","S","Father",50,90,43,7,"Yes","Bad","Under-7","H"
"M","Iraq","Iraq","MiddleSchool","G-08","A","History","F","Father",78,98,79,80,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",50,97,13,21,"No","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Mum",84,79,62,89,"Yes","Bad","Under-7","H"
"M","Egypt","Egypt","lowerlevel","G-02","B","French","S","Mum",20,74,22,14,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Mum",87,75,12,72,"Yes","Good","Under-7","H"
"F","Palestine","Jordan","lowerlevel","G-02","A","French","F","Mum",79,98,40,21,"Yes","Good","Under-7","M"
"M","lebanon","lebanon","MiddleSchool","G-08","A","Spanish","S","Mum",72,4,12,13,"No","Bad","Above-7","L"
"M","Tunis","SaudiArabia","MiddleSchool","G-07","A","Quran","S","Father",80,89,98,83,"Yes","Good","Under-7","H"
"F","lebanon","lebanon","lowerlevel","G-02","B","French","S","Father",27,77,23,20,"No","Bad","Under-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",2,5,8,33,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",60,90,30,23,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Father",11,80,41,20,"No","Good","Above-7","L"
"M","Palestine","Jordan","lowerlevel","G-04","B","Science","F","Father",17,82,48,6,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",30,92,58,13,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","A","Biology","F","Father",85,80,58,77,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","History","F","Mum",57,88,14,28,"No","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",0,7,6,7,"No","Bad","Under-7","L"
"F","lebanon","lebanon","lowerlevel","G-02","B","French","S","Mum",75,82,40,13,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","HighSchool","G-12","A","English","F","Mum",12,74,51,50,"Yes","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","English","S","Father",27,15,18,34,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","F","Mum",10,94,21,20,"Yes","Good","Above-7","L"
"F","lebanon","lebanon","lowerlevel","G-02","B","French","S","Mum",70,90,15,19,"Yes","Good","Under-7","H"
"M","lebanon","lebanon","MiddleSchool","G-08","A","Science","S","Mum",51,33,8,13,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","History","S","Father",52,90,20,19,"No","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-07","A","Biology","S","Father",80,84,59,66,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",83,31,49,22,"Yes","Good","Above-7","M"
"M","Iran","Morocco","lowerlevel","G-02","B","French","S","Mum",75,85,83,43,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",50,10,15,2,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",87,93,52,40,"No","Bad","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Mum",12,12,71,79,"Yes","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","F","Father",5,9,11,14,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",28,22,40,50,"No","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Mum",8,44,25,29,"No","Bad","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",50,42,30,80,"Yes","Good","Above-7","H"
"M","Egypt","Egypt","lowerlevel","G-02","B","IT","F","Mum",20,12,14,88,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","A","English","F","Father",50,58,53,33,"No","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Father",5,22,62,53,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",28,20,9,40,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",19,62,11,75,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",50,70,33,70,"No","Bad","Above-7","M"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Father",80,94,98,83,"Yes","Good","Under-7","H"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",75,70,62,80,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Father",42,75,40,61,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",25,97,21,31,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Father",5,12,62,66,"No","Bad","Under-7","L"
"M","Jordan","USA","HighSchool","G-11","A","Quran","S","Father",23,78,83,80,"No","Bad","Under-7","M"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",72,21,52,24,"No","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Father",10,9,12,20,"Yes","Good","Under-7","H"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",82,75,74,83,"No","Good","Under-7","M"
"F","Iraq","Iraq","lowerlevel","G-02","A","French","F","Mum",80,81,11,37,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","HighSchool","G-11","A","Science","F","Mum",98,75,23,90,"No","Bad","Above-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",15,88,19,98,"No","Bad","Under-7","M"
"F","Palestine","KuwaIT","MiddleSchool","G-07","A","Math","F","Mum",62,70,48,70,"Yes","Good","Under-7","H"
"M","Jordan","lebanon","MiddleSchool","G-08","A","Geology","S","Father",32,79,16,80,"No","Bad","Under-7","M"
"M","Iraq","Iraq","MiddleSchool","G-07","B","Biology","F","Father",71,91,72,80,"Yes","Good","Under-7","M"
"M","Egypt","Egypt","lowerlevel","G-04","A","IT","F","Mum",69,34,60,70,"No","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Father",35,79,33,85,"No","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",72,80,71,70,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Father",10,18,29,33,"Yes","Bad","Above-7","M"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Father",80,94,55,90,"No","Good","Under-7","H"
"M","Syria","Syria","MiddleSchool","G-07","A","Quran","S","Father",70,80,82,40,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","lowerlevel","G-07","A","History","S","Father",30,12,14,14,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",53,90,33,30,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","C","French","S","Mum",23,3,2,10,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",12,19,6,6,"No","Bad","Above-7","L"
"F","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Father",27,41,32,28,"No","Bad","Under-7","M"
"M","Tunis","SaudiArabia","lowerlevel","G-02","B","Arabic","S","Mum",80,70,40,10,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",39,22,25,40,"Yes","Bad","Under-7","M"
"M","KW","KuwaIT","HighSchool","G-12","A","English","F","Father",50,79,52,59,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","History","F","Father",35,14,16,90,"No","Bad","Above-7","L"
"F","USA","USA","lowerlevel","G-02","C","French","S","Mum",80,42,15,26,"No","Good","Under-7","M"
"F","lebanon","lebanon","MiddleSchool","G-06","A","English","S","Mum",90,15,39,13,"No","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","S","Mum",60,90,29,22,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Father",10,3,1,6,"No","Bad","Above-7","L"
"M","Iraq","Iraq","lowerlevel","G-04","A","Science","S","Mum",86,84,65,69,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-06","A","English","S","Father",45,31,40,33,"No","Bad","Under-7","L"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",75,71,56,26,"No","Good","Under-7","M"
"M","Jordan","Palestine","MiddleSchool","G-08","A","Chemistry","F","Mum",72,82,70,83,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",29,60,20,70,"No","Bad","Under-7","M"
"M","Jordan","SaudiArabia","lowerlevel","G-02","B","Arabic","F","Father",7,25,62,53,"Yes","Bad","Above-7","L"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",72,80,62,71,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","B","Arabic","S","Mum",85,82,40,29,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Mum",70,51,72,89,"No","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",15,12,29,50,"No","Bad","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","B","Geology","F","Mum",71,80,79,58,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Mum",0,10,21,10,"Yes","Bad","Above-7","L"
"M","KW","KuwaIT","HighSchool","G-10","A","IT","F","Father",19,50,28,70,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","A","IT","F","Father",33,70,30,50,"Yes","Good","Under-7","H"
"M","Tunis","Tunis","lowerlevel","G-02","B","French","S","Mum",80,76,42,17,"No","Bad","Under-7","H"
"F","lebanon","lebanon","MiddleSchool","G-07","A","Science","S","Mum",10,12,17,20,"No","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","History","S","Father",50,89,12,40,"No","Bad","Under-7","M"
"M","Syria","Syria","MiddleSchool","G-07","A","Biology","F","Father",22,12,14,30,"No","Bad","Above-7","L"
"M","Palestine","Palestine","MiddleSchool","G-08","A","Geology","F","Mum",89,80,76,71,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",25,89,29,14,"Yes","Good","Under-7","H"
"M","Egypt","KuwaIT","lowerlevel","G-04","A","Math","S","Mum",59,70,32,30,"Yes","Good","Above-7","M"
"M","Egypt","Egypt","lowerlevel","G-04","A","History","S","Mum",59,99,13,28,"No","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",15,74,51,33,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",53,76,19,32,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,60,38,70,"Yes","Good","Above-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","A","Arabic","S","Father",71,70,41,28,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",1,0,11,10,"No","Bad","Under-7","L"
"F","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",10,10,17,4,"No","Bad","Above-7","L"
"M","Jordan","SaudiArabia","lowerlevel","G-02","B","Arabic","F","Father",12,25,37,70,"No","Bad","Above-7","L"
"F","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",70,80,83,72,"Yes","Good","Under-7","H"
"M","Jordan","Palestine","lowerlevel","G-02","B","French","S","Mum",75,85,73,80,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",70,82,64,23,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","F","Mum",20,90,51,53,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",50,90,30,90,"Yes","Bad","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","French","S","Mum",13,35,35,10,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","Math","S","Father",15,20,3,19,"No","Good","Above-7","L"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","S","Mum",20,20,32,90,"No","Bad","Above-7","L"
"F","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",75,80,40,29,"Yes","Bad","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",85,90,59,50,"No","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",7,12,5,50,"Yes","Good","Above-7","L"
"M","Palestine","Jordan","MiddleSchool","G-07","B","Biology","F","Father",98,88,72,84,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Mum",70,70,91,96,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","S","Father",20,13,42,50,"Yes","Good","Under-7","M"
"F","Tunis","SaudiArabia","MiddleSchool","G-07","A","Quran","S","Father",80,81,55,11,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Mum",51,82,85,37,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",12,25,0,40,"Yes","Bad","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","F","Mum",79,90,62,81,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Science","F","Mum",98,89,12,30,"No","Good","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",79,70,42,29,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",0,8,11,70,"Yes","Good","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Mum",13,27,38,80,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Mum",24,9,32,98,"No","Bad","Above-7","L"
"M","Egypt","Egypt","lowerlevel","G-04","A","English","S","Mum",70,80,88,70,"No","Good","Under-7","H"
"F","USA","SaudiArabia","lowerlevel","G-02","B","Arabic","S","Father",10,9,50,30,"No","Good","Under-7","M"
"M","SaudiArabia","Tunis","MiddleSchool","G-08","A","Arabic","S","Father",10,39,59,53,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",40,21,16,40,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","F","Mum",15,82,21,88,"No","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","English","F","Mum",69,79,98,89,"No","Bad","Under-7","H"
"M","SaudiArabia","USA","HighSchool","G-11","A","Quran","S","Mum",100,50,95,72,"Yes","Bad","Above-7","M"
"F","KW","KuwaIT","lowerlevel","G-05","A","English","F","Mum",0,3,12,13,"No","Bad","Above-7","L"
"F","Palestine","Jordan","lowerlevel","G-02","A","Arabic","S","Mum",98,90,49,28,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Father",18,63,21,26,"Yes","Good","Under-7","M"
"M","Tunis","USA","HighSchool","G-11","A","Quran","S","Father",72,65,50,59,"No","Bad","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Mum",70,90,63,86,"Yes","Bad","Under-7","H"
"M","SaudiArabia","KuwaIT","lowerlevel","G-02","C","French","F","Mum",35,50,50,17,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",41,35,35,37,"Yes","Bad","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Father",17,15,42,14,"No","Bad","Above-7","L"
"F","Palestine","Jordan","lowerlevel","G-04","A","Science","F","Mum",87,87,57,13,"Yes","Bad","Under-7","H"
"F","Jordan","KuwaIT","MiddleSchool","G-08","A","Chemistry","F","Father",80,62,55,70,"No","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",90,86,67,15,"Yes","Good","Under-7","H"
"M","Syria","Syria","MiddleSchool","G-07","A","Biology","F","Father",10,24,9,30,"Yes","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Mum",51,82,83,79,"Yes","Bad","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","F","Mum",50,97,42,21,"Yes","Good","Under-7","H"
"M","Iraq","Iraq","lowerlevel","G-02","A","Arabic","S","Father",90,90,41,90,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","HighSchool","G-11","B","Science","S","Father",30,39,8,88,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",89,87,82,60,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",80,80,31,50,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","A","Science","F","Father",69,64,82,83,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",70,95,41,12,"No","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Father",9,17,21,97,"Yes","Bad","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-06","A","IT","F","Father",39,97,52,48,"Yes","Bad","Under-7","H"
"F","USA","USA","lowerlevel","G-02","C","French","S","Father",20,58,72,30,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Mum",70,21,52,88,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",23,50,12,33,"No","Bad","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","F","Mum",65,68,51,70,"No","Good","Under-7","H"
"F","Jordan","Jordan","lowerlevel","G-04","A","Science","S","Mum",72,87,67,86,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,70,5,68,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",65,80,48,70,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",70,90,30,35,"No","Bad","Under-7","M"
