gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
F,Iraq,Jordan,lowerlevel,G-08,A,Arabic,S,Father,44,79,77,96,No,Bad,Under-7,M
M,Egypt,Iraq,MiddleSchool,G-02,A,Arabic,F,Father,22,94,95,63,Yes,Good,Above-7,H
M,Syria,Jordan,MiddleSchool,G-07,B,Biology,S,Mum,48,83,74,2,Yes,Bad,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Biology,S,Mum,27,2,95,91,No,Bad,Above-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,Science,F,Father,19,49,90,66,No,Bad,Above-7,L
F,Jordan,Jordan,HighSchool,G-07,A,Arabic,S,Father,13,52,14,69,No,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-08,C,English,S,Father,70,11,82,53,No,Good,Above-7,M
M,Jordan,Tunis,MiddleSchool,G-02,A,English,F,Father,24,51,51,67,Yes,Good,Under-7,L
F,KW,Jordan,MiddleSchool,G-11,A,IT,F,Mum,0,40,91,17,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,A,IT,S,Father,2,23,83,53,Yes,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-08,B,French,S,Mum,4,0,92,98,Yes,Good,Above-7,H
M,SaudiArabia,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Mum,6,22,98,66,No,Good,Above-7,L
M,Iraq,KuwaIT,lowerlevel,G-08,B,Science,F,Father,87,8,63,94,No,Bad,Under-7,M
M,Jordan,Iraq,lowerlevel,G-11,A,Spanish,S,Mum,1,84,24,76,No,Bad,Under-7,M
F,Egypt,KuwaIT,MiddleSchool,G-08,A,Arabic,F,Father,35,25,10,54,Yes,Good,Under-7,L
M,Jordan,Jordan,lowerlevel,G-08,A,IT,F,Father,5,0,81,97,Yes,Good,Above-7,M
F,KW,KuwaIT,MiddleSchool,G-02,A,Spanish,S,Mum,1,26,97,13,Yes,Good,Under-7,H
M,KW,Jordan,MiddleSchool,G-06,A,Science,S,Father,5,29,68,70,Yes,Bad,Above-7,M
M,KW,Jordan,HighSchool,G-02,A,Science,S,Father,53,70,57,80,Yes,Bad,Under-7,H
M,KW,Jordan,lowerlevel,G-02,A,Arabic,F,Father,6,92,50,56,No,Good,Above-7,M
M,KW,lebanon,lowerlevel,G-02,A,Spanish,S,Mum,64,55,24,80,No,Bad,Above-7,H
F,KW,USA,MiddleSchool,G-07,A,French,F,Mum,40,25,81,83,Yes,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-07,B,IT,S,Father,37,37,73,4,Yes,Good,Above-7,H
M,lebanon,Jordan,lowerlevel,G-08,A,Arabic,F,Father,74,1,95,14,No,Bad,Above-7,M
M,Syria,KuwaIT,MiddleSchool,G-08,B,Biology,S,Father,74,61,77,17,No,Good,Under-7,H
M,Egypt,KuwaIT,HighSchool,G-08,A,Arabic,S,Father,3,39,92,98,No,Bad,Above-7,H
F,KW,KuwaIT,MiddleSchool,G-04,A,Arabic,S,Father,51,19,72,88,No,Bad,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-02,B,Arabic,F,Father,41,4,68,37,No,Good,Under-7,M
F,Tunis,Jordan,MiddleSchool,G-08,C,Geology,S,Mum,1,4,63,85,No,Bad,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,13,17,35,58,Yes,Bad,Under-7,H
F,KW,Jordan,MiddleSchool,G-04,A,English,S,Mum,50,9,18,88,No,Good,Above-7,H
F,KW,Jordan,MiddleSchool,G-07,A,English,S,Father,10,6,46,98,No,Bad,Under-7,M
F,KW,Tunis,MiddleSchool,G-04,B,French,F,Father,12,63,60,75,Yes,Good,Under-7,M
F,Lybia,USA,HighSchool,G-02,A,History,S,Father,39,36,33,74,Yes,Bad,Above-7,H
M,KW,Jordan,MiddleSchool,G-02,A,History,F,Father,37,56,27,90,Yes,Good,Under-7,L
F,Jordan,Iraq,lowerlevel,G-02,A,Spanish,F,Father,16,40,67,90,Yes,Good,Above-7,L
F,KW,KuwaIT,MiddleSchool,G-08,A,Quran,F,Mum,87,20,84,87,Yes,Bad,Under-7,L
M,Jordan,Tunis,MiddleSchool,G-02,C,Arabic,S,Mum,6,63,78,62,Yes,Good,Above-7,M
F,Jordan,lebanon,lowerlevel,G-02,A,English,F,Mum,46,29,97,85,Yes,Good,Above-7,L
F,KW,Jordan,lowerlevel,G-04,B,French,F,Mum,0,3,63,88,Yes,Bad,Above-7,L
M,Jordan,Jordan,lowerlevel,G-07,B,Chemistry,S,Father,4,38,68,2,Yes,Bad,Under-7,H
M,Jordan,USA,MiddleSchool,G-02,A,Arabic,F,Father,0,67,94,70,No,Good,Above-7,M
F,Jordan,Jordan,HighSchool,G-02,B,Spanish,S,Father,10,0,76,46,Yes,Bad,Above-7,M
M,Jordan,Palestine,lowerlevel,G-02,B,Science,F,Mum,57,1,97,77,No,Bad,Above-7,L
M,Jordan,KuwaIT,lowerlevel,G-08,B,French,F,Father,1,3,0,85,No,Bad,Above-7,H
F,KW,Egypt,lowerlevel,G-07,B,IT,S,Mum,10,4,92,96,Yes,Bad,Above-7,M
F,KW,Iraq,MiddleSchool,G-02,A,IT,F,Mum,57,76,1,86,Yes,Bad,Above-7,H
M,Jordan,KuwaIT,HighSchool,G-02,B,Arabic,S,Father,72,0,97,98,Yes,Bad,Under-7,M
M,Iraq,Jordan,lowerlevel,G-04,A,History,F,Father,44,2,91,16,Yes,Good,Under-7,H
M,Jordan,Iran,lowerlevel,G-07,B,Arabic,F,Father,73,30,89,93,No,Good,Above-7,M
M,KW,Morocco,lowerlevel,G-02,B,Science,S,Father,0,58,60,92,No,Bad,Above-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,Spanish,S,Father,79,27,88,25,Yes,Good,Above-7,H
M,lebanon,Jordan,MiddleSchool,G-08,B,Arabic,S,Father,15,19,97,81,No,Bad,Under-7,L
F,Egypt,KuwaIT,MiddleSchool,G-09,B,History,F,Mum,45,1,38,21,Yes,Good,Above-7,H
M,lebanon,Morocco,MiddleSchool,G-02,B,English,S,Father,27,28,80,97,Yes,Bad,Under-7,H
F,Palestine,Palestine,MiddleSchool,G-02,A,Biology,F,Father,3,67,93,60,Yes,Bad,Above-7,H
M,KW,Jordan,lowerlevel,G-08,B,History,F,Father,46,0,93,26,Yes,Good,Above-7,L
M,Jordan,Egypt,lowerlevel,G-02,C,History,F,Mum,5,55,42,79,No,Bad,Under-7,H
M,KW,Iraq,HighSchool,G-08,A,French,S,Mum,69,60,78,77,Yes,Bad,Above-7,H
M,KW,Jordan,lowerlevel,G-02,A,French,S,Mum,74,24,49,56,No,Bad,Under-7,L
F,Iraq,KuwaIT,MiddleSchool,G-08,A,English,F,Father,67,14,92,96,Yes,Bad,Under-7,H
M,Iraq,KuwaIT,lowerlevel,G-06,A,Geology,F,Father,20,51,37,76,No,Bad,Under-7,H
F,lebanon,KuwaIT,lowerlevel,G-02,B,Chemistry,F,Father,1,30,62,74,Yes,Bad,Under-7,L
M,Palestine,Tunis,lowerlevel,G-08,C,Science,F,Father,17,94,10,91,Yes,Good,Above-7,L
F,Iraq,KuwaIT,lowerlevel,G-08,A,English,F,Mum,40,2,50,98,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-04,B,Chemistry,S,Father,21,62,74,98,No,Bad,Under-7,H
M,lebanon,Jordan,lowerlevel,G-02,A,Math,S,Mum,20,66,71,22,Yes,Good,Above-7,L
M,KW,USA,lowerlevel,G-02,B,Arabic,F,Father,41,47,67,98,Yes,Bad,Under-7,H
M,lebanon,Jordan,MiddleSchool,G-12,A,IT,F,Mum,57,3,98,61,No,Bad,Above-7,M
M,KW,KuwaIT,lowerlevel,G-07,B,Science,F,Mum,78,15,94,61,Yes,Bad,Above-7,M
M,KW,lebanon,lowerlevel,G-06,C,Science,F,Father,0,22,43,50,No,Bad,Under-7,H
F,KW,Jordan,MiddleSchool,G-02,A,French,F,Mum,9,54,97,32,No,Bad,Above-7,M
M,Jordan,lebanon,lowerlevel,G-02,A,Quran,S,Father,3,1,76,49,No,Good,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,Spanish,F,Father,47,2,75,97,Yes,Good,Under-7,H
M,KW,Morocco,lowerlevel,G-02,A,Geology,S,Mum,0,48,82,96,Yes,Bad,Under-7,M
M,KW,Morocco,lowerlevel,G-11,A,Arabic,S,Father,79,23,74,90,No,Good,Under-7,L
F,Morocco,Iran,lowerlevel,G-06,A,History,F,Father,1,1,68,12,No,Bad,Under-7,M
M,Jordan,lebanon,lowerlevel,G-02,A,History,S,Father,13,2,98,97,Yes,Good,Above-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Arabic,F,Father,31,1,82,98,No,Bad,Under-7,M
F,Egypt,SaudiArabia,HighSchool,G-02,B,Math,F,Mum,23,3,29,75,Yes,Good,Under-7,M
M,Jordan,Syria,lowerlevel,G-07,A,IT,F,Father,47,3,22,6,Yes,Bad,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-12,A,Science,F,Father,1,39,92,76,No,Bad,Above-7,M
M,KW,USA,MiddleSchool,G-07,B,IT,S,Father,2,2,13,98,No,Good,Under-7,H
F,Jordan,Jordan,lowerlevel,G-12,A,English,F,Mum,72,42,78,98,Yes,Good,Above-7,M
M,KW,KuwaIT,lowerlevel,G-08,A,IT,S,Father,95,60,44,5,Yes,Bad,Under-7,L
M,KW,Jordan,lowerlevel,G-12,C,Arabic,F,Mum,48,94,80,98,No,Good,Under-7,H
M,Iraq,Jordan,MiddleSchool,G-02,B,IT,S,Father,0,62,83,81,Yes,Good,Under-7,M
F,Jordan,lebanon,MiddleSchool,G-07,A,English,S,Father,52,7,92,95,No,Bad,Under-7,M
F,Jordan,lebanon,MiddleSchool,G-02,A,Quran,F,Mum,1,33,66,13,Yes,Bad,Under-7,H
M,KW,lebanon,lowerlevel,G-07,A,English,F,Mum,3,39,42,80,Yes,Bad,Under-7,M
F,Jordan,USA,MiddleSchool,G-04,B,Biology,F,Father,69,83,98,32,No,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-02,B,History,F,Father,39,4,61,21,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-08,A,Science,S,Father,10,60,7,91,No,Good,Under-7,L
F,lebanon,Jordan,lowerlevel,G-07,A,Arabic,F,Father,42,27,72,77,No,Bad,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,F,Mum,1,1,69,80,No,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,S,Mum,58,76,97,53,Yes,Good,Above-7,M
M,KW,lebanon,MiddleSchool,G-02,A,Science,S,Father,15,14,54,26,Yes,Bad,Above-7,M
M,Morocco,lebanon,lowerlevel,G-02,A,Math,F,Father,62,36,88,98,Yes,Good,Above-7,L
M,lebanon,USA,HighSchool,G-08,B,Arabic,F,Father,14,76,40,97,No,Bad,Above-7,L
M,Jordan,Iraq,MiddleSchool,G-02,A,Science,S,Father,46,2,85,2,No,Bad,Above-7,M
M,KW,Syria,lowerlevel,G-07,A,Geology,S,Father,2,45,97,51,No,Good,Under-7,L
M,KW,Syria,lowerlevel,G-02,A,Arabic,S,Mum,22,22,2,78,No,Bad,Under-7,M
F,Tunis,KuwaIT,lowerlevel,G-08,A,Spanish,S,Mum,100,21,80,96,Yes,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-07,A,IT,S,Father,27,49,47,82,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-04,B,Math,F,Mum,12,0,85,98,No,Good,Above-7,L
F,Jordan,Jordan,MiddleSchool,G-02,B,Math,F,Father,22,1,0,25,No,Good,Above-7,L
M,Jordan,Iraq,lowerlevel,G-02,B,Spanish,F,Father,36,0,13,91,Yes,Bad,Under-7,H
F,KW,Jordan,lowerlevel,G-07,A,Arabic,F,Mum,49,30,92,89,No,Bad,Above-7,H
F,Jordan,Iraq,lowerlevel,G-04,A,IT,F,Father,55,6,89,33,No,Good,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,21,55,74,44,No,Good,Under-7,L
F,KW,Jordan,lowerlevel,G-02,B,Science,F,Father,0,76,94,72,Yes,Good,Above-7,L
M,KW,lebanon,lowerlevel,G-06,A,History,F,Father,28,56,98,53,Yes,Good,Under-7,M
M,KW,USA,lowerlevel,G-07,A,IT,F,Father,23,81,97,88,Yes,Good,Above-7,M
M,Iran,KuwaIT,MiddleSchool,G-06,B,Biology,F,Father,1,53,84,95,No,Bad,Above-7,H
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,F,Father,9,0,0,35,Yes,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-08,A,IT,F,Father,85,0,92,44,No,Bad,Under-7,M
M,Jordan,KuwaIT,HighSchool,G-07,C,IT,S,Father,7,68,90,97,No,Bad,Under-7,L
F,Jordan,lebanon,MiddleSchool,G-06,A,Science,F,Mum,23,21,93,98,No,Bad,Under-7,H
M,Syria,Iran,MiddleSchool,G-11,B,Biology,F,Mum,10,2,71,73,Yes,Bad,Above-7,M
M,KW,Iraq,MiddleSchool,G-07,B,Quran,F,Father,0,62,94,85,Yes,Bad,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,B,IT,S,Mum,3,2,93,61,Yes,Good,Above-7,L
M,Jordan,Iraq,MiddleSchool,G-08,C,Biology,S,Father,1,45,74,98,No,Bad,Under-7,H
M,Tunis,Jordan,lowerlevel,G-02,A,English,S,Father,14,0,76,70,No,Good,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-12,A,Math,F,Father,68,29,84,61,No,Bad,Under-7,M
F,Palestine,KuwaIT,MiddleSchool,G-04,A,English,F,Father,0,31,98,46,Yes,Bad,Under-7,M
F,Jordan,KuwaIT,lowerlevel,G-11,A,Arabic,F,Father,5,2,74,17,No,Bad,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,A,IT,F,Father,53,56,79,28,Yes,Bad,Under-7,H
F,Egypt,KuwaIT,lowerlevel,G-04,A,French,F,Father,55,88,55,27,No,Good,Under-7,M
F,Iraq,Morocco,HighSchool,G-02,A,French,F,Father,1,95,89,98,Yes,Good,Under-7,L
M,Tunis,lebanon,HighSchool,G-08,A,History,F,Mum,1,68,77,87,Yes,Good,Under-7,H
M,Jordan,USA,HighSchool,G-04,B,IT,S,Mum,19,64,41,79,Yes,Good,Under-7,M
F,Tunis,USA,lowerlevel,G-02,A,English,F,Mum,0,41,94,2,Yes,Bad,Under-7,H
F,KW,Jordan,lowerlevel,G-07,A,IT,S,Father,2,50,97,87,No,Bad,Above-7,H
F,Jordan,Jordan,lowerlevel,G-02,A,French,F,Father,1,0,35,98,No,Good,Above-7,H
M,Jordan,USA,MiddleSchool,G-02,A,Science,F,Father,11,35,54,94,Yes,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-02,A,Spanish,S,Father,16,34,44,35,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-06,B,English,F,Mum,8,62,80,77,Yes,Good,Under-7,H
M,Morocco,Jordan,lowerlevel,G-02,B,Arabic,F,Father,2,14,0,41,No,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,F,Father,18,42,94,71,Yes,Bad,Above-7,M
M,Iraq,Palestine,MiddleSchool,G-02,B,Science,F,Mum,1,14,58,10,Yes,Bad,Under-7,H
F,KW,Jordan,MiddleSchool,G-08,A,Science,S,Father,32,2,98,97,No,Bad,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,A,Spanish,S,Father,4,42,97,97,No,Bad,Under-7,L
M,KW,Jordan,HighSchool,G-07,B,Arabic,F,Mum,3,63,60,83,Yes,Good,Above-7,H
M,KW,Jordan,lowerlevel,G-02,A,Science,F,Mum,81,0,33,69,No,Bad,Above-7,L
M,KW,lebanon,MiddleSchool,G-02,A,English,F,Father,6,81,58,98,Yes,Bad,Above-7,H
M,KW,Tunis,lowerlevel,G-02,C,Arabic,S,Mum,73,70,70,23,No,Good,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,F,Mum,19,97,82,95,Yes,Bad,Under-7,M
M,KW,USA,lowerlevel,G-08,B,IT,S,Mum,12,1,34,88,Yes,Bad,Under-7,H
M,Jordan,lebanon,lowerlevel,G-06,A,IT,S,Mum,2,56,62,98,No,Bad,Under-7,M
M,Jordan,Syria,lowerlevel,G-06,A,French,F,Mum,100,17,0,79,Yes,Bad,Above-7,H
M,KW,Jordan,MiddleSchool,G-02,A,French,F,Mum,29,40,96,58,Yes,Good,Under-7,L
F,KW,Egypt,lowerlevel,G-04,A,French,S,Father,4,40,95,64,Yes,Bad,Above-7,H
F,Syria,KuwaIT,MiddleSchool,G-08,A,Geology,F,Father,27,8,95,69,No,Good,Above-7,L
M,KW,SaudiArabia,MiddleSchool,G-02,B,Math,S,Father,1,1,96,36,Yes,Bad,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Arabic,F,Mum,0,25,92,96,Yes,Good,Under-7,M
F,Jordan,Tunis,lowerlevel,G-08,A,Spanish,F,Mum,71,24,19,62,No,Bad,Under-7,H
M,KW,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,16,85,97,89,No,Good,Under-7,M
M,Egypt,KuwaIT,lowerlevel,G-08,A,Geology,S,Father,8,32,88,86,Yes,Bad,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-04,B,IT,F,Father,81,23,34,98,No,Good,Under-7,H
M,KW,lebanon,MiddleSchool,G-12,A,Spanish,F,Mum,63,22,32,39,Yes,Good,Under-7,L
F,Tunis,Jordan,lowerlevel,G-02,B,Math,F,Father,0,3,85,71,Yes,Bad,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,56,24,49,48,No,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,F,Father,70,1,0,84,No,Bad,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-02,A,French,S,Father,2,2,96,97,Yes,Good,Under-7,L
F,KW,KuwaIT,lowerlevel,G-08,A,Chemistry,S,Father,24,1,53,4,Yes,Bad,Under-7,M
F,KW,Egypt,MiddleSchool,G-07,B,Arabic,S,Mum,0,44,69,98,Yes,Good,Under-7,M
F,KW,Jordan,HighSchool,G-02,A,Arabic,F,Father,93,22,2,98,Yes,Good,Above-7,L
M,Palestine,Jordan,MiddleSchool,G-04,A,Quran,S,Father,4,0,93,98,Yes,Bad,Above-7,L
M,KW,Iraq,MiddleSchool,G-06,A,Science,S,Father,31,92,87,77,No,Good,Above-7,M
F,KW,USA,MiddleSchool,G-02,B,IT,F,Mum,58,87,58,90,No,Good,Under-7,H
F,Jordan,Jordan,HighSchool,G-02,B,Science,S,Father,19,0,70,44,Yes,Good,Under-7,M
M,Egypt,Jordan,lowerlevel,G-08,B,Geology,F,Father,42,1,81,66,Yes,Bad,Above-7,L
M,KW,KuwaIT,HighSchool,G-06,A,Arabic,S,Father,56,0,86,49,Yes,Bad,Above-7,L
M,Jordan,Jordan,lowerlevel,G-04,B,Spanish,S,Father,15,51,97,52,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-08,A,IT,S,Father,92,38,72,86,No,Bad,Under-7,H
M,Jordan,Jordan,HighSchool,G-02,A,Arabic,S,Mum,6,82,43,29,Yes,Bad,Above-7,L
M,Jordan,Jordan,HighSchool,G-02,A,Arabic,F,Father,60,16,88,22,Yes,Good,Under-7,M
M,Palestine,KuwaIT,MiddleSchool,G-04,B,Quran,F,Father,13,42,47,87,No,Good,Above-7,M
M,Morocco,SaudiArabia,lowerlevel,G-08,A,Arabic,F,Father,91,43,79,39,Yes,Good,Under-7,M
F,Iraq,USA,lowerlevel,G-02,B,Arabic,S,Father,0,34,70,12,Yes,Good,Above-7,M
F,KW,Morocco,lowerlevel,G-08,A,Science,S,Father,22,5,64,94,Yes,Bad,Above-7,M
M,Iran,USA,lowerlevel,G-02,A,Science,S,Father,20,0,94,59,No,Good,Under-7,L
F,Iraq,Syria,MiddleSchool,G-02,B,English,S,Mum,4,74,58,74,Yes,Bad,Under-7,H
M,KW,KuwaIT,HighSchool,G-07,A,Arabic,S,Mum,94,22,91,45,Yes,Bad,Under-7,H
M,lebanon,KuwaIT,MiddleSchool,G-08,C,French,S,Mum,2,53,0,97,Yes,Good,Above-7,L
M,KW,Iraq,HighSchool,G-02,A,IT,S,Father,3,21,89,9,No,Bad,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,F,Father,29,68,79,48,No,Bad,Above-7,H
F,KW,Egypt,MiddleSchool,G-02,B,History,S,Mum,14,18,14,77,Yes,Good,Above-7,M
M,Palestine,Syria,MiddleSchool,G-08,A,French,S,Father,21,29,19,25,Yes,Bad,Above-7,H
F,KW,Jordan,MiddleSchool,G-06,B,French,S,Father,19,0,43,82,No,Good,Above-7,M
F,KW,Morocco,MiddleSchool,G-07,B,Arabic,F,Mum,50,27,84,8,No,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-02,B,English,S,Father,9,25,97,98,Yes,Good,Under-7,L
M,KW,Egypt,lowerlevel,G-04,B,Biology,F,Father,9,77,0,13,Yes,Good,Under-7,M
M,Jordan,Egypt,MiddleSchool,G-02,B,Science,S,Father,14,31,97,98,Yes,Good,Under-7,M
M,Palestine,Jordan,lowerlevel,G-02,A,French,F,Father,71,28,76,96,Yes,Bad,Under-7,M
M,KW,Morocco,MiddleSchool,G-02,A,IT,S,Mum,42,45,88,38,Yes,Good,Above-7,L
M,KW,Jordan,lowerlevel,G-02,A,IT,S,Father,6,59,33,57,Yes,Good,Above-7,M
F,KW,KuwaIT,lowerlevel,G-08,B,IT,F,Father,43,29,22,69,No,Bad,Under-7,M
M,Egypt,Egypt,lowerlevel,G-08,A,Biology,S,Father,1,56,45,94,Yes,Bad,Above-7,M
M,KW,lebanon,MiddleSchool,G-08,B,IT,S,Father,65,30,48,89,Yes,Good,Under-7,H
F,Jordan,Iraq,HighSchool,G-04,B,English,S,Father,25,23,85,54,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-04,B,Math,S,Mum,72,14,77,32,No,Good,Under-7,L
