gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
F,Jordan,Jordan,MiddleSchool,G-12,A,Chemistry,S,Mum,6,77,82,98,Yes,Good,Above-7,M
M,KW,KuwaIT,lowerlevel,G-08,A,IT,S,Father,30,77,19,11,Yes,Bad,Under-7,L
M,KW,Jordan,lowerlevel,G-12,C,Arabic,F,Mum,16,97,77,2,No,Good,Under-7,H
M,Iraq,Jordan,MiddleSchool,G-02,B,IT,S,Father,0,92,98,30,Yes,Good,Under-7,M
M,Jordan,lebanon,MiddleSchool,G-08,A,English,S,Father,51,69,97,63,No,Bad,Under-7,M
F,Jordan,lebanon,MiddleSchool,G-07,A,Quran,F,Mum,3,98,85,20,Yes,Bad,Under-7,H
F,Jordan,lebanon,lowerlevel,G-07,A,English,F,Mum,0,98,97,3,Yes,Bad,Under-7,M
F,Jordan,USA,MiddleSchool,G-08,A,Biology,F,Father,30,82,98,2,No,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-07,B,History,F,Father,80,78,96,14,No,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Father,1,91,57,41,Yes,Good,Under-7,L
F,lebanon,Iraq,lowerlevel,G-08,A,IT,F,Father,90,49,57,6,No,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,F,Mum,2,72,96,3,No,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,S,Mum,5,48,35,65,Yes,Good,Above-7,L
F,KW,lebanon,MiddleSchool,G-02,B,Science,S,Father,0,97,70,6,Yes,Good,Under-7,L
F,Morocco,lebanon,lowerlevel,G-02,A,Math,F,Mum,3,88,61,37,Yes,Good,Above-7,L
F,KW,USA,HighSchool,G-08,B,Spanish,F,Father,6,99,54,18,No,Bad,Under-7,L
M,Jordan,Iraq,MiddleSchool,G-02,A,Science,S,Father,58,47,44,32,No,Bad,Above-7,M
M,KW,Syria,MiddleSchool,G-07,B,Geology,S,Father,21,93,4,9,No,Good,Under-7,L
M,KW,Syria,MiddleSchool,G-02,A,IT,S,Mum,49,96,47,6,No,Bad,Above-7,M
F,Tunis,KuwaIT,lowerlevel,G-02,A,Spanish,S,Mum,100,50,91,77,Yes,Good,Above-7,L
F,Jordan,KuwaIT,lowerlevel,G-07,A,IT,S,Father,2,58,97,8,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-04,B,Math,S,Father,1,73,0,4,No,Good,Above-7,L
F,Jordan,KuwaIT,MiddleSchool,G-12,B,Math,S,Father,58,13,3,7,No,Good,Above-7,L
M,Jordan,Iraq,lowerlevel,G-02,B,Spanish,F,Father,2,83,73,40,Yes,Bad,Above-7,H
F,KW,Jordan,lowerlevel,G-07,A,Arabic,F,Mum,48,99,79,61,No,Good,Above-7,H
F,Jordan,Jordan,lowerlevel,G-04,A,IT,F,Father,42,80,61,28,No,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,44,97,39,18,No,Good,Above-7,L
F,KW,Jordan,lowerlevel,G-02,A,Biology,F,Father,1,98,31,42,Yes,Good,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-06,A,History,F,Father,1,99,98,6,Yes,Good,Under-7,M
M,KW,Jordan,lowerlevel,G-07,A,IT,S,Father,26,78,97,85,Yes,Good,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-06,B,French,F,Father,0,95,29,4,No,Bad,Under-7,H
M,Jordan,Lybia,lowerlevel,G-02,B,IT,F,Father,4,22,69,20,Yes,Good,Above-7,M
F,KW,KuwaIT,MiddleSchool,G-08,C,IT,F,Mum,75,97,57,4,No,Bad,Under-7,M
M,Jordan,KuwaIT,HighSchool,G-07,B,IT,S,Father,17,80,4,15,No,Bad,Under-7,L
M,Jordan,lebanon,MiddleSchool,G-06,A,IT,F,Father,44,90,80,87,No,Bad,Under-7,H
M,Syria,Iran,MiddleSchool,G-11,B,Arabic,F,Mum,34,94,7,46,Yes,Good,Under-7,M
M,KW,Iraq,MiddleSchool,G-06,B,Arabic,F,Father,0,49,23,4,Yes,Good,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,B,IT,S,Mum,1,95,58,55,Yes,Good,Above-7,H
F,Jordan,Iraq,MiddleSchool,G-08,A,French,S,Father,1,98,90,38,No,Good,Under-7,H
M,Iraq,Jordan,lowerlevel,G-08,A,English,S,Father,8,0,90,3,Yes,Good,Under-7,L
F,USA,Iraq,MiddleSchool,G-12,A,Arabic,F,Father,6,75,78,25,No,Bad,Under-7,M
F,Palestine,KuwaIT,MiddleSchool,G-04,A,IT,F,Mum,1,98,86,5,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-06,A,Arabic,F,Father,3,66,86,5,No,Bad,Above-7,M
M,Jordan,lebanon,HighSchool,G-02,A,IT,F,Mum,71,98,11,6,Yes,Bad,Under-7,H
F,Egypt,KuwaIT,lowerlevel,G-04,A,French,F,Father,2,51,0,32,No,Good,Under-7,M
F,Iraq,Jordan,HighSchool,G-07,C,French,F,Father,1,99,98,2,Yes,Good,Under-7,L
F,Tunis,lebanon,lowerlevel,G-08,A,History,F,Father,16,96,31,16,Yes,Good,Under-7,H
M,KW,Palestine,HighSchool,G-08,B,IT,S,Mum,4,90,27,18,No,Good,Under-7,M
F,Tunis,Jordan,lowerlevel,G-02,A,English,F,Father,19,93,95,2,Yes,Good,Above-7,H
F,KW,Jordan,MiddleSchool,G-07,A,IT,S,Father,1,50,98,14,No,Bad,Under-7,H
F,Jordan,Jordan,MiddleSchool,G-02,A,French,F,Father,1,0,64,55,No,Bad,Under-7,H
M,Jordan,USA,MiddleSchool,G-02,A,Science,F,Father,1,98,43,2,Yes,Bad,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,92,96,47,8,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-06,B,IT,F,Father,2,86,98,3,Yes,Good,Under-7,H
M,Jordan,Iraq,MiddleSchool,G-02,B,Arabic,F,Father,6,62,98,8,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-08,B,Science,F,Father,1,69,97,6,Yes,Good,Under-7,M
M,Iraq,Palestine,lowerlevel,G-02,B,Science,F,Mum,5,23,66,6,Yes,Bad,Under-7,H
M,KW,Jordan,MiddleSchool,G-08,A,Science,S,Father,5,8,11,45,No,Bad,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Spanish,S,Mum,2,97,96,96,No,Bad,Under-7,L
M,KW,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,11,98,83,10,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,A,Science,F,Mum,84,27,69,90,No,Good,Above-7,H
M,SaudiArabia,Iraq,MiddleSchool,G-02,A,English,F,Father,2,90,97,3,Yes,Good,Under-7,H
M,KW,Tunis,lowerlevel,G-06,B,Arabic,S,Mum,33,93,12,23,No,Good,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-02,A,IT,F,Mum,1,94,97,78,Yes,Bad,Under-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,IT,S,Mum,17,15,54,3,Yes,Good,Above-7,M
M,Jordan,Jordan,lowerlevel,G-06,A,IT,S,Mum,3,98,38,98,No,Bad,Under-7,M
M,Palestine,Syria,MiddleSchool,G-08,A,French,F,Mum,0,53,94,5,Yes,Bad,Under-7,H
F,KW,Jordan,MiddleSchool,G-02,A,French,S,Father,18,95,64,15,Yes,Good,Under-7,L
F,KW,Egypt,lowerlevel,G-04,A,French,S,Father,2,98,95,3,Yes,Bad,Above-7,H
M,Syria,KuwaIT,MiddleSchool,G-08,A,IT,F,Father,59,4,79,3,Yes,Good,Above-7,L
M,KW,SaudiArabia,MiddleSchool,G-08,B,Math,S,Father,1,45,10,16,Yes,Bad,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Arabic,S,Father,0,91,97,61,Yes,Good,Under-7,M
M,Jordan,Tunis,lowerlevel,G-08,A,Spanish,F,Mum,1,97,30,6,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,B,Arabic,S,Mum,31,63,92,35,No,Good,Under-7,L
M,Egypt,KuwaIT,MiddleSchool,G-08,A,Geology,S,Father,0,80,37,12,Yes,Good,Under-7,L
M,KW,Jordan,MiddleSchool,G-04,B,IT,F,Father,58,97,58,2,No,Good,Under-7,H
M,KW,lebanon,MiddleSchool,G-07,A,Spanish,F,Mum,90,98,77,3,Yes,Good,Under-7,L
F,KW,Jordan,lowerlevel,G-07,B,French,F,Father,1,74,37,3,Yes,Good,Under-7,M
M,KW,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,44,98,4,19,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Arabic,F,Father,0,88,8,4,No,Bad,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,0,70,98,37,Yes,Bad,Above-7,L
M,KW,KuwaIT,lowerlevel,G-08,A,Chemistry,S,Father,1,72,41,43,Yes,Bad,Under-7,H
F,KW,Egypt,MiddleSchool,G-07,B,Arabic,S,Mum,16,79,3,6,Yes,Good,Under-7,M
M,Morocco,KuwaIT,HighSchool,G-02,A,Arabic,S,Father,0,96,96,30,Yes,Good,Above-7,L
M,Palestine,KuwaIT,MiddleSchool,G-04,A,Quran,S,Father,2,33,96,2,Yes,Bad,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-06,B,Science,F,Father,1,98,72,3,No,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,B,IT,F,Father,52,95,42,10,No,Good,Above-7,H
F,Jordan,Jordan,HighSchool,G-07,B,Science,S,Father,31,39,89,3,Yes,Good,Under-7,M
M,Egypt,Jordan,MiddleSchool,G-08,B,Geology,F,Father,43,93,13,50,Yes,Good,Under-7,H
M,KW,KuwaIT,HighSchool,G-06,A,Arabic,S,Father,41,98,6,3,Yes,Bad,Above-7,M
F,KW,Jordan,lowerlevel,G-07,B,Spanish,S,Mum,2,32,92,9,No,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-08,B,IT,S,Mum,34,87,77,25,No,Bad,Under-7,L
M,Jordan,Jordan,MiddleSchool,G-04,A,Arabic,S,Mum,1,96,86,4,Yes,Bad,Above-7,L
M,Jordan,Jordan,HighSchool,G-02,A,Arabic,F,Father,43,85,70,46,Yes,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-04,A,Quran,S,Father,0,95,34,32,No,Good,Under-7,M
M,Morocco,KuwaIT,lowerlevel,G-07,A,Arabic,S,Father,4,99,18,13,Yes,Good,Under-7,M
F,Iraq,USA,MiddleSchool,G-07,A,Arabic,F,Mum,22,95,97,6,Yes,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-08,A,Science,F,Father,62,46,63,60,Yes,Good,Above-7,M
M,KW,USA,lowerlevel,G-02,A,IT,S,Father,6,0,87,6,Yes,Good,Above-7,L
F,Iraq,KuwaIT,MiddleSchool,G-02,A,Science,S,Mum,2,99,96,18,Yes,Bad,Under-7,H
M,KW,KuwaIT,HighSchool,G-07,A,Science,F,Mum,33,94,78,11,Yes,Bad,Under-7,H
M,lebanon,KuwaIT,MiddleSchool,G-08,C,French,S,Mum,11,96,5,32,Yes,Good,Above-7,L
M,KW,Iraq,MiddleSchool,G-07,A,IT,S,Father,7,86,95,4,No,Bad,Under-7,L
M,Jordan,Egypt,MiddleSchool,G-08,A,Arabic,F,Father,4,32,17,4,No,Good,Above-7,H
F,Palestine,Egypt,lowerlevel,G-02,A,History,S,Father,53,98,71,22,Yes,Good,Above-7,L
F,Palestine,Syria,MiddleSchool,G-08,A,Science,S,Father,1,97,84,3,Yes,Good,Under-7,H
F,KW,Jordan,MiddleSchool,G-06,B,Science,F,Father,75,65,81,9,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-07,B,Science,F,Father,16,4,71,5,No,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-07,B,English,S,Father,0,99,96,2,Yes,Good,Under-7,L
M,KW,USA,lowerlevel,G-04,A,Biology,F,Father,33,79,98,6,No,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,13,97,91,2,Yes,Good,Under-7,M
M,Palestine,Iraq,lowerlevel,G-04,A,Arabic,F,Father,29,89,97,83,Yes,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,A,IT,S,Mum,12,96,95,3,Yes,Good,Above-7,L
M,KW,Jordan,lowerlevel,G-02,A,IT,S,Father,10,96,82,6,Yes,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-08,B,IT,F,Father,0,83,27,7,Yes,Bad,Under-7,M
M,KW,Egypt,MiddleSchool,G-08,A,Biology,F,Father,37,31,70,90,Yes,Good,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-08,B,IT,S,Father,90,98,90,56,Yes,Bad,Under-7,H
F,Jordan,KuwaIT,MiddleSchool,G-04,B,IT,F,Father,70,98,84,10,Yes,Good,Under-7,M
