"gender","NationalITy","PlaceofBirth","StageID","GradeID","SectionID","Topic","Semester","Relation","raisedhands","VisITedResources","AnnouncementsView","Discussion","ParentAnsweringSurvey","ParentschoolSatisfaction","StudentAbsenceDays","Class"
"F","lebanon","lebanon","MiddleSchool","G-07","A","Quran","S","Mum",95,65,58,63,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","B","Spanish","S","Father",5,3,9,10,"Yes","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",10,94,9,3,"No","Good","Above-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",72,74,79,89,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",70,80,2,15,"Yes","Bad","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,35,0,17,"No","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Father",10,12,59,79,"No","Good","Above-7","L"
"F","Palestine","Jordan","lowerlevel","G-02","B","French","F","Mum",69,98,33,20,"Yes","Good","Under-7","M"
"F","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Mum",45,79,40,43,"Yes","Good","Under-7","H"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",72,50,72,84,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",51,92,83,14,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",2,5,1,8,"No","Bad","Under-7","L"
"F","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Mum",19,3,18,39,"No","Bad","Above-7","L"
"M","Jordan","SaudiArabia","lowerlevel","G-04","A","Quran","F","Mum",100,91,82,83,"Yes","Bad","Under-7","H"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","S","Mum",75,51,76,83,"No","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",50,70,9,68,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","History","S","Mum",70,90,72,83,"Yes","Good","Under-7","H"
"F","Iraq","Iraq","lowerlevel","G-04","A","Science","F","Mum",62,79,65,70,"No","Good","Above-7","M"
"F","KW","KuwaIT","HighSchool","G-09","A","IT","F","Father",27,60,52,70,"No","Bad","Above-7","M"
"M","Tunis","Tunis","lowerlevel","G-02","B","French","S","Mum",69,80,73,66,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",59,58,43,33,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","A","Biology","S","Mum",59,82,9,39,"No","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","History","F","Mum",87,90,63,66,"No","Good","Under-7","H"
"F","Egypt","Egypt","MiddleSchool","G-07","B","Science","S","Father",72,87,58,49,"Yes","Good","Above-7","M"
"F","lebanon","lebanon","HighSchool","G-11","A","Quran","S","Mum",100,82,58,82,"Yes","Good","Under-7","H"
"M","Iraq","Iraq","MiddleSchool","G-08","A","History","F","Father",72,98,72,86,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",15,21,59,30,"Yes","Good","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-04","A","Science","F","Father",90,80,72,89,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",15,3,4,50,"Yes","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","S","Mum",35,9,20,5,"No","Bad","Above-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",6,6,5,33,"No","Bad","Under-7","L"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",60,95,42,20,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","B","IT","F","Mum",89,98,72,71,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","C","Chemistry","F","Father",50,89,22,28,"Yes","Good","Above-7","L"
"F","KW","KuwaIT","HighSchool","G-09","A","IT","F","Father",12,60,1,90,"No","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","F","Mum",12,10,40,91,"No","Bad","Above-7","L"
"M","Iraq","Iraq","MiddleSchool","G-08","A","Geology","F","Father",90,80,72,81,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Father",10,65,51,38,"Yes","Good","Above-7","L"
"M","Jordan","lebanon","lowerlevel","G-04","B","IT","F","Father",45,75,32,15,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Mum",59,90,30,43,"Yes","Good","Under-7","H"
"F","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Father",45,82,46,51,"No","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Mum",82,86,23,90,"No","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","French","S","Mum",30,74,53,80,"No","Bad","Under-7","H"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",75,71,74,89,"No","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Mum",98,86,82,85,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",12,21,4,80,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Mum",21,97,16,30,"No","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","S","Father",60,70,9,80,"Yes","Bad","Under-7","H"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","F","Father",71,83,21,29,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",55,31,42,22,"Yes","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",10,4,4,20,"Yes","Bad","Under-7","M"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",81,71,65,82,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","F","Mum",55,92,83,14,"Yes","Good","Under-7","H"
"M","Iraq","Iraq","MiddleSchool","G-07","B","IT","F","Father",80,90,55,28,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",10,4,12,46,"No","Bad","Above-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","S","Mum",30,10,20,6,"No","Bad","Above-7","L"
"M","Jordan","SaudiArabia","MiddleSchool","G-08","A","Spanish","S","Mum",27,27,12,24,"No","Good","Above-7","L"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Father",78,75,80,84,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","F","Father",53,76,19,32,"No","Bad","Under-7","M"
"F","Palestine","SaudiArabia","MiddleSchool","G-07","A","Quran","F","Mum",95,87,55,80,"Yes","Bad","Under-7","H"
"F","Tunis","USA","HighSchool","G-11","B","Science","S","Father",72,90,72,81,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","C","French","S","Father",50,90,23,72,"No","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",82,74,82,89,"No","Bad","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",7,9,0,30,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",55,7,15,50,"Yes","Good","Under-7","M"
"F","Palestine","Jordan","lowerlevel","G-04","B","Science","F","Mum",95,87,65,86,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",13,0,19,4,"No","Bad","Above-7","L"
"F","Palestine","Jordan","lowerlevel","G-04","A","Science","S","Mum",95,84,50,33,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",90,87,86,60,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",18,21,18,20,"No","Good","Above-7","L"
"M","lebanon","lebanon","MiddleSchool","G-06","A","English","F","Father",20,18,32,10,"No","Bad","Above-7","L"
"M","Tunis","SaudiArabia","MiddleSchool","G-07","A","Quran","S","Father",70,83,44,11,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Mum",21,82,30,97,"Yes","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","F","Mum",13,88,15,14,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",1,4,3,80,"No","Bad","Under-7","L"
"F","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Mum",72,4,33,61,"Yes","Good","Under-7","M"
"F","lebanon","lebanon","lowerlevel","G-02","C","French","S","Mum",75,75,10,14,"Yes","Good","Under-7","H"
"M","Tunis","Tunis","MiddleSchool","G-08","A","Arabic","S","Father",10,39,71,53,"Yes","Bad","Under-7","M"
"M","Jordan","SaudiArabia","MiddleSchool","G-08","A","Geology","S","Mum",70,82,23,40,"No","Bad","Under-7","M"
"M","KW","KuwaIT","HighSchool","G-11","B","Science","F","Father",12,19,8,50,"Yes","Bad","Above-7","L"
"F","lebanon","lebanon","MiddleSchool","G-07","A","Quran","S","Mum",95,42,12,50,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","English","S","Father",59,90,20,43,"No","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","B","Geology","F","Mum",87,93,79,60,"Yes","Good","Under-7","H"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","S","Mum",89,93,20,23,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",7,10,0,50,"No","Bad","Above-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","English","S","Father",27,12,2,23,"Yes","Bad","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","A","Quran","S","Mum",95,91,58,50,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",60,97,42,11,"Yes","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","B","French","S","Mum",72,80,22,10,"Yes","Good","Under-7","H"
"F","lebanon","lebanon","lowerlevel","G-02","B","French","S","Mum",79,80,33,14,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Mum",80,90,12,21,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",15,30,22,9,"No","Bad","Under-7","M"
"M","Tunis","Tunis","MiddleSchool","G-07","A","Quran","S","Father",10,78,30,3,"No","Bad","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",7,9,5,10,"Yes","Bad","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Mum",70,90,85,95,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Mum",82,83,75,13,"Yes","Bad","Above-7","M"
"M","lebanon","lebanon","MiddleSchool","G-06","A","English","F","Father",45,82,20,13,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","lowerlevel","G-02","A","Arabic","S","Father",10,80,50,72,"Yes","Good","Above-7","L"
"F","lebanon","lebanon","MiddleSchool","G-06","A","English","F","Mum",100,82,82,40,"No","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Father",60,68,40,70,"Yes","Good","Under-7","M"
"M","Tunis","Tunis","lowerlevel","G-02","B","French","S","Mum",70,83,70,30,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",72,89,72,71,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Mum",19,3,4,22,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",19,8,42,12,"No","Bad","Under-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",3,12,1,70,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Mum",70,21,12,61,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","S","Father",5,6,12,33,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","F","Mum",15,3,18,33,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",19,50,40,60,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Father",17,70,15,10,"No","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","C","History","S","Mum",81,88,72,80,"No","Good","Above-7","M"
"F","KW","KuwaIT","MiddleSchool","G-07","A","Science","S","Father",29,51,83,90,"Yes","Good","Above-7","M"
"M","Iran","Morocco","lowerlevel","G-02","B","French","S","Mum",89,75,62,43,"No","Good","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",32,39,8,61,"No","Bad","Above-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Mum",12,27,0,80,"No","Bad","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Father",39,61,83,70,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","B","Geology","S","Mum",77,76,59,79,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Father",80,80,59,66,"Yes","Good","Under-7","H"
"M","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Father",20,41,42,23,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","F","Father",7,94,20,30,"No","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",25,51,3,70,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","F","Mum",72,72,62,43,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",15,60,51,33,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",60,97,28,23,"No","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","F","Father",65,82,58,66,"Yes","Good","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","A","Arabic","S","Father",89,93,41,19,"Yes","Good","Under-7","H"
"F","Palestine","Jordan","lowerlevel","G-02","A","French","S","Mum",98,98,3,10,"No","Good","Under-7","H"
"M","Iran","Morocco","MiddleSchool","G-08","C","Spanish","S","Mum",81,71,62,30,"No","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",15,60,55,33,"Yes","Good","Under-7","H"
"M","Jordan","SaudiArabia","MiddleSchool","G-08","A","Chemistry","F","Father",11,2,16,7,"No","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",51,90,33,34,"No","Bad","Under-7","H"
"M","KW","KuwaIT","MiddleSchool","G-08","B","Spanish","S","Father",5,17,42,10,"No","Bad","Under-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Mum",24,50,3,50,"No","Bad","Above-7","M"
"M","Egypt","Egypt","MiddleSchool","G-07","B","Science","S","Father",70,86,98,72,"Yes","Good","Under-7","M"
"M","Tunis","Tunis","MiddleSchool","G-08","A","Arabic","S","Mum",90,84,62,10,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Mum",80,89,95,80,"No","Bad","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","B","Chemistry","S","Mum",72,77,64,11,"Yes","Good","Above-7","M"
"M","Tunis","Tunis","MiddleSchool","G-07","A","Quran","S","Father",12,72,52,24,"Yes","Bad","Above-7","L"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Mum",20,27,35,75,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","English","S","Mum",69,59,82,83,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",0,2,3,50,"No","Bad","Above-7","L"
"F","lebanon","lebanon","lowerlevel","G-02","B","French","S","Father",20,80,13,11,"No","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Science","S","Mum",72,84,58,66,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",50,81,22,30,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",2,19,1,50,"No","Bad","Under-7","L"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","F","Mum",3,10,15,30,"No","Good","Above-7","L"
"F","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",42,60,53,43,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","S","Father",10,28,37,12,"No","Bad","Above-7","L"
"M","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Father",12,10,2,46,"No","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",85,91,63,13,"Yes","Good","Under-7","H"
"M","Palestine","Jordan","MiddleSchool","G-06","A","Math","F","Mum",87,62,50,40,"No","Good","Under-7","M"
"F","KW","KuwaIT","MiddleSchool","G-07","A","Science","S","Father",42,20,12,17,"Yes","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","History","S","Mum",81,89,52,28,"Yes","Good","Above-7","M"
"F","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Mum",70,83,66,51,"No","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,43,7,50,"No","Bad","Under-7","M"
"F","Jordan","SaudiArabia","MiddleSchool","G-08","A","Spanish","F","Mum",45,54,82,39,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Math","F","Father",50,51,11,70,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","French","S","Mum",35,90,53,72,"No","Bad","Under-7","H"
"F","SaudiArabia","SaudiArabia","HighSchool","G-11","A","Quran","S","Father",80,83,48,88,"Yes","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",23,80,29,23,"Yes","Good","Under-7","M"
