gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Jordan,Jordan,HighSchool,G-02,B,Arabic,F,Father,30,17,25,84,Yes,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-08,C,French,S,Mum,76,16,50,87,Yes,Bad,Above-7,H
M,Jordan,KuwaIT,MiddleSchool,G-07,A,French,S,Mum,17,17,83,80,Yes,Bad,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,B,IT,S,Father,25,0,30,32,No,Good,Under-7,H
M,Palestine,Iraq,MiddleSchool,G-08,B,Math,F,Father,83,34,2,86,Yes,Good,Above-7,H
M,Jordan,lebanon,lowerlevel,G-08,A,IT,F,Father,74,54,98,62,Yes,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-07,A,Chemistry,F,Father,84,40,69,18,No,Good,Above-7,H
M,Palestine,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,16,13,0,74,Yes,Good,Above-7,M
M,Jordan,Egypt,lowerlevel,G-07,A,Science,S,Mum,67,49,33,28,Yes,Good,Under-7,M
F,Jordan,KuwaIT,lowerlevel,G-06,B,Spanish,F,Mum,91,68,24,6,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-08,C,Chemistry,S,Mum,15,19,50,2,No,Good,Under-7,M
M,SaudiArabia,Jordan,MiddleSchool,G-04,A,IT,S,Mum,0,26,98,42,No,Bad,Under-7,L
F,Syria,Iraq,lowerlevel,G-12,B,English,S,Father,25,53,87,98,No,Good,Above-7,H
F,KW,SaudiArabia,lowerlevel,G-08,A,IT,F,Mum,0,25,98,49,Yes,Bad,Under-7,H
M,KW,Jordan,lowerlevel,G-08,A,Geology,F,Father,58,73,64,37,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-10,A,English,F,Mum,100,23,15,68,Yes,Good,Above-7,M
F,Jordan,Egypt,lowerlevel,G-02,B,English,F,Father,6,0,16,2,Yes,Bad,Under-7,H
F,SaudiArabia,KuwaIT,MiddleSchool,G-04,B,English,S,Father,21,2,69,25,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,English,S,Father,91,45,75,75,Yes,Good,Under-7,L
M,lebanon,Jordan,MiddleSchool,G-10,B,French,F,Father,93,3,59,35,No,Bad,Above-7,H
M,Tunis,KuwaIT,lowerlevel,G-04,B,Arabic,S,Father,25,15,98,98,No,Good,Under-7,L
F,USA,Jordan,MiddleSchool,G-04,B,French,S,Father,97,92,41,44,Yes,Good,Above-7,M
F,Jordan,KuwaIT,HighSchool,G-08,B,Arabic,F,Father,63,65,43,17,No,Bad,Above-7,H
F,Iraq,Jordan,lowerlevel,G-08,B,Arabic,S,Father,26,89,29,14,Yes,Good,Under-7,M
M,Iraq,Iraq,MiddleSchool,G-02,A,Arabic,F,Father,7,31,73,2,No,Good,Under-7,H
M,KW,Jordan,MiddleSchool,G-07,B,Biology,S,Mum,1,54,33,16,Yes,Good,Under-7,M
M,Iraq,lebanon,MiddleSchool,G-08,A,Biology,S,Father,27,33,39,88,No,Good,Above-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,Science,F,Father,6,18,2,29,Yes,Good,Above-7,H
F,Jordan,Jordan,HighSchool,G-07,A,Arabic,F,Father,100,34,38,33,Yes,Good,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-08,C,Arabic,S,Father,92,60,92,77,Yes,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,B,English,F,Father,23,23,62,98,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-11,A,IT,F,Mum,79,0,38,83,Yes,Good,Under-7,H
M,Palestine,lebanon,MiddleSchool,G-08,A,IT,S,Father,16,2,76,22,Yes,Bad,Above-7,M
M,lebanon,KuwaIT,MiddleSchool,G-08,B,French,S,Mum,100,73,59,98,No,Good,Under-7,H
F,SaudiArabia,KuwaIT,MiddleSchool,G-08,A,Arabic,S,Father,59,24,74,67,Yes,Bad,Under-7,M
M,Iraq,KuwaIT,lowerlevel,G-02,B,Science,F,Father,41,0,85,11,No,Bad,Under-7,H
M,Jordan,Iraq,lowerlevel,G-07,A,Spanish,S,Mum,83,54,63,70,Yes,Bad,Under-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Quran,S,Father,9,24,4,73,No,Good,Under-7,H
M,KW,Jordan,lowerlevel,G-08,A,IT,F,Mum,17,53,36,2,Yes,Good,Under-7,H
F,KW,KuwaIT,HighSchool,G-02,A,Spanish,S,Mum,87,61,40,12,Yes,Good,Above-7,H
M,KW,Jordan,MiddleSchool,G-06,A,IT,S,Father,81,35,31,41,Yes,Bad,Under-7,H
M,KW,Jordan,HighSchool,G-02,B,Science,F,Mum,0,2,53,47,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-02,A,Arabic,F,Father,68,61,15,71,Yes,Bad,Under-7,L
M,KW,lebanon,lowerlevel,G-04,A,Spanish,S,Mum,29,31,65,14,Yes,Good,Above-7,H
F,Palestine,USA,MiddleSchool,G-07,A,Spanish,F,Father,26,15,64,98,Yes,Good,Above-7,H
F,KW,Jordan,lowerlevel,G-07,B,IT,S,Father,31,5,3,66,Yes,Bad,Under-7,H
M,lebanon,Jordan,lowerlevel,G-08,A,Arabic,S,Father,100,32,86,26,No,Good,Under-7,L
M,Syria,KuwaIT,MiddleSchool,G-08,B,Biology,S,Father,95,0,14,44,No,Good,Under-7,M
M,Egypt,KuwaIT,HighSchool,G-08,A,IT,S,Father,19,38,51,25,Yes,Bad,Above-7,M
F,KW,KuwaIT,lowerlevel,G-08,A,IT,F,Father,45,0,32,62,Yes,Bad,Under-7,H
M,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,F,Father,39,0,24,87,Yes,Good,Above-7,M
F,Tunis,Jordan,MiddleSchool,G-08,C,Geology,S,Mum,0,21,29,9,No,Good,Under-7,M
F,Jordan,Jordan,MiddleSchool,G-02,A,Arabic,S,Mum,98,89,19,34,Yes,Bad,Under-7,M
F,USA,Jordan,MiddleSchool,G-04,A,Quran,S,Father,37,0,0,20,Yes,Good,Under-7,H
F,KW,Jordan,MiddleSchool,G-07,A,English,S,Father,0,0,0,45,No,Bad,Under-7,H
F,KW,Tunis,MiddleSchool,G-02,B,French,F,Mum,64,0,59,10,Yes,Good,Under-7,M
F,Lybia,USA,lowerlevel,G-02,A,History,S,Father,79,2,95,37,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Father,73,21,79,38,Yes,Good,Under-7,L
F,Jordan,Iraq,MiddleSchool,G-02,A,English,F,Father,21,81,0,15,Yes,Good,Above-7,L
F,KW,KuwaIT,MiddleSchool,G-08,A,Quran,F,Mum,87,47,98,87,Yes,Good,Under-7,H
M,USA,Tunis,lowerlevel,G-09,B,Arabic,S,Mum,100,61,28,47,Yes,Good,Under-7,H
F,Jordan,lebanon,lowerlevel,G-07,A,IT,S,Mum,10,55,42,24,Yes,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-08,B,French,F,Father,17,44,8,57,No,Bad,Above-7,L
M,KW,Jordan,MiddleSchool,G-06,B,Chemistry,S,Father,62,10,0,18,Yes,Good,Above-7,H
M,Jordan,USA,MiddleSchool,G-02,A,Biology,F,Father,57,41,3,36,Yes,Good,Under-7,H
F,Jordan,Iraq,lowerlevel,G-02,B,Spanish,S,Father,68,20,57,80,No,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Science,S,Father,32,0,82,19,No,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-08,B,French,F,Father,29,32,10,98,No,Bad,Under-7,H
F,KW,Egypt,lowerlevel,G-07,B,IT,S,Mum,35,23,5,3,No,Bad,Above-7,L
F,KW,Iraq,MiddleSchool,G-08,A,IT,S,Mum,23,12,45,30,Yes,Bad,Under-7,H
M,KW,Jordan,HighSchool,G-02,B,Spanish,S,Father,77,33,65,95,No,Bad,Under-7,M
M,Iraq,Jordan,lowerlevel,G-04,A,History,F,Father,68,30,71,13,No,Good,Under-7,H
M,Jordan,Palestine,lowerlevel,G-07,B,English,F,Father,43,74,59,45,No,Bad,Above-7,H
F,KW,Morocco,lowerlevel,G-02,A,Science,S,Father,46,52,22,23,No,Bad,Under-7,M
F,Jordan,Jordan,lowerlevel,G-02,B,Spanish,S,Mum,75,19,72,16,Yes,Bad,Under-7,M
M,lebanon,Jordan,MiddleSchool,G-08,B,Arabic,S,Father,67,48,39,53,No,Bad,Under-7,M
M,Egypt,KuwaIT,MiddleSchool,G-02,B,History,F,Mum,100,50,20,83,Yes,Good,Under-7,M
M,Jordan,Morocco,lowerlevel,G-12,B,Math,S,Father,16,37,33,88,No,Bad,Under-7,L
F,Palestine,Palestine,MiddleSchool,G-07,A,Biology,F,Father,71,0,60,20,Yes,Bad,Under-7,L
M,KW,Jordan,lowerlevel,G-08,A,History,F,Father,52,67,70,52,Yes,Bad,Above-7,M
M,Jordan,USA,lowerlevel,G-08,C,History,F,Mum,91,5,9,39,Yes,Good,Under-7,M
M,KW,Iraq,HighSchool,G-08,A,French,S,Mum,71,57,68,6,Yes,Good,Above-7,L
M,KW,Jordan,lowerlevel,G-08,A,French,S,Mum,73,18,0,28,Yes,Good,Under-7,L
F,Iraq,KuwaIT,MiddleSchool,G-08,B,English,F,Father,54,63,32,30,No,Bad,Under-7,H
M,KW,KuwaIT,lowerlevel,G-12,A,French,F,Mum,0,14,98,12,Yes,Bad,Under-7,M
M,lebanon,KuwaIT,lowerlevel,G-07,B,Chemistry,F,Father,46,43,20,52,No,Good,Above-7,H
M,Palestine,KuwaIT,MiddleSchool,G-08,C,Science,F,Father,4,60,58,22,Yes,Good,Above-7,M
F,Iraq,KuwaIT,lowerlevel,G-08,A,English,F,Mum,94,47,27,2,Yes,Bad,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-08,B,Chemistry,S,Father,22,3,11,22,Yes,Good,Under-7,L
M,lebanon,Jordan,lowerlevel,G-02,A,Math,S,Mum,15,0,19,39,No,Good,Under-7,H
F,KW,USA,lowerlevel,G-02,B,Arabic,S,Father,19,53,57,14,Yes,Good,Under-7,M
M,Iran,Jordan,MiddleSchool,G-12,A,IT,F,Mum,64,31,0,5,No,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,B,Science,F,Father,49,27,68,37,Yes,Good,Under-7,M
M,KW,SaudiArabia,lowerlevel,G-06,B,Science,F,Mum,15,0,24,43,Yes,Good,Under-7,M
F,lebanon,Jordan,MiddleSchool,G-08,A,French,F,Mum,79,0,65,31,Yes,Bad,Under-7,L
F,Jordan,lebanon,lowerlevel,G-02,A,Quran,S,Father,88,19,66,21,Yes,Good,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,Spanish,F,Father,34,30,7,64,Yes,Good,Under-7,H
M,KW,Morocco,lowerlevel,G-02,A,Geology,S,Mum,15,1,7,2,Yes,Bad,Above-7,M
M,KW,Morocco,lowerlevel,G-06,A,Arabic,S,Father,65,19,11,26,Yes,Good,Under-7,H
F,Egypt,Iran,lowerlevel,G-06,A,History,S,Father,26,27,23,65,No,Good,Above-7,L
M,Iran,Iran,lowerlevel,G-07,A,History,S,Father,26,70,58,98,Yes,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Arabic,F,Father,8,54,38,2,No,Bad,Under-7,H
F,KW,SaudiArabia,HighSchool,G-02,C,Math,S,Mum,92,54,14,27,No,Good,Under-7,H
M,Jordan,Iraq,lowerlevel,G-07,A,IT,F,Father,0,68,5,77,No,Good,Above-7,M
M,Palestine,KuwaIT,MiddleSchool,G-12,B,IT,F,Father,91,32,98,72,Yes,Bad,Above-7,L
M,KW,USA,lowerlevel,G-07,B,IT,S,Father,63,19,69,32,Yes,Bad,Above-7,H
F,Jordan,Jordan,lowerlevel,G-12,A,Chemistry,F,Mum,27,0,0,63,No,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-07,A,IT,S,Father,65,13,13,17,No,Bad,Under-7,L
M,KW,Jordan,lowerlevel,G-12,C,Arabic,F,Mum,34,48,75,17,Yes,Bad,Under-7,M
M,Palestine,Jordan,MiddleSchool,G-08,B,IT,F,Father,1,6,24,86,Yes,Bad,Under-7,L
M,Jordan,lebanon,MiddleSchool,G-08,A,English,S,Father,13,61,61,22,Yes,Bad,Above-7,M
F,SaudiArabia,lebanon,MiddleSchool,G-07,A,Quran,F,Mum,69,5,53,66,Yes,Good,Under-7,H
M,KW,lebanon,lowerlevel,G-07,A,English,F,Mum,66,46,98,36,Yes,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,B,Biology,F,Father,83,26,50,31,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-07,B,History,F,Father,17,66,67,32,No,Good,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Father,32,0,35,80,Yes,Good,Under-7,H
F,lebanon,Jordan,lowerlevel,G-07,A,Arabic,F,Father,38,83,32,21,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,F,Mum,58,53,95,19,Yes,Bad,Above-7,H
M,KW,KuwaIT,MiddleSchool,G-02,A,Arabic,S,Mum,50,12,4,39,Yes,Bad,Above-7,M
M,KW,Tunis,MiddleSchool,G-02,A,Science,S,Father,88,37,16,21,Yes,Bad,Above-7,L
F,Morocco,lebanon,lowerlevel,G-02,A,Math,F,Father,20,60,70,98,No,Good,Under-7,M
F,lebanon,USA,HighSchool,G-08,B,Arabic,F,Mum,9,10,20,48,Yes,Good,Under-7,H
F,Jordan,Iraq,MiddleSchool,G-02,A,Science,S,Father,67,3,31,46,Yes,Bad,Under-7,H
M,KW,Syria,lowerlevel,G-07,A,Geology,S,Father,8,19,36,79,No,Good,Under-7,L
M,KW,Syria,lowerlevel,G-02,A,Quran,S,Mum,3,23,24,15,Yes,Good,Above-7,H
F,Tunis,KuwaIT,lowerlevel,G-12,A,Spanish,S,Mum,77,0,76,62,Yes,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-07,A,IT,S,Father,86,79,16,14,No,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-04,B,Math,S,Mum,16,60,38,82,No,Bad,Above-7,H
F,Jordan,KuwaIT,MiddleSchool,G-12,A,IT,F,Father,95,0,33,25,Yes,Good,Under-7,M
M,Syria,USA,lowerlevel,G-02,B,Spanish,F,Father,27,67,81,98,No,Good,Above-7,M
F,KW,Jordan,lowerlevel,G-07,A,French,F,Mum,12,23,93,57,Yes,Good,Above-7,M
F,Jordan,lebanon,lowerlevel,G-04,A,IT,F,Father,39,10,74,42,No,Good,Above-7,L
F,Jordan,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,35,0,81,20,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-07,B,Biology,F,Mum,78,56,71,28,Yes,Good,Under-7,M
M,KW,lebanon,lowerlevel,G-06,A,History,F,Father,64,79,63,22,Yes,Bad,Under-7,M
M,KW,USA,lowerlevel,G-07,A,IT,F,Father,12,0,55,49,Yes,Good,Under-7,M
M,Iran,KuwaIT,MiddleSchool,G-06,B,Biology,F,Father,85,78,26,71,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,IT,F,Father,73,0,48,52,No,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-08,C,IT,F,Father,7,42,75,33,Yes,Good,Above-7,L
M,Palestine,KuwaIT,HighSchool,G-07,A,IT,F,Mum,58,0,24,3,Yes,Good,Under-7,H
M,Jordan,lebanon,MiddleSchool,G-06,A,IT,F,Mum,68,0,21,19,No,Bad,Under-7,H
M,Syria,Iran,lowerlevel,G-11,B,Biology,F,Mum,20,64,64,86,Yes,Bad,Under-7,M
M,KW,Iraq,MiddleSchool,G-07,B,Quran,F,Father,63,70,40,2,No,Bad,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,B,IT,S,Mum,7,19,21,75,Yes,Bad,Above-7,M
M,Jordan,Iraq,MiddleSchool,G-08,C,Biology,S,Father,96,87,2,39,Yes,Good,Above-7,M
M,Iraq,Jordan,lowerlevel,G-02,A,English,S,Father,37,0,29,2,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-12,A,Math,F,Father,74,55,6,2,No,Good,Above-7,L
F,Palestine,KuwaIT,MiddleSchool,G-04,A,English,F,Father,30,62,65,94,Yes,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-11,A,Arabic,F,Father,65,68,93,47,Yes,Good,Above-7,M
M,Jordan,lebanon,HighSchool,G-02,A,IT,F,Mum,81,75,13,40,No,Good,Under-7,H
F,Egypt,KuwaIT,MiddleSchool,G-04,A,French,F,Father,38,58,72,45,Yes,Bad,Under-7,H
F,Iraq,Morocco,HighSchool,G-02,C,French,F,Father,87,30,17,10,No,Bad,Above-7,L
F,Tunis,lebanon,lowerlevel,G-08,A,History,F,Mum,0,12,12,19,No,Good,Under-7,M
M,Jordan,Jordan,HighSchool,G-04,B,IT,S,Mum,87,13,15,5,Yes,Good,Under-7,H
M,Tunis,Jordan,lowerlevel,G-02,A,English,F,Mum,22,77,70,43,Yes,Bad,Under-7,M
F,KW,Jordan,lowerlevel,G-07,A,IT,S,Father,100,62,29,17,Yes,Bad,Above-7,L
F,Jordan,Jordan,lowerlevel,G-02,A,French,F,Father,50,0,56,59,Yes,Bad,Under-7,H
M,Palestine,USA,MiddleSchool,G-02,A,Arabic,F,Father,12,30,41,82,No,Good,Under-7,L
M,Jordan,Jordan,lowerlevel,G-02,A,Spanish,S,Father,88,33,63,11,Yes,Good,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-06,A,IT,F,Mum,71,12,64,75,Yes,Bad,Under-7,H
M,Morocco,KuwaIT,lowerlevel,G-02,A,Arabic,S,Father,0,0,43,58,Yes,Good,Above-7,H
F,KW,KuwaIT,MiddleSchool,G-08,B,French,F,Father,18,35,98,26,Yes,Good,Above-7,H
M,KW,KuwaIT,lowerlevel,G-02,A,Science,F,Mum,9,12,46,2,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Science,S,Father,68,8,98,78,Yes,Bad,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,A,Spanish,S,Mum,92,3,27,53,No,Good,Above-7,M
M,KW,Jordan,HighSchool,G-07,B,Arabic,F,Mum,69,0,33,33,No,Bad,Under-7,M
M,KW,Jordan,lowerlevel,G-02,A,Science,F,Mum,80,32,7,16,No,Good,Above-7,L
M,SaudiArabia,KuwaIT,lowerlevel,G-02,A,English,F,Father,48,66,25,84,Yes,Good,Above-7,L
M,KW,Tunis,lowerlevel,G-06,C,IT,S,Mum,87,77,26,23,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-02,A,IT,F,Mum,0,21,33,76,Yes,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-08,B,IT,S,Mum,25,6,26,21,No,Good,Under-7,H
M,Jordan,Jordan,lowerlevel,G-06,A,IT,S,Father,46,61,55,98,Yes,Bad,Under-7,M
M,Palestine,Syria,MiddleSchool,G-06,A,French,F,Mum,97,28,22,80,Yes,Good,Above-7,M
M,KW,Jordan,MiddleSchool,G-02,C,French,S,Father,82,0,76,2,Yes,Bad,Under-7,L
M,KW,Egypt,lowerlevel,G-04,A,French,S,Father,95,41,96,29,Yes,Good,Above-7,M
F,Syria,KuwaIT,MiddleSchool,G-08,A,Geology,F,Father,0,63,15,2,No,Good,Above-7,M
M,KW,SaudiArabia,MiddleSchool,G-02,B,Math,S,Father,0,69,7,83,Yes,Good,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Chemistry,F,Father,92,59,64,18,No,Good,Under-7,M
F,Jordan,Tunis,lowerlevel,G-08,A,Spanish,F,Mum,42,14,68,35,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,B,Arabic,S,Mum,50,99,5,53,Yes,Good,Under-7,M
M,Egypt,KuwaIT,lowerlevel,G-08,A,Geology,S,Father,67,6,18,42,Yes,Good,Above-7,L
M,KW,KuwaIT,MiddleSchool,G-04,B,IT,S,Father,0,65,0,49,No,Bad,Under-7,L
M,KW,lebanon,MiddleSchool,G-08,A,Spanish,S,Mum,94,1,23,98,Yes,Good,Under-7,H
M,lebanon,Iraq,lowerlevel,G-07,B,French,F,Father,85,0,0,7,No,Good,Above-7,L
M,KW,Jordan,MiddleSchool,G-07,A,Arabic,S,Father,13,59,65,87,No,Bad,Above-7,L
M,Jordan,Morocco,lowerlevel,G-02,B,Arabic,F,Father,58,39,97,32,Yes,Good,Under-7,M
M,Jordan,KuwaIT,MiddleSchool,G-02,A,French,S,Father,63,48,0,94,No,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-08,B,Chemistry,S,Father,22,48,26,39,No,Good,Under-7,M
F,KW,KuwaIT,MiddleSchool,G-07,B,Arabic,S,Mum,93,99,65,17,No,Bad,Under-7,M
F,SaudiArabia,KuwaIT,HighSchool,G-02,A,Arabic,S,Father,39,60,23,37,No,Good,Under-7,H
M,Palestine,KuwaIT,MiddleSchool,G-04,A,Quran,S,Father,21,54,80,52,No,Good,Under-7,L
M,KW,Iraq,MiddleSchool,G-06,B,Science,F,Mum,100,55,44,76,No,Good,Under-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,B,IT,F,Mum,0,68,18,24,Yes,Good,Above-7,H
F,Jordan,Jordan,HighSchool,G-07,B,French,S,Mum,18,69,28,98,Yes,Bad,Under-7,M
M,Egypt,KuwaIT,lowerlevel,G-08,B,Geology,F,Father,15,86,52,13,Yes,Good,Under-7,H
M,KW,KuwaIT,HighSchool,G-06,A,Math,S,Father,76,0,70,75,Yes,Bad,Under-7,L
F,KW,Jordan,lowerlevel,G-07,B,Spanish,S,Mum,77,0,68,9,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-08,B,IT,F,Father,59,9,16,91,No,Good,Under-7,M
M,KW,Jordan,lowerlevel,G-04,A,Arabic,S,Mum,95,0,84,98,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-06,A,Arabic,S,Father,7,71,3,8,No,Bad,Under-7,M
M,KW,KuwaIT,MiddleSchool,G-02,B,Quran,S,Father,78,13,28,15,Yes,Good,Above-7,H
M,Egypt,KuwaIT,lowerlevel,G-07,A,IT,S,Father,31,79,0,29,No,Good,Under-7,M
F,Iraq,USA,lowerlevel,G-07,B,Arabic,S,Father,72,44,20,2,Yes,Good,Above-7,H
F,KW,KuwaIT,lowerlevel,G-08,A,Science,F,Father,85,32,90,37,No,Good,Above-7,M
M,Iran,USA,lowerlevel,G-02,A,Science,S,Father,58,30,50,24,Yes,Good,Under-7,M
F,Iraq,Jordan,MiddleSchool,G-02,A,English,S,Mum,84,0,0,3,Yes,Good,Under-7,H
M,KW,KuwaIT,HighSchool,G-07,A,Science,F,Mum,56,71,52,45,Yes,Good,Under-7,L
M,lebanon,KuwaIT,MiddleSchool,G-08,C,French,S,Mum,53,68,64,81,No,Bad,Above-7,H
M,KW,Iraq,MiddleSchool,G-07,A,IT,S,Father,1,0,42,96,Yes,Bad,Above-7,H
M,KW,Jordan,MiddleSchool,G-07,A,French,F,Father,19,20,9,25,No,Good,Under-7,L
F,Palestine,Egypt,lowerlevel,G-02,A,History,F,Father,31,0,80,50,No,Good,Under-7,M
F,Palestine,Syria,MiddleSchool,G-07,A,Science,S,Father,0,0,37,47,Yes,Good,Under-7,M
F,KW,Jordan,MiddleSchool,G-06,A,French,S,Father,62,8,80,98,Yes,Bad,Above-7,L
F,KW,Morocco,lowerlevel,G-04,B,Science,F,Father,19,48,8,98,No,Good,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-07,B,English,S,Father,23,53,78,37,No,Good,Under-7,H
M,KW,USA,HighSchool,G-04,B,Biology,F,Father,30,68,60,19,Yes,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,65,67,45,6,Yes,Good,Under-7,M
M,Palestine,Iraq,lowerlevel,G-04,A,IT,F,Father,80,75,42,30,Yes,Good,Above-7,H
M,KW,Morocco,MiddleSchool,G-02,A,IT,S,Mum,18,66,8,72,Yes,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-02,A,IT,S,Father,69,58,78,2,Yes,Bad,Under-7,L
F,KW,KuwaIT,MiddleSchool,G-08,A,Math,F,Father,53,5,21,9,Yes,Good,Under-7,L
M,Egypt,Egypt,MiddleSchool,G-08,A,Biology,S,Father,0,36,66,16,Yes,Good,Above-7,H
M,KW,lebanon,MiddleSchool,G-12,B,IT,S,Father,85,60,59,52,Yes,Bad,Above-7,M
F,Jordan,Iraq,MiddleSchool,G-04,B,English,F,Father,7,0,48,96,Yes,Good,Under-7,M
