code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
AAA,2013J,573104,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2013J,2568989,M,South East Region,A Level or Equivalent,40-50pct,35 to 55,0,71,N,Pass
EEE,2014J,673941,M,North Region,HE Qualification,20-30pct,35 to 55,0,90,N,Fail
DDD,2013J,265062,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,1,90,N,Withdrawn
BBB,2013J,579034,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,600223,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Withdrawn
BBB,2014B,596714,F,South West Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Pass
GGG,2013J,668147,F,South Region,Lower Than A Level,80-90pct,35 to 55,0,30,N,Fail
FFF,2014J,676071,M,North Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
EEE,2013J,564838,M,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,90,N,Pass
BBB,2014B,546653,F,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Distinction
BBB,2014J,463348,M,South East Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
CCC,2014B,525721,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Distinction
CCC,2014J,615618,M,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,90,N,Pass
DDD,2013J,1606630,F,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Withdrawn
BBB,2014B,554165,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Withdrawn
DDD,2013B,543487,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2013B,397498,M,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
FFF,2013B,588593,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
DDD,2014B,614616,F,South East Region,Lower Than A Level,40-50pct,0 to 35,0,90,N,Withdrawn
FFF,2013J,2006062,M,East Midlands Region,HE Qualification,70-80pct,0 to 35,0,60,N,Pass
DDD,2014B,608447,M,South East Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
BBB,2013B,590947,F,South East Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
BBB,2013J,536062,F,West Midlands Region,HE Qualification,40-50pct,35 to 55,0,60,N,Fail
DDD,2013B,550040,M,West Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Withdrawn
BBB,2013J,612854,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2014J,655983,M,South East Region,HE Qualification,30-40pct,0 to 35,0,90,N,Pass
BBB,2014B,558622,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,90,N,Pass
CCC,2014B,553425,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,30,N,Fail
CCC,2014J,661155,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Withdrawn
FFF,2013J,600675,F,South East Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Distinction
BBB,2014B,604934,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,353070,F,South East Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Withdrawn
CCC,2014J,542279,F,South East Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
DDD,2013B,2473518,F,East Anglian Region,HE Qualification,20-30pct,35 to 55,0,90,N,Pass
BBB,2013J,561809,F,East Midlands Region,A Level or Equivalent,70-80pct,35 to 55,0,60,N,Withdrawn
CCC,2014B,346198,M,North Region,HE Qualification,20-30pct,35 to 55,0,60,N,Fail
AAA,2014J,2716795,M,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Withdrawn
EEE,2014J,682415,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,30,N,Distinction
EEE,2014J,649211,F,East Anglian Region,HE Qualification,50-60pct,0 to 35,0,60,N,Distinction
BBB,2014B,2667347,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
CCC,2014J,568061,F,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,150,N,Withdrawn
EEE,2014J,614521,F,East Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,90,Y,Withdrawn
GGG,2014J,680834,F,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Distinction
FFF,2013B,579798,M,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
BBB,2014J,589779,F,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Pass
DDD,2013J,2680583,M,East Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,90,Y,Withdrawn
EEE,2014J,531083,M,North Western Region,HE Qualification,40-50pct,35 to 55,0,60,N,Pass
DDD,2013J,489649,M,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
CCC,2014J,557951,F,South East Region,HE Qualification,40-50pct,0 to 35,0,120,N,Withdrawn
DDD,2013J,2623678,M,South East Region,HE Qualification,40-50pct,35 to 55,0,120,N,Pass
DDD,2014B,637461,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,120,N,Distinction
FFF,2014B,610829,M,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,90,N,Pass
BBB,2014B,485340,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Fail
BBB,2014J,618629,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
DDD,2014J,2716795,F,South East Region,HE Qualification,70-80pct,35 to 55,1,120,N,Fail
DDD,2013J,522653,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Withdrawn
CCC,2014J,633884,M,North Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Withdrawn
DDD,2013J,568150,M,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
EEE,2013J,527628,M,East Anglian Region,HE Qualification,80-90pct,0 to 35,0,60,N,Pass
BBB,2013J,591759,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Withdrawn
GGG,2013J,652266,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,150,N,Fail
DDD,2014B,601076,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
BBB,2014B,110065,F,East Anglian Region,Lower Than A Level,20-30pct,35 to 55,0,60,N,Pass
FFF,2013J,2159906,M,South East Region,A Level or Equivalent,70-80pct,35 to 55,0,60,N,Pass
BBB,2014J,242226,M,North Western Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Pass
GGG,2014J,630406,F,South East Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,2240102,F,South Region,HE Qualification,50-60pct,0 to 35,0,90,N,Withdrawn
FFF,2014B,564498,M,Yorkshire Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,555186,M,North Region,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Fail
DDD,2013J,530328,F,South Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
GGG,2014J,626766,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,60,Y,Fail
BBB,2014B,410951,F,South East Region,Lower Than A Level,40-50pct,0 to 35,0,120,Y,Pass
BBB,2013B,2261124,F,South Region,A Level or Equivalent,40-50pct,35 to 55,1,60,N,Distinction
BBB,2014J,613985,F,West Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Fail
BBB,2014J,655274,F,South East Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
FFF,2013B,608741,F,South Region,Lower Than A Level,80-90pct,35 to 55,0,120,N,Withdrawn
DDD,2013J,377751,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
BBB,2013B,355225,F,South East Region,Lower Than A Level,80-90pct,0 to 35,0,180,N,Pass
BBB,2013B,476451,F,South Region,Lower Than A Level,50-60pct,35 to 55,0,120,N,Distinction
DDD,2013B,82337,M,Ireland,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
DDD,2013J,572368,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Pass
BBB,2013J,544581,F,South Region,A Level or Equivalent,30-40pct,0 to 35,0,150,N,Fail
DDD,2014B,607272,M,North Region,HE Qualification,30-40pct,35 to 55,0,120,N,Pass
DDD,2014B,2145996,M,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,1,60,N,Pass
BBB,2013B,242586,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Pass
FFF,2014J,647583,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,90,N,Pass
DDD,2014J,585869,M,South Region,HE Qualification,70-80pct,55 to 100,0,90,N,Pass
BBB,2014J,558739,F,South East Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Pass
FFF,2014J,611195,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,150,N,Pass
AAA,2014B,1050392,M,West Midlands Region,A Level or Equivalent,60-70pct,35 to 55,0,60,N,Pass
DDD,2014J,635901,M,South East Region,Lower Than A Level,70-80pct,0 to 35,1,180,N,Fail
DDD,2013B,343132,F,South East Region,A Level or Equivalent,80-90pct,35 to 55,1,74,N,Fail
CCC,2013J,532460,M,North Western Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Withdrawn
CCC,2014J,612631,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
DDD,2014B,620231,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Pass
BBB,2013B,517740,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Distinction
BBB,2013B,387039,F,East Midlands Region,A Level or Equivalent,30-40pct,35 to 55,0,230,N,Withdrawn
FFF,2013J,536307,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,90,N,Withdrawn
BBB,2013J,619039,F,Ireland,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
FFF,2014B,603526,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,647921,M,North Western Region,HE Qualification,50-60pct,0 to 35,0,90,N,Pass
FFF,2014B,546263,M,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
EEE,2014B,585971,M,South East Region,HE Qualification,50-60pct,0 to 35,0,30,N,Pass
BBB,2014J,625068,F,South East Region,A Level or Equivalent,70-80pct,35 to 55,0,180,N,Distinction
FFF,2013J,544698,M,Ireland,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
FFF,2013B,624149,M,South East Region,HE Qualification,80-90pct,35 to 55,0,120,N,Pass
CCC,2014B,588396,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Withdrawn
FFF,2013B,2626419,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
FFF,2014B,2149092,M,East Midlands Region,HE Qualification,80-90pct,35 to 55,0,60,N,Pass
CCC,2014B,2294595,M,North Western Region,Post Graduate Qualification,80-90pct,35 to 55,0,60,N,Fail
BBB,2013J,1700126,M,South East Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Fail
EEE,2014B,582781,M,South West Region,HE Qualification,20-30pct,0 to 35,0,30,N,Pass
BBB,2013J,585744,F,North Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Distinction
CCC,2014J,606633,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Distinction
BBB,2014J,2659151,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Withdrawn
BBB,2013B,396641,F,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,3,120,N,Withdrawn
CCC,2014B,571022,M,West Midlands Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
GGG,2014B,527608,F,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
FFF,2014J,599165,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,181,N,Withdrawn
CCC,2014J,2713334,M,South East Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Withdrawn
CCC,2014B,506768,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
GGG,2014J,586234,F,East Anglian Region,A Level or Equivalent,60-70pct,35 to 55,0,30,N,Distinction
FFF,2014J,653933,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Withdrawn
DDD,2014B,556931,F,East Midlands Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Pass
BBB,2014B,2063715,F,East Anglian Region,HE Qualification,40-50pct,35 to 55,0,120,N,Withdrawn
DDD,2014B,590258,F,North Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
EEE,2013J,574571,M,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
BBB,2014B,352718,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
CCC,2014B,577038,M,North Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Distinction
FFF,2014B,604027,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Pass
FFF,2014J,654894,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
BBB,2013B,2259903,F,South Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Pass
BBB,2013B,368464,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
DDD,2013B,278460,F,North Region,Lower Than A Level,20-30pct,0 to 35,1,120,N,Fail
EEE,2014B,179258,M,Wales,Lower Than A Level,60-70pct,35 to 55,0,60,N,Fail
BBB,2013J,577169,F,Yorkshire Region,A Level or Equivalent,80-90pct,0 to 35,0,180,N,Withdrawn
BBB,2014B,591123,F,East Anglian Region,Lower Than A Level,70-80pct,0 to 35,0,120,N,Pass
CCC,2014J,565539,M,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Pass
CCC,2014B,671159,M,North Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Fail
FFF,2013B,524087,M,South Region,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Pass
BBB,2013B,409347,F,East Anglian Region,HE Qualification,40-50pct,35 to 55,0,60,N,Fail
BBB,2013B,576772,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,629942,M,East Anglian Region,HE Qualification,40-50pct,0 to 35,0,90,N,Pass
BBB,2014B,550356,F,South Region,HE Qualification,60-70pct,0 to 35,0,60,N,Fail
EEE,2014J,610130,M,East Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,90,N,Withdrawn
GGG,2014J,630422,M,East Anglian Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Distinction
FFF,2013J,122661,M,North Western Region,A Level or Equivalent,60-70pct,35 to 55,0,60,N,Fail
BBB,2014J,624641,F,Ireland,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
FFF,2014B,176899,M,East Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,120,N,Pass
BBB,2014J,558989,M,Ireland,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,577853,M,North Western Region,HE Qualification,30-40pct,0 to 35,0,90,N,Pass
EEE,2013J,586777,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,649056,M,South Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Pass
EEE,2014J,647123,F,East Anglian Region,HE Qualification,30-40pct,0 to 35,0,60,N,Withdrawn
BBB,2013B,159245,F,South Region,A Level or Equivalent,70-80pct,0 to 35,0,60,Y,Fail
CCC,2014J,544912,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,30,N,Fail
BBB,2014B,588527,F,East Anglian Region,A Level or Equivalent,50-60pct,35 to 55,0,120,N,Distinction
DDD,2013J,513409,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Distinction
CCC,2014B,2618289,M,South East Region,A Level or Equivalent,50-60pct,35 to 55,0,30,N,Withdrawn
BBB,2014B,2435440,F,East Midlands Region,Lower Than A Level,30-40pct,35 to 55,0,60,N,Fail
DDD,2014B,558771,M,South East Region,HE Qualification,70-80pct,0 to 35,0,60,N,Pass
BBB,2013J,571773,F,South East Region,Lower Than A Level,50-60pct,35 to 55,0,60,N,Pass
CCC,2014J,624414,M,North Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
CCC,2014J,581444,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,30,N,Pass
DDD,2013J,550043,M,South East Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
BBB,2014B,607322,F,South East Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
FFF,2013J,1617950,M,South East Region,A Level or Equivalent,20-30pct,35 to 55,0,120,N,Pass
GGG,2014J,630103,F,South East Region,Lower Than A Level,70-80pct,0 to 35,0,30,N,Distinction
FFF,2014J,615324,M,East Anglian Region,A Level or Equivalent,50-60pct,35 to 55,0,120,N,Distinction
EEE,2014J,662369,M,Wales,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
GGG,2014J,638796,F,East Anglian Region,Lower Than A Level,30-40pct,0 to 35,0,30,N,Withdrawn
DDD,2014B,523495,M,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,180,N,Withdrawn
GGG,2014B,572293,F,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Pass
BBB,2014J,623204,M,South Region,HE Qualification,40-50pct,0 to 35,0,72,N,Pass
FFF,2014J,561196,M,South East Region,Lower Than A Level,80-90pct,0 to 35,1,120,N,Pass
FFF,2014B,600774,M,North Region,Lower Than A Level,20-30pct,35 to 55,0,120,N,Fail
CCC,2014J,587053,M,East Midlands Region,HE Qualification,30-40pct,0 to 35,0,60,N,Pass
FFF,2013B,364440,F,South West Region,A Level or Equivalent,40-50pct,35 to 55,0,120,N,Withdrawn
CCC,2014J,567509,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Withdrawn
EEE,2014B,615695,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
DDD,2014B,543910,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Fail
BBB,2013B,520094,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Fail
EEE,2014B,629634,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Withdrawn
BBB,2014J,650477,M,East Anglian Region,A Level or Equivalent,80-90pct,35 to 55,0,180,N,Pass
CCC,2014J,498381,M,South Region,HE Qualification,80-90pct,35 to 55,0,90,N,Pass
DDD,2013J,597146,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,60,N,Fail
DDD,2014B,584334,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,232,N,Withdrawn
BBB,2013B,466554,F,South Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2014B,597909,F,East Anglian Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Pass
FFF,2013J,511533,M,South Region,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Fail
EEE,2014B,632180,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,120,N,Distinction
FFF,2014B,531060,M,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
BBB,2013J,122644,M,Yorkshire Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Pass
BBB,2013B,549419,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,60,N,Fail
DDD,2014B,2589210,M,South Region,A Level or Equivalent,20-30pct,0 to 35,0,150,N,Withdrawn
CCC,2014J,612910,M,Yorkshire Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,582156,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
FFF,2013J,551022,M,North Western Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
FFF,2013J,203178,F,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Pass
BBB,2013J,562407,F,South East Region,A Level or Equivalent,70-80pct,35 to 55,0,90,N,Distinction
CCC,2014J,611047,F,South Region,A Level or Equivalent,30-40pct,35 to 55,0,30,N,Pass
DDD,2013J,2560735,M,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,60,N,Withdrawn
DDD,2013J,553897,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Withdrawn
DDD,2013J,496088,M,West Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
AAA,2014B,54073,M,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Pass
BBB,2014J,632811,F,Wales,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
CCC,2014J,630663,F,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Distinction
BBB,2014J,593915,M,South East Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Fail
FFF,2014B,256409,M,East Anglian Region,HE Qualification,80-90pct,0 to 35,0,120,N,Fail
DDD,2013B,562833,F,South East Region,Lower Than A Level,30-40pct,0 to 35,0,90,N,Fail
FFF,2013B,615483,M,South Region,Lower Than A Level,40-50pct,0 to 35,0,90,N,Withdrawn
BBB,2014J,682994,F,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Fail
DDD,2013J,582126,M,West Midlands Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Fail
BBB,2013J,1583011,M,South Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Fail
BBB,2014J,2525751,F,East Midlands Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Withdrawn
CCC,2014J,362770,F,South East Region,A Level or Equivalent,30-40pct,0 to 35,0,30,N,Fail
DDD,2014B,2606029,M,South East Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Fail
FFF,2014J,557485,M,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,1,60,N,Withdrawn
BBB,2013J,590383,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Withdrawn
CCC,2014B,529364,M,Yorkshire Region,A Level or Equivalent,30-40pct,35 to 55,0,90,N,Fail
DDD,2013B,2465917,M,South East Region,HE Qualification,30-40pct,35 to 55,0,60,N,Withdrawn
FFF,2014J,680384,M,East Anglian Region,A Level or Equivalent,80-90pct,0 to 35,0,120,N,Fail
FFF,2013J,161974,M,North Western Region,Lower Than A Level,50-60pct,0 to 35,1,120,N,Withdrawn
CCC,2014J,1886259,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,30,N,Fail
CCC,2014B,625486,F,South East Region,Lower Than A Level,30-40pct,35 to 55,0,90,Y,Fail
BBB,2013B,2188178,F,South East Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Fail
BBB,2013B,517691,F,South Region,A Level or Equivalent,60-70pct,35 to 55,0,120,N,Pass
FFF,2013J,542397,F,West Midlands Region,Lower Than A Level,40-50pct,35 to 55,0,120,N,Pass
FFF,2013B,510032,M,West Midlands Region,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Withdrawn
CCC,2014B,65999,F,South East Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2013B,412516,M,South Region,A Level or Equivalent,30-40pct,0 to 35,0,90,Y,Withdrawn
FFF,2014J,2384225,M,Yorkshire Region,Lower Than A Level,20-30pct,35 to 55,0,90,N,Pass
EEE,2013J,519022,M,South East Region,HE Qualification,30-40pct,0 to 35,0,90,N,Fail
FFF,2013J,535252,M,Wales,Lower Than A Level,20-30pct,0 to 35,0,120,N,Fail
DDD,2013J,382749,M,South West Region,Lower Than A Level,80-90pct,0 to 35,1,120,N,Withdrawn
FFF,2013B,482228,F,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
DDD,2014B,340005,M,South East Region,HE Qualification,50-60pct,0 to 35,0,90,N,Fail
BBB,2013B,522522,F,North Region,Lower Than A Level,30-40pct,0 to 35,0,120,N,Pass
BBB,2014J,625424,M,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Pass
DDD,2014B,144010,M,South Region,Lower Than A Level,60-70pct,0 to 35,0,90,N,Withdrawn
FFF,2014J,571068,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,60,N,Pass
CCC,2014J,488660,F,North Western Region,A Level or Equivalent,40-50pct,35 to 55,0,178,N,Fail
CCC,2014J,570126,F,North Western Region,A Level or Equivalent,30-40pct,35 to 55,0,120,N,Withdrawn
CCC,2014J,609112,M,Yorkshire Region,Lower Than A Level,70-80pct,0 to 35,0,75,N,Withdrawn
EEE,2014B,492935,M,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Pass
AAA,2013J,119762,M,South Region,A Level or Equivalent,80-90pct,0 to 35,0,90,N,Withdrawn
DDD,2014J,594410,M,South East Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Fail
BBB,2013J,610534,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,613584,M,East Anglian Region,A Level or Equivalent,40-50pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,569565,F,South Region,HE Qualification,80-90pct,0 to 35,0,60,N,Pass
FFF,2014J,105575,M,West Midlands Region,Lower Than A Level,70-80pct,35 to 55,0,60,N,Withdrawn
