code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2014J,614754,F,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Pass
FFF,2014J,580750,M,South West Region,A Level or Equivalent,60-70pct,0 to 35,0,60,N,Pass
BBB,2013B,2362640,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,60,N,Pass
BBB,2014J,637270,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Fail
FFF,2014B,436613,M,East Anglian Region,Lower Than A Level,50-60pct,0 to 35,2,60,Y,Pass
FFF,2014J,600485,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,90,N,Fail
EEE,2013J,574632,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,90,N,Fail
BBB,2013J,626634,F,South East Region,A Level or Equivalent,50-60pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,505447,F,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Distinction
GGG,2014B,545344,F,Ireland,HE Qualification,0-10pct,35 to 55,0,60,N,Fail
EEE,2013J,508729,M,Scotland,A Level or Equivalent,60-70pct,0 to 35,0,90,N,Withdrawn
EEE,2014J,693366,F,Scotland,A Level or Equivalent,30-40pct,35 to 55,0,40,N,Withdrawn
CCC,2014B,589882,M,South West Region,A Level or Equivalent,50-60pct,0 to 35,0,151,N,Withdrawn
FFF,2014J,615802,M,Scotland,Lower Than A Level,10-20,0 to 35,0,60,Y,Withdrawn
DDD,2014J,374429,M,North Region,Lower Than A Level,30-40pct,0 to 35,0,60,N,Pass
CCC,2014J,33446,M,North Region,Lower Than A Level,20-30pct,55 to 100,0,60,N,Pass
BBB,2014J,599177,F,South West Region,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Pass
BBB,2013J,265259,F,Wales,Lower Than A Level,0-10pct,35 to 55,2,60,N,Fail
DDD,2014B,583809,F,North Western Region,HE Qualification,10-20,35 to 55,0,60,N,Pass
BBB,2013B,1778518,M,Scotland,A Level or Equivalent,60-70pct,35 to 55,0,60,N,Distinction
AAA,2014J,2649306,M,Wales,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Pass
EEE,2014J,651173,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,91,N,Withdrawn
FFF,2013J,541369,M,Scotland,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Withdrawn
CCC,2014B,531869,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,90,N,Withdrawn
DDD,2013J,2499784,M,North Western Region,Lower Than A Level,0-10pct,35 to 55,2,60,N,Withdrawn
BBB,2014J,618280,F,South West Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,617823,M,Scotland,Lower Than A Level,60-70pct,35 to 55,0,60,N,Withdrawn
DDD,2013B,602752,M,North Region,A Level or Equivalent,20-30pct,0 to 35,0,120,N,Withdrawn
BBB,2014J,615740,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,150,N,Withdrawn
DDD,2014B,2457244,F,South West Region,A Level or Equivalent,20-30pct,35 to 55,0,181,N,Withdrawn
GGG,2013J,474920,F,South West Region,Lower Than A Level,50-60pct,35 to 55,0,40,Y,Pass
FFF,2014J,603299,M,East Anglian Region,HE Qualification,0-10pct,35 to 55,0,60,N,Pass
BBB,2013J,623594,F,London Region,Lower Than A Level,40-50pct,35 to 55,0,60,N,Withdrawn
BBB,2014B,2466036,F,North Western Region,A Level or Equivalent,0-10pct,35 to 55,0,90,N,Withdrawn
BBB,2013B,537405,F,Wales,Lower Than A Level,10-20,0 to 35,1,181,N,Pass
FFF,2013B,615978,M,London Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2014J,2506736,F,Wales,Lower Than A Level,60-70pct,0 to 35,1,60,N,Withdrawn
CCC,2014J,631067,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,40,N,Distinction
EEE,2013J,567398,M,East Anglian Region,A Level or Equivalent,20-30pct,0 to 35,0,60,Y,Withdrawn
BBB,2013J,563106,F,Wales,A Level or Equivalent,40-50pct,0 to 35,0,120,N,Pass
BBB,2013J,2470936,F,London Region,Lower Than A Level,70-80pct,0 to 35,0,91,N,Pass
FFF,2013J,339920,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,120,N,Withdrawn
GGG,2013J,550759,M,Wales,Lower Than A Level,30-40pct,0 to 35,0,40,N,Fail
BBB,2014B,631879,F,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,91,N,Withdrawn
DDD,2013B,604653,F,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Distinction
FFF,2014J,2515284,M,South West Region,A Level or Equivalent,70-80pct,35 to 55,0,60,N,Withdrawn
BBB,2014J,580958,F,North Western Region,A Level or Equivalent,10-20,35 to 55,0,60,N,Pass
CCC,2014J,601125,M,North Region,Post Graduate Qualification,20-30pct,35 to 55,1,120,N,Withdrawn
EEE,2014J,581530,M,London Region,HE Qualification,70-80pct,35 to 55,0,60,N,Pass
BBB,2013J,505434,M,London Region,A Level or Equivalent,30-40pct,0 to 35,0,183,N,Pass
GGG,2014B,345059,F,East Midlands Region,A Level or Equivalent,50-60pct,0 to 35,0,40,N,Withdrawn
DDD,2013B,358582,M,Wales,A Level or Equivalent,30-40pct,0 to 35,2,120,N,Withdrawn
DDD,2014J,556021,F,Wales,Lower Than A Level,20-30pct,35 to 55,0,120,N,Withdrawn
BBB,2013B,448949,F,Wales,A Level or Equivalent,30-40pct,35 to 55,3,120,N,Pass
FFF,2013B,2177033,M,South Region,A Level or Equivalent,80-90pct,0 to 35,2,120,N,Withdrawn
BBB,2014J,2507754,F,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Withdrawn
BBB,2013J,2139614,F,Yorkshire Region,HE Qualification,60-70pct,0 to 35,3,120,N,Pass
FFF,2013B,2322496,F,Scotland,HE Qualification,20-30pct,35 to 55,0,60,N,Withdrawn
FFF,2013J,606102,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,60,N,Withdrawn
FFF,2014B,2317154,M,Ireland,A Level or Equivalent,20-30pct,35 to 55,1,60,N,Fail
BBB,2014B,513800,F,South Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Pass
FFF,2013B,557184,F,South Region,HE Qualification,70-80pct,0 to 35,0,120,N,Withdrawn
BBB,2014J,358941,F,West Midlands Region,A Level or Equivalent,70-80pct,0 to 35,1,60,N,Pass
BBB,2014J,565667,F,West Midlands Region,Lower Than A Level,10-20,0 to 35,0,60,N,Withdrawn
FFF,2014J,2435586,M,South Region,A Level or Equivalent,90-100pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,510480,M,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Pass
FFF,2014B,640254,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Pass
BBB,2013J,2348465,F,Ireland,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Pass
DDD,2013B,567143,M,North Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2013B,2400549,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,0,120,N,Withdrawn
EEE,2014J,623978,F,South West Region,A Level or Equivalent,40-50pct,0 to 35,0,40,N,Withdrawn
BBB,2013B,594458,F,Wales,Lower Than A Level,60-70pct,35 to 55,1,120,N,Pass
BBB,2014B,606751,F,North Western Region,Lower Than A Level,0-10pct,0 to 35,1,60,N,Pass
EEE,2013J,625935,M,North Western Region,Lower Than A Level,10-20,35 to 55,0,60,N,Fail
BBB,2014J,606417,F,North Western Region,Lower Than A Level,50-60pct,0 to 35,0,120,N,Fail
GGG,2013J,529903,F,South East Region,Lower Than A Level,10-20,0 to 35,0,40,Y,Pass
DDD,2014B,629688,F,South Region,Lower Than A Level,90-100pct,0 to 35,0,60,N,Fail
FFF,2013J,613108,M,Ireland,Lower Than A Level,20-30pct,0 to 35,0,121,N,Pass
DDD,2014J,2470289,F,Scotland,HE Qualification,40-50pct,35 to 55,0,60,N,Withdrawn
AAA,2013J,528849,M,London Region,A Level or Equivalent,20-30pct,55 to 100,0,60,N,Withdrawn
FFF,2014J,580704,M,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
DDD,2014J,548217,M,South Region,HE Qualification,20-30pct,0 to 35,0,121,N,Withdrawn
BBB,2014J,572472,F,Scotland,A Level or Equivalent,50-60pct,0 to 35,1,120,Y,Fail
DDD,2014B,543159,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2013J,584725,M,Scotland,HE Qualification,60-70pct,0 to 35,0,60,N,Pass
GGG,2013J,570778,F,South Region,A Level or Equivalent,70-80pct,0 to 35,0,40,N,Distinction
BBB,2014J,542035,F,Ireland,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
FFF,2013B,2247588,M,London Region,HE Qualification,20-30pct,35 to 55,1,60,N,Withdrawn
DDD,2014J,48684,M,Scotland,HE Qualification,20-30pct,0 to 35,0,90,N,Pass
FFF,2014B,157395,M,East Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,60,N,Pass
AAA,2014J,659069,M,South Region,A Level or Equivalent,90-100pct,55 to 100,0,60,N,Withdrawn
FFF,2013J,656311,M,West Midlands Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
DDD,2014J,2462809,F,Ireland,Post Graduate Qualification,80-90pct,35 to 55,0,60,N,Withdrawn
FFF,2013J,646060,F,Yorkshire Region,A Level or Equivalent,10-20,0 to 35,0,60,N,Withdrawn
FFF,2013J,88685,M,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,0,89,N,Pass
BBB,2014J,626394,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Pass
BBB,2014J,564489,F,London Region,A Level or Equivalent,30-40pct,0 to 35,1,150,Y,Fail
CCC,2014B,592759,M,North Region,No Formal quals,20-30pct,0 to 35,0,40,N,Withdrawn
FFF,2013J,2467121,F,Wales,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Pass
CCC,2014J,542360,F,South Region,Lower Than A Level,90-100pct,35 to 55,0,40,N,Pass
FFF,2014J,527157,M,London Region,A Level or Equivalent,20-30pct,0 to 35,1,224,N,Withdrawn
BBB,2014B,590852,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,120,N,Withdrawn
FFF,2014J,2383788,M,South East Region,A Level or Equivalent,70-80pct,35 to 55,1,60,N,Pass
BBB,2014J,648035,F,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,613226,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Fail
FFF,2013J,546716,F,Wales,A Level or Equivalent,30-40pct,0 to 35,0,120,N,Pass
BBB,2013J,557400,F,Wales,Lower Than A Level,70-80pct,35 to 55,0,40,N,Pass
FFF,2013B,583242,M,London Region,Lower Than A Level,20-30pct,35 to 55,1,60,N,Pass
BBB,2014B,567081,F,South Region,A Level or Equivalent,90-100pct,0 to 35,0,60,N,Distinction
FFF,2013J,116683,M,Scotland,A Level or Equivalent,50-60pct,35 to 55,0,60,N,Pass
BBB,2013J,502766,F,East Anglian Region,Lower Than A Level,40-50pct,0 to 35,0,121,N,Pass
GGG,2013J,545666,F,South Region,A Level or Equivalent,40-50pct,0 to 35,0,60,Y,Pass
CCC,2014J,578260,M,Scotland,HE Qualification,20-30pct,35 to 55,0,60,N,Withdrawn
DDD,2013B,293296,M,London Region,A Level or Equivalent,20-30pct,0 to 35,2,120,N,Fail
DDD,2013J,2158203,F,South West Region,HE Qualification,50-60pct,35 to 55,1,150,N,Withdrawn
GGG,2013J,2716795,F,West Midlands Region,A Level or Equivalent,30-40pct,35 to 55,0,40,N,Pass
EEE,2014J,586777,M,Scotland,A Level or Equivalent,20-30pct,0 to 35,0,60,N,Fail
EEE,2014B,619641,F,West Midlands Region,Lower Than A Level,0-10pct,0 to 35,0,60,N,Withdrawn
GGG,2014B,2597138,F,West Midlands Region,A Level or Equivalent,80-90pct,0 to 35,0,40,N,Pass
DDD,2013B,530195,M,Wales,A Level or Equivalent,90-100pct,0 to 35,1,60,N,Withdrawn
EEE,2014B,497129,M,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,120,N,Pass
EEE,2013J,627322,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,60,N,Withdrawn
FFF,2014B,317286,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,1,60,N,Fail
EEE,2014J,95248,M,Yorkshire Region,Post Graduate Qualification,20-30pct,55 to 100,0,40,N,Pass
GGG,2014J,641596,F,North Western Region,HE Qualification,20-30pct,35 to 55,0,40,N,Fail
DDD,2013B,151279,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,0,90,N,Withdrawn
DDD,2014B,119420,M,Wales,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Withdrawn
FFF,2013J,559624,M,Scotland,HE Qualification,40-50pct,0 to 35,1,60,N,Withdrawn
DDD,2013B,610952,M,North Region,A Level or Equivalent,20-30pct,0 to 35,1,120,Y,Withdrawn
GGG,2014J,2716795,F,London Region,HE Qualification,30-40pct,35 to 55,0,40,N,Distinction
BBB,2013J,2538416,F,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,60,N,Pass
BBB,2013B,1857087,F,North Western Region,A Level or Equivalent,60-70pct,35 to 55,1,121,N,Pass
CCC,2014J,554127,M,South West Region,Lower Than A Level,70-80pct,0 to 35,0,60,N,Fail
FFF,2013J,608129,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Withdrawn
FFF,2014J,294838,F,Wales,A Level or Equivalent,60-70pct,35 to 55,1,120,N,Fail
BBB,2014J,653676,F,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,0,120,N,Withdrawn
FFF,2014J,595513,F,Ireland,A Level or Equivalent,0-10pct,0 to 35,0,119,N,Pass
BBB,2013B,473244,F,Wales,A Level or Equivalent,60-70pct,0 to 35,1,120,N,Withdrawn
BBB,2014B,651298,F,East Anglian Region,A Level or Equivalent,20-30pct,35 to 55,0,60,N,Pass
FFF,2014J,97962,F,Scotland,Lower Than A Level,50-60pct,0 to 35,0,119,N,Withdrawn
BBB,2014J,665787,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,120,N,Withdrawn
BBB,2013B,305724,F,East Anglian Region,A Level or Equivalent,70-80pct,0 to 35,0,119,N,Fail
DDD,2013J,613826,M,Scotland,Lower Than A Level,70-80pct,35 to 55,1,60,N,Withdrawn
EEE,2013J,575372,M,Scotland,HE Qualification,50-60pct,0 to 35,0,60,N,Pass
BBB,2014J,528414,F,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,60,N,Fail
BBB,2013J,584380,F,Yorkshire Region,A Level or Equivalent,40-50pct,35 to 55,0,120,N,Withdrawn
EEE,2013J,2517316,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,60,N,Withdrawn
DDD,2013B,292391,M,South Region,A Level or Equivalent,80-90pct,35 to 55,0,60,N,Withdrawn
FFF,2014J,562618,M,Scotland,Lower Than A Level,70-80pct,35 to 55,0,60,N,Pass
EEE,2013J,387529,M,South West Region,Lower Than A Level,0-10pct,35 to 55,2,119,Y,Withdrawn
EEE,2014J,376774,M,North Western Region,Lower Than A Level,10-20,35 to 55,1,60,N,Distinction
FFF,2014B,1581294,M,East Midlands Region,A Level or Equivalent,80-90pct,0 to 35,1,60,N,Withdrawn
BBB,2013J,324947,F,Wales,Lower Than A Level,80-90pct,0 to 35,1,121,N,Withdrawn
CCC,2014J,594122,F,London Region,HE Qualification,30-40pct,35 to 55,1,120,N,Withdrawn
FFF,2014J,605457,M,London Region,A Level or Equivalent,30-40pct,0 to 35,1,60,N,Withdrawn
FFF,2013J,225741,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,2,120,N,Pass
DDD,2013B,505990,F,Ireland,A Level or Equivalent,20-30pct,0 to 35,1,60,N,Pass
DDD,2013J,2619256,M,South West Region,Lower Than A Level,80-90pct,35 to 55,0,60,N,Withdrawn
GGG,2013J,559328,F,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,40,N,Withdrawn
CCC,2014J,406494,F,London Region,HE Qualification,0-10pct,0 to 35,1,120,N,Pass
GGG,2014B,636913,F,Yorkshire Region,Lower Than A Level,0-10pct,0 to 35,0,40,N,Pass
BBB,2013B,540002,F,West Midlands Region,Lower Than A Level,40-50pct,0 to 35,0,60,N,Fail
BBB,2014B,557090,F,North Western Region,A Level or Equivalent,80-90pct,35 to 55,0,120,N,Withdrawn
BBB,2014B,602057,F,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,119,N,Pass
FFF,2014J,625097,M,Wales,HE Qualification,90-100pct,0 to 35,0,120,N,Withdrawn
FFF,2013B,1462909,F,South Region,A Level or Equivalent,60-70pct,35 to 55,1,121,N,Withdrawn
EEE,2014B,635491,M,Wales,Lower Than A Level,80-90pct,0 to 35,0,60,N,Fail
BBB,2013B,467041,F,Wales,Lower Than A Level,40-50pct,0 to 35,2,120,N,Fail
FFF,2014J,696029,M,Wales,A Level or Equivalent,90-100pct,35 to 55,0,121,N,Withdrawn
FFF,2013J,551144,M,Scotland,A Level or Equivalent,30-40pct,0 to 35,0,90,N,Distinction
