code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
DDD,2014B,627234.0,M,London Region,Lower Than A Level,70-80pct,0 to 35,6,108.0,N,Pass
FFF,2014J,734212.0,M,East Midlands Region,Lower Than A Level,10-20,0 to 35,2,121.0,N,Fail
BBB,2014J,624434.0,F,South Region,HE Qualification,80-90pct,0 to 35,0,142.0,N,Distinction
BBB,2014J,585729.0,F,South East Region,Lower Than A Level,10-20,35 to 55,0,113.0,N,Pass
GGG,2014B,572037.0,F,North Western Region,Post Graduate Qualification,90-100pct,0 to 35,0,34.0,Y,Distinction
FFF,2013B,571676.0,M,West Midlands Region,Lower Than A Level,40-50pct,0 to 35,6,64.0,N,Pass
BBB,2013J,358164.0,F,East Anglian Region,No Formal quals,90-100pct,0 to 35,0,387.0,N,Distinction
DDD,2013J,499770.0,M,North Region,Lower Than A Level,50-60pct,0 to 35,0,53.0,N,Pass
CCC,2014J,610988.0,M,London Region,No Formal quals,60-70pct,35 to 55,1,54.0,N,Pass
DDD,2013J,558530.0,M,London Region,A Level or Equivalent,0-10pct,0 to 35,1,165.0,N,Withdrawn
DDD,2014J,649117.0,M,North Region,HE Qualification,20-30pct,35 to 55,0,54.0,N,Pass
BBB,2013J,665282.0,F,North Region,A Level or Equivalent,10-20,0 to 35,1,638.0,N,Withdrawn
FFF,2014J,535952.0,M,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,0,43.0,N,Pass
BBB,2013J,118015.0,M,London Region,HE Qualification,10-20,35 to 55,0,34.0,N,Pass
FFF,2014J,532532.0,M,Wales,A Level or Equivalent,20-30pct,0 to 35,0,41.0,N,Pass
EEE,2014B,671564.0,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,34.0,Y,Pass
DDD,2014J,2518823.0,M,Ireland,A Level or Equivalent,0-10pct,0 to 35,0,61.0,N,Pass
DDD,2013J,599426.0,F,South Region,Lower Than A Level,60-70pct,0 to 35,6,32.0,N,Fail
DDD,2014B,642019.0,F,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,4,491.0,Y,Fail
FFF,2013J,583736.0,M,North Western Region,Lower Than A Level,20-30pct,0 to 35,0,83.0,N,Pass
DDD,2014B,520792.0,F,East Midlands Region,A Level or Equivalent,40-50pct,0 to 35,0,87.0,N,Distinction
EEE,2014B,661581.0,M,North Region,A Level or Equivalent,10-20,0 to 35,0,44.0,N,Pass
FFF,2013B,667760.0,M,Scotland,HE Qualification,50-60pct,35 to 55,1,39.0,N,Pass
BBB,2014B,626354.0,F,Wales,Lower Than A Level,90-100pct,0 to 35,0,53.0,N,Pass
AAA,2014J,403878.0,M,Wales,Post Graduate Qualification,20-30pct,35 to 55,0,357.0,N,Distinction
BBB,2013B,489330.0,F,Wales,A Level or Equivalent,60-70pct,0 to 35,0,117.0,N,Pass
FFF,2014B,607466.0,M,North Region,Lower Than A Level,10-20,0 to 35,0,138.0,N,Withdrawn
CCC,2014B,635910.0,F,Ireland,HE Qualification,60-70pct,0 to 35,3,71.0,N,Withdrawn
FFF,2013B,545838.0,M,South West Region,HE Qualification,20-30pct,0 to 35,0,66.0,N,Withdrawn
BBB,2014B,399425.0,F,Wales,HE Qualification,10-20,0 to 35,2,63.0,N,Fail
CCC,2014J,653962.0,M,Wales,Lower Than A Level,50-60pct,0 to 35,3,140.0,N,Withdrawn
DDD,2014J,150560.0,F,East Anglian Region,Post Graduate Qualification,0-10pct,55 to 100,2,103.0,N,Withdrawn
BBB,2014B,629471.0,F,Scotland,Post Graduate Qualification,80-90pct,0 to 35,1,33.0,Y,Fail
EEE,2014B,612333.0,M,East Anglian Region,Post Graduate Qualification,0-10pct,0 to 35,1,581.0,N,Pass
FFF,2014J,631827.0,M,East Anglian Region,A Level or Equivalent,60-70pct,35 to 55,1,122.0,N,Distinction
DDD,2014J,660983.0,M,Yorkshire Region,A Level or Equivalent,20-30pct,0 to 35,4,31.0,N,Fail
FFF,2013B,308008.0,M,London Region,Post Graduate Qualification,60-70pct,0 to 35,0,49.0,N,Distinction
DDD,2013J,645574.0,M,Yorkshire Region,Lower Than A Level,90-100pct,0 to 35,0,94.0,N,Withdrawn
FFF,2014J,562235.0,M,Scotland,A Level or Equivalent,20-30pct,0 to 35,0,103.0,N,Pass
DDD,2014J,1390170.0,M,North Western Region,A Level or Equivalent,50-60pct,35 to 55,0,34.0,N,Withdrawn
DDD,2014B,518480.0,M,South East Region,Lower Than A Level,50-60pct,0 to 35,0,32.0,Y,Pass
FFF,2014J,727108.0,M,West Midlands Region,A Level or Equivalent,50-60pct,0 to 35,1,84.0,N,Pass
BBB,2013B,521373.0,M,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,1,30.0,N,Fail
FFF,2013B,2459137.0,M,South Region,Lower Than A Level,90-100pct,0 to 35,1,139.0,Y,Withdrawn
GGG,2014J,1244465.0,F,South West Region,HE Qualification,40-50pct,0 to 35,0,432.0,N,Withdrawn
DDD,2014B,1861864.0,M,North Western Region,A Level or Equivalent,80-90pct,35 to 55,0,108.0,N,Pass
GGG,2013B,688135.0,F,North Western Region,HE Qualification,60-70pct,0 to 35,0,504.0,N,Withdrawn
DDD,2014J,759845.0,M,Ireland,HE Qualification,20-30pct,0 to 35,0,66.0,N,Pass
BBB,2014J,669792.0,F,Scotland,Lower Than A Level,70-80pct,0 to 35,0,46.0,N,Pass
FFF,2014J,618811.0,M,South West Region,Lower Than A Level,30-40pct,0 to 35,0,45.0,N,Withdrawn
FFF,2013B,638669.0,M,West Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,123.0,Y,Withdrawn
DDD,2013J,2313457.0,F,North Western Region,A Level or Equivalent,50-60pct,35 to 55,0,433.0,N,Withdrawn
DDD,2013B,1039444.0,M,South Region,HE Qualification,80-90pct,35 to 55,1,57.0,N,Fail
FFF,2013B,85985.0,F,Yorkshire Region,A Level or Equivalent,60-70pct,35 to 55,1,148.0,N,Pass
BBB,2014B,624475.0,F,West Midlands Region,A Level or Equivalent,60-70pct,0 to 35,4,51.0,N,Fail
FFF,2013B,463761.0,M,West Midlands Region,A Level or Equivalent,40-50pct,35 to 55,6,100.0,N,Distinction
BBB,2013J,596556.0,F,South East Region,No Formal quals,90-100pct,0 to 35,0,55.0,N,Pass
GGG,2013J,679356.0,F,East Midlands Region,Post Graduate Qualification,60-70pct,0 to 35,0,48.0,N,Pass
BBB,2014J,686935.0,F,Scotland,HE Qualification,30-40pct,0 to 35,1,177.0,N,Pass
EEE,2014B,1634505.0,M,East Anglian Region,A Level or Equivalent,50-60pct,55 to 100,0,598.0,N,Fail
FFF,2013J,541059.0,M,West Midlands Region,A Level or Equivalent,0-10pct,0 to 35,0,104.0,N,Fail
FFF,2014B,571437.0,F,South Region,A Level or Equivalent,20-30pct,0 to 35,0,109.0,N,Pass
BBB,2013B,427499.0,F,East Midlands Region,Lower Than A Level,60-70pct,0 to 35,0,333.0,N,Pass
DDD,2014J,2474054.0,F,North Region,Lower Than A Level,20-30pct,35 to 55,2,56.0,N,Withdrawn
EEE,2014J,248010.0,M,North Western Region,A Level or Equivalent,50-60pct,0 to 35,4,33.0,N,Distinction
BBB,2013B,130836.0,F,East Midlands Region,HE Qualification,30-40pct,0 to 35,1,40.0,N,Withdrawn
DDD,2013B,142477.0,F,Scotland,A Level or Equivalent,10-20,35 to 55,3,103.0,N,Fail
FFF,2013B,468429.0,M,Ireland,Post Graduate Qualification,20-30pct,0 to 35,0,113.0,N,Withdrawn
BBB,2013B,424461.0,F,North Western Region,A Level or Equivalent,50-60pct,0 to 35,0,55.0,N,Distinction
FFF,2014B,581604.0,M,Yorkshire Region,A Level or Equivalent,50-60pct,0 to 35,0,34.0,N,Withdrawn
CCC,2014B,304995.0,F,Ireland,No Formal quals,50-60pct,0 to 35,0,58.0,N,Withdrawn
BBB,2013J,362797.0,F,Wales,Post Graduate Qualification,60-70pct,0 to 35,0,376.0,N,Distinction
BBB,2013B,458211.0,F,Scotland,HE Qualification,60-70pct,0 to 35,0,31.0,N,Withdrawn
BBB,2014B,163847.0,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,57.0,N,Withdrawn
CCC,2014B,614665.0,M,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,39.0,N,Pass
CCC,2014J,551687.0,M,East Anglian Region,A Level or Equivalent,30-40pct,0 to 35,0,215.0,N,Fail
FFF,2014J,560036.0,M,London Region,Lower Than A Level,30-40pct,35 to 55,0,115.0,N,Fail
BBB,2014J,680403.0,F,Wales,A Level or Equivalent,80-90pct,0 to 35,0,48.0,N,Pass
DDD,2013J,437736.0,F,West Midlands Region,Lower Than A Level,70-80pct,0 to 35,0,48.0,Y,Distinction
EEE,2014J,594985.0,M,Scotland,Lower Than A Level,60-70pct,0 to 35,0,221.0,N,Pass
FFF,2013B,645589.0,M,Wales,A Level or Equivalent,10-20,0 to 35,2,39.0,N,Withdrawn
GGG,2014B,660067.0,M,South East Region,No Formal quals,90-100pct,0 to 35,0,55.0,N,Pass
AAA,2014J,399634.0,M,Yorkshire Region,A Level or Equivalent,60-70pct,0 to 35,1,460.0,N,Withdrawn
CCC,2014J,704981.0,M,South Region,Post Graduate Qualification,90-100pct,0 to 35,0,47.0,N,Distinction
AAA,2013B,2129775.0,F,Ireland,Lower Than A Level,10-20,35 to 55,0,35.0,N,Pass
DDD,2014B,677461.0,M,South Region,Lower Than A Level,80-90pct,0 to 35,0,93.0,Y,Withdrawn
DDD,2013B,147261.0,F,Wales,HE Qualification,10-20,35 to 55,0,106.0,Y,Withdrawn
BBB,2014J,2537218.0,F,Wales,Lower Than A Level,50-60pct,35 to 55,0,114.0,N,Fail
BBB,2013J,661030.0,M,London Region,Lower Than A Level,10-20,35 to 55,0,115.0,N,Pass
CCC,2014J,2220618.0,F,Scotland,Lower Than A Level,80-90pct,0 to 35,0,31.0,N,Pass
BBB,2013J,580352.0,F,London Region,A Level or Equivalent,70-80pct,0 to 35,5,31.0,Y,Distinction
EEE,2014B,1712527.0,M,South East Region,Lower Than A Level,50-60pct,35 to 55,0,37.0,N,Pass
DDD,2014J,470694.0,F,North Region,Lower Than A Level,30-40pct,0 to 35,0,107.0,N,Pass
CCC,2014J,1112673.0,M,South West Region,Post Graduate Qualification,0-10pct,35 to 55,0,73.0,N,Withdrawn
DDD,2013B,1288588.0,F,East Anglian Region,A Level or Equivalent,60-70pct,0 to 35,5,43.0,N,Withdrawn
AAA,2013J,2094134.0,M,Ireland,Lower Than A Level,40-50pct,35 to 55,4,190.0,N,Fail
DDD,2014B,487894.0,M,Wales,Lower Than A Level,60-70pct,0 to 35,0,37.0,N,Withdrawn
GGG,2014J,344032.0,F,East Midlands Region,Lower Than A Level,80-90pct,0 to 35,0,55.0,Y,Pass
BBB,2014J,588594.0,F,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,94.0,N,Distinction
CCC,2014J,594794.0,M,Scotland,Post Graduate Qualification,80-90pct,0 to 35,0,423.0,N,Distinction
BBB,2014J,2016508.0,F,South Region,Post Graduate Qualification,0-10pct,35 to 55,5,39.0,N,Fail
EEE,2014J,2479529.0,M,North Western Region,A Level or Equivalent,30-40pct,0 to 35,0,44.0,N,Withdrawn
FFF,2014B,622393.0,M,London Region,No Formal quals,60-70pct,0 to 35,3,121.0,N,Distinction
FFF,2013J,548032.0,M,South Region,A Level or Equivalent,10-20,0 to 35,0,46.0,N,Withdrawn
CCC,2014J,511289.0,M,East Midlands Region,A Level or Equivalent,40-50pct,0 to 35,1,58.0,N,Fail
DDD,2013B,456260.0,F,Scotland,HE Qualification,0-10pct,0 to 35,0,93.0,N,Withdrawn
CCC,2014J,552544.0,M,North Western Region,A Level or Equivalent,10-20,0 to 35,0,34.0,N,Pass
GGG,2013J,448795.0,F,North Western Region,A Level or Equivalent,0-10pct,0 to 35,0,83.0,N,Pass
BBB,2013B,443267.0,F,South Region,A Level or Equivalent,70-80pct,0 to 35,5,42.0,N,Withdrawn
FFF,2013B,539987.0,M,North Region,HE Qualification,20-30pct,0 to 35,0,641.0,Y,Withdrawn
EEE,2013J,322820.0,M,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,39.0,N,Pass
BBB,2014J,314091.0,F,Yorkshire Region,Lower Than A Level,90-100pct,35 to 55,0,50.0,N,Withdrawn
FFF,2013B,459419.0,M,North Region,Lower Than A Level,60-70pct,0 to 35,4,64.0,N,Fail
FFF,2014J,674796.0,M,North Region,HE Qualification,0-10pct,35 to 55,0,228.0,N,Distinction
BBB,2014B,632315.0,F,Scotland,No Formal quals,10-20,0 to 35,5,107.0,N,Withdrawn
DDD,2013B,630596.0,F,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,1,121.0,N,Withdrawn
DDD,2014J,643421.0,M,South West Region,HE Qualification,50-60pct,0 to 35,0,45.0,N,Pass
BBB,2014J,734634.0,F,North Region,A Level or Equivalent,20-30pct,0 to 35,0,54.0,N,Pass
EEE,2014J,602562.0,M,Scotland,HE Qualification,90-100pct,35 to 55,0,161.0,N,Distinction
EEE,2014J,634633.0,M,West Midlands Region,Lower Than A Level,50-60pct,0 to 35,1,580.0,N,Pass
AAA,2013B,2038736.0,M,South East Region,Lower Than A Level,40-50pct,35 to 55,2,103.0,Y,Fail
DDD,2013J,2335923.0,M,East Midlands Region,Post Graduate Qualification,50-60pct,0 to 35,1,57.0,Y,Fail
AAA,2013J,2083892.0,M,Yorkshire Region,HE Qualification,60-70pct,35 to 55,0,523.0,N,Pass
BBB,2014J,443170.0,F,Ireland,HE Qualification,20-30pct,0 to 35,0,396.0,N,Withdrawn
BBB,2013B,497158.0,F,Scotland,HE Qualification,30-40pct,0 to 35,0,34.0,N,Pass
FFF,2014J,597710.0,F,London Region,A Level or Equivalent,20-30pct,0 to 35,4,59.0,N,Fail
GGG,2014J,665099.0,F,South East Region,Lower Than A Level,10-20,0 to 35,0,239.0,N,Withdrawn
DDD,2014B,80805.0,M,South East Region,A Level or Equivalent,90-100pct,0 to 35,5,120.0,N,Withdrawn
BBB,2014B,602561.0,F,Yorkshire Region,Lower Than A Level,60-70pct,0 to 35,0,53.0,N,Fail
CCC,2014B,600914.0,M,North Western Region,Lower Than A Level,40-50pct,35 to 55,0,284.0,N,Withdrawn
DDD,2014J,1455469.0,M,East Anglian Region,Post Graduate Qualification,20-30pct,35 to 55,0,36.0,N,Distinction
BBB,2014J,603079.0,F,Scotland,A Level or Equivalent,20-30pct,0 to 35,5,37.0,N,Pass
DDD,2014J,500521.0,F,London Region,Lower Than A Level,0-10pct,35 to 55,6,106.0,N,Withdrawn
FFF,2014B,552691.0,M,East Midlands Region,A Level or Equivalent,30-40pct,35 to 55,0,124.0,N,Pass
FFF,2014J,335453.0,M,Scotland,HE Qualification,20-30pct,0 to 35,0,33.0,N,Fail
FFF,2014J,445857.0,F,South Region,Lower Than A Level,60-70pct,0 to 35,6,149.0,N,Fail
EEE,2013J,567736.0,M,East Midlands Region,No Formal quals,30-40pct,0 to 35,0,51.0,Y,Withdrawn
EEE,2014J,617912.0,M,Scotland,HE Qualification,10-20,0 to 35,0,34.0,N,Fail
BBB,2014J,612444.0,F,North Region,Post Graduate Qualification,0-10pct,0 to 35,0,64.0,N,Pass
EEE,2014J,215542.0,M,Wales,Lower Than A Level,0-10pct,0 to 35,0,32.0,N,Fail
BBB,2013J,648829.0,M,South West Region,A Level or Equivalent,60-70pct,0 to 35,0,42.0,N,Distinction
DDD,2013J,666246.0,F,South East Region,A Level or Equivalent,40-50pct,0 to 35,0,105.0,N,Pass
CCC,2014J,613437.0,F,Wales,HE Qualification,40-50pct,0 to 35,4,390.0,N,Fail
DDD,2014B,588677.0,F,East Anglian Region,Lower Than A Level,80-90pct,0 to 35,0,62.0,N,Withdrawn
CCC,2014J,609681.0,M,East Anglian Region,A Level or Equivalent,90-100pct,0 to 35,0,148.0,N,Withdrawn
GGG,2014J,656095.0,F,London Region,A Level or Equivalent,20-30pct,0 to 35,0,266.0,N,Pass
CCC,2014B,665044.0,M,West Midlands Region,Lower Than A Level,60-70pct,35 to 55,6,59.0,Y,Fail
BBB,2014B,385246.0,F,East Anglian Region,HE Qualification,20-30pct,35 to 55,0,61.0,N,Distinction
DDD,2014B,571848.0,M,North Western Region,Lower Than A Level,0-10pct,0 to 35,0,40.0,N,Pass
AAA,2013J,953226.0,F,North Western Region,HE Qualification,70-80pct,35 to 55,4,582.0,N,Fail
BBB,2014J,632226.0,F,South West Region,Lower Than A Level,20-30pct,35 to 55,0,109.0,N,Pass
GGG,2014B,1778546.0,M,South Region,A Level or Equivalent,30-40pct,35 to 55,0,256.0,N,Withdrawn
DDD,2013B,509116.0,F,East Anglian Region,A Level or Equivalent,50-60pct,0 to 35,0,38.0,N,Pass
DDD,2014J,680211.0,M,South Region,A Level or Equivalent,80-90pct,35 to 55,0,80.0,N,Withdrawn
FFF,2014J,465200.0,M,North Region,No Formal quals,50-60pct,0 to 35,0,35.0,Y,Withdrawn
EEE,2014J,638388.0,M,London Region,A Level or Equivalent,80-90pct,35 to 55,6,432.0,N,Pass
GGG,2014J,589236.0,F,East Midlands Region,A Level or Equivalent,20-30pct,0 to 35,6,41.0,N,Pass
FFF,2014J,575311.0,M,South West Region,Lower Than A Level,70-80pct,35 to 55,0,122.0,Y,Withdrawn
CCC,2013J,508000.0,M,West Midlands Region,A Level or Equivalent,10-20,0 to 35,0,150.0,N,Pass
CCC,2013B,275359.0,F,South West Region,A Level or Equivalent,90-100pct,0 to 35,3,115.0,N,Withdrawn
CCC,2014J,522298.0,M,East Midlands Region,Lower Than A Level,60-70pct,35 to 55,1,574.0,N,Fail
BBB,2013B,482364.0,F,North Region,A Level or Equivalent,20-30pct,0 to 35,2,53.0,N,Fail
FFF,2013B,423957.0,M,South West Region,Lower Than A Level,90-100pct,0 to 35,0,121.0,N,Fail
BBB,2013J,562475.0,F,East Anglian Region,Lower Than A Level,60-70pct,0 to 35,0,61.0,Y,Fail
FFF,2013J,634420.0,M,North Region,Post Graduate Qualification,20-30pct,0 to 35,0,289.0,N,Distinction
FFF,2013J,664859.0,M,North Region,Post Graduate Qualification,20-30pct,0 to 35,0,181.0,N,Withdrawn
BBB,2013J,584326.0,F,Wales,Lower Than A Level,40-50pct,35 to 55,0,58.0,N,Distinction
FFF,2014J,679084.0,M,Wales,Lower Than A Level,0-10pct,0 to 35,2,211.0,N,Pass
FFF,2013J,559935.0,M,East Anglian Region,Lower Than A Level,20-30pct,0 to 35,0,50.0,N,Pass
BBB,2014J,526532.0,F,East Anglian Region,A Level or Equivalent,30-40pct,35 to 55,0,41.0,N,Distinction
DDD,2013J,600158.0,F,South West Region,A Level or Equivalent,30-40pct,0 to 35,0,122.0,N,Fail
DDD,2013B,421727.0,F,South Region,Lower Than A Level,40-50pct,0 to 35,0,46.0,N,Distinction
DDD,2013J,447958.0,F,London Region,Lower Than A Level,20-30pct,0 to 35,0,113.0,N,Pass
FFF,2013J,607793.0,M,Ireland,HE Qualification,50-60pct,0 to 35,0,124.0,Y,Withdrawn
CCC,2014J,653829.0,F,South West Region,A Level or Equivalent,80-90pct,0 to 35,0,40.0,N,Distinction
GGG,2014B,663192.0,F,South East Region,Lower Than A Level,10-20,35 to 55,0,30.0,N,Withdrawn
DDD,2014B,564444.0,M,East Midlands Region,Lower Than A Level,40-50pct,0 to 35,1,122.0,N,Fail
BBB,2013J,617002.0,F,Scotland,HE Qualification,10-20,35 to 55,5,34.0,N,Fail
EEE,2013B,2262463.0,M,East Anglian Region,Lower Than A Level,60-70pct,35 to 55,2,50.0,N,Fail
FFF,2013J,457771.0,M,North Western Region,Lower Than A Level,30-40pct,0 to 35,0,54.0,N,Withdrawn
DDD,2013J,664616.0,M,East Midlands Region,Lower Than A Level,50-60pct,0 to 35,0,119.0,N,Withdrawn
BBB,2014B,584113.0,F,London Region,A Level or Equivalent,10-20,0 to 35,0,122.0,N,Pass
FFF,2014B,548865.0,M,Wales,A Level or Equivalent,10-20,0 to 35,0,49.0,N,Pass
CCC,2014J,551861.0,M,East Anglian Region,A Level or Equivalent,40-50pct,35 to 55,0,54.0,N,Withdrawn
BBB,2013B,231765.0,F,Yorkshire Region,HE Qualification,30-40pct,0 to 35,0,53.0,N,Withdrawn
BBB,2013B,486435.0,F,East Anglian Region,Lower Than A Level,90-100pct,0 to 35,0,205.0,N,Withdrawn
