gender,NationalITy,PlaceofBirth,StageID,GradeID,SectionID,Topic,Semester,Relation,raisedhands,VisITedResources,AnnouncementsView,Discussion,ParentAnsweringSurvey,ParentschoolSatisfaction,StudentAbsenceDays,Class
M,Jordan,Iraq,HighSchool,G-08,A,French,S,Mum,6,87,24,21,Yes,Good,Above-7,L
M,KW,Jordan,lowerlevel,G-02,A,Science,S,Mum,90,30,11,74,No,Bad,Under-7,L
F,Iraq,KuwaIT,lowerlevel,G-08,B,English,F,Father,100,94,0,58,No,Bad,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-12,A,Arabic,F,Mum,27,27,74,28,Yes,Bad,Under-7,M
M,lebanon,KuwaIT,lowerlevel,G-02,B,Arabic,F,Father,52,90,10,37,No,Good,Above-7,M
M,Palestine,USA,lowerlevel,G-08,C,Science,F,Father,18,0,0,5,Yes,Good,Above-7,M
F,Iraq,KuwaIT,lowerlevel,G-08,A,English,F,Mum,100,83,1,14,Yes,Bad,Above-7,H
M,KW,KuwaIT,lowerlevel,G-08,B,Chemistry,S,Father,22,80,0,42,No,Good,Under-7,L
M,lebanon,Jordan,lowerlevel,G-02,A,Math,S,Father,21,40,0,2,No,Good,Under-7,H
M,KW,USA,lowerlevel,G-02,B,Math,S,Father,23,99,30,44,Yes,Bad,Under-7,L
M,Iran,Tunis,MiddleSchool,G-12,A,IT,F,Mum,43,90,8,73,No,Good,Under-7,H
M,KW,KuwaIT,lowerlevel,G-07,B,Science,F,Father,72,31,34,22,No,Good,Above-7,H
M,KW,lebanon,lowerlevel,G-06,B,Science,F,Father,20,26,7,70,Yes,Good,Under-7,M
F,lebanon,Jordan,MiddleSchool,G-06,A,English,F,Mum,93,72,95,40,Yes,Bad,Under-7,L
M,Jordan,lebanon,lowerlevel,G-02,A,Science,S,Father,20,71,38,17,Yes,Bad,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,Spanish,F,Father,0,0,0,33,No,Good,Under-7,H
M,Syria,Morocco,lowerlevel,G-02,A,Geology,S,Mum,32,10,15,30,Yes,Bad,Above-7,M
M,KW,Morocco,lowerlevel,G-02,A,Arabic,S,Father,54,99,8,87,Yes,Good,Above-7,H
F,Jordan,Iran,MiddleSchool,G-02,A,History,F,Father,50,93,24,88,No,Good,Above-7,L
M,Jordan,Iran,lowerlevel,G-02,A,History,S,Mum,21,79,53,92,Yes,Good,Under-7,M
M,Jordan,USA,MiddleSchool,G-02,A,French,F,Father,16,99,22,72,No,Bad,Under-7,H
F,Egypt,SaudiArabia,HighSchool,G-02,C,Math,F,Mum,94,64,4,71,No,Good,Under-7,H
M,Jordan,Iraq,lowerlevel,G-08,A,IT,F,Father,4,85,0,41,No,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-08,A,English,F,Father,11,99,71,29,Yes,Bad,Above-7,H
M,KW,USA,MiddleSchool,G-07,A,IT,S,Father,66,66,0,5,Yes,Bad,Above-7,H
F,Jordan,Jordan,lowerlevel,G-12,A,Chemistry,F,Mum,28,88,0,84,No,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-07,A,IT,S,Father,85,27,32,20,No,Bad,Under-7,L
M,KW,Jordan,lowerlevel,G-12,C,Arabic,F,Mum,2,87,63,32,Yes,Bad,Under-7,M
M,Palestine,Egypt,MiddleSchool,G-02,B,IT,F,Father,9,22,0,22,Yes,Good,Under-7,L
F,Jordan,Jordan,MiddleSchool,G-07,B,English,S,Father,0,66,94,34,Yes,Bad,Above-7,M
F,Jordan,lebanon,MiddleSchool,G-07,C,Quran,F,Mum,90,74,59,98,Yes,Good,Under-7,H
M,Jordan,lebanon,lowerlevel,G-02,A,English,F,Mum,100,38,75,12,Yes,Bad,Above-7,M
M,Jordan,USA,MiddleSchool,G-08,C,Biology,F,Father,81,33,27,22,No,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-02,B,Biology,F,Father,13,46,92,47,No,Good,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-08,B,Science,F,Father,84,0,0,73,Yes,Good,Under-7,H
F,lebanon,Iraq,lowerlevel,G-02,A,IT,F,Father,0,84,0,28,Yes,Good,Above-7,M
M,Jordan,Jordan,MiddleSchool,G-02,B,IT,F,Mum,47,99,43,29,Yes,Bad,Above-7,H
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Arabic,S,Mum,58,10,50,48,Yes,Bad,Under-7,M
M,KW,lebanon,MiddleSchool,G-02,B,Science,S,Father,0,90,0,46,Yes,Bad,Above-7,L
M,Morocco,lebanon,lowerlevel,G-02,A,Math,F,Father,41,82,30,81,No,Good,Under-7,M
F,Palestine,USA,HighSchool,G-02,B,Spanish,F,Mum,8,43,25,44,No,Bad,Under-7,H
M,Jordan,Iraq,MiddleSchool,G-02,A,Science,S,Father,14,35,5,66,Yes,Good,Above-7,H
F,KW,Syria,lowerlevel,G-07,B,Geology,S,Father,0,37,42,85,No,Good,Above-7,L
M,KW,Syria,lowerlevel,G-02,A,Quran,F,Mum,6,33,32,51,Yes,Good,Above-7,M
F,Tunis,KuwaIT,lowerlevel,G-12,A,Spanish,S,Mum,39,24,82,98,Yes,Good,Above-7,L
M,KW,KuwaIT,lowerlevel,G-07,A,IT,F,Father,0,83,15,37,No,Bad,Under-7,L
M,KW,KuwaIT,lowerlevel,G-04,B,Math,S,Mum,0,78,12,55,Yes,Bad,Above-7,H
F,Jordan,KuwaIT,MiddleSchool,G-12,A,Science,F,Mum,53,39,29,22,Yes,Good,Under-7,M
M,Jordan,Iraq,lowerlevel,G-02,B,Spanish,F,Father,17,82,18,59,No,Good,Above-7,M
F,KW,Jordan,lowerlevel,G-07,A,French,F,Mum,31,37,70,57,Yes,Bad,Above-7,M
F,Jordan,Iraq,lowerlevel,G-04,A,IT,F,Father,25,35,67,36,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,37,43,62,63,No,Good,Above-7,M
F,Jordan,Jordan,lowerlevel,G-02,A,Biology,F,Father,100,73,24,4,Yes,Good,Under-7,M
M,KW,lebanon,MiddleSchool,G-06,A,History,F,Father,75,99,22,4,Yes,Bad,Under-7,M
M,KW,Jordan,lowerlevel,G-07,A,IT,F,Father,4,22,0,78,Yes,Good,Under-7,M
M,Iran,KuwaIT,MiddleSchool,G-04,B,IT,F,Father,21,99,0,58,Yes,Good,Under-7,M
M,Jordan,Jordan,lowerlevel,G-02,B,Science,F,Father,70,29,57,98,No,Good,Above-7,M
F,KW,KuwaIT,MiddleSchool,G-08,B,IT,F,Father,21,92,98,62,No,Good,Above-7,L
M,Palestine,KuwaIT,HighSchool,G-07,A,IT,F,Father,5,0,0,79,Yes,Good,Above-7,H
M,Jordan,lebanon,MiddleSchool,G-06,A,IT,F,Father,53,0,19,98,No,Good,Under-7,H
M,Syria,Iran,MiddleSchool,G-11,B,Arabic,F,Father,20,0,40,55,Yes,Bad,Under-7,M
F,Jordan,Iraq,MiddleSchool,G-06,B,Arabic,F,Father,100,73,33,2,Yes,Bad,Under-7,M
F,Jordan,KuwaIT,MiddleSchool,G-07,B,IT,S,Mum,25,61,13,98,Yes,Bad,Above-7,M
M,Jordan,Tunis,lowerlevel,G-08,A,French,S,Father,26,88,21,63,No,Good,Above-7,M
M,Iraq,Jordan,lowerlevel,G-02,A,English,S,Father,14,18,0,8,Yes,Good,Under-7,H
F,KW,KuwaIT,MiddleSchool,G-12,A,Math,F,Father,15,73,9,60,No,Good,Above-7,L
F,Palestine,KuwaIT,MiddleSchool,G-04,B,English,F,Mum,7,91,49,63,Yes,Good,Above-7,H
F,Egypt,KuwaIT,lowerlevel,G-08,A,Arabic,F,Father,13,10,38,28,Yes,Good,Above-7,M
M,Jordan,lebanon,lowerlevel,G-02,B,IT,S,Father,71,45,30,34,No,Good,Under-7,H
F,Egypt,KuwaIT,lowerlevel,G-04,A,French,F,Father,77,63,74,37,Yes,Bad,Under-7,H
F,Iraq,Jordan,HighSchool,G-02,C,French,F,Father,92,46,75,15,No,Bad,Under-7,L
M,Tunis,lebanon,lowerlevel,G-08,A,English,F,Father,35,5,5,43,Yes,Good,Under-7,M
M,Jordan,Palestine,HighSchool,G-04,A,IT,S,Mum,85,23,0,19,Yes,Good,Under-7,H
F,Tunis,USA,lowerlevel,G-02,A,English,F,Father,0,75,24,39,No,Bad,Under-7,M
F,KW,KuwaIT,lowerlevel,G-07,A,IT,F,Father,86,99,8,36,Yes,Bad,Above-7,M
F,Jordan,KuwaIT,lowerlevel,G-02,A,French,F,Father,94,0,7,96,Yes,Bad,Above-7,L
M,Palestine,USA,MiddleSchool,G-02,A,Science,F,Father,13,61,17,64,Yes,Good,Above-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,Spanish,S,Father,67,85,57,71,Yes,Good,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-06,B,IT,F,Father,3,25,6,22,Yes,Bad,Under-7,M
M,Jordan,Morocco,lowerlevel,G-02,B,Arabic,F,Father,35,0,0,5,Yes,Good,Above-7,H
F,Jordan,KuwaIT,MiddleSchool,G-08,B,French,F,Father,23,99,46,2,Yes,Good,Above-7,H
M,Iraq,KuwaIT,lowerlevel,G-02,B,Science,F,Mum,25,0,16,68,Yes,Good,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,83,97,0,42,Yes,Good,Under-7,M
M,KW,KuwaIT,lowerlevel,G-07,A,Spanish,S,Mum,26,14,9,27,No,Good,Above-7,H
M,KW,Jordan,MiddleSchool,G-07,B,Arabic,S,Father,71,0,0,2,No,Bad,Under-7,M
M,KW,Jordan,MiddleSchool,G-02,A,Science,F,Mum,100,57,22,23,No,Good,Above-7,M
M,SaudiArabia,KuwaIT,MiddleSchool,G-02,A,English,F,Father,60,9,0,79,Yes,Good,Above-7,L
M,KW,Tunis,lowerlevel,G-06,C,Arabic,S,Mum,5,96,0,40,Yes,Good,Under-7,H
F,KW,KuwaIT,lowerlevel,G-02,A,IT,F,Mum,0,37,30,87,Yes,Good,Under-7,H
M,Jordan,KuwaIT,lowerlevel,G-02,B,IT,S,Mum,37,59,12,9,No,Bad,Under-7,H
M,Jordan,lebanon,lowerlevel,G-06,A,IT,F,Father,29,1,45,90,Yes,Bad,Under-7,M
M,Palestine,Syria,MiddleSchool,G-06,A,French,F,Mum,3,46,33,91,No,Good,Above-7,M
M,KW,Jordan,MiddleSchool,G-02,C,Spanish,F,Father,0,30,9,37,Yes,Good,Above-7,L
M,KW,Egypt,lowerlevel,G-04,A,French,F,Father,69,40,70,13,No,Good,Above-7,M
M,Syria,KuwaIT,MiddleSchool,G-08,A,Geology,F,Father,48,99,0,39,No,Good,Above-7,M
M,KW,SaudiArabia,MiddleSchool,G-06,B,French,S,Father,2,93,0,49,Yes,Good,Above-7,M
F,Palestine,KuwaIT,lowerlevel,G-08,A,Arabic,F,Mum,64,89,68,38,No,Good,Above-7,M
M,Jordan,Tunis,lowerlevel,G-02,A,Spanish,F,Mum,4,25,64,59,Yes,Good,Above-7,H
M,Tunis,Jordan,MiddleSchool,G-07,B,Arabic,S,Mum,100,79,5,71,Yes,Good,Under-7,M
F,Egypt,KuwaIT,lowerlevel,G-08,A,Geology,S,Father,67,30,0,2,Yes,Bad,Above-7,L
M,KW,Jordan,MiddleSchool,G-04,B,IT,F,Father,32,99,24,41,No,Bad,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-08,A,Spanish,F,Mum,5,43,3,78,Yes,Good,Under-7,H
M,lebanon,Jordan,lowerlevel,G-02,B,Math,F,Father,100,34,0,46,No,Good,Above-7,L
M,Jordan,Jordan,MiddleSchool,G-07,A,Arabic,S,Mum,54,90,21,10,No,Bad,Above-7,L
M,Jordan,KuwaIT,lowerlevel,G-02,B,Arabic,F,Father,90,25,44,35,Yes,Bad,Above-7,M
M,Jordan,KuwaIT,lowerlevel,G-02,B,French,F,Father,22,83,15,90,No,Good,Above-7,H
M,KW,KuwaIT,lowerlevel,G-08,A,Chemistry,S,Father,11,21,22,4,No,Good,Under-7,M
F,KW,Egypt,MiddleSchool,G-07,B,Arabic,S,Mum,37,99,32,39,No,Bad,Under-7,M
M,SaudiArabia,KuwaIT,HighSchool,G-02,A,Arabic,S,Father,0,77,15,81,No,Good,Under-7,H
M,Palestine,Iraq,MiddleSchool,G-04,A,Quran,S,Father,0,94,10,77,No,Good,Above-7,L
M,KW,Tunis,MiddleSchool,G-06,B,Science,F,Father,18,79,11,87,No,Good,Under-7,H
M,Jordan,USA,MiddleSchool,G-02,B,IT,F,Father,3,82,15,17,Yes,Good,Above-7,M
F,Jordan,Jordan,HighSchool,G-02,B,French,S,Father,0,99,39,37,No,Bad,Under-7,M
M,Egypt,KuwaIT,MiddleSchool,G-08,B,Geology,F,Father,4,87,15,59,Yes,Good,Above-7,H
M,KW,KuwaIT,HighSchool,G-06,A,Arabic,S,Father,60,4,0,71,Yes,Bad,Under-7,L
M,Jordan,Jordan,lowerlevel,G-07,B,Science,S,Mum,77,17,9,44,Yes,Good,Under-7,M
F,KW,KuwaIT,lowerlevel,G-08,A,IT,F,Father,76,99,0,46,No,Good,Under-7,M
M,Jordan,Jordan,MiddleSchool,G-04,A,IT,S,Mum,90,24,54,75,Yes,Good,Above-7,L
M,Jordan,Jordan,lowerlevel,G-02,A,Arabic,F,Father,54,76,13,31,No,Bad,Under-7,M
M,Palestine,KuwaIT,MiddleSchool,G-07,B,Quran,F,Father,63,24,0,50,Yes,Good,Above-7,H
M,Morocco,KuwaIT,lowerlevel,G-07,B,Arabic,F,Father,25,68,0,36,No,Good,Under-7,M
F,Iraq,USA,lowerlevel,G-02,B,Arabic,S,Father,75,17,0,58,Yes,Bad,Under-7,H
F,KW,Morocco,lowerlevel,G-08,A,Science,F,Father,43,0,36,29,No,Good,Above-7,M
M,Iran,USA,lowerlevel,G-02,A,Arabic,S,Father,29,46,48,25,No,Good,Above-7,M
F,Iraq,KuwaIT,MiddleSchool,G-02,A,Science,S,Mum,47,0,5,2,Yes,Good,Under-7,H
M,KW,KuwaIT,MiddleSchool,G-07,A,Arabic,F,Mum,22,44,60,83,Yes,Bad,Under-7,L
M,lebanon,KuwaIT,MiddleSchool,G-08,C,French,F,Mum,73,99,53,61,No,Bad,Above-7,H
M,KW,Iraq,MiddleSchool,G-02,A,IT,S,Mum,37,22,61,42,No,Bad,Above-7,H
M,Jordan,Jordan,MiddleSchool,G-08,A,French,S,Father,14,50,0,11,No,Good,Under-7,L
F,Palestine,Egypt,MiddleSchool,G-02,A,History,S,Father,80,34,8,11,Yes,Good,Above-7,H
M,Palestine,KuwaIT,MiddleSchool,G-08,A,French,S,Father,0,3,5,62,Yes,Good,Under-7,H
F,KW,Jordan,MiddleSchool,G-02,B,Science,S,Father,59,94,0,18,No,Bad,Above-7,M
M,KW,KuwaIT,MiddleSchool,G-04,A,Science,F,Father,51,21,0,52,No,Good,Above-7,M
M,Jordan,KuwaIT,MiddleSchool,G-07,B,English,S,Mum,0,99,10,65,Yes,Good,Above-7,H
M,KW,KuwaIT,lowerlevel,G-02,B,Biology,F,Father,35,58,26,51,Yes,Good,Under-7,L
M,Jordan,KuwaIT,MiddleSchool,G-02,A,Science,S,Father,77,68,15,98,Yes,Good,Under-7,M
M,Palestine,Jordan,lowerlevel,G-02,A,French,F,Father,75,86,55,17,Yes,Good,Above-7,H
M,KW,Jordan,MiddleSchool,G-02,A,IT,S,Mum,42,36,28,40,No,Good,Above-7,M
M,KW,Jordan,lowerlevel,G-02,A,IT,S,Father,66,93,0,2,No,Bad,Above-7,L
F,Jordan,KuwaIT,lowerlevel,G-12,A,IT,F,Father,53,99,0,45,No,Good,Above-7,L
M,Egypt,Egypt,MiddleSchool,G-08,A,Biology,F,Father,36,45,65,72,Yes,Good,Above-7,H
M,KW,lebanon,MiddleSchool,G-12,B,IT,S,Father,61,99,25,98,Yes,Bad,Above-7,M
F,Jordan,KuwaIT,MiddleSchool,G-04,B,English,F,Father,3,0,26,98,Yes,Good,Under-7,L
M,KW,KuwaIT,MiddleSchool,G-07,B,English,S,Mum,60,17,15,55,No,Bad,Above-7,H
