"gender","NationalITy","PlaceofBirth","StageID","GradeID","SectionID","Topic","Semester","Relation","raisedhands","VisITedResources","AnnouncementsView","Discussion","ParentAnsweringSurvey","ParentschoolSatisfaction","StudentAbsenceDays","Class"
"F","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Father",10,21,30,90,"Yes","Good","Above-7","L"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","F","Father",12,15,71,38,"No","Bad","Under-7","M"
"M","Palestine","Jordan","MiddleSchool","G-07","A","Quran","F","Mum",81,89,74,80,"Yes","Good","Under-7","M"
"M","SaudiArabia","venzuela","HighSchool","G-11","B","Science","S","Father",80,81,95,89,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",70,70,41,70,"No","Bad","Under-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",92,15,83,53,"No","Bad","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Mum",79,88,72,83,"No","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","F","Mum",72,82,74,40,"Yes","Good","Under-7","M"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",72,70,74,94,"Yes","Good","Under-7","M"
"F","Palestine","Palestine","lowerlevel","G-04","A","Science","F","Father",78,87,82,80,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","HighSchool","G-11","A","Quran","S","Father",53,80,43,90,"No","Bad","Under-7","M"
"M","Egypt","Egypt","lowerlevel","G-04","A","IT","S","Mum",19,12,52,38,"No","Bad","Above-7","L"
"F","KW","KuwaIT","HighSchool","G-12","A","English","F","Father",55,79,19,77,"No","Bad","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-07","A","Science","S","Father",75,84,54,21,"No","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","History","S","Mum",57,82,43,28,"Yes","Good","Above-7","M"
"M","Morocco","Morocco","MiddleSchool","G-08","A","Spanish","S","Mum",72,90,73,30,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",40,22,52,20,"No","Bad","Above-7","L"
"M","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Father",22,98,32,20,"No","Good","Under-7","M"
"F","Palestine","Jordan","lowerlevel","G-02","B","Arabic","F","Father",98,81,7,40,"No","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","Arabic","S","Father",12,9,71,58,"No","Bad","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",0,8,4,30,"No","Bad","Above-7","L"
"F","Egypt","Egypt","MiddleSchool","G-07","B","IT","F","Mum",69,60,83,60,"Yes","Good","Under-7","H"
"M","Morocco","Iran","MiddleSchool","G-08","A","Arabic","S","Father",45,95,82,60,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",42,18,12,6,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",80,80,2,70,"Yes","Bad","Under-7","H"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","F","Mum",70,90,83,80,"Yes","Bad","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",10,30,2,31,"No","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",10,9,10,4,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",0,0,4,50,"Yes","Good","Under-7","L"
"M","Iraq","Iraq","MiddleSchool","G-06","A","English","F","Father",78,71,82,84,"Yes","Good","Under-7","H"
"F","Palestine","Jordan","lowerlevel","G-02","B","French","F","Mum",40,98,42,20,"No","Good","Above-7","M"
"M","Tunis","Tunis","MiddleSchool","G-07","B","Science","S","Father",10,12,20,13,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","Math","S","Father",23,50,32,50,"Yes","Good","Under-7","M"
"M","Jordan","Palestine","MiddleSchool","G-06","A","English","S","Father",11,14,16,29,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","B","French","S","Mum",72,90,12,43,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","F","Mum",35,18,20,35,"No","Good","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","C","IT","F","Father",5,19,2,50,"Yes","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","F","Father",9,9,2,90,"No","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","F","Father",80,82,15,75,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",80,80,55,90,"Yes","Good","Under-7","M"
"F","Morocco","Morocco","lowerlevel","G-02","B","French","S","Mum",80,85,73,43,"No","Bad","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Mum",80,77,82,53,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",85,15,22,53,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","French","S","Mum",25,12,28,3,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","S","Father",10,2,0,50,"No","Bad","Above-7","L"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Mum",21,51,52,38,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",10,2,1,19,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","F","Father",17,70,40,10,"No","Bad","Above-7","M"
"F","KW","KuwaIT","HighSchool","G-10","A","IT","F","Father",14,35,3,13,"No","Bad","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",80,52,98,84,"Yes","Good","Under-7","M"
"M","Jordan","Palestine","lowerlevel","G-04","A","Science","F","Mum",8,14,17,13,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",50,33,30,13,"Yes","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Mum",87,31,30,29,"Yes","Good","Under-7","M"
"F","Jordan","Palestine","lowerlevel","G-02","A","French","S","Mum",65,88,70,80,"Yes","Good","Above-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","S","Mum",32,87,29,33,"No","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",15,88,19,33,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","French","S","Father",5,17,11,10,"Yes","Good","Above-7","L"
"F","Jordan","Egypt","lowerlevel","G-02","C","French","S","Father",20,90,13,23,"No","Good","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","A","Arabic","S","Father",88,90,2,33,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",100,90,52,83,"Yes","Good","Under-7","H"
"M","Tunis","SaudiArabia","MiddleSchool","G-07","A","Science","S","Father",100,80,98,94,"Yes","Good","Under-7","M"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Mum",13,35,6,17,"No","Bad","Above-7","L"
"F","KW","KuwaIT","HighSchool","G-11","A","Math","F","Father",12,5,15,77,"Yes","Bad","Under-7","M"
"M","Iraq","Iraq","lowerlevel","G-02","B","Arabic","F","Mum",72,90,72,72,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",100,90,52,83,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","F","Father",9,12,19,97,"No","Bad","Above-7","L"
"M","Iraq","Iraq","MiddleSchool","G-07","B","Biology","F","Mum",80,87,50,25,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","A","Quran","S","Father",53,90,23,12,"No","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","B","Science","F","Mum",98,80,59,77,"Yes","Good","Under-7","H"
"M","Jordan","Palestine","lowerlevel","G-04","A","Science","S","Mum",12,40,25,39,"No","Bad","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",40,9,23,35,"No","Good","Above-7","L"
"M","Egypt","Egypt","lowerlevel","G-02","C","IT","F","Mum",5,12,4,90,"No","Good","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","F","Father",85,80,95,89,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","A","IT","F","Father",8,4,0,8,"No","Bad","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","A","IT","F","Father",8,12,0,40,"No","Bad","Under-7","M"
"F","KW","KuwaIT","HighSchool","G-10","A","IT","F","Father",87,70,12,75,"No","Bad","Under-7","M"
"M","KW","KuwaIT","HighSchool","G-10","A","IT","F","Father",19,25,52,50,"Yes","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Father",5,17,19,6,"No","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","F","Father",15,14,9,57,"No","Bad","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Science","S","Father",10,0,1,30,"No","Bad","Above-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","S","Mum",60,92,83,14,"Yes","Good","Above-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",23,87,22,21,"Yes","Bad","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Father",17,50,32,14,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","A","French","S","Mum",25,61,15,3,"No","Bad","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-06","A","English","F","Mum",69,79,82,84,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Father",10,79,52,91,"Yes","Good","Above-7","L"
"M","Palestine","Jordan","MiddleSchool","G-06","A","English","F","Mum",81,71,57,26,"No","Good","Under-7","M"
"M","Tunis","Tunis","lowerlevel","G-02","C","French","S","Mum",70,76,73,43,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Mum",75,88,72,14,"Yes","Good","Above-7","M"
"F","Jordan","SaudiArabia","MiddleSchool","G-08","A","Spanish","S","Mum",78,79,11,36,"No","Bad","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",80,87,33,72,"No","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",10,2,1,26,"No","Bad","Above-7","L"
"M","Iraq","Iraq","lowerlevel","G-04","A","Science","S","Father",79,84,82,74,"Yes","Good","Above-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",85,86,52,7,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",60,60,6,15,"Yes","Bad","Under-7","M"
"F","KW","KuwaIT","MiddleSchool","G-08","C","Spanish","S","Father",50,88,16,70,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",60,92,44,22,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,30,0,9,"No","Bad","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-04","A","Science","S","Father",30,60,20,70,"No","Bad","Under-7","M"
"M","Palestine","Jordan","lowerlevel","G-02","A","French","S","Mum",80,98,40,10,"Yes","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","S","Mum",90,79,32,73,"Yes","Good","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",90,90,51,83,"Yes","Good","Under-7","H"
"F","SaudiArabia","USA","lowerlevel","G-02","B","IT","F","Father",70,90,52,11,"No","Good","Under-7","M"
"M","Egypt","Egypt","lowerlevel","G-04","A","History","S","Mum",49,98,23,30,"No","Good","Above-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","A","French","F","Mum",50,92,85,43,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",45,95,43,35,"Yes","Bad","Under-7","H"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Mum",12,12,0,70,"No","Bad","Above-7","L"
"F","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Father",20,7,12,40,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-04","A","Science","S","Mum",12,40,35,20,"No","Bad","Above-7","M"
"M","Egypt","Egypt","lowerlevel","G-02","B","French","S","Mum",4,17,12,10,"No","Good","Above-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",14,82,21,23,"No","Good","Under-7","M"
"F","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",81,75,40,51,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",89,80,79,53,"Yes","Good","Under-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Father",59,82,33,43,"No","Bad","Under-7","M"
"F","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Mum",0,12,21,33,"No","Good","Above-7","M"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Mum",95,87,77,80,"Yes","Bad","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","S","Father",10,10,11,13,"No","Bad","Above-7","L"
"M","KW","KuwaIT","lowerlevel","G-04","A","IT","F","Father",19,5,28,7,"No","Bad","Above-7","L"
"F","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",66,90,7,5,"Yes","Good","Under-7","H"
"M","Palestine","lebanon","MiddleSchool","G-06","A","English","S","Mum",90,66,79,85,"Yes","Good","Under-7","M"
"F","Morocco","Iran","lowerlevel","G-02","C","French","S","Mum",70,82,63,19,"No","Good","Under-7","M"
"F","Syria","Syria","MiddleSchool","G-07","A","Biology","F","Mum",96,90,50,33,"Yes","Good","Under-7","H"
"F","KW","KuwaIT","MiddleSchool","G-08","A","Math","S","Father",55,90,22,90,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","S","Mum",87,79,76,79,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","MiddleSchool","G-08","A","History","F","Father",50,90,52,39,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",30,77,83,29,"Yes","Good","Under-7","M"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Geology","F","Father",35,75,12,97,"No","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","F","Father",10,7,12,27,"No","Bad","Above-7","L"
"M","Palestine","Jordan","lowerlevel","G-04","B","Science","F","Mum",90,84,72,89,"Yes","Good","Above-7","M"
"M","Jordan","Jordan","MiddleSchool","G-08","B","Chemistry","S","Mum",72,85,86,23,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",60,68,40,70,"No","Bad","Under-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","A","French","S","Mum",40,3,1,33,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",40,97,23,11,"Yes","Good","Under-7","L"
"M","SaudiArabia","KuwaIT","lowerlevel","G-02","C","IT","F","Mum",20,12,9,11,"No","Bad","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Mum",71,84,77,13,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","lowerlevel","G-02","B","IT","F","Father",12,25,7,33,"No","Good","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","S","Father",9,9,16,10,"No","Bad","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-08","A","Chemistry","F","Mum",74,72,42,28,"Yes","Good","Above-7","M"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",85,75,72,38,"Yes","Good","Under-7","H"
"M","Jordan","Jordan","lowerlevel","G-02","B","Arabic","S","Father",7,10,21,97,"No","Bad","Above-7","L"
"M","Jordan","Jordan","MiddleSchool","G-08","B","Chemistry","F","Mum",72,82,69,40,"Yes","Good","Above-7","L"
"M","Egypt","KuwaIT","MiddleSchool","G-07","B","Science","S","Father",22,22,16,30,"No","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Spanish","S","Father",17,70,29,10,"Yes","Bad","Under-7","L"
"M","Jordan","Jordan","MiddleSchool","G-07","B","Biology","S","Father",10,44,10,23,"No","Bad","Above-7","M"
"M","Jordan","USA","MiddleSchool","G-07","B","Science","F","Mum",8,10,10,46,"No","Good","Above-7","L"
"M","KW","KuwaIT","MiddleSchool","G-08","A","Arabic","S","Mum",75,85,42,33,"Yes","Good","Under-7","H"
"F","Jordan","Jordan","lowerlevel","G-02","B","French","S","Mum",50,97,23,23,"Yes","Good","Under-7","M"
"M","Jordan","Jordan","lowerlevel","G-02","A","French","F","Mum",40,18,29,5,"No","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-08","B","Geology","F","Mum",92,79,76,30,"Yes","Good","Under-7","H"
"M","Egypt","Egypt","lowerlevel","G-04","A","IT","F","Mum",19,50,52,48,"Yes","Bad","Above-7","L"
"F","Jordan","Jordan","MiddleSchool","G-06","A","English","F","Father",50,95,23,21,"No","Good","Under-7","M"
"M","Syria","Syria","lowerlevel","G-02","A","French","F","Father",8,9,12,14,"No","Bad","Above-7","L"
"F","lebanon","lebanon","MiddleSchool","G-08","A","Arabic","S","Mum",27,20,32,53,"No","Bad","Under-7","M"
