gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group D,some college,standard,none,88,69,73
female,group C,associate's degree,standard,none,59,74,67
female,group D,some college,standard,none,75,88,91
female,group C,high school,standard,none,52,53,45
female,group D,some college,standard,none,93,58,64
male,group C,high school,standard,none,62,83,77
female,group D,some college,standard,none,63,70,67
female,group D,associate's degree,standard,none,78,63,84
female,group C,high school,free/reduced,none,59,58,55
male,group C,high school,free/reduced,none,52,33,35
male,group C,high school,standard,none,62,63,44
male,group C,high school,standard,none,55,39,40
male,group C,high school,free/reduced,none,54,61,39
female,group C,some college,standard,none,66,90,81
female,group C,associate's degree,standard,none,70,79,84
male,group D,some college,standard,none,57,57,71
male,group C,high school,standard,none,47,60,68
male,group C,high school,free/reduced,none,56,63,39
male,group C,high school,free/reduced,none,42,57,57
female,group C,associate's degree,standard,none,66,75,73
female,group D,some college,standard,none,86,70,88
female,group C,associate's degree,standard,completed,76,85,100
female,group C,high school,standard,none,64,78,72
female,group C,associate's degree,standard,none,59,67,79
female,group C,some college,standard,none,81,79,98
male,group D,high school,free/reduced,none,50,70,44
female,group C,associate's degree,standard,completed,73,92,88
female,group D,some college,standard,none,48,78,72
female,group D,associate's degree,standard,completed,90,71,63
female,group C,associate's degree,standard,completed,84,93,77
male,group C,associate's degree,standard,none,78,75,80
female,group C,high school,free/reduced,none,51,46,39
male,group C,high school,standard,none,56,57,75
female,group C,some college,standard,none,72,63,66
male,group C,high school,standard,none,54,52,53
male,group C,some college,standard,none,55,74,79
male,group C,associate's degree,standard,none,66,73,80
male,group D,some college,standard,none,73,80,73
female,group C,associate's degree,free/reduced,none,61,57,42
female,group C,high school,standard,none,51,64,60
female,group D,some college,standard,none,70,78,69
female,group C,high school,standard,none,45,70,68
male,group C,high school,standard,none,69,63,64
male,group C,some college,standard,none,51,66,59
male,group C,high school,standard,none,68,54,60
male,group C,high school,standard,none,56,69,54
male,group E,some college,standard,none,56,75,77
female,group D,some college,standard,none,66,77,62
female,group E,associate's degree,standard,completed,85,94,82
male,group C,some college,standard,none,78,79,85
female,group D,some college,standard,none,55,75,73
female,group C,some college,standard,completed,91,97,84
female,group D,associate's degree,standard,completed,75,72,49
male,group D,some college,standard,none,59,37,64
female,group C,associate's degree,standard,none,70,74,77
male,group D,high school,standard,none,34,54,52
female,group C,associate's degree,standard,completed,65,73,79
male,group C,associate's degree,standard,completed,74,96,89
female,group C,associate's degree,standard,none,68,75,80
female,group D,some college,standard,completed,89,92,90
female,group C,associate's degree,standard,completed,81,80,81
male,group C,some college,standard,none,50,43,42
female,group E,associate's degree,standard,completed,92,89,91
male,group C,high school,standard,none,56,62,58
male,group C,high school,standard,none,68,75,61
female,group C,some college,standard,none,48,75,56
male,group D,some college,standard,none,60,79,63
male,group D,some college,standard,none,69,75,71
female,group E,associate's degree,standard,completed,84,88,98
female,group C,high school,free/reduced,none,51,56,56
female,group C,some college,standard,none,56,74,82
male,group C,high school,standard,none,70,65,72
female,group C,some college,standard,none,55,75,69
female,group D,some college,standard,none,84,69,75
male,group D,some college,standard,none,58,76,59
female,group E,associate's degree,standard,completed,77,83,93
female,group E,associate's degree,standard,completed,96,100,92
male,group D,some college,standard,none,78,80,53
female,group E,associate's degree,standard,completed,77,97,92
female,group D,some college,standard,none,69,58,65
female,group D,associate's degree,standard,none,68,76,80
female,group C,high school,free/reduced,none,41,54,42
female,group C,associate's degree,standard,none,72,87,63
female,group E,associate's degree,standard,completed,100,99,94
male,group D,high school,free/reduced,none,50,40,58
male,group C,high school,standard,none,86,74,76
female,group C,some college,standard,none,59,76,59
female,group C,associate's degree,standard,completed,77,88,79
female,group D,some college,standard,none,79,65,82
female,group C,high school,free/reduced,none,62,59,60
male,group D,some college,standard,none,76,69,72
female,group D,some college,standard,none,80,90,78
female,group E,bachelor's degree,standard,completed,94,100,99
female,group D,some college,free/reduced,none,54,44,40
female,group D,some college,standard,none,55,61,52
female,group D,bachelor's degree,standard,completed,88,91,86
female,group C,high school,standard,none,43,57,56
female,group C,associate's degree,standard,completed,67,67,70
female,group E,associate's degree,standard,completed,74,89,77
female,group C,associate's degree,standard,completed,69,89,89
female,group D,high school,free/reduced,none,49,68,67
female,group D,some college,standard,completed,95,77,76
male,group D,some college,standard,none,53,63,70
male,group C,some college,standard,none,63,64,65
female,group B,high school,free/reduced,none,20,51,39
female,group C,some college,standard,none,60,61,52
male,group C,high school,standard,none,59,76,59
female,group D,some college,standard,none,77,80,85
male,group C,high school,standard,none,64,63,80
male,group D,some college,standard,none,69,69,63
female,group C,associate's degree,standard,none,45,74,62
female,group C,some high school,free/reduced,none,54,51,67
female,group D,some college,standard,none,54,53,55
female,group C,associate's degree,standard,completed,80,93,79
male,group C,some college,standard,none,49,58,71
female,group D,associate's degree,standard,none,83,93,84
male,group C,high school,standard,none,68,72,77
male,group C,high school,standard,none,65,65,57
male,group C,some college,standard,none,70,72,80
female,group C,some college,standard,none,72,85,79
male,group C,associate's degree,standard,none,77,90,81
male,group C,associate's degree,standard,none,71,78,61
female,group C,associate's degree,standard,none,46,68,71
female,group C,associate's degree,standard,completed,88,90,88
female,group B,some high school,free/reduced,none,64,52,35
female,group C,associate's degree,standard,completed,85,83,88
female,group C,some college,standard,none,81,80,87
female,group C,high school,free/reduced,none,49,61,57
female,group D,associate's degree,standard,none,84,77,93
male,group C,some college,standard,none,59,66,54
female,group C,some college,standard,none,68,80,52
male,group D,some college,standard,none,69,79,61
male,group C,high school,standard,none,54,59,56
female,group E,associate's degree,standard,completed,95,92,95
female,group D,some college,standard,none,87,96,63
female,group C,high school,free/reduced,none,48,48,57
female,group C,bachelor's degree,standard,completed,80,99,71
female,group E,bachelor's degree,standard,completed,95,100,92
male,group D,some college,standard,none,78,64,65
female,group D,associate's degree,standard,completed,83,84,76
female,group C,associate's degree,standard,none,73,95,83
female,group B,some high school,standard,none,59,71,75
female,group C,high school,free/reduced,none,64,53,69
male,group C,high school,free/reduced,none,41,42,41
male,group D,high school,standard,none,44,50,55
female,group C,bachelor's degree,standard,none,93,91,81
female,group D,associate's degree,standard,none,64,68,83
female,group C,some college,standard,none,59,67,75
male,group C,high school,standard,none,50,51,47
female,group D,some college,standard,none,74,71,84
male,group D,some college,standard,none,67,67,63
male,group D,some college,standard,none,68,77,83
male,group D,some college,standard,none,64,68,72
female,group D,some college,standard,none,71,76,66
male,group D,associate's degree,standard,none,70,79,95
male,group B,high school,free/reduced,none,59,44,44
male,group D,some college,standard,none,57,83,76
female,group D,some college,standard,none,84,77,88
male,group C,associate's degree,standard,completed,87,91,92
male,group C,some college,standard,none,71,80,65
male,group C,high school,standard,none,57,51,47
female,group C,associate's degree,standard,none,72,71,77
female,group C,associate's degree,standard,completed,65,81,82
female,group D,some college,standard,none,69,64,85
male,group C,high school,free/reduced,none,58,58,71
female,group C,associate's degree,free/reduced,none,45,73,66
female,group E,associate's degree,standard,completed,65,78,69
female,group D,some college,standard,none,46,68,51
female,group C,associate's degree,standard,completed,66,85,82
female,group C,high school,free/reduced,none,48,53,46
female,group B,high school,free/reduced,none,51,65,53
male,group D,some college,standard,none,78,67,68
female,group C,high school,free/reduced,none,44,58,56
female,group D,some college,standard,none,84,70,77
male,group C,high school,free/reduced,none,55,48,36
female,group C,some high school,standard,none,57,71,77
female,group D,some college,standard,none,74,65,64
female,group C,some college,standard,none,89,83,77
female,group B,some high school,standard,completed,62,65,59
female,group C,some college,standard,none,58,69,69
female,group D,some college,standard,none,90,75,70
female,group C,some college,standard,completed,83,85,97
female,group D,some college,standard,none,48,53,48
female,group C,associate's degree,standard,none,74,91,90
male,group D,some college,standard,none,80,75,83
female,group D,some college,standard,none,45,55,42
female,group C,associate's degree,free/reduced,none,54,54,45
female,group C,associate's degree,standard,none,57,63,73
female,group B,some high school,free/reduced,none,45,49,61
male,group C,high school,standard,none,52,55,50
female,group C,associate's degree,standard,none,57,83,68
female,group C,associate's degree,standard,none,64,55,58
female,group C,some college,standard,none,57,73,60
female,group C,associate's degree,standard,none,73,81,79
male,group C,associate's degree,standard,completed,80,86,87
male,group C,high school,standard,none,74,78,75
male,group E,associate's degree,standard,none,68,73,64
male,group C,high school,standard,none,63,55,48
female,group E,associate's degree,standard,completed,81,88,97
male,group C,some high school,standard,none,76,84,73
male,group C,associate's degree,standard,none,58,53,71
male,group C,some college,standard,none,50,65,56
female,group C,some college,standard,none,53,67,52
female,group C,associate's degree,standard,completed,95,70,85
male,group C,some high school,standard,none,71,57,80
female,group D,some college,standard,none,73,81,76
female,group E,associate's degree,standard,completed,93,86,81
female,group D,associate's degree,standard,none,77,90,76
male,group B,high school,free/reduced,none,47,47,42
male,group C,high school,standard,none,60,39,47
female,group D,some college,standard,none,67,80,82
female,group C,high school,standard,none,60,57,59
female,group C,bachelor's degree,standard,completed,95,82,94
male,group C,high school,standard,none,52,58,55
female,group D,some college,standard,none,83,86,83
female,group B,high school,free/reduced,none,47,50,38
female,group C,some college,standard,none,71,83,63
female,group D,associate's degree,standard,completed,67,74,79
male,group C,some college,standard,none,67,70,74
female,group C,associate's degree,free/reduced,none,58,59,54
female,group D,some college,standard,none,62,71,62
female,group C,some college,standard,none,70,78,57
female,group E,associate's degree,standard,completed,61,76,67
female,group C,some college,standard,none,60,64,58
female,group C,high school,free/reduced,none,53,59,58
male,group C,some college,standard,none,69,65,81
female,group C,some college,standard,none,65,58,54
female,group D,high school,standard,none,53,60,63
female,group E,some high school,standard,completed,81,73,77
male,group D,some college,standard,none,52,63,57
female,group D,some college,standard,none,63,69,77
female,group E,associate's degree,standard,completed,84,80,89
male,group D,high school,standard,none,46,80,45
female,group D,some college,standard,none,91,82,74
female,group C,associate's degree,standard,completed,85,90,88
female,group D,some college,standard,none,87,75,72
male,group C,high school,standard,none,63,54,39
female,group E,associate's degree,standard,none,74,82,73
female,group B,some high school,standard,none,58,63,82
female,group D,bachelor's degree,standard,completed,72,83,78
female,group C,some college,standard,none,70,76,75
male,group C,high school,standard,none,58,72,53
female,group D,some college,standard,none,67,69,61
female,group D,some college,standard,completed,84,72,80
female,group C,some college,standard,none,70,62,56
female,group D,some college,standard,none,70,78,87
male,group C,high school,standard,none,58,49,39
female,group C,associate's degree,standard,none,71,82,65
male,group D,some college,standard,none,54,65,62
male,group D,high school,standard,none,50,75,69
female,group C,associate's degree,standard,none,58,74,82
female,group C,associate's degree,standard,none,76,92,67
female,group C,some college,standard,none,64,72,84
female,group C,associate's degree,standard,none,55,77,53
female,group D,some college,standard,completed,74,72,90
female,group C,associate's degree,standard,none,73,80,87
male,group D,high school,free/reduced,none,45,56,51
female,group C,some college,standard,none,88,94,82
female,group C,associate's degree,standard,none,82,81,87
female,group C,associate's degree,free/reduced,none,51,52,62
female,group C,high school,free/reduced,none,41,57,33
female,group E,associate's degree,standard,completed,82,95,88
male,group C,some college,standard,none,61,75,81
male,group C,high school,standard,none,32,35,29
female,group C,some college,standard,none,75,84,75
female,group D,some college,standard,none,56,59,58
female,group C,associate's degree,standard,none,65,59,74
male,group C,some college,standard,none,69,82,78
female,group C,some college,standard,none,39,52,40
male,group D,some college,standard,none,79,72,53
male,group D,some college,standard,none,49,59,59
female,group C,associate's degree,standard,none,69,90,70
male,group C,associate's degree,standard,none,63,63,76
female,group B,some high school,free/reduced,none,28,48,34
male,group C,high school,standard,none,60,43,54
male,group C,high school,standard,none,58,65,60
female,group D,some college,standard,none,95,88,69
male,group C,associate's degree,standard,none,66,69,75
female,group C,some high school,free/reduced,none,61,72,50
female,group C,associate's degree,standard,completed,89,91,84
male,group C,some college,standard,none,52,59,48
female,group C,some college,standard,none,70,71,81
male,group C,some college,standard,none,73,76,78
female,group B,some high school,free/reduced,none,50,53,48
female,group E,associate's degree,standard,none,78,87,66
female,group E,associate's degree,standard,completed,93,78,85
female,group C,associate's degree,standard,completed,62,82,84
female,group D,some college,standard,none,85,61,80
male,group D,associate's degree,standard,none,68,79,53
male,group D,some college,standard,none,67,72,64
female,group C,associate's degree,standard,none,61,70,69
female,group C,associate's degree,standard,none,62,83,70
male,group C,high school,free/reduced,none,52,55,50
female,group C,associate's degree,standard,none,68,80,71
male,group D,some college,standard,none,49,73,66
male,group C,some college,standard,none,59,62,76
female,group D,some college,standard,none,68,70,82
female,group C,high school,standard,none,56,71,59
female,group C,associate's degree,standard,completed,92,87,78
female,group D,some college,free/reduced,none,38,46,65
female,group C,associate's degree,standard,none,64,83,73
female,group C,associate's degree,standard,none,45,67,56
female,group C,high school,standard,none,54,55,61
male,group D,some college,standard,none,70,56,65
female,group C,associate's degree,standard,completed,56,73,68
female,group C,associate's degree,standard,none,92,91,75
male,group C,some college,standard,none,51,58,66
female,group D,some college,standard,completed,63,94,88
male,group C,high school,standard,none,63,56,53
female,group B,some high school,standard,none,45,61,70
female,group C,associate's degree,standard,none,53,70,75
male,group B,high school,free/reduced,none,40,47,39
female,group D,some college,standard,none,75,78,70
female,group D,some college,standard,none,62,52,57
male,group C,high school,standard,none,57,67,54
female,group C,some college,standard,none,89,92,75
female,group C,some college,standard,none,59,78,60
female,group C,some college,standard,none,91,79,89
female,group C,some college,standard,none,52,67,72
female,group D,some college,standard,completed,76,81,86
female,group C,some college,standard,none,65,81,74
female,group C,some college,standard,none,91,90,95
female,group D,some college,standard,none,44,46,61
female,group C,associate's degree,standard,none,45,69,65
female,group C,associate's degree,standard,none,61,85,69
male,group D,some college,standard,none,53,60,47
female,group D,some college,standard,none,62,77,77
male,group C,some college,standard,none,66,74,48
female,group D,some college,standard,none,50,57,62
female,group D,some college,standard,none,51,54,66
male,group D,high school,standard,none,70,62,59
female,group D,some college,standard,none,78,75,81
male,group D,high school,standard,none,38,45,47
male,group C,high school,free/reduced,none,49,79,55
female,group D,some college,standard,completed,86,89,91
female,group C,high school,standard,none,70,58,58
female,group C,some high school,free/reduced,none,50,59,46
male,group B,high school,free/reduced,none,71,58,40
male,group D,some college,standard,none,83,73,78
female,group C,associate's degree,standard,none,38,78,66
male,group C,some college,standard,none,58,63,63
female,group D,associate's degree,standard,none,47,56,51
male,group C,high school,standard,none,50,56,53
male,group C,some college,standard,none,88,80,73
female,group C,bachelor's degree,free/reduced,none,53,67,79
female,group D,some college,standard,none,68,62,61
female,group D,some college,standard,none,59,71,69
male,group D,some college,standard,none,48,59,76
male,group C,associate's degree,standard,none,69,60,72
male,group C,high school,standard,none,48,51,34
male,group D,some college,standard,none,65,63,63
male,group D,some college,standard,none,69,77,77
female,group C,associate's degree,free/reduced,none,60,61,56
male,group D,some college,standard,none,60,84,76
male,group D,some college,standard,none,70,66,74
female,group E,associate's degree,standard,completed,97,85,89
female,group D,bachelor's degree,standard,completed,78,84,86
male,group C,high school,standard,none,68,36,60
female,group D,some college,standard,none,50,61,65
male,group C,high school,standard,none,55,62,64
female,group D,associate's degree,standard,none,77,70,64
female,group D,some college,standard,none,64,63,68
male,group C,associate's degree,standard,none,67,89,86
female,group D,some college,standard,none,58,56,68
female,group D,bachelor's degree,standard,completed,89,93,78
female,group C,some college,standard,none,70,84,77
female,group D,some college,standard,none,75,62,70
female,group C,high school,free/reduced,none,52,69,48
male,group C,some college,standard,none,57,61,53
female,group D,some college,standard,none,70,67,82
male,group C,high school,standard,none,46,39,55
male,group D,high school,free/reduced,none,49,58,58
male,group D,some college,standard,none,63,64,80
female,group C,some college,standard,none,43,54,60
female,group C,associate's degree,standard,none,62,63,58
female,group D,some college,standard,none,49,62,73
female,group D,some college,standard,none,76,80,86
female,group C,associate's degree,standard,none,60,69,67
female,group C,associate's degree,standard,completed,59,75,74
male,group C,high school,standard,none,78,76,68
female,group C,associate's degree,standard,none,72,80,59
female,group C,associate's degree,standard,none,74,79,74
male,group C,high school,free/reduced,none,51,52,67
male,group D,some college,standard,none,87,72,63
male,group D,some college,standard,none,88,78,76
male,group B,high school,free/reduced,none,62,39,54
female,group C,high school,free/reduced,none,59,72,67
female,group C,associate's degree,standard,completed,62,82,83
male,group C,high school,standard,none,57,79,78
female,group D,some college,standard,none,76,59,57
female,group C,high school,free/reduced,none,52,44,31
female,group D,some college,standard,none,64,55,63
female,group C,some college,standard,none,69,76,70
male,group C,associate's degree,standard,none,56,63,76
female,group C,high school,free/reduced,none,55,57,55
male,group D,high school,standard,none,64,74,77
male,group B,high school,free/reduced,none,51,40,42
female,group D,some college,standard,none,86,78,77
female,group D,some college,standard,none,76,82,69
male,group C,associate's degree,standard,none,77,74,73
female,group C,some college,standard,none,54,73,73
male,group C,high school,standard,none,55,46,54
female,group C,some college,standard,none,76,72,73
male,group C,high school,standard,none,64,72,59
male,group C,associate's degree,standard,completed,64,87,91
female,group C,some college,standard,none,85,78,82
female,group C,high school,standard,none,43,55,57
female,group D,associate's degree,standard,none,52,65,69
male,group D,some college,standard,none,68,66,67
male,group C,high school,free/reduced,none,48,72,57
male,group D,some college,standard,none,64,82,85
male,group C,high school,standard,none,62,72,72
male,group C,some college,standard,none,51,55,75
male,group D,some college,standard,none,68,76,85
female,group C,associate's degree,standard,none,70,79,78
female,group C,associate's degree,standard,completed,79,90,92
male,group C,high school,free/reduced,none,48,60,60
female,group C,associate's degree,standard,completed,97,91,100
male,group C,high school,standard,none,51,50,48
female,group D,some college,standard,none,43,57,68
female,group C,associate's degree,standard,none,67,74,63
male,group C,some college,standard,none,69,74,65
female,group D,some college,standard,none,85,81,77
male,group D,associate's degree,standard,none,52,58,60
male,group D,some college,standard,none,63,57,39
female,group B,some high school,standard,completed,64,76,73
female,group C,associate's degree,standard,completed,82,85,74
female,group D,some college,standard,none,73,60,74
female,group D,bachelor's degree,standard,completed,95,92,92
female,group D,some college,free/reduced,none,47,54,68
female,group B,some high school,standard,none,67,67,71
female,group C,associate's degree,standard,none,78,72,69
female,group C,high school,standard,none,52,58,61
female,group C,some high school,standard,none,67,71,79
female,group D,some college,standard,none,49,53,62
male,group D,some college,standard,none,51,66,80
male,group C,high school,standard,none,66,53,62
male,group B,high school,free/reduced,none,47,63,41
female,group C,high school,standard,none,71,68,81
male,group C,high school,standard,none,73,74,62
male,group C,high school,free/reduced,none,38,51,41
male,group C,some college,standard,none,60,60,55
male,group D,some college,standard,none,70,69,89
female,group D,some college,standard,none,62,66,70
female,group D,some college,standard,none,55,68,78
male,group C,associate's degree,standard,none,64,76,70
female,group C,some college,standard,none,66,77,60
female,group D,some college,standard,none,71,86,80
male,group D,some college,standard,none,58,60,56
male,group C,some high school,standard,none,69,60,66
female,group D,some college,standard,none,80,96,91
female,group B,some high school,free/reduced,none,59,62,59
male,group D,high school,standard,none,55,41,61
female,group C,high school,free/reduced,none,59,53,56
male,group D,some college,standard,none,74,66,81
female,group B,some high school,free/reduced,none,57,53,63
female,group D,bachelor's degree,standard,completed,74,81,86
female,group C,some college,standard,none,59,72,53
female,group D,some college,standard,none,67,69,82
female,group C,high school,free/reduced,none,56,49,59
female,group C,some college,standard,none,69,66,68
female,group C,some college,standard,none,62,59,48
female,group C,associate's degree,standard,none,51,70,62
male,group C,some college,standard,none,80,83,76
male,group C,high school,standard,none,52,69,52
female,group D,some college,standard,none,73,72,71
female,group D,some college,standard,none,69,67,66
male,group C,some college,standard,none,39,55,59
female,group C,some high school,standard,none,71,77,80
male,group C,high school,standard,none,54,49,49
male,group C,high school,standard,none,47,56,74
female,group C,associate's degree,standard,none,63,77,80
male,group C,some high school,standard,none,71,77,74
female,group C,associate's degree,standard,none,55,76,63
female,group D,some college,standard,none,63,55,64
female,group C,associate's degree,standard,none,67,78,81
female,group C,some high school,free/reduced,none,62,74,61
male,group D,some college,standard,none,76,73,57
female,group C,associate's degree,standard,completed,83,96,76
female,group D,some college,standard,none,64,57,81
male,group D,some college,standard,none,71,81,86
female,group D,some college,standard,none,94,83,70
male,group C,high school,standard,none,54,64,58
female,group C,some college,standard,none,49,65,57
female,group C,some high school,free/reduced,none,61,72,50
female,group E,associate's degree,standard,completed,87,96,82
male,group D,some college,standard,none,68,80,73
female,group D,some college,standard,none,76,64,70
female,group C,some high school,standard,completed,71,75,74
male,group C,associate's degree,standard,none,73,74,72
male,group C,high school,standard,none,63,64,53
male,group D,some college,standard,none,75,72,75
male,group D,some college,standard,none,62,56,76
male,group C,high school,standard,none,53,64,60
male,group C,some college,standard,none,63,62,65
female,group E,associate's degree,standard,completed,90,96,88
female,group C,some high school,free/reduced,none,39,51,47
male,group D,some college,standard,none,67,62,69
female,group D,some college,standard,none,93,95,80
female,group E,associate's degree,standard,completed,90,92,100
female,group C,associate's degree,standard,none,69,71,71
female,group D,some college,standard,none,95,75,68
female,group C,some college,standard,none,66,84,64
female,group C,some college,standard,none,44,63,55
female,group C,bachelor's degree,standard,completed,90,87,89
female,group D,some college,standard,none,68,71,80
female,group D,some college,standard,none,69,87,82
male,group D,high school,standard,none,34,38,45
female,group C,associate's degree,standard,none,72,75,59
female,group E,associate's degree,standard,completed,86,85,77
female,group C,some college,standard,none,61,69,69
female,group C,associate's degree,standard,none,88,97,55
female,group E,associate's degree,standard,completed,67,90,78
female,group C,associate's degree,free/reduced,none,57,64,67
female,group D,associate's degree,standard,completed,84,61,84
male,group C,some college,standard,none,60,53,46
female,group C,high school,free/reduced,none,50,49,47
male,group C,high school,free/reduced,none,59,54,40
male,group D,some college,standard,none,44,58,50
male,group B,high school,standard,none,58,57,66
female,group B,high school,free/reduced,none,13,34,25
female,group D,some college,standard,none,69,62,67
female,group B,some high school,free/reduced,none,53,75,59
female,group C,some college,standard,none,53,70,63
male,group C,high school,standard,none,70,61,65
female,group C,associate's degree,standard,completed,90,84,97
female,group C,bachelor's degree,standard,completed,94,91,90
female,group D,some college,standard,none,74,65,58
female,group B,some high school,free/reduced,none,50,66,67
female,group C,associate's degree,standard,none,47,68,71
male,group C,high school,free/reduced,none,50,53,49
female,group D,some college,standard,none,84,75,65
male,group C,associate's degree,standard,none,68,67,76
female,group C,high school,free/reduced,none,48,57,45
male,group D,some college,standard,none,48,49,48
female,group D,high school,standard,none,59,75,61
female,group D,some college,standard,none,64,75,66
female,group C,associate's degree,standard,none,56,62,56
female,group D,some college,standard,none,78,96,92
male,group C,high school,standard,none,66,66,74
male,group C,high school,standard,none,69,65,77
female,group C,associate's degree,standard,none,63,86,71
male,group D,some college,standard,none,58,46,54
male,group C,high school,free/reduced,none,57,70,57
female,group D,some college,standard,none,53,62,53
male,group D,some college,standard,none,51,47,55
female,group D,some college,standard,none,51,69,65
female,group C,some college,standard,none,83,96,86
male,group D,some college,standard,none,65,69,77
female,group C,high school,free/reduced,none,58,55,53
