"code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result"
"BBB","2014J",679174,"M","London Region","Lower Than A Level","10-20","0 to 35",0,60,"N","Withdrawn"
"DDD","2014B",531340,"F","South Region","Lower Than A Level","70-80pct","0 to 35",2,60,"N","Withdrawn"
"DDD","2013J",485506,"F","North Western Region","A Level or Equivalent","90-100pct","0 to 35",0,120,"Y","Withdrawn"
"EEE","2013J",329673,"M","North Western Region","Lower Than A Level","40-50pct","0 to 35",0,60,"N","Withdrawn"
"FFF","2013J",594596,"M","South West Region","A Level or Equivalent","60-70pct","35 to 55",0,120,"N","Withdrawn"
"FFF","2013J",560772,"M","Scotland","HE Qualification","20-30pct","35 to 55",0,60,"N","Pass"
"FFF","2014J",674814,"M","East Midlands Region","HE Qualification","50-60pct","35 to 55",0,60,"N","Pass"
"AAA","2014J",409703,"M","West Midlands Region","A Level or Equivalent","50-60pct","0 to 35",0,60,"N","Withdrawn"
"FFF","2013B",547666,"M","Wales","A Level or Equivalent","40-50pct","35 to 55",0,120,"N","Distinction"
"BBB","2014J",653752,"F","Scotland","Lower Than A Level","60-70pct","0 to 35",0,60,"N","Fail"
"DDD","2013J",489209,"F","North Region","HE Qualification","20-30pct","0 to 35",0,120,"N","Pass"
"FFF","2014J",685807,"F","South East Region","A Level or Equivalent","30-40pct","0 to 35",0,60,"N","Distinction"
"BBB","2013J",439294,"F","London Region","A Level or Equivalent","0-10pct","0 to 35",2,60,"N","Pass"
"CCC","2014J",171896,"F","South East Region","HE Qualification","90-100pct","35 to 55",0,90,"N","Pass"
"FFF","2013J",973364,"M","Yorkshire Region","A Level or Equivalent","70-80pct","35 to 55",0,60,"N","Pass"
"EEE","2014J",241728,"F","Scotland","HE Qualification","50-60pct","0 to 35",0,120,"N","Pass"
"DDD","2014B",2465186,"F","South West Region","A Level or Equivalent","60-70pct","0 to 35",1,60,"N","Distinction"
"FFF","2013J",587976,"M","North Western Region","Lower Than A Level","40-50pct","0 to 35",0,75,"N","Fail"
"BBB","2013B",273731,"F","West Midlands Region","Lower Than A Level","20-30pct","0 to 35",1,120,"N","Withdrawn"
"BBB","2014J",303165,"M","South Region","A Level or Equivalent","50-60pct","35 to 55",2,60,"N","Withdrawn"
"DDD","2014J",647318,"F","South East Region","Lower Than A Level","80-90pct","0 to 35",0,90,"N","Fail"
"CCC","2014B",487494,"M","North Western Region","Lower Than A Level","40-50pct","0 to 35",0,60,"N","Withdrawn"
"FFF","2014B",629540,"M","South Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"Y","Pass"
"FFF","2013J",569107,"M","North Western Region","A Level or Equivalent","40-50pct","0 to 35",0,120,"N","Pass"
"BBB","2014B",540558,"F","East Midlands Region","A Level or Equivalent","70-80pct","0 to 35",0,120,"N","Fail"
"BBB","2013B",559606,"F","East Midlands Region","A Level or Equivalent","50-60pct","0 to 35",0,60,"N","Pass"
"BBB","2013J",2553890,"F","Wales","Lower Than A Level","90-100pct","35 to 55",1,120,"N","Pass"
"DDD","2014B",618937,"M","South East Region","A Level or Equivalent","50-60pct","0 to 35",0,60,"Y","Pass"
"DDD","2014B",498980,"M","London Region","HE Qualification","60-70pct","0 to 35",0,60,"N","Withdrawn"
"BBB","2014B",576375,"F","South West Region","A Level or Equivalent","50-60pct","35 to 55",0,120,"N","Withdrawn"
"FFF","2013J",505047,"M","East Anglian Region","A Level or Equivalent","40-50pct","0 to 35",0,60,"N","Withdrawn"
"CCC","2014J",645792,"M","Wales","Lower Than A Level","0-10pct","35 to 55",0,180,"N","Withdrawn"
"FFF","2013B",2546095,"M","South East Region","A Level or Equivalent","90-100pct","35 to 55",1,60,"N","Withdrawn"
"BBB","2013B",540055,"F","West Midlands Region","A Level or Equivalent","40-50pct","0 to 35",0,60,"Y","Fail"
"DDD","2013J",601579,"F","London Region","A Level or Equivalent","30-40pct","0 to 35",0,90,"N","Fail"
"AAA","2014J",574505,"F","West Midlands Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"N","Withdrawn"
"BBB","2014J",698357,"F","Yorkshire Region","Lower Than A Level","90-100pct","0 to 35",0,120,"N","Pass"
"CCC","2014B",608472,"M","South East Region","Lower Than A Level","80-90pct","0 to 35",0,120,"N","Withdrawn"
"EEE","2014B",634083,"M","South West Region","A Level or Equivalent","40-50pct","0 to 35",0,60,"Y","Withdrawn"
"DDD","2014J",475908,"M","North Region","A Level or Equivalent","20-30pct","0 to 35",2,180,"N","Withdrawn"
"EEE","2014J",680483,"M","Scotland","HE Qualification","80-90pct","0 to 35",0,60,"N","Distinction"
"BBB","2013J",582446,"F","Yorkshire Region","Lower Than A Level","70-80pct","35 to 55",0,60,"N","Withdrawn"
"EEE","2014B",619369,"M","North Region","Lower Than A Level","70-80pct","0 to 35",0,60,"N","Pass"
"CCC","2014B",625077,"F","East Anglian Region","Lower Than A Level","60-70pct","0 to 35",0,60,"N","Withdrawn"
"FFF","2013J",173412,"M","Wales","Lower Than A Level","10-20","0 to 35",0,90,"N","Fail"
"EEE","2014B",188260,"F","East Anglian Region","HE Qualification","90-100pct","35 to 55",1,120,"N","Pass"
"EEE","2014B",444197,"M","Wales","Lower Than A Level","20-30pct","0 to 35",0,90,"N","Fail"
"DDD","2014B",536794,"M","Scotland","HE Qualification","50-60pct","35 to 55",0,90,"N","Fail"
"EEE","2013J",583933,"M","London Region","Lower Than A Level","10-20","0 to 35",0,60,"N","Withdrawn"
"BBB","2014J",654265,"F","Wales","Lower Than A Level","10-20","35 to 55",0,60,"N","Pass"
"DDD","2013B",532855,"F","West Midlands Region","A Level or Equivalent","10-20","0 to 35",0,60,"N","Distinction"
"DDD","2013J",144895,"M","Yorkshire Region","A Level or Equivalent","70-80pct","0 to 35",0,60,"N","Distinction"
"FFF","2014B",618519,"M","South Region","A Level or Equivalent","60-70pct","0 to 35",0,60,"Y","Fail"
"CCC","2014B",632037,"F","Scotland","A Level or Equivalent","90-100pct","0 to 35",0,60,"N","Fail"
"CCC","2014J",645590,"M","London Region","HE Qualification","0-10pct","0 to 35",0,120,"N","Pass"
"AAA","2014J",263952,"F","East Anglian Region","A Level or Equivalent","60-70pct","0 to 35",0,60,"N","Pass"
"BBB","2014J",53236,"F","South Region","Lower Than A Level","40-50pct","0 to 35",1,60,"N","Withdrawn"
"FFF","2013B",544098,"M","Wales","Lower Than A Level","50-60pct","0 to 35",0,60,"Y","Withdrawn"
"EEE","2014J",620343,"M","North Western Region","HE Qualification","70-80pct","0 to 35",0,60,"N","Pass"
"CCC","2014J",564649,"M","Yorkshire Region","Lower Than A Level","0-10pct","0 to 35",0,60,"N","Pass"
"DDD","2013B",503100,"M","North Region","A Level or Equivalent","20-30pct","0 to 35",0,120,"N","Pass"
"BBB","2013J",494960,"F","Yorkshire Region","A Level or Equivalent","10-20","0 to 35",0,60,"N","Distinction"
"CCC","2014J",275882,"M","East Midlands Region","Lower Than A Level","40-50pct","0 to 35",0,120,"N","Withdrawn"
"GGG","2013J",1813731,"F","South East Region","A Level or Equivalent","30-40pct","35 to 55",0,30,"N","Pass"
"CCC","2014B",230340,"M","London Region","HE Qualification","80-90pct","0 to 35",0,120,"N","Withdrawn"
"CCC","2014J",491033,"M","Scotland","HE Qualification","90-100pct","35 to 55",0,60,"N","Distinction"
"BBB","2014J",649278,"F","East Midlands Region","Lower Than A Level","70-80pct","0 to 35",0,60,"N","Withdrawn"
"DDD","2013J",2416024,"M","East Midlands Region","A Level or Equivalent","70-80pct","35 to 55",0,60,"N","Pass"
"FFF","2013J",570717,"M","East Midlands Region","Lower Than A Level","80-90pct","0 to 35",0,120,"N","Withdrawn"
"DDD","2014B",287499,"F","East Midlands Region","Lower Than A Level","70-80pct","0 to 35",0,60,"Y","Pass"
"BBB","2014J",686762,"F","West Midlands Region","Lower Than A Level","0-10pct","0 to 35",0,60,"N","Pass"
"DDD","2014J",695432,"M","Wales","A Level or Equivalent","60-70pct","0 to 35",0,90,"N","Withdrawn"
"BBB","2014B",620092,"F","South Region","Lower Than A Level","0-10pct","0 to 35",0,90,"N","Fail"
"CCC","2014J",572599,"M","East Anglian Region","HE Qualification","20-30pct","0 to 35",0,60,"N","Pass"
"BBB","2013J",589580,"F","London Region","HE Qualification","20-30pct","0 to 35",0,120,"N","Distinction"
"DDD","2013B",514028,"M","South East Region","Lower Than A Level","70-80pct","0 to 35",0,60,"N","Withdrawn"
"BBB","2013B",542745,"F","North Region","Lower Than A Level","20-30pct","0 to 35",0,60,"N","Pass"
"FFF","2014J",640278,"M","London Region","Lower Than A Level","20-30pct","35 to 55",0,60,"Y","Fail"
"FFF","2013B",1090738,"M","South East Region","A Level or Equivalent","30-40pct","35 to 55",0,90,"Y","Withdrawn"
"CCC","2014B",634500,"M","South West Region","Lower Than A Level","10-20","0 to 35",0,60,"N","Distinction"
"FFF","2014B",117510,"F","London Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"N","Pass"
"DDD","2013B",524137,"F","North Region","Post Graduate Qualification","20-30pct","0 to 35",0,60,"N","Pass"
"BBB","2013J",609764,"F","South West Region","Lower Than A Level","70-80pct","0 to 35",0,120,"N","Withdrawn"
"CCC","2014B",632506,"M","South Region","Lower Than A Level","70-80pct","35 to 55",0,90,"N","Withdrawn"
"BBB","2013B",540511,"F","East Anglian Region","A Level or Equivalent","90-100pct","35 to 55",0,60,"N","Pass"
"FFF","2014J",322499,"M","West Midlands Region","Lower Than A Level","10-20","0 to 35",2,150,"N","Withdrawn"
"BBB","2014J",685842,"F","East Anglian Region","HE Qualification","90-100pct","0 to 35",0,60,"N","Pass"
"FFF","2013B",1821249,"M","Wales","HE Qualification","0-10pct","35 to 55",0,150,"N","Withdrawn"
"BBB","2014J",656204,"F","London Region","No Formal quals","10-20","0 to 35",0,60,"N","Fail"
"FFF","2013J",569566,"M","South Region","A Level or Equivalent","90-100pct","0 to 35",0,60,"N","Pass"
"FFF","2013J",603231,"F","West Midlands Region","Lower Than A Level","0-10pct","35 to 55",0,60,"N","Pass"
"BBB","2014J",683993,"F","Scotland","Lower Than A Level","20-30pct","0 to 35",0,60,"N","Distinction"
"BBB","2014J",691343,"F","East Midlands Region","A Level or Equivalent","60-70pct","0 to 35",0,60,"N","Distinction"
"BBB","2014B",2303083,"F","Wales","HE Qualification","0-10pct","35 to 55",0,60,"N","Pass"
"EEE","2014J",692646,"M","South East Region","Lower Than A Level","70-80pct","0 to 35",0,30,"N","Pass"
"CCC","2014B",634500,"F","South West Region","A Level or Equivalent","40-50pct","0 to 35",0,60,"Y","Pass"
"CCC","2014J",694103,"M","Ireland","HE Qualification","20-30pct","0 to 35",0,90,"N","Fail"
"BBB","2014J",587434,"F","North Western Region","Lower Than A Level","0-10pct","0 to 35",0,60,"N","Pass"
"GGG","2014B",254417,"M","Yorkshire Region","Lower Than A Level","30-40pct","35 to 55",0,30,"N","Pass"
"DDD","2014J",684305,"M","South East Region","Lower Than A Level","90-100pct","0 to 35",0,60,"N","Fail"
"EEE","2014J",653090,"M","Scotland","HE Qualification","70-80pct","0 to 35",0,60,"N","Pass"
"GGG","2013J",588014,"M","North Region","Lower Than A Level","20-30pct","35 to 55",0,30,"N","Fail"
"FFF","2013J",556639,"M","South West Region","Lower Than A Level","30-40pct","0 to 35",0,150,"N","Withdrawn"
"DDD","2014J",681125,"M","South West Region","A Level or Equivalent","30-40pct","0 to 35",0,180,"N","Withdrawn"
"BBB","2013J",599432,"F","South Region","A Level or Equivalent","90-100pct","35 to 55",0,60,"N","Distinction"
"EEE","2014J",674808,"M","Scotland","HE Qualification","80-90pct","0 to 35",0,60,"N","Pass"
"AAA","2013J",429958,"M","Scotland","HE Qualification","80-90pct","35 to 55",0,60,"N","Fail"
"CCC","2014B",517999,"M","West Midlands Region","A Level or Equivalent","10-20","0 to 35",0,60,"N","Withdrawn"
"EEE","2014J",2151019,"M","North Region","Lower Than A Level","20-30pct","35 to 55",0,60,"N","Fail"
"BBB","2013B",354058,"M","West Midlands Region","Lower Than A Level","90-100pct","35 to 55",0,60,"N","Fail"
"FFF","2014J",647348,"M","South Region","A Level or Equivalent","40-50pct","0 to 35",0,120,"N","Distinction"
"CCC","2014B",631334,"M","North Western Region","A Level or Equivalent","0-10pct","0 to 35",0,60,"N","Pass"
"BBB","2013J",593694,"F","Yorkshire Region","A Level or Equivalent","10-20","35 to 55",0,180,"N","Withdrawn"
"FFF","2013J",1634278,"M","East Anglian Region","HE Qualification","90-100pct","35 to 55",0,60,"N","Withdrawn"
"GGG","2014B",594908,"F","East Anglian Region","Lower Than A Level","50-60pct","35 to 55",0,30,"N","Pass"
"BBB","2013J",495035,"F","South Region","Lower Than A Level","80-90pct","35 to 55",0,120,"Y","Pass"
"BBB","2013J",575930,"F","North Western Region","Lower Than A Level","0-10pct","0 to 35",0,120,"N","Withdrawn"
"AAA","2014J",852847,"M","South West Region","HE Qualification","70-80pct","55 to 100",0,120,"N","Withdrawn"
"GGG","2013J",602401,"F","West Midlands Region","A Level or Equivalent","10-20","0 to 35",0,30,"Y","Pass"
"FFF","2013B",153785,"F","South West Region","A Level or Equivalent","40-50pct","0 to 35",0,120,"N","Withdrawn"
"FFF","2014B",539444,"M","South Region","Lower Than A Level","70-80pct","0 to 35",1,90,"N","Fail"
"FFF","2013J",530043,"F","Scotland","HE Qualification","50-60pct","35 to 55",0,60,"N","Pass"
"BBB","2014J",483315,"F","Ireland","A Level or Equivalent","30-40pct","0 to 35",1,60,"N","Pass"
"EEE","2014B",625213,"M","London Region","Lower Than A Level","20-30pct","35 to 55",0,60,"N","Pass"
"FFF","2013J",571638,"F","South East Region","Lower Than A Level","40-50pct","35 to 55",0,90,"N","Withdrawn"
"DDD","2013B",95356,"M","North Region","A Level or Equivalent","40-50pct","35 to 55",0,30,"N","Pass"
"DDD","2014J",689198,"F","East Anglian Region","Lower Than A Level","80-90pct","0 to 35",0,120,"Y","Pass"
"FFF","2014B",2540424,"M","Yorkshire Region","Lower Than A Level","60-70pct","0 to 35",1,90,"N","Fail"
"FFF","2014J",435294,"M","South Region","Lower Than A Level","80-90pct","35 to 55",0,60,"N","Pass"
"GGG","2013J",1720448,"F","South East Region","A Level or Equivalent","30-40pct","35 to 55",0,30,"Y","Pass"
"DDD","2013J",478692,"F","South Region","Post Graduate Qualification","90-100pct","55 to 100",0,60,"N","Withdrawn"
"AAA","2013J",281022,"F","Scotland","A Level or Equivalent","50-60pct","0 to 35",0,60,"N","Pass"
"BBB","2014J",640706,"M","South Region","Lower Than A Level","70-80pct","0 to 35",0,120,"N","Distinction"
"BBB","2013J",574125,"F","West Midlands Region","A Level or Equivalent","20-30pct","0 to 35",0,120,"N","Withdrawn"
"DDD","2013J",315730,"M","East Midlands Region","Lower Than A Level","0-10pct","0 to 35",0,60,"N","Fail"
"FFF","2014B",611798,"M","Wales","Lower Than A Level","50-60pct","35 to 55",0,90,"N","Withdrawn"
"BBB","2013J",2083576,"F","Wales","Lower Than A Level","90-100pct","35 to 55",0,90,"N","Withdrawn"
"FFF","2013J",586935,"M","Yorkshire Region","Lower Than A Level","0-10pct","0 to 35",0,150,"N","Pass"
"CCC","2014J",690948,"M","South West Region","A Level or Equivalent","10-20","0 to 35",0,120,"N","Pass"
"BBB","2013B",544978,"M","Wales","Lower Than A Level","10-20","35 to 55",0,90,"N","Pass"
"DDD","2013J",472000,"M","South East Region","Lower Than A Level","80-90pct","0 to 35",0,60,"N","Pass"
"FFF","2014J",557290,"M","South East Region","Lower Than A Level","80-90pct","35 to 55",1,60,"Y","Pass"
"DDD","2013J",508246,"F","Yorkshire Region","A Level or Equivalent","0-10pct","0 to 35",0,60,"N","Fail"
"EEE","2014J",647466,"F","East Anglian Region","A Level or Equivalent","20-30pct","35 to 55",0,120,"N","Withdrawn"
"FFF","2013J",154057,"M","West Midlands Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"N","Pass"
"BBB","2013J",592322,"F","West Midlands Region","HE Qualification","70-80pct","0 to 35",0,60,"N","Withdrawn"
"CCC","2014B",628803,"M","London Region","A Level or Equivalent","30-40pct","0 to 35",0,30,"N","Distinction"
"BBB","2014B",630999,"F","Scotland","A Level or Equivalent","50-60pct","0 to 35",0,60,"N","Fail"
"BBB","2013B",498065,"F","West Midlands Region","No Formal quals","10-20","35 to 55",0,120,"N","Fail"
"BBB","2013B",273877,"F","North Western Region","A Level or Equivalent","0-10pct","0 to 35",1,180,"N","Pass"
"BBB","2014J",621826,"F","Wales","Lower Than A Level","30-40pct","0 to 35",0,60,"N","Withdrawn"
"BBB","2014J",483508,"F","Wales","Lower Than A Level","60-70pct","0 to 35",0,60,"N","Fail"
"DDD","2014B",623541,"M","South East Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"N","Withdrawn"
"BBB","2013B",555667,"M","Wales","HE Qualification","50-60pct","0 to 35",0,60,"N","Pass"
"EEE","2014B",329455,"M","East Midlands Region","Lower Than A Level","40-50pct","35 to 55",0,60,"N","Pass"
"EEE","2013J",329673,"M","North Region","A Level or Equivalent","20-30pct","0 to 35",0,60,"N","Pass"
"CCC","2014J",644848,"M","South Region","A Level or Equivalent","40-50pct","0 to 35",0,120,"N","Withdrawn"
"BBB","2014B",290914,"F","Yorkshire Region","HE Qualification","40-50pct","35 to 55",0,60,"N","Withdrawn"
"DDD","2013J",585579,"M","London Region","A Level or Equivalent","30-40pct","0 to 35",0,60,"N","Pass"
